Sample Names	MutationType	DBS2	DBS4	DBS6	DBS11	DBS13	DBS17	DBS18	DBS20	DBS78G	DBS78I	DBS78L	DBS78M
PD3904a_non-exome	CT>GA	0.011752787136564972	0.2314545848606149	0.0	0.0	0.7522076345722889	0.0	0.0	0.0	0.0	0.0	0.004584993430531107	0.0
PD3904a_non-exome	CT>GC	0.004920966134000245	0.0014034134192650522	0.0	0.0	0.15085290843680046	0.0	0.0	0.0	0.0	0.0	0.8428227120099343	0.0
PD3904a_non-exome	CT>GG	0.026488524197137292	0.14467070306355204	0.0	0.0	0.8276535628817969	0.0	0.0	0.0	0.0	0.0	0.001187209857513741	0.0
PD3904a_non-exome	CT>TA	0.09312788089436945	1.0208520102204756e-16	0.0	0.0	0.9066856381686748	0.0	0.0	0.0	0.0	0.0	0.0001864809369557232	0.0
PD3904a_non-exome	CT>TC	0.004239696169382825	4.091618545819822e-16	0.0	0.0	0.9949632072123259	0.0	0.0	0.0	0.0	0.0	0.0007970966182908702	0.0
PD3904a_non-exome	CT>TG	0.02130192727383386	0.0008904431108713887	0.0	0.0	0.22628160053192384	0.0	0.0	0.0	0.0	0.0	0.751526029083371	0.0
PD3904a_non-exome	GC>AA	0.028416523138333993	0.9715777844777916	0.0	0.0	1.8889897472520006e-07	0.0	0.0	0.0	0.0	0.0	5.503484899638627e-06	0.0
PD3904a_non-exome	GC>AG	0.01338790149601472	0.2464925495618686	0.0	0.0	0.739981270946218	0.0	0.0	0.0	0.0	0.0	0.00013827799589847116	0.0
PD3904a_non-exome	GC>AT	0.0214848511591428	0.11030819762852978	0.0	0.0	0.4146011082401996	0.0	0.0	0.0	0.0	0.0	0.4536058429721279	0.0
PD3904a_non-exome	GC>CA	0.03704672474435536	0.2202356101602475	0.0	0.0	0.38474770337297026	0.0	0.0	0.0	0.0	0.0	0.35796996172242684	0.0
PD3904a_non-exome	GC>CG	0.06755829328592888	0.0005255325953579644	0.0	0.0	0.9247545273950097	0.0	0.0	0.0	0.0	0.0	0.00716164672370347	0.0
PD3904a_non-exome	GC>TA	0.03291487331388395	0.41916400967302836	0.0	0.0	0.0016048912663438012	0.0	0.0	0.0	0.0	0.0	0.5463162257467439	0.0
PD3904a_non-exome	TA>AT	0.10799249255757203	0.6321657219797299	0.0	0.0	0.2596493449589893	0.0	0.0	0.0	0.0	0.0	0.00019244050370889693	0.0
PD3904a_non-exome	TA>CG	0.038567602660736854	0.42043548362723443	0.0	0.0	0.5287391456536079	0.0	0.0	0.0	0.0	0.0	0.012257768058420836	0.0
PD3904a_non-exome	TA>CT	0.007916738127755592	0.1305574352257835	0.0	0.0	0.49041354275754284	0.0	0.0	0.0	0.0	0.0	0.371112283888918	0.0
PD3904a_non-exome	TA>GC	0.3153221895361146	0.14256516340984485	0.0	0.0	0.5149080027291412	0.0	0.0	0.0	0.0	0.0	0.027204644324899246	0.0
PD3904a_non-exome	TA>GG	0.04177346545174134	0.6225365668158513	0.0	0.0	0.33268346775668844	0.0	0.0	0.0	0.0	0.0	0.0030064999757187963	0.0
PD3904a_non-exome	TA>GT	0.07148180829938751	0.23468414161288795	0.0	0.0	0.35782700521913147	0.0	0.0	0.0	0.0	0.0	0.33600704486859306	0.0
PD3904a_non-exome	TC>AA	0.004600886954546553	0.636809051355738	0.0	0.0	0.2287754140361013	0.0	0.0	0.0	0.0	0.0	0.12981464765361422	0.0
PD3904a_non-exome	TC>AG	0.002764400300368224	0.013687046614877137	0.0	0.0	0.9835133567382272	0.0	0.0	0.0	0.0	0.0	3.5196346527550476e-05	0.0
PD3904a_non-exome	TC>AT	1.4879922502544233e-17	0.015894577680152233	0.0	0.0	0.59662907406635	0.0	0.0	0.0	0.0	0.0	0.3874763482534977	0.0
PD3904a_non-exome	TC>CA	0.0057593747802257055	0.37831889859383233	0.0	0.0	0.33531007729765694	0.0	0.0	0.0	0.0	0.0	0.2806116493282849	0.0
PD3904a_non-exome	TC>CG	0.00013103372841064662	0.007136436074622674	0.0	0.0	0.25775638176851345	0.0	0.0	0.0	0.0	0.0	0.7349761484284532	0.0
PD3904a_non-exome	TC>CT	0.08189570274880248	0.00010713918209445087	0.0	0.0	0.8411112882647389	0.0	0.0	0.0	0.0	0.0	0.07688586980436414	0.0
PD3904a_non-exome	TC>GA	0.02729153062168396	0.5944052575094244	0.0	0.0	0.37817032394255556	0.0	0.0	0.0	0.0	0.0	0.0001328879263361453	0.0
PD3904a_non-exome	TC>GG	0.0006051071353547552	0.0003375530595935698	0.0	0.0	0.9986624762506121	0.0	0.0	0.0	0.0	0.0	0.00039486355443948257	0.0
PD3904a_non-exome	TC>GT	0.0015437346074171254	6.67549456155391e-17	0.0	0.0	0.6353493117141802	0.0	0.0	0.0	0.0	0.0	0.36310695367840257	0.0
PD3904a_non-exome	TG>AA	0.10812548494190195	0.14759017126733676	0.0	0.0	0.7440343937298124	0.0	0.0	0.0	0.0	0.0	0.00024995006094883596	0.0
PD3904a_non-exome	TG>AC	0.044240780150236234	0.012565446946409724	0.0	0.0	0.9416759011292039	0.0	0.0	0.0	0.0	0.0	0.0015178717741503346	0.0
PD3904a_non-exome	TG>AT	0.17948362849709296	1.5501269462995404e-16	0.0	0.0	0.8202256245220635	0.0	0.0	0.0	0.0	0.0	0.0002907469808434003	0.0
PD3904a_non-exome	TG>CA	0.002291958428405301	0.006776389625067755	0.0	0.0	0.4825219133139091	0.0	0.0	0.0	0.0	0.0	0.508409738632618	0.0
PD3904a_non-exome	TG>CC	0.0037915654801223522	0.004056975063730917	0.0	0.0	0.35188660880880124	0.0	0.0	0.0	0.0	0.0	0.6402648506473455	0.0
PD3904a_non-exome	TG>CT	0.010733130899704995	0.00015192626243709697	0.0	0.0	0.06108430210061842	0.0	0.0	0.0	0.0	0.0	0.9280306407372396	0.0
PD3904a_non-exome	TG>GA	0.12152606011365233	0.3436515163871901	0.0	0.0	0.5342912617745971	0.0	0.0	0.0	0.0	0.0	0.0005311617245605547	0.0
PD3904a_non-exome	TG>GC	0.09309375311822518	0.1094672930068388	0.0	0.0	0.795041334809431	0.0	0.0	0.0	0.0	0.0	0.0023976190655051292	0.0
PD3904a_non-exome	TG>GT	0.207365685432475	0.0005539379117226466	0.0	0.0	0.6572422902234388	0.0	0.0	0.0	0.0	0.0	0.1348380864323636	0.0
PD3904a_non-exome	TT>AA	0.13699396839446418	0.00030282964117846824	0.0	0.0	0.44366204630898287	0.0	0.0	0.0	0.0	0.0	0.41904115565537453	0.0
PD3904a_non-exome	TT>AC	0.18057940236756845	0.00018284991190497575	0.0	0.0	0.8158929296392657	0.0	0.0	0.0	0.0	0.0	0.0033448180812609644	0.0
PD3904a_non-exome	TT>AG	0.03384696401645839	5.832838864672124e-16	0.0	0.0	0.9652791701552136	0.0	0.0	0.0	0.0	0.0	0.0008738658283274384	0.0
PD3904a_non-exome	TT>CA	1.0322420909774383e-15	9.173543762389421e-16	0.0	0.0	0.998207369948139	0.0	0.0	0.0	0.0	0.0	0.0017926300518590719	0.0
PD3904a_non-exome	TT>CC	0.26600859869376076	3.308042186677246e-13	0.0	0.0	0.09924126560031736	0.0	0.0	0.0	0.0	0.0	0.6347501357055911	0.0
PD3904a_non-exome	TT>CG	0.0007256840236142876	1.8324644946142518e-16	0.0	0.0	0.04330990656193658	0.0	0.0	0.0	0.0	0.0	0.955964409414449	0.0
PD3904a_non-exome	TT>GA	0.01571463847703608	1.2157954366367103e-15	0.0	0.0	0.9819587213473737	0.0	0.0	0.0	0.0	0.0	0.0023266401755889826	0.0
PD3904a_non-exome	TT>GC	0.0019070695565770726	4.589204815292421e-15	0.0	0.0	0.9900973372745753	0.0	0.0	0.0	0.0	0.0	0.00799559316884306	0.0
PD3904a_non-exome	TT>GG	4.3310511319152144e-13	3.849008623369424e-13	0.0	0.0	0.25513428589191606	0.0	0.0	0.0	0.0	0.0	0.7448657141072659	0.0
PD3905a_non-exome	AC>CA	0.09883144453302377	0.9011685554669762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>CG	0.4369577556150166	0.5630422443849834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>CT	0.9999999999999456	5.4367434802716724e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>GA	0.061376855032189315	0.9386231449678107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>GG	0.4193930071584926	0.5806069928415074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>GT	0.9999670668478718	3.2933152128185244e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>TA	0.5858762985410598	0.41412370145894023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>TG	0.1269729425028185	0.8730270574971816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>TT	0.9565555212496306	0.04344447875036938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AT>CA	0.04769767777776622	0.9523023222222338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AT>CC	0.4197406596009237	0.5802593403990762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AT>CG	0.3486450597550779	0.651354940244922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AT>GA	0.38630835678049047	0.6136916432195095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AT>GC	0.2875524071129102	0.7124475928870898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AT>TA	0.10932166876015119	0.8906783312398489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>AA	1.0	7.960616040707314e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>AG	0.9419662612934601	0.05803373870653993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>AT	0.8854848839118826	0.11451511608811739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>GA	0.858214173737836	0.14178582626216393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>GG	0.8821713898991366	0.11782861010086335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>GT	0.9435693500955804	0.05643064990441952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>TA	0.9913238743587064	0.008676125641293657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>TG	0.9719733240071875	0.028026675992812437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>TT	0.4197406596009237	0.5802593403990762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CG>AT	0.8280052325650574	0.1719947674349426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CG>GC	0.988748332342115	0.011251667657885007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CG>GT	0.9999999999999956	4.502723159669254e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CG>TA	0.4197406596009237	0.5802593403990762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CG>TC	0.9999999999999973	2.68069124085504e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CG>TT	0.9492323593581715	0.05076764064182841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>AA	0.9999999999999982	1.795478739030881e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>AC	0.4197406596009237	0.5802593403990762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>AG	0.6625190585839463	0.3374809414160536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>GA	0.03161108239140458	0.9683889176085955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>GC	0.6926983323989838	0.3073016676010161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>GG	0.10530883163486683	0.8946911683651332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>TA	0.9999999999999983	1.7051735749251063e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>TC	0.9999999999998499	1.501225490195853e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>TG	0.9389460923162837	0.061053907683716414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	GC>AA	0.018455166956697643	0.9815448330433023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	GC>AG	0.033737906299262724	0.9662620937007373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	GC>AT	0.1112770104076927	0.8887229895923073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	GC>CA	0.09758499787713552	0.9024150021228644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	GC>CG	0.988044084506308	0.011955915493691911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	GC>TA	0.04805457351222915	0.9519454264877708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TA>AT	0.0989520915887061	0.901047908411294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TA>CG	0.05568698817106459	0.9443130118289353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TA>CT	0.037519004474940304	0.9624809955250598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TA>GC	0.5870935215528107	0.41290647844718936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TA>GG	0.041353165094117995	0.9586468349058821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TA>GT	0.1637440352645169	0.8362559647354831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>AA	0.004623111431854169	0.9953768885681459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>AG	0.11491825958369124	0.8850817404163088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>AT	6.018193536444858e-16	0.9999999999999994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>CA	0.009691749371957365	0.9903082506280427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>CG	0.011665945740739042	0.9883340542592609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>CT	0.9979690939620438	0.002030906037956183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>GA	0.02866992526111074	0.9713300747388892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>GG	0.5354031717668082	0.46459682823319187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>GT	0.9999999999999327	6.726611297960972e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>AA	0.3201724031015957	0.6798275968984042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>AC	0.6935701425093459	0.3064298574906541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>AT	0.9999999999999987	1.3434699327864714e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>CA	0.17859867753635345	0.8214013224636466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>CC	0.37531276063386154	0.6246872393661386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>CT	0.9784556643852114	0.02154433561478863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>GA	0.18522629231648735	0.8147737076835126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>GC	0.35346303109414146	0.6465369689058585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>GT	0.9958618254172594	0.004138174582740545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>AA	0.996573177136934	0.0034268228630658986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>AC	0.9984273627980416	0.001572637201958444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>AG	0.9999999999999732	2.6806850080228354e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>CA	0.4197406596009237	0.5802593403990762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>CC	0.9999999999980655	1.93446506118852e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>CG	0.9999999999996073	3.928018575849851e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>GA	0.9999999999998797	1.2034876581111163e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>GC	0.9999999999962568	3.743315508007378e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>GG	0.4197406596009237	0.5802593403990762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3945a_non-exome	AC>CA	0.04843685216501204	0.6256831695904439	0.0	0.0	0.3255599935321106	0.0	0.0	0.0	0.00031998471243351007	0.0	0.0	0.0
PD3945a_non-exome	AC>CG	0.2078437548143026	0.3794077374948783	0.0	0.0	0.39394150163278696	0.0	0.0	0.0	0.01880700605803209	0.0	0.0	0.0
PD3945a_non-exome	AC>CT	0.020034307465293975	1.5430530319940981e-15	0.0	0.0	0.5292000523300355	0.0	0.0	0.0	0.450765640204669	0.0	0.0	0.0
PD3945a_non-exome	AC>GA	0.012057575772678646	0.2612247383678051	0.0	0.0	0.16392210257685522	0.0	0.0	0.0	0.562795583282661	0.0	0.0	0.0
PD3945a_non-exome	AC>GG	2.4355502116945993e-15	4.776676614222782e-15	0.0	0.0	0.9977966390412294	0.0	0.0	0.0	0.0022033609587635175	0.0	0.0	0.0
PD3945a_non-exome	AC>GT	0.051263049040488846	2.391771641436463e-06	0.0	0.0	0.9480468128649151	0.0	0.0	0.0	0.0006877463229547246	0.0	0.0	0.0
PD3945a_non-exome	AC>TA	0.015771252767824817	0.0157927596398539	0.0	0.0	0.03206745468627025	0.0	0.0	0.0	0.9363685329060512	0.0	0.0	0.0
PD3945a_non-exome	AC>TG	0.0012544052204756446	0.012218616888123614	0.0	0.0	0.9858849905184404	0.0	0.0	0.0	0.0006419873729603285	0.0	0.0	0.0
PD3945a_non-exome	AC>TT	0.13596349459155574	0.008748113356257562	0.0	0.0	0.8548538601985946	0.0	0.0	0.0	0.00043453185359209354	0.0	0.0	0.0
PD3945a_non-exome	AT>CA	0.0013626543747314861	0.03854171167290297	0.0	0.0	0.17698167636182682	0.0	0.0	0.0	0.7831139575905388	0.0	0.0	0.0
PD3945a_non-exome	AT>CC	3.534478521214057e-15	6.92204026936406e-15	0.0	0.0	0.9968024758123977	0.0	0.0	0.0	0.0031975241875918637	0.0	0.0	0.0
PD3945a_non-exome	AT>CG	6.42448524910156e-13	1.7003573668885105e-12	0.0	0.0	0.41879837894822725	0.0	0.0	0.0	0.58120162104943	0.0	0.0	0.0
PD3945a_non-exome	AT>GA	0.055309534670739846	0.1244754733221143	0.0	0.0	0.8193580894905947	0.0	0.0	0.0	0.000856902516551076	0.0	0.0	0.0
PD3945a_non-exome	AT>GC	0.015374320302970994	0.05396342624860475	0.0	0.0	0.9207478942630544	0.0	0.0	0.0	0.009914359185369828	0.0	0.0	0.0
PD3945a_non-exome	AT>TA	0.023804737191448492	0.2747550609451138	0.0	0.0	0.6376123897509285	0.0	0.0	0.0	0.06382781211250922	0.0	0.0	0.0
PD3945a_non-exome	CC>AA	0.9936725745618495	1.1206181601379657e-17	0.0	0.0	8.212530230725378e-07	0.0	0.0	0.0	0.006326604185127475	0.0	0.0	0.0
PD3945a_non-exome	CC>AG	0.7843469121078719	0.06845750529065128	0.0	0.0	0.14718170328607758	0.0	0.0	0.0	1.3879315399196386e-05	0.0	0.0	0.0
PD3945a_non-exome	CC>AT	0.5818352110137375	0.10659806988683249	0.0	0.0	0.29373528605455823	0.0	0.0	0.0	0.0178314330448719	0.0	0.0	0.0
PD3945a_non-exome	CC>GA	0.710615698055391	0.16631813564885725	0.0	0.0	0.0004870233190425016	0.0	0.0	0.0	0.12257914297670906	0.0	0.0	0.0
PD3945a_non-exome	CC>GG	0.3133313287664612	0.05928833875798874	0.0	0.0	0.6249120852135867	0.0	0.0	0.0	0.002468247261963264	0.0	0.0	0.0
PD3945a_non-exome	CC>GT	0.015266667771270866	0.0012934604585985872	0.0	0.0	0.37969345594511045	0.0	0.0	0.0	0.6037464158250201	0.0	0.0	0.0
PD3945a_non-exome	CC>TA	0.22671982850994524	0.0028110427263705537	0.0	0.0	0.6835559555555785	0.0	0.0	0.0	0.0869131732081057	0.0	0.0	0.0
PD3945a_non-exome	CC>TG	0.02082006239708684	0.0008504855693389197	0.0	0.0	0.9780303284691553	0.0	0.0	0.0	0.0002991235644189136	0.0	0.0	0.0
PD3945a_non-exome	CC>TT	7.119793206233878e-17	1.3943639772400478e-16	0.0	0.0	0.001985972693297611	0.0	0.0	0.0	0.9980140273067022	0.0	0.0	0.0
PD3945a_non-exome	CG>AT	0.5790711964719484	0.17040478745604837	0.0	0.0	0.24244725402128267	0.0	0.0	0.0	0.008076762050720599	0.0	0.0	0.0
PD3945a_non-exome	CG>GC	0.21155342464727228	0.003410506387948537	0.0	0.0	0.7828737166326738	0.0	0.0	0.0	0.0021623523321053586	0.0	0.0	0.0
PD3945a_non-exome	CG>GT	0.31684027180328794	2.0210790421664774e-15	0.0	0.0	0.6824231130990602	0.0	0.0	0.0	0.0007366150976499047	0.0	0.0	0.0
PD3945a_non-exome	CG>TA	5.440407018406682e-15	1.0654674016863604e-14	0.0	0.0	0.9978452298939036	0.0	0.0	0.0	0.002154770106080441	0.0	0.0	0.0
PD3945a_non-exome	CG>TC	0.45391894937460103	1.723823448166043e-15	0.0	0.0	0.5452847583337347	0.0	0.0	0.0	0.0007962922916626149	0.0	0.0	0.0
PD3945a_non-exome	CG>TT	0.7036534040208333	0.05331395658751153	0.0	0.0	0.2425553117095315	0.0	0.0	0.0	0.00047732768212372306	0.0	0.0	0.0
PD3945a_non-exome	CT>AA	0.04232730377438916	1.0766351317717472e-16	0.0	0.0	0.9488210847608043	0.0	0.0	0.0	0.008851611464806345	0.0	0.0	0.0
PD3945a_non-exome	CT>AC	1.1667333727835897e-16	2.284969435107749e-16	0.0	0.0	0.845337009850005	0.0	0.0	0.0	0.15466299014999463	0.0	0.0	0.0
PD3945a_non-exome	CT>AG	0.003930630094508276	0.002836486534100509	0.0	0.0	0.10378865772954761	0.0	0.0	0.0	0.8894442256418437	0.0	0.0	0.0
PD3945a_non-exome	CT>GA	0.004611866987379984	0.20014967646738885	0.0	0.0	0.3252346778669543	0.0	0.0	0.0	0.470003778678277	0.0	0.0	0.0
PD3945a_non-exome	CT>GC	0.013045516636392637	0.008198789442047978	0.0	0.0	0.44064393856286854	0.0	0.0	0.0	0.5381117553586908	0.0	0.0	0.0
PD3945a_non-exome	CT>GG	0.021059162345881698	0.2534644899640311	0.0	0.0	0.7250285777991752	0.0	0.0	0.0	0.00044776989091210195	0.0	0.0	0.0
PD3945a_non-exome	CT>TA	0.06498718607163181	1.5698711256395755e-16	0.0	0.0	0.6971527651131745	0.0	0.0	0.0	0.23786004881519357	0.0	0.0	0.0
PD3945a_non-exome	CT>TC	0.0038510600768463443	8.190188531487451e-16	0.0	0.0	0.9958084017005541	0.0	0.0	0.0	0.0003405382225987652	0.0	0.0	0.0
PD3945a_non-exome	CT>TG	0.07809660472818306	0.007194036474030856	0.0	0.0	0.9140831501496465	0.0	0.0	0.0	0.0006262086481395875	0.0	0.0	0.0
PD3945a_non-exome	GC>AA	0.011521025548212492	0.8680624651107343	0.0	0.0	8.438650629757973e-08	0.0	0.0	0.0	0.12041642495454696	0.0	0.0	0.0
PD3945a_non-exome	GC>AG	0.004345214246444549	0.17630136911823346	0.0	0.0	0.2646321591089792	0.0	0.0	0.0	0.5547212575263428	0.0	0.0	0.0
PD3945a_non-exome	GC>AT	0.029780564681458926	0.3369469806583405	0.0	0.0	0.6332194460722738	0.0	0.0	0.0	5.3008587926728506e-05	0.0	0.0	0.0
PD3945a_non-exome	GC>CA	0.03445823334128295	0.4514232597519539	0.0	0.0	0.39431421265690947	0.0	0.0	0.0	0.11980429424985369	0.0	0.0	0.0
PD3945a_non-exome	GC>CG	0.06189669653505415	0.001061064197453183	0.0	0.0	0.9335519139238422	0.0	0.0	0.0	0.003490325343650514	0.0	0.0	0.0
PD3945a_non-exome	GC>TA	0.03433993860307599	0.9637058918418209	0.0	0.0	0.0018449140830906158	0.0	0.0	0.0	0.00010925547201249773	0.0	0.0	0.0
PD3945a_non-exome	TA>AT	0.05807272083739179	0.749139598520936	0.0	0.0	0.15384700504612162	0.0	0.0	0.0	0.038940675595550506	0.0	0.0	0.0
PD3945a_non-exome	TA>CG	0.02481829408283255	0.596213555536195	0.0	0.0	0.37489871604272856	0.0	0.0	0.0	0.0040694343382438845	0.0	0.0	0.0
PD3945a_non-exome	TA>CT	0.008914600385108747	0.3239741893220023	0.0	0.0	0.6084729286870555	0.0	0.0	0.0	0.05863828160583344	0.0	0.0	0.0
