Sample Names	MutationType	DBS78A	DBS78B	DBS78C	DBS78D	DBS78E
PD3905a_non-exome	TG>CT	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>GA	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>GC	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>GT	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>AA	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>AC	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>AG	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>CA	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>CC	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>CG	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>GA	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>GC	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>GG	1.0	0.0	0.0	0.0	0.0
PD3945a_non-exome	AC>CA	0.30691088384352266	0.0	0.0	0.0	0.6930891161564773
PD3945a_non-exome	AC>CG	0.31326188169718644	0.0	0.0	0.0	0.6867381183028136
PD3945a_non-exome	AC>CT	0.6528602050468824	0.0	0.0	0.0	0.34713979495311764
PD3945a_non-exome	AC>GA	0.6551351473563782	0.0	0.0	0.0	0.34486485264362166
PD3945a_non-exome	AC>GG	0.32569286341489045	0.0	0.0	0.0	0.6743071365851095
PD3945a_non-exome	AC>GT	0.3248405903233152	0.0	0.0	0.0	0.6751594096766849
PD3945a_non-exome	AC>TA	0.037297359207066644	0.0	0.0	0.0	0.9627026407929334
PD3945a_non-exome	AC>TG	0.0014295040675175355	0.0	0.0	0.0	0.9985704959324825
PD3945a_non-exome	AC>TT	0.22920699273173184	0.0	0.0	0.0	0.770793007268268
PD3945a_non-exome	AT>CA	0.05329140794693124	0.0	0.0	0.0	0.9467085920530688
PD3945a_non-exome	AT>CC	0.32569286341489045	0.0	0.0	0.0	0.6743071365851095
PD3945a_non-exome	AT>CG	0.32569286341489045	0.0	0.0	0.0	0.6743071365851095
PD3945a_non-exome	AT>GA	0.47868036507119355	0.0	0.0	0.0	0.5213196349288065
PD3945a_non-exome	AT>GC	0.32569286341489045	0.0	0.0	0.0	0.6743071365851095
PD3945a_non-exome	AT>TA	0.1318304912189574	0.0	0.0	0.0	0.8681695087810426
PD3945a_non-exome	CC>AA	0.5456235076827742	0.0	0.0	0.0	0.45437649231722577
PD3945a_non-exome	CC>AG	0.17703331560883903	0.0	0.0	0.0	0.8229666843911609
PD3945a_non-exome	CC>AT	0.23547855973913046	0.0	0.0	0.0	0.7645214402608697
PD3945a_non-exome	CC>GA	0.49836089614075707	0.0	0.0	0.0	0.5016391038592429
PD3945a_non-exome	CC>GG	0.00044894896595320047	0.0	0.0	0.0	0.9995510510340467
PD3945a_non-exome	CC>GT	0.6932346301021332	0.0	0.0	0.0	0.30676536989786674
PD3945a_non-exome	CC>TA	0.21266171933966885	0.0	0.0	0.0	0.7873382806603312
PD3945a_non-exome	CC>TG	0.15262526397370485	0.0	0.0	0.0	0.8473747360262952
PD3945a_non-exome	CC>TT	0.4253564920281255	0.0	0.0	0.0	0.5746435079718746
PD3945a_non-exome	CG>AT	0.1685386214605389	0.0	0.0	0.0	0.831461378539461
PD3945a_non-exome	CG>GC	0.32569286341489045	0.0	0.0	0.0	0.6743071365851095
PD3945a_non-exome	CG>GT	0.5417963258977497	0.0	0.0	0.0	0.4582036741022503
PD3945a_non-exome	CG>TA	0.12712087230427535	0.0	0.0	0.0	0.8728791276957247
PD3945a_non-exome	CG>TC	0.32569286341489045	0.0	0.0	0.0	0.6743071365851095
PD3945a_non-exome	CG>TT	0.32569286341489045	0.0	0.0	0.0	0.6743071365851095
PD3945a_non-exome	CT>AA	0.5079382742779538	0.0	0.0	0.0	0.49206172572204626
PD3945a_non-exome	CT>AC	0.20751962319895698	0.0	0.0	0.0	0.792480376801043
PD3945a_non-exome	CT>AG	0.09336718242444642	0.0	0.0	0.0	0.9066328175755535
PD3945a_non-exome	CT>GA	0.24860133403225074	0.0	0.0	0.0	0.7513986659677493
PD3945a_non-exome	CT>GC	0.4394440908671469	0.0	0.0	0.0	0.560555909132853
PD3945a_non-exome	CT>GG	0.001834204311986595	0.0	0.0	0.0	0.9981657956880133
PD3945a_non-exome	CT>TA	0.6108064186609138	0.0	0.0	0.0	0.3891935813390862
PD3945a_non-exome	CT>TC	0.6759932861021485	0.0	0.0	0.0	0.3240067138978516
PD3945a_non-exome	CT>TG	6.742007472853219e-05	0.0	0.0	0.0	0.9999325799252715
PD3945a_non-exome	GC>AA	0.39617859269402794	0.0	0.0	0.0	0.603821407305972
PD3945a_non-exome	GC>AG	0.10024689889805162	0.0	0.0	0.0	0.8997531011019485
PD3945a_non-exome	GC>AT	0.2461487640394395	0.0	0.0	0.0	0.7538512359605605
PD3945a_non-exome	GC>CA	0.09212010951289773	0.0	0.0	0.0	0.9078798904871022
PD3945a_non-exome	GC>CG	0.32569286341489045	0.0	0.0	0.0	0.6743071365851095
PD3945a_non-exome	GC>TA	0.37046986552267697	0.0	0.0	0.0	0.6295301344773231
PD3945a_non-exome	TA>AT	0.2406834415100337	0.0	0.0	0.0	0.7593165584899663
PD3945a_non-exome	TA>CG	7.63351643914356e-05	0.0	0.0	0.0	0.9999236648356086
PD3945a_non-exome	TA>CT	0.4782359734006756	0.0	0.0	0.0	0.5217640265993244
PD3945a_non-exome	TA>GC	0.32569286341489045	0.0	0.0	0.0	0.6743071365851095
PD3945a_non-exome	TA>GG	0.0003352447099704874	0.0	0.0	0.0	0.9996647552900295
PD3945a_non-exome	TA>GT	0.3856660149710798	0.0	0.0	0.0	0.6143339850289203
PD3945a_non-exome	TC>AA	0.27448461982278505	0.0	0.0	0.0	0.7255153801772148
PD3945a_non-exome	TC>AG	0.19523833781736802	0.0	0.0	0.0	0.8047616621826319
PD3945a_non-exome	TC>AT	0.28369975204834263	0.0	0.0	0.0	0.7163002479516574
PD3945a_non-exome	TC>CA	0.3191813296160081	0.0	0.0	0.0	0.680818670383992
PD3945a_non-exome	TC>CG	0.9982271968508957	0.0	0.0	0.0	0.0017728031491042893
PD3945a_non-exome	TC>CT	0.8571994352215554	0.0	0.0	0.0	0.14280056477844455
PD3945a_non-exome	TC>GA	0.2739369022054426	0.0	0.0	0.0	0.7260630977945574
PD3945a_non-exome	TC>GG	0.3216523040920982	0.0	0.0	0.0	0.6783476959079017
PD3945a_non-exome	TC>GT	0.025277499632641632	0.0	0.0	0.0	0.9747225003673584
PD3945a_non-exome	TG>AA	0.19012770621616798	0.0	0.0	0.0	0.8098722937838321
PD3945a_non-exome	TG>AC	0.28632371317935706	0.0	0.0	0.0	0.7136762868206429
PD3945a_non-exome	TG>AT	0.16017884449834194	0.0	0.0	0.0	0.839821155501658
PD3945a_non-exome	TG>CA	0.15084016779492393	0.0	0.0	0.0	0.8491598322050762
PD3945a_non-exome	TG>CC	0.20572975083646175	0.0	0.0	0.0	0.7942702491635383
PD3945a_non-exome	TG>CT	0.40599239993733244	0.0	0.0	0.0	0.5940076000626676
PD3945a_non-exome	TG>GA	0.3548316992623735	0.0	0.0	0.0	0.6451683007376265
PD3945a_non-exome	TG>GC	0.46017855019333953	0.0	0.0	0.0	0.5398214498066605
PD3945a_non-exome	TG>GT	0.18587877330595898	0.0	0.0	0.0	0.814121226694041
PD3945a_non-exome	TT>AA	0.19906319526026833	0.0	0.0	0.0	0.8009368047397317
PD3945a_non-exome	TT>AC	0.38684809602124237	0.0	0.0	0.0	0.6131519039787576
PD3945a_non-exome	TT>AG	0.00020010150474661514	0.0	0.0	0.0	0.9997998984952534
PD3945a_non-exome	TT>CA	0.29105400194349307	0.0	0.0	0.0	0.708945998056507
PD3945a_non-exome	TT>CC	0.25519201666803826	0.0	0.0	0.0	0.7448079833319617
PD3945a_non-exome	TT>CG	0.3283701083753906	0.0	0.0	0.0	0.6716298916246095
PD3945a_non-exome	TT>GA	0.32569286341489045	0.0	0.0	0.0	0.6743071365851095
PD3945a_non-exome	TT>GC	0.9989594413895719	0.0	0.0	0.0	0.001040558610427979
PD3945a_non-exome	TT>GG	0.0015691119204769657	0.0	0.0	0.0	0.9984308880795231
PD4005a_non-exome	AC>CA	0.0	0.29418305940088235	0.0	0.0	0.7058169405991176
PD4005a_non-exome	AC>CG	0.0	0.4212183326012287	0.0	0.0	0.5787816673987713
PD4005a_non-exome	AC>CT	0.0	0.48459291785667785	0.0	0.0	0.5154070821433222
PD4005a_non-exome	AC>GA	0.0	0.4051764916402878	0.0	0.0	0.5948235083597122
PD4005a_non-exome	AC>GG	0.0	0.5319458702777199	0.0	0.0	0.46805412972228017
PD4005a_non-exome	AC>GT	0.0	0.5597972552100757	0.0	0.0	0.44020274478992427
PD4005a_non-exome	AC>TA	0.0	0.11603160165784451	0.0	0.0	0.8839683983421553
PD4005a_non-exome	AC>TG	0.0	0.8860123756796955	0.0	0.0	0.11398762432030454
PD4005a_non-exome	AC>TT	0.0	0.00015916715581440217	0.0	0.0	0.9998408328441856
PD4005a_non-exome	AT>CA	0.0	5.044990053461007e-05	0.0	0.0	0.9999495500994653
PD4005a_non-exome	AT>CC	0.0	0.5319458702777199	0.0	0.0	0.46805412972228017
PD4005a_non-exome	AT>CG	0.0	0.5319458702777199	0.0	0.0	0.46805412972228017
PD4005a_non-exome	AT>GA	0.0	0.5805796521089688	0.0	0.0	0.4194203478910313
PD4005a_non-exome	AT>GC	0.0	0.5319458702777199	0.0	0.0	0.46805412972228017
PD4005a_non-exome	AT>TA	0.0	0.5189279527941052	0.0	0.0	0.48107204720589486
PD4005a_non-exome	CC>AA	0.0	0.6373402885637535	0.0	0.0	0.36265971143624653
PD4005a_non-exome	CC>AG	0.0	0.6052554896027911	0.0	0.0	0.39474451039720887
PD4005a_non-exome	CC>AT	0.0	0.6178881277429968	0.0	0.0	0.3821118722570032
PD4005a_non-exome	CC>GA	0.0	0.8913010050422611	0.0	0.0	0.10869899495773903
PD4005a_non-exome	CC>GG	0.0	0.36086950298241716	0.0	0.0	0.6391304970175828
PD4005a_non-exome	CC>GT	0.0	0.6850403477358842	0.0	0.0	0.31495965226411576
PD4005a_non-exome	CC>TA	0.0	0.4209252634553478	0.0	0.0	0.5790747365446521
PD4005a_non-exome	CC>TG	0.0	0.1306465583689707	0.0	0.0	0.8693534416310291
PD4005a_non-exome	CC>TT	0.0	0.8943640316786169	0.0	0.0	0.10563596832138318
PD4005a_non-exome	CG>AT	0.0	0.0004772557782723729	0.0	0.0	0.9995227442217276
PD4005a_non-exome	CG>GC	0.0	0.5319458702777199	0.0	0.0	0.46805412972228017
PD4005a_non-exome	CG>GT	0.0	0.41215123815836285	0.0	0.0	0.5878487618416371
PD4005a_non-exome	CG>TA	0.0	0.27223876763117955	0.0	0.0	0.7277612323688204
PD4005a_non-exome	CG>TC	0.0	0.5319458702777199	0.0	0.0	0.46805412972228017
PD4005a_non-exome	CG>TT	0.0	0.5319458702777199	0.0	0.0	0.46805412972228017
PD4005a_non-exome	CT>AA	0.0	0.7780143206768326	0.0	0.0	0.2219856793231674
PD4005a_non-exome	CT>AC	0.0	0.4002593799667232	0.0	0.0	0.5997406200332768
PD4005a_non-exome	CT>AG	0.0	0.37703455765387067	0.0	0.0	0.6229654423461293
PD4005a_non-exome	CT>GA	0.0	0.5520553382156251	0.0	0.0	0.4479446617843748
PD4005a_non-exome	CT>GC	0.0	0.5490382040856746	0.0	0.0	0.4509617959143254
PD4005a_non-exome	CT>GG	0.0	0.8835095934288334	0.0	0.0	0.11649040657116665
PD4005a_non-exome	CT>TA	0.0	0.377101506857589	0.0	0.0	0.622898493142411
PD4005a_non-exome	CT>TC	0.0	0.00020775304764107387	0.0	0.0	0.999792246952359
PD4005a_non-exome	CT>TG	0.0	0.5013172257257343	0.0	0.0	0.49868277427426566
PD4005a_non-exome	GC>AA	0.0	0.5891546555453145	0.0	0.0	0.41084534445468546
PD4005a_non-exome	GC>AG	0.0	0.3985692465800588	0.0	0.0	0.6014307534199412
PD4005a_non-exome	GC>AT	0.0	0.884942983045972	0.0	0.0	0.11505701695402808
PD4005a_non-exome	GC>CA	0.0	1.3702857685582153e-05	0.0	0.0	0.9999862971423144
PD4005a_non-exome	GC>CG	0.0	0.5319458702777199	0.0	0.0	0.46805412972228017
PD4005a_non-exome	GC>TA	0.0	0.0005079647921260077	0.0	0.0	0.9994920352078741
PD4005a_non-exome	TA>AT	0.0	0.40506019150509315	0.0	0.0	0.5949398084949069
PD4005a_non-exome	TA>CG	0.0	0.41773860492455994	0.0	0.0	0.5822613950754401
PD4005a_non-exome	TA>CT	0.0	0.13784263341519035	0.0	0.0	0.8621573665848097
PD4005a_non-exome	TA>GC	0.0	0.5319458702777199	0.0	0.0	0.46805412972228017
PD4005a_non-exome	TA>GG	0.0	0.5761533819664109	0.0	0.0	0.42384661803358903
PD4005a_non-exome	TA>GT	0.0	0.19483569126042338	0.0	0.0	0.8051643087395768
PD4005a_non-exome	TC>AA	0.0	0.1765773814251911	0.0	0.0	0.8234226185748089
PD4005a_non-exome	TC>AG	0.0	0.41242690936335136	0.0	0.0	0.5875730906366486
PD4005a_non-exome	TC>AT	0.0	0.22180835403494648	0.0	0.0	0.7781916459650535
PD4005a_non-exome	TC>CA	0.0	0.09152809482301173	0.0	0.0	0.9084719051769883
PD4005a_non-exome	TC>CG	0.0	0.24425870946935146	0.0	0.0	0.7557412905306484
PD4005a_non-exome	TC>CT	0.0	0.8184953821948558	0.0	0.0	0.18150461780514413
PD4005a_non-exome	TC>GA	0.0	0.26438603625060775	0.0	0.0	0.7356139637493923
PD4005a_non-exome	TC>GG	0.0	0.9993218779951584	0.0	0.0	0.0006781220048416698
PD4005a_non-exome	TC>GT	0.0	0.28399434516007366	0.0	0.0	0.7160056548399263
PD4005a_non-exome	TG>AA	0.0	0.39582825021402246	0.0	0.0	0.6041717497859775
PD4005a_non-exome	TG>AC	0.0	0.9997278163322803	0.0	0.0	0.0002721836677196845
PD4005a_non-exome	TG>AT	0.0	0.542087033232063	0.0	0.0	0.4579129667679371
PD4005a_non-exome	TG>CA	0.0	0.4636380844846236	0.0	0.0	0.5363619155153764
PD4005a_non-exome	TG>CC	0.0	0.31321286337044935	0.0	0.0	0.6867871366295507
PD4005a_non-exome	TG>CT	0.0	0.8594772114778432	0.0	0.0	0.14052278852215694
PD4005a_non-exome	TG>GA	0.0	0.5543017876168091	0.0	0.0	0.44569821238319085
PD4005a_non-exome	TG>GC	0.0	0.5634813482336835	0.0	0.0	0.43651865176631655
PD4005a_non-exome	TG>GT	0.0	0.07737437716679615	0.0	0.0	0.9226256228332039
PD4005a_non-exome	TT>AA	0.0	0.25869543376379517	0.0	0.0	0.7413045662362049
PD4005a_non-exome	TT>AC	0.0	0.4888016907291036	0.0	0.0	0.5111983092708964
PD4005a_non-exome	TT>AG	0.0	0.5352219964264747	0.0	0.0	0.4647780035735253
PD4005a_non-exome	TT>CA	0.0	0.5300470723124421	0.0	0.0	0.46995292768755786
PD4005a_non-exome	TT>CC	0.0	0.9988065856401261	0.0	0.0	0.001193414359873768
PD4005a_non-exome	TT>CG	0.0	0.9991134509428434	0.0	0.0	0.0008865490571565634
PD4005a_non-exome	TT>GA	0.0	0.5319458702777199	0.0	0.0	0.46805412972228017
PD4005a_non-exome	TT>GC	0.0	0.9994593807524044	0.0	0.0	0.0005406192475957467
PD4005a_non-exome	TT>GG	0.0	0.741495437934103	0.0	0.0	0.25850456206589695
PD4006a_non-exome	AC>CA	0.4731298136167227	0.5268701863832773	0.0	0.0	0.0
PD4006a_non-exome	AC>CG	0.34631509360603324	0.6536849063939667	0.0	0.0	0.0
PD4006a_non-exome	AC>CT	0.6283503731228081	0.37164962687719194	0.0	0.0	0.0
PD4006a_non-exome	AC>GA	0.702136813044235	0.29786318695576497	0.0	0.0	0.0
PD4006a_non-exome	AC>GG	0.2642828889793612	0.7357171110206387	0.0	0.0	0.0
PD4006a_non-exome	AC>GT	0.24230375537051088	0.7576962446294893	0.0	0.0	0.0
PD4006a_non-exome	AC>TA	0.1996632714593114	0.8003367285406885	0.0	0.0	0.0
PD4006a_non-exome	AC>TG	0.00015564531083488796	0.9998443546891652	0.0	0.0	0.0
PD4006a_non-exome	AC>TT	0.9993670368198412	0.0006329631801587374	0.0	0.0	0.0
PD4006a_non-exome	AT>CA	0.9989407413658988	0.0010592586341012667	0.0	0.0	0.0
PD4006a_non-exome	AT>CC	0.2642828889793612	0.7357171110206387	0.0	0.0	0.0
PD4006a_non-exome	AT>CG	0.2642828889793612	0.7357171110206387	0.0	0.0	0.0
PD4006a_non-exome	AT>GA	0.3592500620982173	0.6407499379017828	0.0	0.0	0.0
PD4006a_non-exome	AT>GC	0.2642828889793612	0.7357171110206387	0.0	0.0	0.0
PD4006a_non-exome	AT>TA	0.10633324422577316	0.8936667557742267	0.0	0.0	0.0
PD4006a_non-exome	CC>AA	0.3661028017758292	0.6338971982241709	0.0	0.0	0.0
PD4006a_non-exome	CC>AG	0.10601327332993431	0.8939867266700657	0.0	0.0	0.0
PD4006a_non-exome	CC>AT	0.13867233864089779	0.8613276613591021	0.0	0.0	0.0
PD4006a_non-exome	CC>GA	0.09289461029031396	0.9071053897096861	0.0	0.0	0.0
PD4006a_non-exome	CC>GG	0.0006719214536221566	0.9993280785463777	0.0	0.0	0.0
PD4006a_non-exome	CC>GT	0.46757437436057225	0.5324256256394277	0.0	0.0	0.0
PD4006a_non-exome	CC>TA	0.23900979886635207	0.760990201133648	0.0	0.0	0.0
PD4006a_non-exome	CC>TG	0.5032399125348647	0.4967600874651354	0.0	0.0	0.0
PD4006a_non-exome	CC>TT	0.06881263536905687	0.9311873646309431	0.0	0.0	0.0
PD4006a_non-exome	CG>AT	0.9972208406976042	0.0027791593023957857	0.0	0.0	0.0
PD4006a_non-exome	CG>GC	0.2642828889793612	0.7357171110206387	0.0	0.0	0.0
PD4006a_non-exome	CG>GT	0.5877129407392879	0.41228705926071213	0.0	0.0	0.0
PD4006a_non-exome	CG>TA	0.24759095413636686	0.7524090458636331	0.0	0.0	0.0
PD4006a_non-exome	CG>TC	0.2642828889793612	0.7357171110206387	0.0	0.0	0.0
PD4006a_non-exome	CG>TT	0.2642828889793612	0.7357171110206387	0.0	0.0	0.0
PD4006a_non-exome	CT>AA	0.1993258376127716	0.8006741623872283	0.0	0.0	0.0
PD4006a_non-exome	CT>AC	0.24904833657093103	0.7509516634290689	0.0	0.0	0.0
PD4006a_non-exome	CT>AG	0.1257379322528188	0.8742620677471812	0.0	0.0	0.0
PD4006a_non-exome	CT>GA	0.1849443650951404	0.8150556349048597	0.0	0.0	0.0
PD4006a_non-exome	CT>GC	0.3524377741664163	0.6475622258335836	0.0	0.0	0.0
PD4006a_non-exome	CT>GG	0.0002047453520488967	0.999795254647951	0.0	0.0	0.0
PD4006a_non-exome	CT>TA	0.6866352721052594	0.3133647278947406	0.0	0.0	0.0
PD4006a_non-exome	CT>TC	0.9998821799964573	0.00011782000354258843	0.0	0.0	0.0
PD4006a_non-exome	CT>TG	5.668715914023902e-05	0.9999433128408598	0.0	0.0	0.0
PD4006a_non-exome	GC>AA	0.27888036525160065	0.7211196347483994	0.0	0.0	0.0
PD4006a_non-exome	GC>AG	0.12442354666957323	0.8755764533304268	0.0	0.0	0.0
PD4006a_non-exome	GC>AT	0.0346400236634554	0.9653599763365447	0.0	0.0	0.0
PD4006a_non-exome	GC>CA	0.9998402493615962	0.00015975063840386415	0.0	0.0	0.0
PD4006a_non-exome	GC>CG	0.2642828889793612	0.7357171110206387	0.0	0.0	0.0
PD4006a_non-exome	GC>TA	0.9989793065223861	0.001020693477613913	0.0	0.0	0.0
PD4006a_non-exome	TA>AT	0.2823876851688592	0.7176123148311409	0.0	0.0	0.0
PD4006a_non-exome	TA>CG	8.993136538965342e-05	0.9999100686346103	0.0	0.0	0.0
PD4006a_non-exome	TA>CT	0.8289320081830758	0.1710679918169242	0.0	0.0	0.0
PD4006a_non-exome	TA>GC	0.2642828889793612	0.7357171110206387	0.0	0.0	0.0
PD4006a_non-exome	TA>GG	0.0002084810907853991	0.9997915189092145	0.0	0.0	0.0
PD4006a_non-exome	TA>GT	0.6867967098587294	0.3132032901412707	0.0	0.0	0.0
PD4006a_non-exome	TC>AA	0.5985882873348849	0.401411712665115	0.0	0.0	0.0
PD4006a_non-exome	TC>AG	0.22609036023177534	0.7739096397682247	0.0	0.0	0.0
PD4006a_non-exome	TC>AT	0.5401233437121616	0.45987665628783836	0.0	0.0	0.0
PD4006a_non-exome	TC>CA	0.7972903797235953	0.20270962027640468	0.0	0.0	0.0
PD4006a_non-exome	TC>CG	0.9993213683115663	0.0006786316884337514	0.0	0.0	0.0
PD4006a_non-exome	TC>CT	0.5294404109366508	0.4705595890633491	0.0	0.0	0.0
PD4006a_non-exome	TC>GA	0.47014035654716335	0.5298596434528366	0.0	0.0	0.0
PD4006a_non-exome	TC>GG	0.00027189280768259895	0.9997281071923174	0.0	0.0	0.0
PD4006a_non-exome	TC>GT	0.05236944818518669	0.9476305518148133	0.0	0.0	0.0
PD4006a_non-exome	TG>AA	0.23246589215314717	0.7675341078468528	0.0	0.0	0.0
PD4006a_non-exome	TG>AC	9.231564434502359e-05	0.9999076843556549	0.0	0.0	0.0
PD4006a_non-exome	TG>AT	0.11985728352910135	0.8801427164708986	0.0	0.0	0.0
PD4006a_non-exome	TG>CA	0.14798935520145426	0.8520106447985457	0.0	0.0	0.0
PD4006a_non-exome	TG>CC	0.3243491464726626	0.6756508535273373	0.0	0.0	0.0
PD4006a_non-exome	TG>CT	0.0863018496493515	0.9136981503506484	0.0	0.0	0.0
PD4006a_non-exome	TG>GA	0.27208460545861113	0.7279153945413889	0.0	0.0	0.0
PD4006a_non-exome	TG>GC	0.35822789088574647	0.6417721091142535	0.0	0.0	0.0
PD4006a_non-exome	TG>GT	0.6970768167883818	0.3029231832116181	0.0	0.0	0.0
PD4006a_non-exome	TT>AA	0.37577120269853914	0.6242287973014609	0.0	0.0	0.0
PD4006a_non-exome	TT>AC	0.3580318361692741	0.641968163830726	0.0	0.0	0.0
PD4006a_non-exome	TT>AG	0.00014688050168383673	0.9998531194983162	0.0	0.0	0.0
PD4006a_non-exome	TT>CA	0.2352786904518787	0.7647213095481212	0.0	0.0	0.0
PD4006a_non-exome	TT>CC	0.0003459086587556034	0.9996540913412445	0.0	0.0	0.0
PD4006a_non-exome	TT>CG	0.0003665569058119405	0.9996334430941882	0.0	0.0	0.0
PD4006a_non-exome	TT>GA	0.2642828889793612	0.7357171110206387	0.0	0.0	0.0
PD4006a_non-exome	TT>GC	0.3050349931581558	0.6949650068418443	0.0	0.0	0.0
PD4006a_non-exome	TT>GG	0.00046288555644810223	0.9995371144435519	0.0	0.0	0.0
PD4085a_non-exome	AC>CA	0.0	0.6213508862833929	0.0	0.37864911371660714	0.0
PD4085a_non-exome	AC>CG	0.0	0.0004943075141164306	0.0	0.9995056924858836	0.0
PD4085a_non-exome	AC>CT	0.0	0.8532931849224918	0.0	0.1467068150775082	0.0
PD4085a_non-exome	AC>GA	0.0	0.9999291710839235	0.0	7.082891607653636e-05	0.0
PD4085a_non-exome	AC>GG	0.0	0.7060336750918985	0.0	0.2939663249081015	0.0
PD4085a_non-exome	AC>GT	0.0	0.9992028228369837	0.0	0.0007971771630162759	0.0
PD4085a_non-exome	AC>TA	0.0	0.9999329298215035	0.0	6.707017849640336e-05	0.0
PD4085a_non-exome	AC>TG	0.0	0.9998972899239167	0.0	0.0001027100760832802	0.0
PD4085a_non-exome	AC>TT	0.0	0.00014318896033080542	0.0	0.9998568110396692	0.0
PD4085a_non-exome	AT>CA	0.0	0.42979632077187596	0.0	0.5702036792281241	0.0
PD4085a_non-exome	AT>CC	0.0	0.7060336750918985	0.0	0.2939663249081015	0.0
PD4085a_non-exome	AT>CG	0.0	0.7060336750918985	0.0	0.2939663249081015	0.0
PD4085a_non-exome	AT>GA	0.0	0.9998093647821457	0.0	0.00019063521785426954	0.0
PD4085a_non-exome	AT>GC	0.0	0.7060336750918985	0.0	0.2939663249081015	0.0
PD4085a_non-exome	AT>TA	0.0	0.9998061367848229	0.0	0.00019386321517710973	0.0
PD4085a_non-exome	CC>AA	0.0	0.9561931528538902	0.0	0.04380684714610982	0.0
PD4085a_non-exome	CC>AG	0.0	0.9840499083478099	0.0	0.015950091652190128	0.0
PD4085a_non-exome	CC>AT	0.0	0.8432000033709451	0.0	0.15679999662905478	0.0
PD4085a_non-exome	CC>GA	0.0	0.9345284719205925	0.0	0.06547152807940748	0.0
PD4085a_non-exome	CC>GG	0.0	0.9990567055575287	0.0	0.0009432944424714153	0.0
PD4085a_non-exome	CC>GT	0.0	0.1344809574005733	0.0	0.8655190425994267	0.0
PD4085a_non-exome	CC>TA	0.0	0.4127174389507964	0.0	0.5872825610492036	0.0
PD4085a_non-exome	CC>TG	0.0	0.12466213400777315	0.0	0.8753378659922268	0.0
PD4085a_non-exome	CC>TT	0.0	0.179947236871692	0.0	0.820052763128308	0.0
PD4085a_non-exome	CG>AT	0.0	0.6772356029033549	0.0	0.32276439709664506	0.0
PD4085a_non-exome	CG>GC	0.0	0.7060336750918985	0.0	0.2939663249081015	0.0
PD4085a_non-exome	CG>GT	0.0	0.9994171336036503	0.0	0.0005828663963497895	0.0
PD4085a_non-exome	CG>TA	0.0	0.6588172148671696	0.0	0.3411827851328304	0.0
PD4085a_non-exome	CG>TC	0.0	0.7060336750918985	0.0	0.2939663249081015	0.0
PD4085a_non-exome	CG>TT	0.0	0.7060336750918985	0.0	0.2939663249081015	0.0
PD4085a_non-exome	CT>AA	0.0	0.8725121108798547	0.0	0.12748788912014541	0.0
PD4085a_non-exome	CT>AC	0.0	0.9998123344749107	0.0	0.0001876655250892804	0.0
PD4085a_non-exome	CT>AG	0.0	0.9999815012666036	0.0	1.849873339647979e-05	0.0
PD4085a_non-exome	CT>GA	0.0	0.9995361776869712	0.0	0.0004638223130287911	0.0
PD4085a_non-exome	CT>GC	0.0	0.00016730596128428562	0.0	0.9998326940387157	0.0
PD4085a_non-exome	CT>GG	0.0	0.49546867696864577	0.0	0.5045313230313542	0.0
PD4085a_non-exome	CT>TA	0.0	0.12341599440860691	0.0	0.876584005591393	0.0
PD4085a_non-exome	CT>TC	0.0	0.00023199881010335416	0.0	0.9997680011898966	0.0
PD4085a_non-exome	CT>TG	0.0	0.8509934218811626	0.0	0.14900657811883752	0.0
PD4085a_non-exome	GC>AA	0.0	0.8486390868099414	0.0	0.15136091319005857	0.0
PD4085a_non-exome	GC>AG	0.0	0.6900131465896797	0.0	0.30998685341032023	0.0
PD4085a_non-exome	GC>AT	0.0	0.9487503376851225	0.0	0.051249662314877535	0.0
PD4085a_non-exome	GC>CA	0.0	1.6640674121508974e-05	0.0	0.9999833593258785	0.0
PD4085a_non-exome	GC>CG	0.0	0.7060336750918985	0.0	0.2939663249081015	0.0
PD4085a_non-exome	GC>TA	0.0	0.6466042484072074	0.0	0.3533957515927925	0.0
PD4085a_non-exome	TA>AT	0.0	0.6413351647517381	0.0	0.3586648352482619	0.0
PD4085a_non-exome	TA>CG	0.0	0.9999252361956119	0.0	7.476380438801964e-05	0.0
PD4085a_non-exome	TA>CT	0.0	0.24931140304244703	0.0	0.750688596957553	0.0
PD4085a_non-exome	TA>GC	0.0	0.7060336750918985	0.0	0.2939663249081015	0.0
PD4085a_non-exome	TA>GG	0.0	0.9997050714571274	0.0	0.00029492854287257444	0.0
PD4085a_non-exome	TA>GT	0.0	0.7024711317942036	0.0	0.29752886820579644	0.0
