Sample Names	MutationType	DBS2	DBS4	DBS6	DBS10	DBS11	DBS13	DBS18	DBS20	DBS78F
PD3904a_non-exome	TC>GA	0.009143240610396314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9908567593896036
PD3904a_non-exome	TC>GG	0.6264433630208914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3735566369791085
PD3904a_non-exome	TC>GT	0.0013595972460023285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9986404027539976
PD3904a_non-exome	TG>AA	0.3002487984611288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6997512015388712
PD3904a_non-exome	TG>AC	0.9671078513107871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0328921486892129
PD3904a_non-exome	TG>AT	0.12163388510453846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8783661148954616
PD3904a_non-exome	TG>CA	0.0007522380972210728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9992477619027789
PD3904a_non-exome	TG>CC	0.0021628133720270385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9978371866279729
PD3904a_non-exome	TG>CT	0.012410120892031482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9875898791079686
PD3904a_non-exome	TG>GA	0.2596446682765358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7403553317234641
PD3904a_non-exome	TG>GC	0.9759367935380611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0240632064619389
PD3904a_non-exome	TG>GT	0.1729384698589967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8270615301410034
PD3904a_non-exome	TT>AA	0.08229063098748374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9177093690125162
PD3904a_non-exome	TT>AC	0.02673601611654322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9732639838834568
PD3904a_non-exome	TT>AG	0.025819547021710815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9741804529782893
PD3904a_non-exome	TT>CA	5.999185444773695e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999994001
PD3904a_non-exome	TT>CC	0.3606204205150298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6393795794849703
PD3904a_non-exome	TT>CG	0.002411000312692602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9975889996873074
PD3904a_non-exome	TT>GA	0.8454753410189233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15452465898107676
PD3904a_non-exome	TT>GC	0.10286210602376443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8971378939762356
PD3904a_non-exome	TT>GG	5.137120000368325e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999994
PD3905a_non-exome	AC>CA	0.09883144453302377	0.9011685554669762	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>CG	0.4369577556150166	0.5630422443849834	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>CT	0.9999999999999456	5.4367434802716724e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>GA	0.061376855032189315	0.9386231449678107	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>GG	0.4193930071584926	0.5806069928415074	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>GT	0.9999670668478718	3.2933152128185244e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>TA	0.5858762985410598	0.41412370145894023	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>TG	0.1269729425028185	0.8730270574971816	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>TT	0.9565555212496306	0.04344447875036938	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AT>CA	0.04769767777776622	0.9523023222222338	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AT>CC	0.4197406596009237	0.5802593403990762	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AT>CG	0.3486450597550779	0.651354940244922	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AT>GA	0.38630835678049047	0.6136916432195095	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AT>GC	0.2875524071129102	0.7124475928870898	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AT>TA	0.10932166876015119	0.8906783312398489	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>AA	1.0	7.960616040707314e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>AG	0.9419662612934601	0.05803373870653993	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>AT	0.8854848839118826	0.11451511608811739	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>GA	0.858214173737836	0.14178582626216393	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>GG	0.8821713898991366	0.11782861010086335	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>GT	0.9435693500955804	0.05643064990441952	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>TA	0.9913238743587064	0.008676125641293657	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>TG	0.9719733240071875	0.028026675992812437	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>TT	0.4197406596009237	0.5802593403990762	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CG>AT	0.8280052325650574	0.1719947674349426	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CG>GC	0.988748332342115	0.011251667657885007	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CG>GT	0.9999999999999956	4.502723159669254e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CG>TA	0.4197406596009237	0.5802593403990762	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CG>TC	0.9999999999999973	2.68069124085504e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CG>TT	0.9492323593581715	0.05076764064182841	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>AA	0.9999999999999982	1.795478739030881e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>AC	0.4197406596009237	0.5802593403990762	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>AG	0.6625190585839463	0.3374809414160536	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>GA	0.03161108239140458	0.9683889176085955	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>GC	0.6926983323989838	0.3073016676010161	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>GG	0.10530883163486683	0.8946911683651332	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>TA	0.9999999999999983	1.7051735749251063e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>TC	0.9999999999998499	1.501225490195853e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>TG	0.9389460923162837	0.061053907683716414	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	GC>AA	0.018455166956697643	0.9815448330433023	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	GC>AG	0.033737906299262724	0.9662620937007373	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	GC>AT	0.1112770104076927	0.8887229895923073	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	GC>CA	0.09758499787713552	0.9024150021228644	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	GC>CG	0.988044084506308	0.011955915493691911	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	GC>TA	0.04805457351222915	0.9519454264877708	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TA>AT	0.0989520915887061	0.901047908411294	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TA>CG	0.05568698817106459	0.9443130118289353	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TA>CT	0.037519004474940304	0.9624809955250598	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TA>GC	0.5870935215528107	0.41290647844718936	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TA>GG	0.041353165094117995	0.9586468349058821	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TA>GT	0.1637440352645169	0.8362559647354831	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>AA	0.004623111431854169	0.9953768885681459	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>AG	0.11491825958369124	0.8850817404163088	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>AT	6.018193536444858e-16	0.9999999999999994	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>CA	0.009691749371957365	0.9903082506280427	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>CG	0.011665945740739042	0.9883340542592609	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>CT	0.9979690939620438	0.002030906037956183	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>GA	0.02866992526111074	0.9713300747388892	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>GG	0.5354031717668082	0.46459682823319187	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>GT	0.9999999999999327	6.726611297960972e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>AA	0.3201724031015957	0.6798275968984042	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>AC	0.6935701425093459	0.3064298574906541	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>AT	0.9999999999999987	1.3434699327864714e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>CA	0.17859867753635345	0.8214013224636466	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>CC	0.37531276063386154	0.6246872393661386	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>CT	0.9784556643852114	0.02154433561478863	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>GA	0.18522629231648735	0.8147737076835126	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>GC	0.35346303109414146	0.6465369689058585	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>GT	0.9958618254172594	0.004138174582740545	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>AA	0.996573177136934	0.0034268228630658986	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>AC	0.9984273627980416	0.001572637201958444	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>AG	0.9999999999999732	2.6806850080228354e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>CA	0.4197406596009237	0.5802593403990762	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>CC	0.9999999999980655	1.93446506118852e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>CG	0.9999999999996073	3.928018575849851e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>GA	0.9999999999998797	1.2034876581111163e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>GC	0.9999999999962568	3.743315508007378e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>GG	0.4197406596009237	0.5802593403990762	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3945a_non-exome	AC>CA	0.045635634404332104	0.6430891980518292	0.0	0.0	0.0	0.3107156224633838	0.0	0.0	0.0005595450804549031
PD3945a_non-exome	AC>CG	0.013121648077449182	0.026130405577805313	0.0	0.0	0.0	0.025193413787932974	0.0	0.0	0.9355545325568126
PD3945a_non-exome	AC>CT	0.01747403510567103	1.4682103539923708e-15	0.0	0.0	0.0	0.4675656794264646	0.0	0.0	0.5149602854678628
PD3945a_non-exome	AC>GA	0.02603483527481019	0.615315277419786	0.0	0.0	0.0	0.35853885554717957	0.0	0.0	0.0001110317582244062
PD3945a_non-exome	AC>GG	2.403078930518525e-15	5.14144683324805e-15	0.0	0.0	0.0	0.9972794326100489	0.0	0.0	0.0027205673899435034
PD3945a_non-exome	AC>GT	0.03629468265776167	1.8473400380040148e-06	0.0	0.0	0.0	0.6799425659610623	0.0	0.0	0.28376090404113796
PD3945a_non-exome	AC>TA	0.022540417082469708	0.024623078071058402	0.0	0.0	0.0	0.04642630528041973	0.0	0.0	0.9064101995660523
PD3945a_non-exome	AC>TG	0.0005435912692778346	0.005776239988295344	0.0	0.0	0.0	0.43277757830560976	0.0	0.0	0.560902590436817
PD3945a_non-exome	AC>TT	0.11459195353667405	0.008043309263525993	0.0	0.0	0.0	0.7298398278650706	0.0	0.0	0.14752490933472923
PD3945a_non-exome	AT>CA	0.0010315431646686888	0.03182887215748141	0.0	0.0	0.0	0.13571688176302824	0.0	0.0	0.8314227029148217
PD3945a_non-exome	AT>CC	3.486540654640295e-15	7.448898717129908e-15	0.0	0.0	0.0	0.9960528267763947	0.0	0.0	0.00394717322359443
PD3945a_non-exome	AT>CG	5.578919394114891e-13	1.6107959113943237e-12	0.0	0.0	0.0	0.36840084684486607	0.0	0.0	0.6315991531529653
PD3945a_non-exome	AT>GA	0.01593892803973785	0.03913194662408464	0.0	0.0	0.0	0.2391865356437485	0.0	0.0	0.705742589692429
PD3945a_non-exome	AT>GC	0.015082382774643958	0.05775134600889312	0.0	0.0	0.0	0.9149948413823853	0.0	0.0	0.01217142983407765
PD3945a_non-exome	AT>TA	0.017552310854233946	0.22100656381721026	0.0	0.0	0.0	0.4762462132838885	0.0	0.0	0.2851949120446674
PD3945a_non-exome	CC>AA	0.9857219748327677	1.2127110981548559e-17	0.0	0.0	0.0	8.252622768974219e-07	0.0	0.0	0.014277199904955493
PD3945a_non-exome	CC>AG	0.4293804735394563	0.040883091516043656	0.0	0.0	0.0	0.08161910000329699	0.0	0.0	0.4481173349412031
PD3945a_non-exome	CC>AT	0.5148756300249995	0.10290589129049511	0.0	0.0	0.0	0.2633069574946581	0.0	0.0	0.11891152118984719
PD3945a_non-exome	CC>GA	0.3765016598900558	0.0961302932290285	0.0	0.0	0.0	0.0002613880516747727	0.0	0.0	0.5271066588292408
PD3945a_non-exome	CC>GG	0.3081895928284271	0.06361682510877047	0.0	0.0	0.0	0.6226399029130086	0.0	0.0	0.0055536791497938056
PD3945a_non-exome	CC>GT	0.027038479482744727	0.0024990775217942057	0.0	0.0	0.0	0.6812005660595585	0.0	0.0	0.28926187693590255
PD3945a_non-exome	CC>TA	0.20645515934575043	0.0027924939676256346	0.0	0.0	0.0	0.630542239685077	0.0	0.0	0.1602101070015468
PD3945a_non-exome	CC>TG	0.020559881436711273	0.0009162080201514258	0.0	0.0	0.0	0.9783511931800507	0.0	0.0	0.00017271736308675597
PD3945a_non-exome	CC>TT	1.1480518638223204e-16	2.452781396437484e-16	0.0	0.0	0.0	0.003243928538696554	0.0	0.0	0.9967560714613031
PD3945a_non-exome	CG>AT	0.08735965794730255	0.02804460415941457	0.0	0.0	0.0	0.03705101491023422	0.0	0.0	0.8475447229830486
PD3945a_non-exome	CG>GC	0.20924733179513014	0.0036799955787055333	0.0	0.0	0.0	0.7843961601159625	0.0	0.0	0.0026765125102018645
PD3945a_non-exome	CG>GT	0.31411552933141595	2.1858526880408885e-15	0.0	0.0	0.0	0.6853408764525148	0.0	0.0	0.0005435942160670091
PD3945a_non-exome	CG>TA	8.065247838867577e-16	1.7231181343122356e-15	0.0	0.0	0.0	0.14984884102705284	0.0	0.0	0.8501511589729447
PD3945a_non-exome	CG>TC	0.45063748663475706	1.8669399431623958e-15	0.0	0.0	0.0	0.5483732214398772	0.0	0.0	0.0009892919253638173
PD3945a_non-exome	CG>TT	0.6979879739388596	0.05769240211709744	0.0	0.0	0.0	0.24372709614653779	0.0	0.0	0.0005925277975052474
PD3945a_non-exome	CT>AA	0.02666346283944905	7.39865973483549e-17	0.0	0.0	0.0	0.6054581798875699	0.0	0.0	0.3678783572729811
PD3945a_non-exome	CT>AC	1.2147925985938644e-16	2.5953711502550407e-16	0.0	0.0	0.0	0.8915881293225947	0.0	0.0	0.10841187067740499
PD3945a_non-exome	CT>AG	0.005451959802605075	0.004292000433717972	0.0	0.0	0.0	0.14582911596172285	0.0	0.0	0.844426923801954
PD3945a_non-exome	CT>GA	0.0029909215684400517	0.14160275557123822	0.0	0.0	0.0	0.21366282912430098	0.0	0.0	0.6417434937360207
PD3945a_non-exome	CT>GC	0.018431517478165762	0.012636828849148178	0.0	0.0	0.0	0.6306544831762211	0.0	0.0	0.338277170496465
PD3945a_non-exome	CT>GG	0.020159417770279072	0.2646930736901632	0.0	0.0	0.0	0.7030656743997569	0.0	0.0	0.012081834139800815
PD3945a_non-exome	CT>TA	0.046942549630654425	1.237062107169673e-16	0.0	0.0	0.0	0.5101181468739651	0.0	0.0	0.4429393034953804
PD3945a_non-exome	CT>TC	0.003802615053426058	8.822355000846441e-16	0.0	0.0	0.0	0.9960513605925079	0.0	0.0	0.00014602435406527823
PD3945a_non-exome	CT>TG	0.028176949725938014	0.0028315420801644014	0.0	0.0	0.0	0.3340807137262184	0.0	0.0	0.6349107944676792
PD3945a_non-exome	GC>AA	0.011275394424667386	0.9267874450377792	0.0	0.0	0.0	8.365992822581057e-08	0.0	0.0	0.06193707687762531
PD3945a_non-exome	GC>AG	0.004688003644875236	0.20750138113837527	0.0	0.0	0.0	0.2892166181870309	0.0	0.0	0.4985939970297186
PD3945a_non-exome	GC>AT	0.01621004099754124	0.20007891097218505	0.0	0.0	0.0	0.34914779684268477	0.0	0.0	0.43456325118758893
PD3945a_non-exome	GC>CA	0.028240514627033413	0.403600868767533	0.0	0.0	0.0	0.3273602227827942	0.0	0.0	0.24079839382263943
PD3945a_non-exome	GC>CG	0.06109645230762843	0.0011425592834047866	0.0	0.0	0.0	0.9334495976912648	0.0	0.0	0.004311390717702052
PD3945a_non-exome	GC>TA	0.031570603901800935	0.966532473747468	0.0	0.0	0.0	0.001718159187050234	0.0	0.0	0.00017876316368062924
PD3945a_non-exome	TA>AT	0.0503989900917056	0.7092526622495283	0.0	0.0	0.0	0.13525165361184835	0.0	0.0	0.10509669404691774
PD3945a_non-exome	TA>CG	0.023410060077609273	0.6135090997106795	0.0	0.0	0.0	0.3582188475855507	0.0	0.0	0.004861992626160622
PD3945a_non-exome	TA>CT	0.004535555186271244	0.17981567534192802	0.0	0.0	0.0	0.31359831048920744	0.0	0.0	0.5020504589825934
PD3945a_non-exome	TA>GC	0.2520793181860346	0.2739919861902618	0.0	0.0	0.0	0.4594512179009507	0.0	0.0	0.014477477722752846
PD3945a_non-exome	TA>GG	0.021848396066267886	0.7827546995902224	0.0	0.0	0.0	0.1942125802417869	0.0	0.0	0.0011843241017229107
PD3945a_non-exome	TA>GT	0.0653450235627441	0.5157538692194753	0.0	0.0	0.0	0.36510449981840687	0.0	0.0	0.05379660739937377
PD3945a_non-exome	TC>AA	0.0020345956494470757	0.676998239019057	0.0	0.0	0.0	0.11292054935834894	0.0	0.0	0.20804661597314705
PD3945a_non-exome	TC>AG	0.0019424953199112347	0.023121210011944678	0.0	0.0	0.0	0.7713764847396957	0.0	0.0	0.20355980992844833
PD3945a_non-exome	TC>AT	1.6798207527988248e-17	0.04313730693837758	0.0	0.0	0.0	0.7517851958822347	0.0	0.0	0.20507749717938764
PD3945a_non-exome	TC>CA	0.0038584191401191507	0.6093037654767833	0.0	0.0	0.0	0.2507308379790744	0.0	0.0	0.13610697740402314
PD3945a_non-exome	TC>CG	0.00042951769933309136	0.05623686580088433	0.0	0.0	0.0	0.9430494722057626	0.0	0.0	0.00028414429401987345
PD3945a_non-exome	TC>CT	0.0802120406084113	0.00025227170367191597	0.0	0.0	0.0	0.9195153763551499	0.0	0.0	2.031133276687672e-05
PD3945a_non-exome	TC>GA	0.007857598490891769	0.4114208949512991	0.0	0.0	0.0	0.12152803309413303	0.0	0.0	0.45919347346367606
PD3945a_non-exome	TC>GG	0.0005420747371952918	0.0007269603180955559	0.0	0.0	0.0	0.9985566522735023	0.0	0.0	0.00017431267120685155
PD3945a_non-exome	TC>GT	0.0011675903854116276	1.21378866840288e-16	0.0	0.0	0.0	0.5363614016603532	0.0	0.0	0.4624710079542351
PD3945a_non-exome	TG>AA	0.0756497741890253	0.24824400365912688	0.0	0.0	0.0	0.5810314799557028	0.0	0.0	0.09507474219614495
PD3945a_non-exome	TG>AC	0.03927896266313979	0.026819886540686545	0.0	0.0	0.0	0.9331807528081222	0.0	0.0	0.000720397988051463
PD3945a_non-exome	TG>AT	0.10005053435118984	2.0773209447461303e-16	0.0	0.0	0.0	0.5103345695322448	0.0	0.0	0.38961489611656525
PD3945a_non-exome	TG>CA	0.001042295236241784	0.007408395308591953	0.0	0.0	0.0	0.24492219412209623	0.0	0.0	0.7466271153330699
PD3945a_non-exome	TG>CC	0.0028093644221123698	0.0072265933710619805	0.0	0.0	0.0	0.2910176576871587	0.0	0.0	0.698946384519667
PD3945a_non-exome	TG>CT	0.01988071615631296	0.0006765193377791233	0.0	0.0	0.0	0.12628806197018555	0.0	0.0	0.8531547025357223
PD3945a_non-exome	TG>GA	0.07020985487493714	0.47729697744711924	0.0	0.0	0.0	0.34453536900146875	0.0	0.0	0.10795779867647486
PD3945a_non-exome	TG>GC	0.07478070835817062	0.21139522651393242	0.0	0.0	0.0	0.7128297672187629	0.0	0.0	0.0009942979091339297
PD3945a_non-exome	TG>GT	0.14038990312744482	0.0009015749463019305	0.0	0.0	0.0	0.4966512884827704	0.0	0.0	0.36205723344348284
PD3945a_non-exome	TT>AA	0.09403910316871229	0.0004997435260801911	0.0	0.0	0.0	0.33992757317737954	0.0	0.0	0.5655335801278278
PD3945a_non-exome	TT>AC	0.038947076829295775	9.480760458398208e-05	0.0	0.0	0.0	0.19641149845890488	0.0	0.0	0.7645466171072154
PD3945a_non-exome	TT>AG	0.01880474864136872	7.790575745122331e-16	0.0	0.0	0.0	0.598587758537948	0.0	0.0	0.3826074928206825
PD3945a_non-exome	TT>CA	9.257040889982544e-16	1.9777414589454746e-15	0.0	0.0	0.0	0.9991679009218428	0.0	0.0	0.0008320990781542717
PD3945a_non-exome	TT>CC	0.421493993622379	1.260110170073006e-12	0.0	0.0	0.0	0.17551534511731154	0.0	0.0	0.4029906612590493
PD3945a_non-exome	TT>CG	0.003439500877041884	2.0879745156683686e-15	0.0	0.0	0.0	0.22911957381518339	0.0	0.0	0.7674409253077725
PD3945a_non-exome	TT>GA	0.014115518544489596	2.625395364129779e-15	0.0	0.0	0.0	0.9844932838199685	0.0	0.0	0.0013911976355391869
PD3945a_non-exome	TT>GC	0.0017088664175908693	9.886004068707508e-15	0.0	0.0	0.0	0.9902538914900383	0.0	0.0	0.008037242092360853
PD3945a_non-exome	TT>GG	9.520343614973702e-16	2.0339953657454167e-15	0.0	0.0	0.0	0.0006259724513355282	0.0	0.0	0.9993740275486614
PD4005a_non-exome	AC>CA	0.006744678747348729	0.0	0.0	0.0	0.0	0.0	0.9926488730902672	0.0	0.0006064481623840299
PD4005a_non-exome	AC>CG	0.001020916008874892	0.0	0.0	0.0	0.0	0.0	0.4651869601117042	0.0	0.533792123879421
PD4005a_non-exome	AC>CT	0.0009344333313012931	0.0	0.0	0.0	0.0	0.0	0.797121879996666	0.0	0.20194368667203283
PD4005a_non-exome	AC>GA	0.006018078707703926	0.0	0.0	0.0	0.0	0.0	0.9937937074016132	0.0	0.00018821389068292228
PD4005a_non-exome	AC>GG	1.565810833175422e-16	0.0	0.0	0.0	0.0	0.0	0.9987000334664544	0.0	0.0012999665335453503
PD4005a_non-exome	AC>GT	0.003435748354089935	0.0	0.0	0.0	0.0	0.0	0.7995796271986311	0.0	0.19698462444727904
PD4005a_non-exome	AC>TA	0.0026417939410648314	0.0	0.0	0.0	0.0	0.0	0.21831202691353552	0.0	0.7790461791453996
PD4005a_non-exome	AC>TG	5.207012568433258e-05	0.0	0.0	0.0	0.0	0.0	0.6059399434268892	0.0	0.3940079864474265
PD4005a_non-exome	AC>TT	0.024273388792285966	0.0	0.0	0.0	0.0	0.0	0.7465643645088458	0.0	0.22916224669886823
PD4005a_non-exome	AT>CA	0.00015255335018850527	0.0	0.0	0.0	0.0	0.0	0.09815662454709498	0.0	0.9016908221027166
PD4005a_non-exome	AT>CC	4.2836168767390376e-16	0.0	0.0	0.0	0.0	0.0	0.9964436581582472	0.0	0.0035563418417523147
PD4005a_non-exome	AT>CG	1.043470736723036e-15	0.0	0.0	0.0	0.0	0.0	0.9913369034896564	0.0	0.008663096510342564
PD4005a_non-exome	AT>GA	0.0024419322174273846	0.0	0.0	0.0	0.0	0.0	0.20465107556311532	0.0	0.7929069922194573
PD4005a_non-exome	AT>GC	0.002184252203260557	0.0	0.0	0.0	0.0	0.0	0.9848893996142002	0.0	0.012926348182539198
PD4005a_non-exome	AT>TA	0.00468836008865667	0.0	0.0	0.0	0.0	0.0	0.43667443267235134	0.0	0.558637207238992
PD4005a_non-exome	CC>AA	0.8443375992801736	0.0	0.0	0.0	0.0	0.0	0.06598022055158144	0.0	0.08968218016824492
PD4005a_non-exome	CC>AG	0.08229204920530987	0.0	0.0	0.0	0.0	0.0	0.2878991036428846	0.0	0.6298088471518055
PD4005a_non-exome	CC>AT	0.12523601439046866	0.0	0.0	0.0	0.0	0.0	0.6626583233026778	0.0	0.2121056623068535
PD4005a_non-exome	CC>GA	0.06218639666026283	0.0	0.0	0.0	0.0	0.0	0.29936134692609623	0.0	0.6384522564136409
PD4005a_non-exome	CC>GG	0.01589641745675649	0.0	0.0	0.0	0.0	0.0	0.9820028851226857	0.0	0.00210069742055763
PD4005a_non-exome	CC>GT	0.005825559927747328	0.0	0.0	0.0	0.0	0.0	0.5371409396058805	0.0	0.45703350046637203
PD4005a_non-exome	CC>TA	0.0701955520565997	0.0	0.0	0.0	0.0	0.0	0.5303427073302589	0.0	0.3994617406131413
PD4005a_non-exome	CC>TG	0.0024535024416441425	0.0	0.0	0.0	0.0	0.0	0.9973953492420949	0.0	0.00015114831626092157
PD4005a_non-exome	CC>TT	9.555729123249326e-18	0.0	0.0	0.0	0.0	0.0	0.3915951910604792	0.0	0.6084048089395209
PD4005a_non-exome	CG>AT	0.01316149218706741	0.0	0.0	0.0	0.0	0.0	0.050445298176313935	0.0	0.9363932096366188
PD4005a_non-exome	CG>GC	0.64139347826968	0.0	0.0	0.0	0.0	0.0	0.29844271401035294	0.0	0.060163807719967106
PD4005a_non-exome	CG>GT	0.12934509309386807	0.0	0.0	0.0	0.0	0.0	0.8690134223416185	0.0	0.0016414845645134376
