Sample Names	MutationType	DBS78A	DBS78B	DBS78C	DBS78D	DBS78E	DBS78F	DBS78G	DBS78H
PD3905a_non-exome	AC>TG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	AC>TT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	AT>CA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	AT>CC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	AT>CG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	AT>GA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	AT>GC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	AT>TA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	CC>AA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	CC>AG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	CC>AT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	CC>GA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	CC>GG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	CC>GT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	CC>TA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	CC>TG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	CC>TT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	CG>AT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	CG>GC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	CG>GT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	CG>TA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	CG>TC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	CG>TT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	CT>AA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	CT>AC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	CT>AG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	CT>GA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	CT>GC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	CT>GG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	CT>TA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	CT>TC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	CT>TG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	GC>AA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	GC>AG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	GC>AT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	GC>CA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	GC>CG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	GC>TA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	TA>AT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	TA>CG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	TA>CT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	TA>GC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	TA>GG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	TA>GT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	TC>AA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	TC>AG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	TC>AT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	TC>CA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	TC>CG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	TC>CT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	TC>GA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	TC>GG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	TC>GT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	TG>AA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	TG>AC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	TG>AT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	TG>CA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	TG>CC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	TG>CT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	TG>GA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	TG>GC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	TG>GT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	TT>AA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	TT>AC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	TT>AG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	TT>CA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	TT>CC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	TT>CG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	TT>GA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	TT>GC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3905a_non-exome	TT>GG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
PD3945a_non-exome	AC>CA	0.0	0.0	0.5844182340216773	0.0	0.00012209623609995255	0.4154596697422228	0.0	0.0
PD3945a_non-exome	AC>CG	0.0	0.0	0.9992280462419918	0.0	0.00024402622017162965	0.0005279275378365301	0.0	0.0
PD3945a_non-exome	AC>CT	0.0	0.0	0.34509996628981293	0.0	0.042120731435287787	0.6127793022748993	0.0	0.0
PD3945a_non-exome	AC>GA	0.0	0.0	7.320073522956494e-06	0.0	0.20407203799223209	0.7959206419342449	0.0	0.0
PD3945a_non-exome	AC>GG	0.0	0.0	0.25719105730378183	0.0	0.23891848787122613	0.503890454824992	0.0	0.0
PD3945a_non-exome	AC>GT	0.0	0.0	0.9977297599127796	0.0	0.0010371262857578926	0.0012331138014625767	0.0	0.0
PD3945a_non-exome	AC>TA	0.0	0.0	0.559753838357408	0.0	0.3384916066999127	0.10175455494267928	0.0	0.0
PD3945a_non-exome	AC>TG	0.0	0.0	0.00016509658856611305	0.0	8.319169813685232e-05	0.9997517117132969	0.0	0.0
PD3945a_non-exome	AC>TT	0.0	0.0	0.13931333861497927	0.0	0.15695314384305648	0.7037335175419642	0.0	0.0
PD3945a_non-exome	AT>CA	0.0	0.0	0.1326640009041934	0.0	0.44606285062795237	0.42127314846785424	0.0	0.0
PD3945a_non-exome	AT>CC	0.0	0.0	0.25719105730378183	0.0	0.23891848787122613	0.503890454824992	0.0	0.0
PD3945a_non-exome	AT>CG	0.0	0.0	0.25719105730378183	0.0	0.23891848787122613	0.503890454824992	0.0	0.0
PD3945a_non-exome	AT>GA	0.0	0.0	0.00021872183021098176	0.0	0.8622679688915909	0.13751330927819813	0.0	0.0
PD3945a_non-exome	AT>GC	0.0	0.0	0.25719105730378183	0.0	0.23891848787122613	0.503890454824992	0.0	0.0
PD3945a_non-exome	AT>TA	0.0	0.0	0.5084628050317038	0.0	0.3497569343543111	0.14178026061398508	0.0	0.0
PD3945a_non-exome	CC>AA	0.0	0.0	0.1725194801615051	0.0	0.04624795290861937	0.7812325669298756	0.0	0.0
PD3945a_non-exome	CC>AG	0.0	0.0	0.4313794366600029	0.0	0.30751954693814176	0.2611010164018554	0.0	0.0
PD3945a_non-exome	CC>AT	0.0	0.0	0.25248654110312757	0.0	0.3515717052140652	0.39594175368280726	0.0	0.0
PD3945a_non-exome	CC>GA	0.0	0.0	0.5222145727708128	0.0	0.14821452710051	0.3295709001286772	0.0	0.0
PD3945a_non-exome	CC>GG	0.0	0.0	0.4839288428197521	0.0	0.515394421128169	0.0006767360520788597	0.0	0.0
PD3945a_non-exome	CC>GT	0.0	0.0	0.16275481745301634	0.0	0.3357079317657193	0.5015372507812644	0.0	0.0
PD3945a_non-exome	CC>TA	0.0	0.0	5.2794103055740777e-05	0.0	0.2269782114461515	0.7729689944507927	0.0	0.0
PD3945a_non-exome	CC>TG	0.0	0.0	0.22533080830469682	0.0	0.21885670092442805	0.5558124907708751	0.0	0.0
PD3945a_non-exome	CC>TT	0.0	0.0	0.08413089832677309	0.0	0.25226723391473477	0.6636018677584922	0.0	0.0
PD3945a_non-exome	CG>AT	0.0	0.0	0.00018002656932810567	0.0	0.24317848858097857	0.7566414848496933	0.0	0.0
PD3945a_non-exome	CG>GC	0.0	0.0	0.25719105730378183	0.0	0.23891848787122613	0.503890454824992	0.0	0.0
PD3945a_non-exome	CG>GT	0.0	0.0	0.7339776150911784	0.0	0.00017632057915528625	0.26584606432966623	0.0	0.0
PD3945a_non-exome	CG>TA	0.0	0.0	0.13015335963958008	0.0	0.00010185703351735814	0.8697447833269025	0.0	0.0
PD3945a_non-exome	CG>TC	0.0	0.0	0.25719105730378183	0.0	0.23891848787122613	0.503890454824992	0.0	0.0
PD3945a_non-exome	CG>TT	0.0	0.0	0.25719105730378183	0.0	0.23891848787122613	0.503890454824992	0.0	0.0
PD3945a_non-exome	CT>AA	0.0	0.0	0.13833644570103298	0.0	0.09374646932285051	0.7679170849761165	0.0	0.0
PD3945a_non-exome	CT>AC	0.0	0.0	0.0003439549215218534	0.0	0.00037597501317846225	0.9992800700652996	0.0	0.0
PD3945a_non-exome	CT>AG	0.0	0.0	0.1547954789714141	0.0	0.8451583780517924	4.614297679349347e-05	0.0	0.0
PD3945a_non-exome	CT>GA	0.0	0.0	0.8517961245573763	0.0	0.1479509488682325	0.0002529265743912448	0.0	0.0
PD3945a_non-exome	CT>GC	0.0	0.0	0.2921460017384621	0.0	5.837026934763035e-05	0.7077956279921903	0.0	0.0
PD3945a_non-exome	CT>GG	0.0	0.0	0.9984222126844686	0.0	0.0006738254028903621	0.0009039619126408988	0.0	0.0
PD3945a_non-exome	CT>TA	0.0	0.0	0.03286058327453747	0.0	0.22865563524315546	0.738483781482307	0.0	0.0
PD3945a_non-exome	CT>TC	0.0	0.0	2.8781562185639117e-05	0.0	1.8053582723913358e-05	0.9999531648550904	0.0	0.0
PD3945a_non-exome	CT>TG	0.0	0.0	0.9997548530845878	0.0	0.00010276592515694466	0.00014238099025545275	0.0	0.0
PD3945a_non-exome	GC>AA	0.0	0.0	0.047427757925621615	0.0	0.27938500770637176	0.6731872343680065	0.0	0.0
PD3945a_non-exome	GC>AG	0.0	0.0	5.469704083910985e-06	0.0	0.7618694136600463	0.23812511663586977	0.0	0.0
PD3945a_non-exome	GC>AT	0.0	0.0	0.23527752421420822	0.0	0.7645358243736289	0.00018665141216295708	0.0	0.0
PD3945a_non-exome	GC>CA	0.0	0.0	0.4789768969615696	0.0	0.132123573539623	0.38889952949880746	0.0	0.0
PD3945a_non-exome	GC>CG	0.0	0.0	0.25719105730378183	0.0	0.23891848787122613	0.503890454824992	0.0	0.0
PD3945a_non-exome	GC>TA	0.0	0.0	0.00014885070700319827	0.0	0.8523608457235738	0.14749030356942294	0.0	0.0
PD3945a_non-exome	TA>AT	0.0	0.0	0.3585156388861461	0.0	0.25725449070921047	0.3842298704046434	0.0	0.0
PD3945a_non-exome	TA>CG	0.0	0.0	0.46210999623020416	0.0	0.00012688510907737195	0.5377631186607185	0.0	0.0
PD3945a_non-exome	TA>CT	0.0	0.0	0.8111413394638802	0.0	0.00010278909657023549	0.18875587143954944	0.0	0.0
PD3945a_non-exome	TA>GC	0.0	0.0	0.25719105730378183	0.0	0.23891848787122613	0.503890454824992	0.0	0.0
PD3945a_non-exome	TA>GG	0.0	0.0	0.00022401096841129825	0.0	0.0002609850771489485	0.9995150039544397	0.0	0.0
PD3945a_non-exome	TA>GT	0.0	0.0	0.9977366899195251	0.0	0.0007141594123074438	0.001549150668167471	0.0	0.0
PD3945a_non-exome	TC>AA	0.0	0.0	0.31815916118880155	0.0	0.24026607493742558	0.4415747638737729	0.0	0.0
PD3945a_non-exome	TC>AG	0.0	0.0	0.1744538122838759	0.0	8.730164854777862e-06	0.8255374575512693	0.0	0.0
PD3945a_non-exome	TC>AT	0.0	0.0	0.02165250007054026	0.0	0.5468238864079498	0.43152361352151003	0.0	0.0
PD3945a_non-exome	TC>CA	0.0	0.0	0.28299094782529344	0.0	0.13752093455963715	0.5794881176150695	0.0	0.0
PD3945a_non-exome	TC>CG	0.0	0.0	0.22243589605249342	0.0	7.163699140830696e-05	0.7774924669560984	0.0	0.0
PD3945a_non-exome	TC>CT	0.0	0.0	0.2127599528114765	0.0	0.0	0.7872400471885235	0.0	0.0
PD3945a_non-exome	TC>GA	0.0	0.0	0.08314178560678427	0.0	0.6089471384933304	0.30791107589988537	0.0	0.0
PD3945a_non-exome	TC>GG	0.0	0.0	0.9976999574712946	0.0	0.0006270065523634576	0.0016730359763419962	0.0	0.0
PD3945a_non-exome	TC>GT	0.0	0.0	0.14732577053826518	0.0	0.46127239744536047	0.39140183201637435	0.0	0.0
PD3945a_non-exome	TG>AA	0.0	0.0	0.5763168318902466	0.0	0.176647381185863	0.24703578692389036	0.0	0.0
PD3945a_non-exome	TG>AC	0.0	0.0	0.24648107690118978	0.0	0.24797423495475723	0.5055446881440528	0.0	0.0
PD3945a_non-exome	TG>AT	0.0	0.0	0.6228087077065098	0.0	0.3771755319236004	1.5760369889742006e-05	0.0	0.0
PD3945a_non-exome	TG>CA	0.0	0.0	0.252931144135482	0.0	0.036625868932986035	0.710442986931532	0.0	0.0
PD3945a_non-exome	TG>CC	0.0	0.0	5.4432277705752535e-05	0.0	0.8740714346314723	0.1258741330908219	0.0	0.0
PD3945a_non-exome	TG>CT	0.0	0.0	0.4795932908436035	0.0	0.5204067091258603	3.053632549139662e-11	0.0	0.0
PD3945a_non-exome	TG>GA	0.0	0.0	0.9972613015569882	0.0	0.0009433560429624237	0.001795342400049458	0.0	0.0
PD3945a_non-exome	TG>GC	0.0	0.0	0.99887285352066	0.0	0.000373098303956668	0.0007540481753833264	0.0	0.0
PD3945a_non-exome	TG>GT	0.0	0.0	0.9999076426379447	0.0	5.179187179206475e-05	4.0565490263116754e-05	0.0	0.0
PD3945a_non-exome	TT>AA	0.0	0.0	0.9999459820198824	0.0	1.8028483317493233e-05	3.5989496800128695e-05	0.0	0.0
PD3945a_non-exome	TT>AC	0.0	0.0	0.998195873939974	0.0	0.0006325066413647578	0.0011716194186612247	0.0	0.0
PD3945a_non-exome	TT>AG	0.0	0.0	0.0005553756062042971	0.0	0.0007877014467599675	0.9986569229470358	0.0	0.0
PD3945a_non-exome	TT>CA	0.0	0.0	0.2565351325966064	0.0	0.22172084627744776	0.5217440211259459	0.0	0.0
PD3945a_non-exome	TT>CC	0.0	0.0	0.2042575193687822	0.0	0.384876317332442	0.41086616329877584	0.0	0.0
PD3945a_non-exome	TT>CG	0.0	0.0	0.9988897829185909	0.0	0.00037373077083571206	0.000736486310573377	0.0	0.0
PD3945a_non-exome	TT>GA	0.0	0.0	0.25719105730378183	0.0	0.23891848787122613	0.503890454824992	0.0	0.0
PD3945a_non-exome	TT>GC	0.0	0.0	0.39599934827615185	0.0	0.2324647138388338	0.3715359378850144	0.0	0.0
PD3945a_non-exome	TT>GG	0.0	0.0	0.0004155970783759093	0.0	0.00019793940719236143	0.9993864635144317	0.0	0.0
PD4005a_non-exome	AC>CA	0.0	0.0	0.5570041119680409	0.0	0.00013468622394148918	0.0	0.4428612018080177	0.0
PD4005a_non-exome	AC>CG	0.0	0.0	0.9986403641010011	0.0	0.00028227164297315015	0.0	0.00107736425602578	0.0
PD4005a_non-exome	AC>CT	0.0	0.0	0.8754767203626697	0.0	0.12367497953609373	0.0	0.0008483001012366602	0.0
PD4005a_non-exome	AC>GA	0.0	0.0	1.5000944076576902e-05	0.0	0.48403070007787347	0.0	0.51595429897805	0.0
PD4005a_non-exome	AC>GG	0.0	0.0	0.16004136253195914	0.0	0.17207286560115556	0.0	0.6678857718668854	0.0
PD4005a_non-exome	AC>GT	0.0	0.0	0.9967024023310913	0.0	0.0011991416224087774	0.0	0.002098456046499923	0.0
PD4005a_non-exome	AC>TA	0.0	0.0	0.16310338065631594	0.0	0.11415634210710979	0.0	0.7227402772365742	0.0
PD4005a_non-exome	AC>TG	0.0	0.0	0.2490206406785692	0.0	0.1452323930964132	0.0	0.6057469662250176	0.0
PD4005a_non-exome	AC>TT	0.0	0.0	0.027508558198589456	0.0	0.035870002340939504	0.0	0.936621439460471	0.0
PD4005a_non-exome	AT>CA	0.0	0.0	0.2043846857133572	0.0	0.795385324891937	0.0	0.00022998939470563265	0.0
PD4005a_non-exome	AT>CC	0.0	0.0	0.16004136253195914	0.0	0.17207286560115556	0.0	0.6678857718668854	0.0
PD4005a_non-exome	AT>CG	0.0	0.0	0.16004136253195914	0.0	0.17207286560115556	0.0	0.6678857718668854	0.0
PD4005a_non-exome	AT>GA	0.0	0.0	9.462491110727682e-05	0.0	0.4317594622754256	0.0	0.5681459128134672	0.0
PD4005a_non-exome	AT>GC	0.0	0.0	0.16004136253195914	0.0	0.17207286560115556	0.0	0.6678857718668854	0.0
PD4005a_non-exome	AT>TA	0.0	0.0	0.5565138405372823	0.0	0.4430669666426295	0.0	0.0004191928200882504	0.0
PD4005a_non-exome	CC>AA	0.0	0.0	0.3071440397849924	0.0	0.09529776667212876	0.0	0.5975581935428789	0.0
PD4005a_non-exome	CC>AG	0.0	0.0	0.05861321536629266	0.0	0.04836097978345488	0.0	0.8930258048502524	0.0
PD4005a_non-exome	CC>AT	0.0	0.0	0.10942121783000155	0.0	0.1763451355252625	0.0	0.714233646644736	0.0
PD4005a_non-exome	CC>GA	0.0	0.0	0.36514261427095906	0.0	0.11994732412543166	0.0	0.5149100616036093	0.0
PD4005a_non-exome	CC>GG	0.0	0.0	0.07759936250503492	0.0	0.09565388568525156	0.0	0.8267467518097135	0.0
PD4005a_non-exome	CC>GT	0.0	0.0	0.07027068661136403	0.0	0.1677599178074115	0.0	0.7619693955812243	0.0
PD4005a_non-exome	CC>TA	0.0	0.0	1.432827813675948e-05	0.0	0.07129827367480567	0.0	0.9286873980470576	0.0
PD4005a_non-exome	CC>TG	0.0	0.0	0.1412458368462773	0.0	0.15878197050748738	0.0	0.6999721926462353	0.0
PD4005a_non-exome	CC>TT	0.0	0.0	0.048807985213510895	0.0	0.1693879285088605	0.0	0.7818040862776285	0.0
PD4005a_non-exome	CG>AT	0.0	0.0	0.0006377159680876734	0.0	0.9970159327802202	0.0	0.002346351251692136	0.0
PD4005a_non-exome	CG>GC	0.0	0.0	0.16004136253195914	0.0	0.17207286560115556	0.0	0.6678857718668854	0.0
PD4005a_non-exome	CG>GT	0.0	0.0	0.4102523762356026	0.0	0.00011406635174612907	0.0	0.5896335574126512	0.0
PD4005a_non-exome	CG>TA	0.0	0.0	0.9981060209653916	0.0	0.0009040627461775043	0.0	0.0009899162884308877	0.0
PD4005a_non-exome	CG>TC	0.0	0.0	0.16004136253195914	0.0	0.17207286560115556	0.0	0.6678857718668854	0.0
PD4005a_non-exome	CG>TT	0.0	0.0	0.16004136253195914	0.0	0.17207286560115556	0.0	0.6678857718668854	0.0
PD4005a_non-exome	CT>AA	0.0	0.0	0.13264224127499089	0.0	0.10403666364705791	0.0	0.7633210950779512	0.0
PD4005a_non-exome	CT>AC	0.0	0.0	0.13689858106797084	0.0	0.17319791498365789	0.0	0.6899035039483713	0.0
PD4005a_non-exome	CT>AG	0.0	0.0	0.10920151600096861	0.0	0.6900725524271109	0.0	0.20072593157192065	0.0
PD4005a_non-exome	CT>GA	0.0	0.0	0.8322479885117154	0.0	0.16730969468090948	0.0	0.00044231680737509836	0.0
PD4005a_non-exome	CT>GC	0.0	0.0	0.9980781685487768	0.0	0.0002308035922959511	0.0	0.0016910278589271873	0.0
PD4005a_non-exome	CT>GG	0.0	0.0	0.08261739068497793	0.0	6.453434063543154e-05	0.0	0.9173180749743866	0.0
PD4005a_non-exome	CT>TA	0.0	0.0	0.01709643099764102	0.0	0.1376887180616495	0.0	0.8452148509407095	0.0
PD4005a_non-exome	CT>TC	0.0	0.0	3.420668165919694e-05	0.0	2.4833975092158612e-05	0.0	0.9999409593432487	0.0
PD4005a_non-exome	CT>TG	0.0	0.0	0.999583631914252	0.0	0.00011892167261617929	0.0	0.0002974464131317927	0.0
PD4005a_non-exome	GC>AA	0.0	0.0	0.05985850848825189	0.0	0.40811508861864715	0.0	0.532026402893101	0.0
PD4005a_non-exome	GC>AG	0.0	0.0	2.375647066736723e-06	0.0	0.38298775239763216	0.0	0.617009871955301	0.0
PD4005a_non-exome	GC>AT	0.0	0.0	0.013626476259928955	0.0	0.05124921531048513	0.0	0.9351243084295858	0.0
PD4005a_non-exome	GC>CA	0.0	0.0	0.7578211732859198	0.0	0.24194616246223932	0.0	0.00023266425184091316	0.0
PD4005a_non-exome	GC>CG	0.0	0.0	0.16004136253195914	0.0	0.17207286560115556	0.0	0.6678857718668854	0.0
PD4005a_non-exome	GC>TA	0.0	0.0	0.0001507576578654811	0.0	0.9991673386036404	0.0	0.0006819037384940161	0.0
PD4005a_non-exome	TA>AT	0.0	0.0	0.0996587886334177	0.0	0.08276690611713998	0.0	0.8175743052494423	0.0
PD4005a_non-exome	TA>CG	0.0	0.0	0.9989045938687022	0.0	0.00031745016865294197	0.0	0.0007779559626448295	0.0
PD4005a_non-exome	TA>CT	0.0	0.0	0.08794532882113335	0.0	1.2898807099205637e-05	0.0	0.9120417723717674	0.0
PD4005a_non-exome	TA>GC	0.0	0.0	0.16004136253195914	0.0	0.17207286560115556	0.0	0.6678857718668854	0.0
PD4005a_non-exome	TA>GG	0.0	0.0	0.15300370972114058	0.0	0.2063168081474898	0.0	0.6406794821313696	0.0
PD4005a_non-exome	TA>GT	0.0	0.0	0.994838952614907	0.0	0.0008241727679550792	0.0	0.004336874617137915	0.0
PD4005a_non-exome	TC>AA	0.0	0.0	0.36418734137286873	0.0	0.31831648059957945	0.0	0.31749617802755176	0.0
PD4005a_non-exome	TC>AG	0.0	0.0	0.019988116165222385	0.0	1.157710847687243e-06	0.0	0.9800107261239299	0.0
PD4005a_non-exome	TC>AT	0.0	0.0	0.024377977257296037	0.0	0.7125631408127322	0.0	0.2630588819299717	0.0
PD4005a_non-exome	TC>CA	0.0	0.0	0.36734050192419404	0.0	0.20661000294204582	0.0	0.42604949513376017	0.0
PD4005a_non-exome	TC>CG	0.0	0.0	0.99766642921516	0.0	0.00037188107757484386	0.0	0.0019616897072651063	0.0
PD4005a_non-exome	TC>CT	0.0	0.0	0.32577387057923146	0.0	0.0	0.0	0.6742261294207685	0.0
PD4005a_non-exome	TC>GA	0.0	0.0	0.0685038206761454	0.0	0.5807126655208464	0.0	0.35078351380300815	0.0
PD4005a_non-exome	TC>GG	0.0	0.0	0.993688481752298	0.0	0.0007227841809603618	0.0	0.00558873406674168	0.0
PD4005a_non-exome	TC>GT	0.0	0.0	0.032898670348583146	0.0	0.11921841650941448	0.0	0.8478829131420025	0.0
PD4005a_non-exome	TG>AA	0.0	0.0	0.7376689700381114	0.0	0.26169394394330603	0.0	0.0006370860185825861	0.0
PD4005a_non-exome	TG>AC	0.0	0.0	0.15057160102097275	0.0	0.175328413112453	0.0	0.6740999858665742	0.0
PD4005a_non-exome	TG>AT	0.0	0.0	0.11954220984429667	0.0	0.08379080695286817	0.0	0.7966669832028352	0.0
PD4005a_non-exome	TG>CA	0.0	0.0	0.1790527888233044	0.0	0.030009100337289082	0.0	0.7909381108394066	0.0
PD4005a_non-exome	TG>CC	0.0	0.0	5.379434556391346e-05	0.0	0.9998003989396695	0.0	0.00014580671476655647	0.0
PD4005a_non-exome	TG>CT	0.0	0.0	0.36513964933790805	0.0	0.4585799256389118	0.0	0.17628042502318014	0.0
PD4005a_non-exome	TG>GA	0.0	0.0	0.9954803315126975	0.0	0.0010898973845092808	0.0	0.003429771102793129	0.0
PD4005a_non-exome	TG>GC	0.0	0.0	0.1380339906331606	0.0	5.967402965206324e-05	0.0	0.8619063353371873	0.0
PD4005a_non-exome	TG>GT	0.0	0.0	0.2510600760003648	0.0	1.5051009595057432e-05	0.0	0.7489248729900401	0.0
PD4005a_non-exome	TT>AA	0.0	0.0	0.26940023696081034	0.0	5.621689873462243e-06	0.0	0.7305941413493163	0.0
PD4005a_non-exome	TT>AC	0.0	0.0	0.9969419137534571	0.0	0.0007311482288325836	0.0	0.002326938017710338	0.0
PD4005a_non-exome	TT>AG	0.0	0.0	1.6931732613934918e-05	0.0	2.779473270139047e-05	0.0	0.9999552735346847	0.0
PD4005a_non-exome	TT>CA	0.0	0.0	0.15471828046585834	0.0	0.15477027874897298	0.0	0.6905114407851686	0.0
PD4005a_non-exome	TT>CC	0.0	0.0	0.10440095052781685	0.0	0.22768469875156405	0.0	0.6679143507206191	0.0
PD4005a_non-exome	TT>CG	0.0	0.0	0.9972761894613235	0.0	0.00043186001278830156	0.0	0.0022919505258881855	0.0
PD4005a_non-exome	TT>GA	0.0	0.0	0.16004136253195914	0.0	0.17207286560115556	0.0	0.6678857718668854	0.0
PD4005a_non-exome	TT>GC	0.0	0.0	0.00013666747286396842	0.0	9.285685926718756e-05	0.0	0.9997704756678688	0.0
PD4005a_non-exome	TT>GG	0.0	0.0	0.26839555354333544	0.0	0.14795217488611156	0.0	0.583652271570553	0.0
PD4006a_non-exome	AC>CA	9.237190357389694e-05	0.0	0.9997142395981241	0.0	0.00019338849830212264	0.0	0.0	0.0
PD4006a_non-exome	AC>CG	0.000461169307147393	0.0	0.9993128613102029	0.0	0.00022596938264970973	0.0	0.0	0.0
PD4006a_non-exome	AC>CT	0.4735308563542052	0.0	0.4730127032542775	0.0	0.05345644039151731	0.0	0.0	0.0
PD4006a_non-exome	AC>GA	0.7525497646992698	0.0	9.585764253619056e-06	0.0	0.24744064953647651	0.0	0.0	0.0
PD4006a_non-exome	AC>GG	0.3868395969347585	0.0	0.32963097103004596	0.0	0.2835294320351956	0.0	0.0	0.0
