Sample Names	MutationType	DBS78A	DBS78B	DBS78C	DBS78D	DBS78E	DBS78F	DBS78G	DBS78H	DBS78I	DBS78J	DBS78K	DBS78L
PD4005a_non-exome	CC>GA	0.0	0.0	0.0	0.0	0.5991898596805083	0.0	0.0	0.0	0.040054423701131686	0.0	0.36075571661836003	0.0
PD4005a_non-exome	CC>GG	0.0	0.0	0.0	0.0	0.23663859612270816	0.0	0.0	0.0	0.06251876406032117	0.0	0.7008426398169707	0.0
PD4005a_non-exome	CC>GT	0.0	0.0	0.0	0.0	0.16142192636162492	0.0	0.0	0.0	0.4909573360429921	0.0	0.3476207375953831	0.0
PD4005a_non-exome	CC>TA	0.0	0.0	0.0	0.0	0.10812616301606208	0.0	0.0	0.0	0.11127415368747368	0.0	0.7805996832964642	0.0
PD4005a_non-exome	CC>TG	0.0	0.0	0.0	0.0	0.14630924635983242	0.0	0.0	0.0	0.5233240891381576	0.0	0.33036666450201	0.0
PD4005a_non-exome	CC>TT	0.0	0.0	0.0	0.0	0.47293566012046423	0.0	0.0	0.0	0.2507365236059982	0.0	0.27632781627353753	0.0
PD4005a_non-exome	CG>AT	0.0	0.0	0.0	0.0	0.18172086797255085	0.0	0.0	0.0	0.43438277764691047	0.0	0.38389635438053865	0.0
PD4005a_non-exome	CG>GC	0.0	0.0	0.0	0.0	0.18375242655065444	0.0	0.0	0.0	0.45384075924464556	0.0	0.36240681420470006	0.0
PD4005a_non-exome	CG>GT	0.0	0.0	0.0	0.0	7.474716939347591e-05	0.0	0.0	0.0	0.9998040874227898	0.0	0.0001211654078167115	0.0
PD4005a_non-exome	CG>TA	0.0	0.0	0.0	0.0	0.00011347874471265171	0.0	0.0	0.0	0.9996846326611624	0.0	0.00020188859412492819	0.0
PD4005a_non-exome	CG>TC	0.0	0.0	0.0	0.0	0.18375242655065444	0.0	0.0	0.0	0.45384075924464556	0.0	0.36240681420470006	0.0
PD4005a_non-exome	CG>TT	0.0	0.0	0.0	0.0	0.18375242655065444	0.0	0.0	0.0	0.45384075924464556	0.0	0.36240681420470006	0.0
PD4005a_non-exome	CT>AA	0.0	0.0	0.0	0.0	0.10027395762862368	0.0	0.0	0.0	0.14540230175416566	0.0	0.7543237406172105	0.0
PD4005a_non-exome	CT>AC	0.0	0.0	0.0	0.0	0.16924247391152172	0.0	0.0	0.0	0.4145592053611273	0.0	0.41619832072735097	0.0
PD4005a_non-exome	CT>AG	0.0	0.0	0.0	0.0	0.1678731711905401	0.0	0.0	0.0	0.47239768599739956	0.0	0.35972914281206037	0.0
PD4005a_non-exome	CT>GA	0.0	0.0	0.0	0.0	0.546096440095846	0.0	0.0	0.0	0.4529994588741615	0.0	0.0009041010299925601	0.0
PD4005a_non-exome	CT>GC	0.0	0.0	0.0	0.0	0.3805300525884109	0.0	0.0	0.0	0.00019828673569420962	0.0	0.6192716606758948	0.0
PD4005a_non-exome	CT>GG	0.0	0.0	0.0	0.0	0.06188012995603565	0.0	0.0	0.0	0.10251328711254848	0.0	0.835606582931416	0.0
PD4005a_non-exome	CT>TA	0.0	0.0	0.0	0.0	0.22193282383168025	0.0	0.0	0.0	0.2353185402098618	0.0	0.542748635958458	0.0
PD4005a_non-exome	CT>TC	0.0	0.0	0.0	0.0	4.4860136567534876e-05	0.0	0.0	0.0	0.0001557311862858162	0.0	0.9997994086771467	0.0
PD4005a_non-exome	CT>TG	0.0	0.0	0.0	0.0	0.16816443243580162	0.0	0.0	0.0	0.46760917460562923	0.0	0.36422639295856923	0.0
PD4005a_non-exome	GC>AA	0.0	0.0	0.0	0.0	0.28020124097669613	0.0	0.0	0.0	0.42270530141117846	0.0	0.29709345761212547	0.0
PD4005a_non-exome	GC>AG	0.0	0.0	0.0	0.0	0.30559962068557295	0.0	0.0	0.0	0.38238733894978655	0.0	0.31201304036464056	0.0
PD4005a_non-exome	GC>AT	0.0	0.0	0.0	0.0	0.2771153827285793	0.0	0.0	0.0	0.2201368088187288	0.0	0.502747808452692	0.0
PD4005a_non-exome	GC>CA	0.0	0.0	0.0	0.0	0.49072221971313035	0.0	0.0	0.0	0.372175488819474	0.0	0.13710229146739572	0.0
PD4005a_non-exome	GC>CG	0.0	0.0	0.0	0.0	0.18375242655065444	0.0	0.0	0.0	0.45384075924464556	0.0	0.36240681420470006	0.0
PD4005a_non-exome	GC>TA	0.0	0.0	0.0	0.0	0.15484564288178895	0.0	0.0	0.0	0.5341946802866874	0.0	0.31095967683152376	0.0
PD4005a_non-exome	TA>AT	0.0	0.0	0.0	0.0	0.43532446482112386	0.0	0.0	0.0	0.12191438785575473	0.0	0.44276114732312133	0.0
PD4005a_non-exome	TA>CG	0.0	0.0	0.0	0.0	0.00010130602938114291	0.0	0.0	0.0	0.322587610799766	0.0	0.677311083170853	0.0
PD4005a_non-exome	TA>CT	0.0	0.0	0.0	0.0	0.6521031712320807	0.0	0.0	0.0	0.020106668024440565	0.0	0.3277901607434788	0.0
PD4005a_non-exome	TA>GC	0.0	0.0	0.0	0.0	0.18375242655065444	0.0	0.0	0.0	0.45384075924464556	0.0	0.36240681420470006	0.0
PD4005a_non-exome	TA>GG	0.0	0.0	0.0	0.0	7.805285053506351e-05	0.0	0.0	0.0	0.4121449640341287	0.0	0.5877769831153362	0.0
PD4005a_non-exome	TA>GT	0.0	0.0	0.0	0.0	0.9984569241047286	0.0	0.0	0.0	0.0008159640655821895	0.0	0.0007271118296891464	0.0
PD4005a_non-exome	TC>AA	0.0	0.0	0.0	0.0	0.1808446639327814	0.0	0.0	0.0	0.15697705564190484	0.0	0.6621782804253139	0.0
PD4005a_non-exome	TC>AG	0.0	0.0	0.0	0.0	0.3030116242998097	0.0	0.0	0.0	0.06320277800867978	0.0	0.6337855976915105	0.0
PD4005a_non-exome	TC>AT	0.0	0.0	0.0	0.0	0.4959727369184988	0.0	0.0	0.0	0.0981039093712204	0.0	0.4059233537102809	0.0
PD4005a_non-exome	TC>CA	0.0	0.0	0.0	0.0	0.554311990035684	0.0	0.0	0.0	0.16795647995541382	0.0	0.2777315300089021	0.0
PD4005a_non-exome	TC>CG	0.0	0.0	0.0	0.0	0.6001869170459352	0.0	0.0	0.0	0.3991581784161702	0.0	0.0006549045378945841	0.0
PD4005a_non-exome	TC>CT	0.0	0.0	0.0	0.0	0.06949064092089201	0.0	0.0	0.0	0.2794398519995349	0.0	0.6510695070795732	0.0
PD4005a_non-exome	TC>GA	0.0	0.0	0.0	0.0	0.3914397816927587	0.0	0.0	0.0	0.2755213618408648	0.0	0.33303885646637654	0.0
PD4005a_non-exome	TC>GG	0.0	0.0	0.0	0.0	0.9970995665862258	0.0	0.0	0.0	0.0017532221931199482	0.0	0.0011472112206542134	0.0
PD4005a_non-exome	TC>GT	0.0	0.0	0.0	0.0	0.2696981351713822	0.0	0.0	0.0	7.872952660717492e-05	0.0	0.7302231353020106	0.0
PD4005a_non-exome	TG>AA	0.0	0.0	0.0	0.0	0.9962369523846923	0.0	0.0	0.0	0.0017118047217421356	0.0	0.002051242893565527	0.0
PD4005a_non-exome	TG>AC	0.0	0.0	0.0	0.0	0.1816135170440465	0.0	0.0	0.0	0.4486994122900394	0.0	0.3696870706659141	0.0
PD4005a_non-exome	TG>AT	0.0	0.0	0.0	0.0	0.3288039151956437	0.0	0.0	0.0	0.001114822412658736	0.0	0.6700812623916976	0.0
PD4005a_non-exome	TG>CA	0.0	0.0	0.0	0.0	0.16715300891883872	0.0	0.0	0.0	0.06342337316219626	0.0	0.769423617918965	0.0
PD4005a_non-exome	TG>CC	0.0	0.0	0.0	0.0	0.3825276097843066	0.0	0.0	0.0	0.617121936858297	0.0	0.00035045335739644645	0.0
PD4005a_non-exome	TG>CT	0.0	0.0	0.0	0.0	0.26512866306144717	0.0	0.0	0.0	0.46270168182980814	0.0	0.27216965510874463	0.0
PD4005a_non-exome	TG>GA	0.0	0.0	0.0	0.0	0.000592222887266097	0.0	0.0	0.0	0.9984139920415411	0.0	0.0009937850711928375	0.0
PD4005a_non-exome	TG>GC	0.0	0.0	0.0	0.0	0.6040431704385664	0.0	0.0	0.0	0.00016882796955139251	0.0	0.3957880015918822	0.0
PD4005a_non-exome	TG>GT	0.0	0.0	0.0	0.0	0.3667020981567224	0.0	0.0	0.0	0.03738020071987901	0.0	0.5959177011233986	0.0
PD4005a_non-exome	TT>AA	0.0	0.0	0.0	0.0	0.08805506644974792	0.0	0.0	0.0	0.7798158475101497	0.0	0.13212908604010248	0.0
PD4005a_non-exome	TT>AC	0.0	0.0	0.0	0.0	0.37611179335714584	0.0	0.0	0.0	0.6232055936998379	0.0	0.000682612943016402	0.0
PD4005a_non-exome	TT>AG	0.0	0.0	0.0	0.0	0.9994976716586407	0.0	0.0	0.0	0.00023568080156919299	0.0	0.00026664753979015144	0.0
PD4005a_non-exome	TT>CA	0.0	0.0	0.0	0.0	0.16717154642564663	0.0	0.0	0.0	0.4797066865694161	0.0	0.3531217670049373	0.0
PD4005a_non-exome	TT>CC	0.0	0.0	0.0	0.0	0.14736439465740656	0.0	0.0	0.0	0.5052419914400579	0.0	0.34739361390253565	0.0
PD4005a_non-exome	TT>CG	0.0	0.0	0.0	0.0	8.33459746002788e-05	0.0	0.0	0.0	0.9997454868365095	0.0	0.00017116718889023127	0.0
PD4005a_non-exome	TT>GA	0.0	0.0	0.0	0.0	0.18375242655065444	0.0	0.0	0.0	0.45384075924464556	0.0	0.36240681420470006	0.0
PD4005a_non-exome	TT>GC	0.0	0.0	0.0	0.0	0.18665535413270035	0.0	0.0	0.0	0.45620619517776817	0.0	0.35713845068953143	0.0
PD4005a_non-exome	TT>GG	0.0	0.0	0.0	0.0	0.9960904938733747	0.0	0.0	0.0	0.0017005778071352985	0.0	0.002208928319490029	0.0
PD4006a_non-exome	AC>CA	5.459051047478848e-05	0.0	0.0	0.0	0.99925273563265	0.0	0.0005882018579019009	0.00010447199897321799	0.0	0.0	0.0	0.0
PD4006a_non-exome	AC>CG	0.0003728499793450499	0.0	0.0	0.0	0.9977794691209076	0.0	0.0012591133338396264	0.0005885675659077091	0.0	0.0	0.0	0.0
PD4006a_non-exome	AC>CT	0.09594803598798426	0.0	0.0	0.0	0.19296552287664157	0.0	0.6470353595652494	0.06405108157012472	0.0	0.0	0.0	0.0
PD4006a_non-exome	AC>GA	0.26671354276372666	0.0	0.0	0.0	0.005841194813113287	0.0	0.5316896403958971	0.1957556220272631	0.0	0.0	0.0	0.0
PD4006a_non-exome	AC>GG	0.1599388549399652	0.0	0.0	0.0	0.15441212975901236	0.0	0.4000406118288116	0.2856084034722107	0.0	0.0	0.0	0.0
PD4006a_non-exome	AC>GT	0.00019002131761418836	0.0	0.0	0.0	0.9990701536330732	0.0	0.00034990056747780736	0.00038992448183486995	0.0	0.0	0.0	0.0
PD4006a_non-exome	AC>TA	0.6358053543842301	0.0	0.0	0.0	0.36408694188979845	0.0	7.595262903292634e-05	3.1751096938417344e-05	0.0	0.0	0.0	0.0
PD4006a_non-exome	AC>TG	1.4143863192685858e-05	0.0	0.0	0.0	0.054221076123865335	0.0	0.9181223078625587	0.027642472150383224	0.0	0.0	0.0	0.0
PD4006a_non-exome	AC>TT	5.115298880976505e-05	0.0	0.0	0.0	0.8315744225793795	0.0	0.00021418733838782163	0.16816023709342293	0.0	0.0	0.0	0.0
PD4006a_non-exome	AT>CA	0.0005461285586269995	0.0	0.0	0.0	0.0005505483789787932	0.0	0.0011356733628604622	0.9977676496995338	0.0	0.0	0.0	0.0
PD4006a_non-exome	AT>CC	0.1599388549399652	0.0	0.0	0.0	0.15441212975901236	0.0	0.4000406118288116	0.2856084034722107	0.0	0.0	0.0	0.0
PD4006a_non-exome	AT>CG	0.1599388549399652	0.0	0.0	0.0	0.15441212975901236	0.0	0.4000406118288116	0.2856084034722107	0.0	0.0	0.0	0.0
PD4006a_non-exome	AT>GA	0.17713302478470122	0.0	0.0	0.0	7.021964703314619e-05	0.0	0.4991768298266058	0.3236199257416599	0.0	0.0	0.0	0.0
PD4006a_non-exome	AT>GC	0.1599388549399652	0.0	0.0	0.0	0.15441212975901236	0.0	0.4000406118288116	0.2856084034722107	0.0	0.0	0.0	0.0
PD4006a_non-exome	AT>TA	0.1524308626861934	0.0	0.0	0.0	0.5687244426185933	0.0	0.0004579074833369526	0.2783867872118764	0.0	0.0	0.0	0.0
PD4006a_non-exome	CC>AA	0.3387670071596533	0.0	0.0	0.0	0.13515494280354542	0.0	0.34443979362511895	0.18163825641168221	0.0	0.0	0.0	0.0
PD4006a_non-exome	CC>AG	0.13868165053859688	0.0	0.0	0.0	0.38402739607870384	0.0	0.4382299085639427	0.03906104481875656	0.0	0.0	0.0	0.0
PD4006a_non-exome	CC>AT	0.16143455180121402	0.0	0.0	0.0	0.0541965070567169	0.0	0.7631026335009601	0.021266307641109015	0.0	0.0	0.0	0.0
PD4006a_non-exome	CC>GA	0.08119192859612301	0.0	0.0	0.0	0.2434187206948627	0.0	0.585840368539951	0.08954898216906322	0.0	0.0	0.0	0.0
PD4006a_non-exome	CC>GG	0.2886757831671546	0.0	0.0	0.0	0.7104982592883369	0.0	0.0004903205402661888	0.00033563700424226264	0.0	0.0	0.0	0.0
PD4006a_non-exome	CC>GT	0.00026346861402842765	0.0	0.0	0.0	0.5364283545787172	0.0	4.930933397970598e-06	0.46330324587385646	0.0	0.0	0.0	0.0
PD4006a_non-exome	CC>TA	0.4111915905118392	0.0	0.0	0.0	0.11776052771317037	0.0	0.47103533344228127	1.254833270930255e-05	0.0	0.0	0.0	0.0
PD4006a_non-exome	CC>TG	0.7600122033055697	0.0	0.0	0.0	5.576434610484137e-05	0.0	0.2397666707546393	0.00016536159368609992	0.0	0.0	0.0	0.0
PD4006a_non-exome	CC>TT	0.21113193873971262	0.0	0.0	0.0	0.4910422434750758	0.0	0.19504294356551732	0.10278287421969419	0.0	0.0	0.0	0.0
PD4006a_non-exome	CG>AT	0.3521154352690499	0.0	0.0	0.0	0.0003806110603593725	0.0	0.0012703700582438278	0.6462335836123468	0.0	0.0	0.0	0.0
PD4006a_non-exome	CG>GC	0.1599388549399652	0.0	0.0	0.0	0.15441212975901236	0.0	0.4000406118288116	0.2856084034722107	0.0	0.0	0.0	0.0
PD4006a_non-exome	CG>GT	0.7676520423503975	0.0	0.0	0.0	6.572552479223851e-05	0.0	0.2321700954648191	0.0001121366599911538	0.0	0.0	0.0	0.0
PD4006a_non-exome	CG>TA	0.1261473978238696	0.0	0.0	0.0	0.12697261459001502	0.0	0.6015365393970359	0.14534344818907957	0.0	0.0	0.0	0.0
PD4006a_non-exome	CG>TC	0.1599388549399652	0.0	0.0	0.0	0.15441212975901236	0.0	0.4000406118288116	0.2856084034722107	0.0	0.0	0.0	0.0
PD4006a_non-exome	CG>TT	0.1599388549399652	0.0	0.0	0.0	0.15441212975901236	0.0	0.4000406118288116	0.2856084034722107	0.0	0.0	0.0	0.0
PD4006a_non-exome	CT>AA	0.2870232030374814	0.0	0.0	0.0	0.051549393442735944	0.0	0.49085030129288243	0.17057710222690023	0.0	0.0	0.0	0.0
PD4006a_non-exome	CT>AC	0.5962771725096451	0.0	0.0	0.0	0.00012217892828892345	0.0	0.00041296105740684506	0.4031876875046591	0.0	0.0	0.0	0.0
PD4006a_non-exome	CT>AG	1.9566199832759635e-05	0.0	0.0	0.0	0.9997435932767484	0.0	0.00022057085122000148	1.6269672198778776e-05	0.0	0.0	0.0	0.0
PD4006a_non-exome	CT>GA	0.24474410113754247	0.0	0.0	0.0	0.19185469144966671	0.0	0.0003955516849091251	0.5630056557278817	0.0	0.0	0.0	0.0
PD4006a_non-exome	CT>GC	0.5315353366953978	0.0	0.0	0.0	0.46796080202214413	0.0	0.00031698838940144147	0.0001868728930567609	0.0	0.0	0.0	0.0
PD4006a_non-exome	CT>GG	0.7179887211464335	0.0	0.0	0.0	0.2815213887965741	0.0	0.00027471983125467527	0.00021517022573759443	0.0	0.0	0.0	0.0
PD4006a_non-exome	CT>TA	0.5676421053421226	0.0	0.0	0.0	0.22704855008992653	0.0	0.20462162380262594	0.0006877207653249885	0.0	0.0	0.0	0.0
PD4006a_non-exome	CT>TC	0.18378623778032277	0.0	0.0	0.0	2.646665802143608e-05	0.0	1.7696965373632465e-05	0.8161695985962821	0.0	0.0	0.0	0.0
PD4006a_non-exome	CT>TG	7.059993278499366e-05	0.0	0.0	0.0	0.9977614091120818	0.0	0.0019049766241487538	0.0002630143309843523	0.0	0.0	0.0	0.0
PD4006a_non-exome	GC>AA	0.1481586898287951	0.0	0.0	0.0	0.058270455585141295	0.0	0.34405756908565244	0.44951328550041125	0.0	0.0	0.0	0.0
PD4006a_non-exome	GC>AG	0.1512908792278078	0.0	0.0	0.0	0.03631772812866462	0.0	0.7640259523557756	0.04836544028775201	0.0	0.0	0.0	0.0
PD4006a_non-exome	GC>AT	1.0725199772560922e-05	0.0	0.0	0.0	0.9999381287372482	0.0	2.2023044360721428e-05	2.912301861843518e-05	0.0	0.0	0.0	0.0
PD4006a_non-exome	GC>CA	0.2962633825738658	0.0	0.0	0.0	0.7036349477612365	0.0	9.184139362115229e-05	9.828271276534007e-06	0.0	0.0	0.0	0.0
PD4006a_non-exome	GC>CG	0.1599388549399652	0.0	0.0	0.0	0.15441212975901236	0.0	0.4000406118288116	0.2856084034722107	0.0	0.0	0.0	0.0
PD4006a_non-exome	GC>TA	0.2407742904959397	0.0	0.0	0.0	6.6569397559055e-05	0.0	0.7590578226650097	0.00010131744149165123	0.0	0.0	0.0	0.0
PD4006a_non-exome	TA>AT	8.889791740648212e-06	0.0	0.0	0.0	0.44516037008436077	0.0	0.4757256582897756	0.07910508183412296	0.0	0.0	0.0	0.0
PD4006a_non-exome	TA>CG	0.998994117730829	0.0	0.0	0.0	0.00025762319140640555	0.0	0.0004425156676238162	0.0003057434101406627	0.0	0.0	0.0	0.0
PD4006a_non-exome	TA>CT	0.030970380104982265	0.0	0.0	0.0	0.6525088185218468	0.0	0.21984530309819508	0.09667549827497593	0.0	0.0	0.0	0.0
PD4006a_non-exome	TA>GC	0.1599388549399652	0.0	0.0	0.0	0.15441212975901236	0.0	0.4000406118288116	0.2856084034722107	0.0	0.0	0.0	0.0
PD4006a_non-exome	TA>GG	0.17697695169609906	0.0	0.0	0.0	0.1971584363994224	0.0	0.35513231077912055	0.27073230112535795	0.0	0.0	0.0	0.0
PD4006a_non-exome	TA>GT	0.14701203866302798	0.0	0.0	0.0	0.05723304804824437	0.0	0.7380493116729486	0.057705601615779	0.0	0.0	0.0	0.0
PD4006a_non-exome	TC>AA	0.30364586287082235	0.0	0.0	0.0	0.14429931857587489	0.0	0.28753164282295723	0.2645231757303455	0.0	0.0	0.0	0.0
PD4006a_non-exome	TC>AG	0.3721169370504688	0.0	0.0	0.0	0.23174704628846124	0.0	9.751475118984992e-45	0.39613601666106996	0.0	0.0	0.0	0.0
PD4006a_non-exome	TC>AT	0.132727659441039	0.0	0.0	0.0	0.1495687222938031	0.0	0.5734677595712918	0.14423585869386607	0.0	0.0	0.0	0.0
PD4006a_non-exome	TC>CA	0.5365580763870782	0.0	0.0	0.0	0.23208799897112103	0.0	0.1126386027989722	0.11871532184282862	0.0	0.0	0.0	0.0
PD4006a_non-exome	TC>CG	0.31409232929840775	0.0	0.0	0.0	0.05479063134250808	0.0	0.6310796626941125	3.737666497157626e-05	0.0	0.0	0.0	0.0
PD4006a_non-exome	TC>CT	0.23451640327074447	0.0	0.0	0.0	3.2948692649758445e-06	0.0	0.6560190886337967	0.10946121322619391	0.0	0.0	0.0	0.0
PD4006a_non-exome	TC>GA	0.45728614458919736	0.0	0.0	0.0	0.11041325903256403	0.0	0.11082634594228533	0.3214742504359533	0.0	0.0	0.0	0.0
PD4006a_non-exome	TC>GG	0.7177795633519602	0.0	0.0	0.0	0.2813518748662806	0.0	0.0005088021399437718	0.00035975964181536504	0.0	0.0	0.0	0.0
PD4006a_non-exome	TC>GT	0.10111501272661548	0.0	0.0	0.0	0.6941923791338029	0.0	0.00037773924152760194	0.204314868898054	0.0	0.0	0.0	0.0
PD4006a_non-exome	TG>AA	0.4138537751935136	0.0	0.0	0.0	0.05086412405367541	0.0	0.46061931299393977	0.07466278775887113	0.0	0.0	0.0	0.0
PD4006a_non-exome	TG>AC	0.15244431013322707	0.0	0.0	0.0	0.1592005932972879	0.0	0.38977299396299464	0.29858210260649054	0.0	0.0	0.0	0.0
PD4006a_non-exome	TG>AT	0.25043502949801544	0.0	0.0	0.0	0.2414021012000482	0.0	0.47007956490690733	0.03808330439502901	0.0	0.0	0.0	0.0
PD4006a_non-exome	TG>CA	0.08019880768522411	0.0	0.0	0.0	0.08186216609588334	0.0	0.43400252087615293	0.4039365053427396	0.0	0.0	0.0	0.0
PD4006a_non-exome	TG>CC	0.05111454684104685	0.0	0.0	0.0	0.07558985203038963	0.0	0.8349815262408914	0.03831407488767217	0.0	0.0	0.0	0.0
PD4006a_non-exome	TG>CT	0.07155254471349984	0.0	0.0	0.0	0.19318612725751058	0.0	0.6608461717655938	0.07441515626339584	0.0	0.0	0.0	0.0
PD4006a_non-exome	TG>GA	0.9982200407932037	0.0	0.0	0.0	0.00038471868712206436	0.0	0.0009099235506441533	0.0004853169690301353	0.0	0.0	0.0	0.0
PD4006a_non-exome	TG>GC	9.558754376176748e-05	0.0	0.0	0.0	0.999391801371076	0.0	0.0003269209872952288	0.00018569009786707284	0.0	0.0	0.0	0.0
PD4006a_non-exome	TG>GT	0.37816510551377597	0.0	0.0	0.0	0.39854803336201955	0.0	0.22326317919010755	2.368193409701604e-05	0.0	0.0	0.0	0.0
PD4006a_non-exome	TT>AA	0.6102371963989054	0.0	0.0	0.0	0.15367933625585156	0.0	0.11661425570631405	0.11946921163892912	0.0	0.0	0.0	0.0
PD4006a_non-exome	TT>AC	0.0009139248475595343	0.0	0.0	0.0	0.9952524793355647	0.0	0.0023344440152067996	0.0014991518016689556	0.0	0.0	0.0	0.0
PD4006a_non-exome	TT>AG	2.4094631992852545e-05	0.0	0.0	0.0	0.3249706798057326	0.0	0.6168840951956569	0.05812113036661772	0.0	0.0	0.0	0.0
PD4006a_non-exome	TT>CA	0.1517135032190378	0.0	0.0	0.0	0.12039029914972255	0.0	0.3779252741342383	0.3499709234970013	0.0	0.0	0.0	0.0
PD4006a_non-exome	TT>CC	0.13861517482343505	0.0	0.0	0.0	0.13186203379327366	0.0	0.45903923018180653	0.2704835612014848	0.0	0.0	0.0	0.0
PD4006a_non-exome	TT>CG	0.19672876813297888	0.0	0.0	0.0	0.16994412243878218	0.0	0.34555167483101235	0.28777543459722654	0.0	0.0	0.0	0.0
PD4006a_non-exome	TT>GA	0.1599388549399652	0.0	0.0	0.0	0.15441212975901236	0.0	0.4000406118288116	0.2856084034722107	0.0	0.0	0.0	0.0
PD4006a_non-exome	TT>GC	0.15968212599930814	0.0	0.0	0.0	0.15378999651080152	0.0	0.42194739684632776	0.26458048064356243	0.0	0.0	0.0	0.0
PD4006a_non-exome	TT>GG	5.1452936558193074e-05	0.0	0.0	0.0	0.08473296442062546	0.0	0.828844852341353	0.08637073030146326	0.0	0.0	0.0	0.0
PD4085a_non-exome	AC>CA	0.0	0.0	0.07560727156975826	0.07303599511673832	0.0	0.0	0.0	0.0	0.8513567333135034	0.0	0.0	0.0
PD4085a_non-exome	AC>CG	0.0	0.0	0.20537808412097608	3.8824846532267475e-05	0.0	0.0	0.0	0.0	0.7945830910324917	0.0	0.0	0.0
PD4085a_non-exome	AC>CT	0.0	0.0	0.00017579810479357552	0.00017220748278688443	0.0	0.0	0.0	0.0	0.9996519944124196	0.0	0.0	0.0
PD4085a_non-exome	AC>GA	0.0	0.0	3.164256928103345e-06	6.419738388733344e-07	0.0	0.0	0.0	0.0	0.999996193769233	0.0	0.0	0.0
PD4085a_non-exome	AC>GG	0.0	0.0	0.06688793856009206	0.07906879457819777	0.0	0.0	0.0	0.0	0.8540432668617102	0.0	0.0	0.0
PD4085a_non-exome	AC>GT	0.0	0.0	0.06928680858590905	0.08393527285296504	0.0	0.0	0.0	0.0	0.8467779185611259	0.0	0.0	0.0
PD4085a_non-exome	AC>TA	0.0	0.0	5.308202269507537e-06	1.1367755156610639e-05	0.0	0.0	0.0	0.0	0.999983324042574	0.0	0.0	0.0
PD4085a_non-exome	AC>TG	0.0	0.0	0.06542862852669543	0.03971579605564262	0.0	0.0	0.0	0.0	0.8948555754176619	0.0	0.0	0.0
PD4085a_non-exome	AC>TT	0.0	0.0	0.7623392986365183	4.0709553044404996e-05	0.0	0.0	0.0	0.0	0.23761999181043725	0.0	0.0	0.0
PD4085a_non-exome	AT>CA	0.0	0.0	3.842317248038795e-05	3.6961086488770885e-05	0.0	0.0	0.0	0.0	0.9999246157410309	0.0	0.0	0.0
PD4085a_non-exome	AT>CC	0.0	0.0	0.06688793856009206	0.07906879457819777	0.0	0.0	0.0	0.0	0.8540432668617102	0.0	0.0	0.0
PD4085a_non-exome	AT>CG	0.0	0.0	0.06688793856009206	0.07906879457819777	0.0	0.0	0.0	0.0	0.8540432668617102	0.0	0.0	0.0
PD4085a_non-exome	AT>GA	0.0	0.0	4.48824027850825e-05	0.9993052272839041	0.0	0.0	0.0	0.0	0.0006498903133107291	0.0	0.0	0.0
PD4085a_non-exome	AT>GC	0.0	0.0	0.06688793856009206	0.07906879457819777	0.0	0.0	0.0	0.0	0.8540432668617102	0.0	0.0	0.0
PD4085a_non-exome	AT>TA	0.0	0.0	6.639420153431089e-05	0.6348448432871765	0.0	0.0	0.0	0.0	0.3650887625112892	0.0	0.0	0.0
PD4085a_non-exome	CC>AA	0.0	0.0	0.07876428839111328	0.9212357116088867	0.0	0.0	0.0	0.0	2.3411527518367556e-20	0.0	0.0	0.0
PD4085a_non-exome	CC>AG	0.0	0.0	0.08017299584506343	0.3710550828797675	0.0	0.0	0.0	0.0	0.548771921275169	0.0	0.0	0.0
PD4085a_non-exome	CC>AT	0.0	0.0	0.15997935379178357	0.8399328193885901	0.0	0.0	0.0	0.0	8.782681962616563e-05	0.0	0.0	0.0
PD4085a_non-exome	CC>GA	0.0	0.0	1.374078633302208e-06	0.8725618901091392	0.0	0.0	0.0	0.0	0.12743673581222742	0.0	0.0	0.0
PD4085a_non-exome	CC>GG	0.0	0.0	0.0001972451049273555	0.0002210713548307521	0.0	0.0	0.0	0.0	0.9995816835402419	0.0	0.0	0.0
PD4085a_non-exome	CC>GT	0.0	0.0	0.2561699577605216	0.1552327869042719	0.0	0.0	0.0	0.0	0.5885972553352066	0.0	0.0	0.0
PD4085a_non-exome	CC>TA	0.0	0.0	0.5484780857467495	0.2230316388212446	0.0	0.0	0.0	0.0	0.22849027543200587	0.0	0.0	0.0
PD4085a_non-exome	CC>TG	0.0	0.0	0.9981411386933258	0.00019039614702196398	0.0	0.0	0.0	0.0	0.0016684651596522817	0.0	0.0	0.0
PD4085a_non-exome	CC>TT	0.0	0.0	0.6427929636239946	0.19458070549896128	0.0	0.0	0.0	0.0	0.16262633087704412	0.0	0.0	0.0
PD4085a_non-exome	CG>AT	0.0	0.0	0.07033546262298111	0.04953512905501739	0.0	0.0	0.0	0.0	0.8801294083220015	0.0	0.0	0.0
PD4085a_non-exome	CG>GC	0.0	0.0	0.06688793856009206	0.07906879457819777	0.0	0.0	0.0	0.0	0.8540432668617102	0.0	0.0	0.0
PD4085a_non-exome	CG>GT	0.0	0.0	8.68869220469302e-06	1.478304239487784e-05	0.0	0.0	0.0	0.0	0.9999765282654004	0.0	0.0	0.0
PD4085a_non-exome	CG>TA	0.0	0.0	2.0051251811077816e-05	1.849718352573108e-05	0.0	0.0	0.0	0.0	0.9999614515646631	0.0	0.0	0.0
