Sample Names	MutationType	DBS78A	DBS78B	DBS78C	DBS78D	DBS78E	DBS78F	DBS78G	DBS78H	DBS78I	DBS78J	DBS78K	DBS78L	DBS78M	DBS78N	DBS78O
TCGA-AC-A23H-01	CG>TT	0.0	0.0	0.0	0.40202013637546163	0.0	0.0	0.0	0.0	0.0	0.0	0.0022937365459418744	0.2936752100499876	0.302010917028609	0.0	0.0
TCGA-AC-A23H-01	CT>AA	0.0	0.0	0.0	0.3122145309176112	0.0	0.0	0.0	0.0	0.0	0.0	0.22785746256559444	0.12015784869549545	0.3397701578212989	0.0	0.0
TCGA-AC-A23H-01	CT>AC	0.0	0.0	0.0	0.1032796706064767	0.0	0.0	0.0	0.0	0.0	0.0	0.23001279578215236	0.05361039689519327	0.6130971367161776	0.0	0.0
TCGA-AC-A23H-01	CT>AG	0.0	0.0	0.0	0.1925117477755887	0.0	0.0	0.0	0.0	0.0	0.0	0.2814668779644483	0.22433488008208147	0.3016864941778815	0.0	0.0
TCGA-AC-A23H-01	CT>GA	0.0	0.0	0.0	0.1363928670567244	0.0	0.0	0.0	0.0	0.0	0.0	0.24167787156360201	0.06438453162969345	0.5575447297499802	0.0	0.0
TCGA-AC-A23H-01	CT>GC	0.0	0.0	0.0	0.3122145309176112	0.0	0.0	0.0	0.0	0.0	0.0	0.22785746256559444	0.12015784869549545	0.3397701578212989	0.0	0.0
TCGA-AC-A23H-01	CT>GG	0.0	0.0	0.0	0.33863693979060294	0.0	0.0	0.0	0.0	0.0	0.0	0.27526347258662415	0.38492252885712613	0.0011770587656468627	0.0	0.0
TCGA-AC-A23H-01	CT>TA	0.0	0.0	0.0	0.0092982973987442	0.0	0.0	0.0	0.0	0.0	0.0	0.011672863610515088	0.963664040888144	0.015364798102596671	0.0	0.0
TCGA-AC-A23H-01	CT>TC	0.0	0.0	0.0	0.16309836555480278	0.0	0.0	0.0	0.0	0.0	0.0	0.6632084344074484	0.04931927717029032	0.12437392286745855	0.0	0.0
TCGA-AC-A23H-01	CT>TG	0.0	0.0	0.0	0.33068681798388266	0.0	0.0	0.0	0.0	0.0	0.0	0.0008918072201969157	0.1836081563960023	0.4848132183999181	0.0	0.0
TCGA-AC-A23H-01	GC>AA	0.0	0.0	0.0	0.16271708536696225	0.0	0.0	0.0	0.0	0.0	0.0	0.2555399194473245	0.09549661643469606	0.48624637875101717	0.0	0.0
TCGA-AC-A23H-01	GC>AG	0.0	0.0	0.0	0.035420140213892295	0.0	0.0	0.0	0.0	0.0	0.0	0.9285073693487232	0.03582971889360722	0.00024277154377722672	0.0	0.0
TCGA-AC-A23H-01	GC>AT	0.0	0.0	0.0	0.1894087271894646	0.0	0.0	0.0	0.0	0.0	0.0	0.2999546711478566	0.10707425939574806	0.4035623422669308	0.0	0.0
TCGA-AC-A23H-01	GC>CA	0.0	0.0	0.0	0.20183413699175465	0.0	0.0	0.0	0.0	0.0	0.0	0.4038082919305243	0.014925408944106853	0.3794321621336142	0.0	0.0
TCGA-AC-A23H-01	GC>CG	0.0	0.0	0.0	0.3122145309176112	0.0	0.0	0.0	0.0	0.0	0.0	0.22785746256559444	0.12015784869549545	0.3397701578212989	0.0	0.0
TCGA-AC-A23H-01	GC>TA	0.0	0.0	0.0	0.19612091521338293	0.0	0.0	0.0	0.0	0.0	0.0	0.2867451549956455	0.08497123074511123	0.43216269904586035	0.0	0.0
TCGA-AC-A23H-01	TA>AT	0.0	0.0	0.0	0.2013662639105071	0.0	0.0	0.0	0.0	0.0	0.0	0.15135510857352738	0.06526008787886249	0.582018539637103	0.0	0.0
TCGA-AC-A23H-01	TA>CG	0.0	0.0	0.0	0.3122145309176112	0.0	0.0	0.0	0.0	0.0	0.0	0.22785746256559444	0.12015784869549545	0.3397701578212989	0.0	0.0
TCGA-AC-A23H-01	TA>CT	0.0	0.0	0.0	0.17832694571851948	0.0	0.0	0.0	0.0	0.0	0.0	0.546837424333331	0.1444886976486183	0.13034693229953107	0.0	0.0
TCGA-AC-A23H-01	TA>GC	0.0	0.0	0.0	0.3122145309176112	0.0	0.0	0.0	0.0	0.0	0.0	0.22785746256559444	0.12015784869549545	0.3397701578212989	0.0	0.0
TCGA-AC-A23H-01	TA>GG	0.0	0.0	0.0	0.3122145309176112	0.0	0.0	0.0	0.0	0.0	0.0	0.22785746256559444	0.12015784869549545	0.3397701578212989	0.0	0.0
TCGA-AC-A23H-01	TA>GT	0.0	0.0	0.0	0.3122145309176112	0.0	0.0	0.0	0.0	0.0	0.0	0.22785746256559444	0.12015784869549545	0.3397701578212989	0.0	0.0
TCGA-AC-A23H-01	TC>AA	0.0	0.0	0.0	0.15785976048613684	0.0	0.0	0.0	0.0	0.0	0.0	0.36223972243628855	0.1020293346519154	0.3778711824256591	0.0	0.0
TCGA-AC-A23H-01	TC>AG	0.0	0.0	0.0	0.058969024428023264	0.0	0.0	0.0	0.0	0.0	0.0	0.004808645621339378	0.014253073157902994	0.9219692567927343	0.0	0.0
TCGA-AC-A23H-01	TC>AT	0.0	0.0	0.0	0.9998709370926978	0.0	0.0	0.0	0.0	0.0	0.0	5.145586462273978e-05	9.958223064589032e-06	6.764881961471788e-05	0.0	0.0
TCGA-AC-A23H-01	TC>CA	0.0	0.0	0.0	0.0008563189531420168	0.0	0.0	0.0	0.0	0.0	0.0	0.0012854537499737888	0.11272837174118669	0.8851298555556976	0.0	0.0
TCGA-AC-A23H-01	TC>CG	0.0	0.0	0.0	0.000893511552472411	0.0	0.0	0.0	0.0	0.0	0.0	0.6516564538199842	0.07864786374192194	0.2688021708856214	0.0	0.0
TCGA-AC-A23H-01	TC>CT	0.0	0.0	0.0	0.0011903899100809358	0.0	0.0	0.0	0.0	0.0	0.0	0.0012266483338373947	0.1921633906700548	0.8054195710860269	0.0	0.0
TCGA-AC-A23H-01	TC>GA	0.0	0.0	0.0	0.00030583738612965705	0.0	0.0	0.0	0.0	0.0	0.0	0.0005060809990537366	0.11781159379068622	0.8813764878241304	0.0	0.0
TCGA-AC-A23H-01	TC>GG	0.0	0.0	0.0	0.08323189958614281	0.0	0.0	0.0	0.0	0.0	0.0	0.14121341092960438	0.00040075761273198083	0.7751539318715209	0.0	0.0
TCGA-AC-A23H-01	TC>GT	0.0	0.0	0.0	0.20656822063439997	0.0	0.0	0.0	0.0	0.0	0.0	0.5830420178136116	0.022736829782411677	0.18765293176957662	0.0	0.0
TCGA-AC-A23H-01	TG>AA	0.0	0.0	0.0	0.025414417602111355	0.0	0.0	0.0	0.0	0.0	0.0	0.38852245226626025	0.0407540008544958	0.5453091292771326	0.0	0.0
TCGA-AC-A23H-01	TG>AC	0.0	0.0	0.0	0.3122145309176112	0.0	0.0	0.0	0.0	0.0	0.0	0.22785746256559444	0.12015784869549545	0.3397701578212989	0.0	0.0
TCGA-AC-A23H-01	TG>AT	0.0	0.0	0.0	0.31830708714084655	0.0	0.0	0.0	0.0	0.0	0.0	0.5296140634405139	0.00018381656202809426	0.1518950328566113	0.0	0.0
TCGA-AC-A23H-01	TG>CA	0.0	0.0	0.0	0.0018380481865136414	0.0	0.0	0.0	0.0	0.0	0.0	0.3160861685835583	0.1230677716409978	0.5590080115889302	0.0	0.0
TCGA-AC-A23H-01	TG>CC	0.0	0.0	0.0	0.0026771057577779454	0.0	0.0	0.0	0.0	0.0	0.0	0.4878618017562048	0.20834813718041428	0.301112955305603	0.0	0.0
TCGA-AC-A23H-01	TG>CT	0.0	0.0	0.0	0.0003555000907621308	0.0	0.0	0.0	0.0	0.0	0.0	0.7602297976829863	0.034261139316551344	0.20515356290970013	0.0	0.0
TCGA-AC-A23H-01	TG>GA	0.0	0.0	0.0	0.2760415433662509	0.0	0.0	0.0	0.0	0.0	0.0	0.4365769721142152	0.28222830099588225	0.005153183523651686	0.0	0.0
TCGA-AC-A23H-01	TG>GC	0.0	0.0	0.0	0.3122145309176112	0.0	0.0	0.0	0.0	0.0	0.0	0.22785746256559444	0.12015784869549545	0.3397701578212989	0.0	0.0
TCGA-AC-A23H-01	TG>GT	0.0	0.0	0.0	0.0009132682026636427	0.0	0.0	0.0	0.0	0.0	0.0	0.7779170605476801	0.07016300678465545	0.15100666446500083	0.0	0.0
TCGA-AC-A23H-01	TT>AA	0.0	0.0	0.0	0.3122145309176112	0.0	0.0	0.0	0.0	0.0	0.0	0.22785746256559444	0.12015784869549545	0.3397701578212989	0.0	0.0
TCGA-AC-A23H-01	TT>AC	0.0	0.0	0.0	0.17247547245663097	0.0	0.0	0.0	0.0	0.0	0.0	0.7106177990362086	0.04806221737273017	0.06884451113443034	0.0	0.0
TCGA-AC-A23H-01	TT>AG	0.0	0.0	0.0	0.2613941956979067	0.0	0.0	0.0	0.0	0.0	0.0	0.16474976633215954	0.04014412536763953	0.5337119126022942	0.0	0.0
TCGA-AC-A23H-01	TT>CA	0.0	0.0	0.0	0.3122145309176112	0.0	0.0	0.0	0.0	0.0	0.0	0.22785746256559444	0.12015784869549545	0.3397701578212989	0.0	0.0
TCGA-AC-A23H-01	TT>CC	0.0	0.0	0.0	0.3122145309176112	0.0	0.0	0.0	0.0	0.0	0.0	0.22785746256559444	0.12015784869549545	0.3397701578212989	0.0	0.0
TCGA-AC-A23H-01	TT>CG	0.0	0.0	0.0	0.3122145309176112	0.0	0.0	0.0	0.0	0.0	0.0	0.22785746256559444	0.12015784869549545	0.3397701578212989	0.0	0.0
TCGA-AC-A23H-01	TT>GA	0.0	0.0	0.0	0.12293275215847467	0.0	0.0	0.0	0.0	0.0	0.0	0.722634192073562	0.0654014913627158	0.0890315644052474	0.0	0.0
TCGA-AC-A23H-01	TT>GC	0.0	0.0	0.0	0.31221453011634237	0.0	0.0	0.0	0.0	0.0	0.0	0.22785746242645935	0.12015784862212427	0.339770158835074	0.0	0.0
TCGA-AC-A23H-01	TT>GG	0.0	0.0	0.0	0.23972418817847146	0.0	0.0	0.0	0.0	0.0	0.0	0.3704656380654306	0.09657786983716782	0.29323230391893007	0.0	0.0
TCGA-AC-A5EH-01	AC>CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	AC>CG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	AC>CT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	AC>GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	AC>GG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	AC>GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	AC>TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	AC>TG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	AC>TT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	AT>CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	AT>CC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	AT>CG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	AT>GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	AT>GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	AT>TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	CC>AA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	CC>AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	CC>AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	CC>GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	CC>GG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	CC>GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	CC>TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	CC>TG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	CC>TT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	CG>AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	CG>GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	CG>GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	CG>TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	CG>TC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	CG>TT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	CT>AA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	CT>AC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	CT>AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	CT>GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	CT>GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	CT>GG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	CT>TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	CT>TC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	CT>TG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	GC>AA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	GC>AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	GC>AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	GC>CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	GC>CG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	GC>TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	TA>AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	TA>CG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	TA>CT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	TA>GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	TA>GG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	TA>GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	TC>AA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	TC>AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	TC>AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	TC>CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	TC>CG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	TC>CT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	TC>GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	TC>GG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	TC>GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	TG>AA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	TG>AC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	TG>AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	TG>CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	TG>CC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	TG>CT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	TG>GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	TG>GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	TG>GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	TT>AA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	TT>AC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	TT>AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	TT>CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	TT>CC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	TT>CG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	TT>GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	TT>GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5EH-01	TT>GG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-AC-A5XS-01	AC>CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-AC-A5XS-01	AC>CG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-AC-A5XS-01	AC>CT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-AC-A5XS-01	AC>GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-AC-A5XS-01	AC>GG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-AC-A5XS-01	AC>GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-AC-A5XS-01	AC>TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-AC-A5XS-01	AC>TG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-AC-A5XS-01	AC>TT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-AC-A5XS-01	AT>CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-AC-A5XS-01	AT>CC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-AC-A5XS-01	AT>CG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-AC-A5XS-01	AT>GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-AC-A5XS-01	AT>GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-AC-A5XS-01	AT>TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-AC-A5XS-01	CC>AA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-AC-A5XS-01	CC>AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-AC-A5XS-01	CC>AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-AC-A5XS-01	CC>GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-AC-A5XS-01	CC>GG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-AC-A5XS-01	CC>GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-AC-A5XS-01	CC>TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-AC-A5XS-01	CC>TG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-AC-A5XS-01	CC>TT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-AC-A5XS-01	CG>AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-AC-A5XS-01	CG>GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-AC-A5XS-01	CG>GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-AC-A5XS-01	CG>TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-AC-A5XS-01	CG>TC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-AC-A5XS-01	CG>TT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-AC-A5XS-01	CT>AA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-AC-A5XS-01	CT>AC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
