Sample Names	MutationType	ID83A	ID83B	ID83C
TCGA-A2-A3Y0-01	1:Del:T:3	0.9999626545733101	3.7345426689896336e-05	0.0
TCGA-A2-A3Y0-01	1:Del:T:4	0.9999259402730482	7.40597269519666e-05	0.0
TCGA-A2-A3Y0-01	1:Del:T:5	0.9281429674497982	0.07185703255020189	0.0
TCGA-A2-A3Y0-01	1:Ins:C:0	4.975685101893993e-06	0.9999950243148981	0.0
TCGA-A2-A3Y0-01	1:Ins:C:1	1.0486856948300194e-06	0.9999989513143052	0.0
TCGA-A2-A3Y0-01	1:Ins:C:2	1.4258902496931479e-06	0.9999985741097502	0.0
TCGA-A2-A3Y0-01	1:Ins:C:3	1.506632376822802e-06	0.9999984933676231	0.0
TCGA-A2-A3Y0-01	1:Ins:C:4	9.495212357696472e-07	0.9999990504787643	0.0
TCGA-A2-A3Y0-01	1:Ins:C:5	7.590546974029926e-07	0.9999992409453026	0.0
TCGA-A2-A3Y0-01	1:Ins:T:0	9.70897455936245e-07	0.999999029102544	0.0
TCGA-A2-A3Y0-01	1:Ins:T:1	1.6863204720134588e-07	0.9999998313679528	0.0
TCGA-A2-A3Y0-01	1:Ins:T:2	7.438311915449468e-07	0.9999992561688085	0.0
TCGA-A2-A3Y0-01	1:Ins:T:3	9.919829924254912e-07	0.9999990080170077	0.0
TCGA-A2-A3Y0-01	1:Ins:T:4	3.477441809036704e-06	0.9999965225581909	0.0
TCGA-A2-A3Y0-01	1:Ins:T:5	8.583368233740124e-08	0.9999999141663176	0.0
TCGA-A2-A3Y0-01	2:Del:R:0	3.8251105355582704e-08	0.9999999617488947	0.0
TCGA-A2-A3Y0-01	2:Del:R:1	2.0848835593666034e-06	0.9999979151164406	0.0
TCGA-A2-A3Y0-01	2:Del:R:2	0.0006525682656226421	0.9993474317343773	0.0
TCGA-A2-A3Y0-01	2:Del:R:3	0.0006825983149302204	0.9993174016850698	0.0
TCGA-A2-A3Y0-01	2:Del:R:4	6.26631807124284e-05	0.9999373368192875	0.0
TCGA-A2-A3Y0-01	2:Del:R:5	0.015647255913674156	0.9843527440863259	0.0
TCGA-A2-A3Y0-01	3:Del:R:0	0.002036491869161733	0.9979635081308382	0.0
TCGA-A2-A3Y0-01	3:Del:R:1	9.542923346536104e-06	0.9999904570766533	0.0
TCGA-A2-A3Y0-01	3:Del:R:2	0.003924325618097153	0.9960756743819028	0.0
TCGA-A2-A3Y0-01	3:Del:R:3	0.015647255913674156	0.9843527440863259	0.0
TCGA-A2-A3Y0-01	3:Del:R:4	0.015647255913674156	0.9843527440863259	0.0
TCGA-A2-A3Y0-01	3:Del:R:5	0.015647255913674156	0.9843527440863259	0.0
TCGA-A2-A3Y0-01	4:Del:R:0	3.0331414608724057e-07	0.9999996966858539	0.0
TCGA-A2-A3Y0-01	4:Del:R:1	5.807281418796032e-05	0.9999419271858121	0.0
TCGA-A2-A3Y0-01	4:Del:R:2	0.015647255913674156	0.9843527440863259	0.0
TCGA-A2-A3Y0-01	4:Del:R:3	0.015647255913674156	0.9843527440863259	0.0
TCGA-A2-A3Y0-01	4:Del:R:4	0.015647255913674156	0.9843527440863259	0.0
TCGA-A2-A3Y0-01	4:Del:R:5	0.015647255913674156	0.9843527440863259	0.0
TCGA-A2-A3Y0-01	5:Del:R:0	1.4770685706660306e-08	0.9999999852293143	0.0
TCGA-A2-A3Y0-01	5:Del:R:1	0.015647255913674156	0.9843527440863259	0.0
TCGA-A2-A3Y0-01	5:Del:R:2	0.015647255913674156	0.9843527440863259	0.0
TCGA-A2-A3Y0-01	5:Del:R:3	0.015647255913674156	0.9843527440863259	0.0
TCGA-A2-A3Y0-01	5:Del:R:4	0.015647255913674156	0.9843527440863259	0.0
TCGA-A2-A3Y0-01	5:Del:R:5	0.015647255913674156	0.9843527440863259	0.0
TCGA-A2-A3Y0-01	2:Ins:R:0	1.3381197205110223e-06	0.9999986618802795	0.0
TCGA-A2-A3Y0-01	2:Ins:R:1	1.0110599789232753e-06	0.9999989889400211	0.0
TCGA-A2-A3Y0-01	2:Ins:R:2	1.5045664086376514e-06	0.9999984954335914	0.0
TCGA-A2-A3Y0-01	2:Ins:R:3	0.004188875457906456	0.9958111245420935	0.0
TCGA-A2-A3Y0-01	2:Ins:R:4	0.006200832138214194	0.9937991678617858	0.0
TCGA-A2-A3Y0-01	2:Ins:R:5	5.5253286678114896e-05	0.9999447467133219	0.0
TCGA-A2-A3Y0-01	3:Ins:R:0	3.233742113883327e-06	0.9999967662578861	0.0
TCGA-A2-A3Y0-01	3:Ins:R:1	4.581636584522682e-06	0.9999954183634155	0.0
TCGA-A2-A3Y0-01	3:Ins:R:2	5.261484067022486e-06	0.999994738515933	0.0
TCGA-A2-A3Y0-01	3:Ins:R:3	0.015647255913674156	0.9843527440863259	0.0
TCGA-A2-A3Y0-01	3:Ins:R:4	0.0003056940467254941	0.9996943059532745	0.0
TCGA-A2-A3Y0-01	3:Ins:R:5	7.810600533258568e-05	0.9999218939946674	0.0
TCGA-A2-A3Y0-01	4:Ins:R:0	5.980984139248052e-06	0.9999940190158608	0.0
TCGA-A2-A3Y0-01	4:Ins:R:1	2.912105167979237e-06	0.999997087894832	0.0
TCGA-A2-A3Y0-01	4:Ins:R:2	5.204653667874113e-05	0.9999479534633212	0.0
TCGA-A2-A3Y0-01	4:Ins:R:3	0.015647255913674156	0.9843527440863259	0.0
TCGA-A2-A3Y0-01	4:Ins:R:4	0.015647255913674156	0.9843527440863259	0.0
TCGA-A2-A3Y0-01	4:Ins:R:5	0.0005526512316490319	0.9994473487683508	0.0
TCGA-A2-A3Y0-01	5:Ins:R:0	2.3411569922666773e-06	0.9999976588430076	0.0
TCGA-A2-A3Y0-01	5:Ins:R:1	1.0223036219310195e-06	0.999998977696378	0.0
TCGA-A2-A3Y0-01	5:Ins:R:2	0.015647255913674156	0.9843527440863259	0.0
TCGA-A2-A3Y0-01	5:Ins:R:3	0.015647255913674156	0.9843527440863259	0.0
TCGA-A2-A3Y0-01	5:Ins:R:4	0.001008549112795273	0.9989914508872048	0.0
TCGA-A2-A3Y0-01	5:Ins:R:5	0.000711152454666744	0.9992888475453333	0.0
TCGA-A2-A3Y0-01	2:Del:M:1	2.876406974210304e-07	0.9999997123593026	0.0
TCGA-A2-A3Y0-01	3:Del:M:1	2.0683946180916456e-07	0.9999997931605382	0.0
TCGA-A2-A3Y0-01	3:Del:M:2	8.116791273121189e-07	0.9999991883208728	0.0
TCGA-A2-A3Y0-01	4:Del:M:1	5.138129536879608e-07	0.9999994861870464	0.0
TCGA-A2-A3Y0-01	4:Del:M:2	1.8419453450606759e-06	0.999998158054655	0.0
TCGA-A2-A3Y0-01	4:Del:M:3	0.01215017250411775	0.9878498274958822	0.0
TCGA-A2-A3Y0-01	5:Del:M:1	5.3698123440545156e-08	0.9999999463018765	0.0
TCGA-A2-A3Y0-01	5:Del:M:2	2.752944418519653e-07	0.9999997247055581	0.0
TCGA-A2-A3Y0-01	5:Del:M:3	1.2980502259894381e-06	0.999998701949774	0.0
TCGA-A2-A3Y0-01	5:Del:M:4	4.264139004080652e-06	0.9999957358609959	0.0
TCGA-A2-A3Y0-01	5:Del:M:5	0.00867798090389277	0.9913220190961072	0.0
TCGA-A2-A4S1-01	1:Del:C:0	1.5310405697286164e-05	0.7898927658097317	0.21009192378457106
TCGA-A2-A4S1-01	1:Del:C:1	0.4459847492609569	0.20068835454960188	0.35332689618944124
TCGA-A2-A4S1-01	1:Del:C:2	0.999377418570823	0.00012634903264055009	0.0004962323965364143
TCGA-A2-A4S1-01	1:Del:C:3	0.961698738822397	2.66497781281586e-05	0.038274611399474766
TCGA-A2-A4S1-01	1:Del:C:4	0.6564177723304229	3.844582152477578e-05	0.34354378184805234
TCGA-A2-A4S1-01	1:Del:C:5	0.1513233442131974	0.020275555806710893	0.8284010999800917
TCGA-A2-A4S1-01	1:Del:T:0	0.00014618052236603624	0.7970818948664735	0.20277192461116045
TCGA-A2-A4S1-01	1:Del:T:1	0.773833434363126	0.011843428488986042	0.21432313714788814
TCGA-A2-A4S1-01	1:Del:T:2	0.9998417978730126	0.00010013131921844517	5.807080776888923e-05
TCGA-A2-A4S1-01	1:Del:T:3	0.920977859032136	1.7197797817848795e-05	0.07900494317004614
TCGA-A2-A4S1-01	1:Del:T:4	0.7160269039368994	2.6516342290984227e-05	0.2839465797208096
TCGA-A2-A4S1-01	1:Del:T:5	0.2169273311198152	0.008397280828477592	0.7746753880517072
TCGA-A2-A4S1-01	1:Ins:C:0	6.01941170868363e-06	0.6048796934210319	0.39511428716725944
TCGA-A2-A4S1-01	1:Ins:C:1	1.0130103404522418e-06	0.48298993831845244	0.5170090486712071
TCGA-A2-A4S1-01	1:Ins:C:2	1.6595858470931126e-06	0.5819464299804904	0.41805191043366247
TCGA-A2-A4S1-01	1:Ins:C:3	1.8231716638036579e-06	0.6050477027444855	0.3949504740838507
TCGA-A2-A4S1-01	1:Ins:C:4	1.2156043913913565e-06	0.6401137706856282	0.3598850137099805
TCGA-A2-A4S1-01	1:Ins:C:5	2.874343967015585e-07	0.1893369341541185	0.8106627784114848
TCGA-A2-A4S1-01	1:Ins:T:0	1.5749394024259792e-06	0.8110732311079101	0.18892519395268742
TCGA-A2-A4S1-01	1:Ins:T:1	2.3136606408724583e-07	0.6860084690641952	0.3139912995697407
TCGA-A2-A4S1-01	1:Ins:T:2	5.903244076433426e-07	0.39681313129362367	0.6031862783819688
TCGA-A2-A4S1-01	1:Ins:T:3	9.845702623208342e-07	0.4962631885636039	0.5037358268661338
TCGA-A2-A4S1-01	1:Ins:T:4	3.1516233936331415e-06	0.4531509953460908	0.5468458530305156
TCGA-A2-A4S1-01	1:Ins:T:5	3.6559289873386226e-08	0.2129658529134161	0.7870341105272939
TCGA-A2-A4S1-01	2:Del:R:0	4.845372788775524e-08	0.6333637366021219	0.3666362149441502
TCGA-A2-A4S1-01	2:Del:R:1	2.9888468976124267e-06	0.7167883915595485	0.2832086195935539
TCGA-A2-A4S1-01	2:Del:R:2	0.0007030588677345103	0.5383345397267998	0.46096240140546557
TCGA-A2-A4S1-01	2:Del:R:3	0.00046231964204405344	0.3384157661469352	0.6611219142110208
TCGA-A2-A4S1-01	2:Del:R:4	0.00010745041577180102	0.8573111144808985	0.14258143510332963
TCGA-A2-A4S1-01	2:Del:R:5	0.020880990207265443	0.6568007874083226	0.3223182223844119
TCGA-A2-A4S1-01	3:Del:R:0	0.0018627702021043007	0.45641642716177305	0.5417208026361227
TCGA-A2-A4S1-01	3:Del:R:1	3.5557576645707254e-06	0.18630159769325566	0.8136948465490799
TCGA-A2-A4S1-01	3:Del:R:2	0.003934643671070864	0.4993473056925842	0.496718050636345
TCGA-A2-A4S1-01	3:Del:R:3	0.020880990207265443	0.6568007874083226	0.3223182223844119
TCGA-A2-A4S1-01	3:Del:R:4	0.020880990207265443	0.6568007874083226	0.3223182223844119
TCGA-A2-A4S1-01	3:Del:R:5	0.020880990207265443	0.6568007874083226	0.3223182223844119
TCGA-A2-A4S1-01	4:Del:R:0	4.76072544750113e-07	0.7847843671189103	0.21521515680854494
TCGA-A2-A4S1-01	4:Del:R:1	7.111754274342165e-05	0.6122779973896949	0.38765088506756157
TCGA-A2-A4S1-01	4:Del:R:2	0.020880990207265443	0.6568007874083226	0.3223182223844119
TCGA-A2-A4S1-01	4:Del:R:3	0.020880990207265443	0.6568007874083226	0.3223182223844119
TCGA-A2-A4S1-01	4:Del:R:4	0.020880990207265443	0.6568007874083226	0.3223182223844119
TCGA-A2-A4S1-01	4:Del:R:5	0.020880990207265443	0.6568007874083226	0.3223182223844119
TCGA-A2-A4S1-01	5:Del:R:0	2.823226946395609e-08	0.9556857957588182	0.04431417600891223
TCGA-A2-A4S1-01	5:Del:R:1	0.020880990207265443	0.6568007874083226	0.3223182223844119
TCGA-A2-A4S1-01	5:Del:R:2	0.020880990207265443	0.6568007874083226	0.3223182223844119
TCGA-A2-A4S1-01	5:Del:R:3	0.020880990207265443	0.6568007874083226	0.3223182223844119
TCGA-A2-A4S1-01	5:Del:R:4	0.020880990207265443	0.6568007874083226	0.3223182223844119
TCGA-A2-A4S1-01	5:Del:R:5	0.020880990207265443	0.6568007874083226	0.3223182223844119
TCGA-A2-A4S1-01	2:Ins:R:0	2.0974755675757573e-06	0.7837388272333813	0.21625907529105112
TCGA-A2-A4S1-01	2:Ins:R:1	1.3257532565793686e-06	0.6556247620320031	0.3443739122147403
TCGA-A2-A4S1-01	2:Ins:R:2	1.993844540480672e-06	0.6625967219401526	0.3374012842153069
TCGA-A2-A4S1-01	2:Ins:R:3	0.0007275100253541103	0.08647459010700695	0.9127978998676389
TCGA-A2-A4S1-01	2:Ins:R:4	0.004491148518593868	0.3598952173705902	0.635613634110816
TCGA-A2-A4S1-01	2:Ins:R:5	4.192516595222849e-05	0.3793697349918932	0.6205883398421546
TCGA-A2-A4S1-01	3:Ins:R:0	4.088440116502476e-06	0.6321510422845367	0.3678448692753469
TCGA-A2-A4S1-01	3:Ins:R:1	5.015738182779148e-06	0.5473715679931139	0.4526234162687033
TCGA-A2-A4S1-01	3:Ins:R:2	5.557436390051833e-06	0.5281216363004015	0.47187280626320827
TCGA-A2-A4S1-01	3:Ins:R:3	0.020880990207265443	0.6568007874083226	0.3223182223844119
TCGA-A2-A4S1-01	3:Ins:R:4	0.00015452647765180298	0.2526696896492754	0.7471757838730728
TCGA-A2-A4S1-01	3:Ins:R:5	5.932181176644518e-05	0.3797222641467748	0.6202184140414587
TCGA-A2-A4S1-01	4:Ins:R:0	8.72971695985709e-06	0.7297849772141288	0.2702062930689113
TCGA-A2-A4S1-01	4:Ins:R:1	3.2656961751798566e-06	0.5607089161885022	0.4392878181153227
TCGA-A2-A4S1-01	4:Ins:R:2	7.017290006119809e-05	0.6741010284498185	0.32582879865012027
TCGA-A2-A4S1-01	4:Ins:R:3	0.020880990207265443	0.6568007874083226	0.3223182223844119
TCGA-A2-A4S1-01	4:Ins:R:4	0.020880990207265443	0.6568007874083226	0.3223182223844119
TCGA-A2-A4S1-01	4:Ins:R:5	0.00033184777377625625	0.3000666231265964	0.6996015290996274
TCGA-A2-A4S1-01	5:Ins:R:0	3.148563822611939e-06	0.672435992487915	0.32756085894826253
TCGA-A2-A4S1-01	5:Ins:R:1	1.4574848947482417e-06	0.7128427276835468	0.28715581483155855
TCGA-A2-A4S1-01	5:Ins:R:2	0.020880990207265443	0.6568007874083226	0.3223182223844119
TCGA-A2-A4S1-01	5:Ins:R:3	0.020880990207265443	0.6568007874083226	0.3223182223844119
TCGA-A2-A4S1-01	5:Ins:R:4	0.0008669568922485398	0.42937052477475046	0.5697625183330008
TCGA-A2-A4S1-01	5:Ins:R:5	0.0005223654839437582	0.3670056954891847	0.6324719390268715
TCGA-A2-A4S1-01	2:Del:M:1	3.421409946066971e-07	0.5947365919715777	0.4052630658874277
TCGA-A2-A4S1-01	3:Del:M:1	1.587856321407844e-07	0.3838377790891504	0.6161620621252175
TCGA-A2-A4S1-01	3:Del:M:2	7.905013721998302e-07	0.48695395998669755	0.5130452495119303
TCGA-A2-A4S1-01	4:Del:M:1	7.212689568268048e-07	0.7018785542992546	0.29812072443178844
TCGA-A2-A4S1-01	4:Del:M:2	2.8870658755379843e-06	0.7836987578003652	0.2162983551337591
TCGA-A2-A4S1-01	4:Del:M:3	0.012496675896201974	0.508010858452888	0.47949246565090997
TCGA-A2-A4S1-01	5:Del:M:1	1.027558848943846e-07	0.9567920887436434	0.043207808500471796
TCGA-A2-A4S1-01	5:Del:M:2	5.274229754287342e-07	0.957924952432808	0.04207452014421661
TCGA-A2-A4S1-01	5:Del:M:3	2.356936593249654e-06	0.9078745516303136	0.09212309143309319
TCGA-A2-A4S1-01	5:Del:M:4	5.986763555570349e-06	0.701986734185874	0.2980072790505705
TCGA-A2-A4S1-01	5:Del:M:5	0.011111798620271326	0.6346735932027364	0.35421460817699224
TCGA-A2-A4S2-01	1:Del:C:0	0.0	1.0	0.0
TCGA-A2-A4S2-01	1:Del:C:1	0.0	1.0	0.0
TCGA-A2-A4S2-01	1:Del:C:2	0.0	1.0	0.0
TCGA-A2-A4S2-01	1:Del:C:3	0.0	1.0	0.0
TCGA-A2-A4S2-01	1:Del:C:4	0.0	1.0	0.0
TCGA-A2-A4S2-01	1:Del:C:5	0.0	1.0	0.0
TCGA-A2-A4S2-01	1:Del:T:0	0.0	1.0	0.0
TCGA-A2-A4S2-01	1:Del:T:1	0.0	1.0	0.0
TCGA-A2-A4S2-01	1:Del:T:2	0.0	1.0	0.0
TCGA-A2-A4S2-01	1:Del:T:3	0.0	1.0	0.0
TCGA-A2-A4S2-01	1:Del:T:4	0.0	1.0	0.0
TCGA-A2-A4S2-01	1:Del:T:5	0.0	1.0	0.0
TCGA-A2-A4S2-01	1:Ins:C:0	0.0	1.0	0.0
TCGA-A2-A4S2-01	1:Ins:C:1	0.0	1.0	0.0
TCGA-A2-A4S2-01	1:Ins:C:2	0.0	1.0	0.0
TCGA-A2-A4S2-01	1:Ins:C:3	0.0	1.0	0.0
TCGA-A2-A4S2-01	1:Ins:C:4	0.0	1.0	0.0
TCGA-A2-A4S2-01	1:Ins:C:5	0.0	1.0	0.0
TCGA-A2-A4S2-01	1:Ins:T:0	0.0	1.0	0.0
TCGA-A2-A4S2-01	1:Ins:T:1	0.0	1.0	0.0
TCGA-A2-A4S2-01	1:Ins:T:2	0.0	1.0	0.0
TCGA-A2-A4S2-01	1:Ins:T:3	0.0	1.0	0.0
TCGA-A2-A4S2-01	1:Ins:T:4	0.0	1.0	0.0
TCGA-A2-A4S2-01	1:Ins:T:5	0.0	1.0	0.0
TCGA-A2-A4S2-01	2:Del:R:0	0.0	1.0	0.0
TCGA-A2-A4S2-01	2:Del:R:1	0.0	1.0	0.0
TCGA-A2-A4S2-01	2:Del:R:2	0.0	1.0	0.0
TCGA-A2-A4S2-01	2:Del:R:3	0.0	1.0	0.0
TCGA-A2-A4S2-01	2:Del:R:4	0.0	1.0	0.0
TCGA-A2-A4S2-01	2:Del:R:5	0.0	1.0	0.0
TCGA-A2-A4S2-01	3:Del:R:0	0.0	1.0	0.0
TCGA-A2-A4S2-01	3:Del:R:1	0.0	1.0	0.0
TCGA-A2-A4S2-01	3:Del:R:2	0.0	1.0	0.0
TCGA-A2-A4S2-01	3:Del:R:3	0.0	1.0	0.0
TCGA-A2-A4S2-01	3:Del:R:4	0.0	1.0	0.0
TCGA-A2-A4S2-01	3:Del:R:5	0.0	1.0	0.0
TCGA-A2-A4S2-01	4:Del:R:0	0.0	1.0	0.0
TCGA-A2-A4S2-01	4:Del:R:1	0.0	1.0	0.0
TCGA-A2-A4S2-01	4:Del:R:2	0.0	1.0	0.0
TCGA-A2-A4S2-01	4:Del:R:3	0.0	1.0	0.0
TCGA-A2-A4S2-01	4:Del:R:4	0.0	1.0	0.0
TCGA-A2-A4S2-01	4:Del:R:5	0.0	1.0	0.0
TCGA-A2-A4S2-01	5:Del:R:0	0.0	1.0	0.0
TCGA-A2-A4S2-01	5:Del:R:1	0.0	1.0	0.0
TCGA-A2-A4S2-01	5:Del:R:2	0.0	1.0	0.0
TCGA-A2-A4S2-01	5:Del:R:3	0.0	1.0	0.0
TCGA-A2-A4S2-01	5:Del:R:4	0.0	1.0	0.0
TCGA-A2-A4S2-01	5:Del:R:5	0.0	1.0	0.0
TCGA-A2-A4S2-01	2:Ins:R:0	0.0	1.0	0.0
TCGA-A2-A4S2-01	2:Ins:R:1	0.0	1.0	0.0
TCGA-A2-A4S2-01	2:Ins:R:2	0.0	1.0	0.0
TCGA-A2-A4S2-01	2:Ins:R:3	0.0	1.0	0.0
TCGA-A2-A4S2-01	2:Ins:R:4	0.0	1.0	0.0
TCGA-A2-A4S2-01	2:Ins:R:5	0.0	1.0	0.0
TCGA-A2-A4S2-01	3:Ins:R:0	0.0	1.0	0.0
TCGA-A2-A4S2-01	3:Ins:R:1	0.0	1.0	0.0
TCGA-A2-A4S2-01	3:Ins:R:2	0.0	1.0	0.0
TCGA-A2-A4S2-01	3:Ins:R:3	0.0	1.0	0.0
TCGA-A2-A4S2-01	3:Ins:R:4	0.0	1.0	0.0
TCGA-A2-A4S2-01	3:Ins:R:5	0.0	1.0	0.0
TCGA-A2-A4S2-01	4:Ins:R:0	0.0	1.0	0.0
TCGA-A2-A4S2-01	4:Ins:R:1	0.0	1.0	0.0
TCGA-A2-A4S2-01	4:Ins:R:2	0.0	1.0	0.0
TCGA-A2-A4S2-01	4:Ins:R:3	0.0	1.0	0.0
TCGA-A2-A4S2-01	4:Ins:R:4	0.0	1.0	0.0
TCGA-A2-A4S2-01	4:Ins:R:5	0.0	1.0	0.0
TCGA-A2-A4S2-01	5:Ins:R:0	0.0	1.0	0.0
TCGA-A2-A4S2-01	5:Ins:R:1	0.0	1.0	0.0
TCGA-A2-A4S2-01	5:Ins:R:2	0.0	1.0	0.0
TCGA-A2-A4S2-01	5:Ins:R:3	0.0	1.0	0.0
TCGA-A2-A4S2-01	5:Ins:R:4	0.0	1.0	0.0
TCGA-A2-A4S2-01	5:Ins:R:5	0.0	1.0	0.0
TCGA-A2-A4S2-01	2:Del:M:1	0.0	1.0	0.0
TCGA-A2-A4S2-01	3:Del:M:1	0.0	1.0	0.0
TCGA-A2-A4S2-01	3:Del:M:2	0.0	1.0	0.0
TCGA-A2-A4S2-01	4:Del:M:1	0.0	1.0	0.0
TCGA-A2-A4S2-01	4:Del:M:2	0.0	1.0	0.0
TCGA-A2-A4S2-01	4:Del:M:3	0.0	1.0	0.0
TCGA-A2-A4S2-01	5:Del:M:1	0.0	1.0	0.0
TCGA-A2-A4S2-01	5:Del:M:2	0.0	1.0	0.0
TCGA-A2-A4S2-01	5:Del:M:3	0.0	1.0	0.0
TCGA-A2-A4S2-01	5:Del:M:4	0.0	1.0	0.0
TCGA-A2-A4S2-01	5:Del:M:5	0.0	1.0	0.0
TCGA-A2-A4S3-01	1:Del:C:0	0.0	1.0	0.0
TCGA-A2-A4S3-01	1:Del:C:1	0.0	1.0	0.0
TCGA-A2-A4S3-01	1:Del:C:2	0.0	1.0	0.0
TCGA-A2-A4S3-01	1:Del:C:3	0.0	1.0	0.0
TCGA-A2-A4S3-01	1:Del:C:4	0.0	1.0	0.0
TCGA-A2-A4S3-01	1:Del:C:5	0.0	1.0	0.0
TCGA-A2-A4S3-01	1:Del:T:0	0.0	1.0	0.0
TCGA-A2-A4S3-01	1:Del:T:1	0.0	1.0	0.0
TCGA-A2-A4S3-01	1:Del:T:2	0.0	1.0	0.0
TCGA-A2-A4S3-01	1:Del:T:3	0.0	1.0	0.0
TCGA-A2-A4S3-01	1:Del:T:4	0.0	1.0	0.0
TCGA-A2-A4S3-01	1:Del:T:5	0.0	1.0	0.0
TCGA-A2-A4S3-01	1:Ins:C:0	0.0	1.0	0.0
TCGA-A2-A4S3-01	1:Ins:C:1	0.0	1.0	0.0
TCGA-A2-A4S3-01	1:Ins:C:2	0.0	1.0	0.0
TCGA-A2-A4S3-01	1:Ins:C:3	0.0	1.0	0.0
TCGA-A2-A4S3-01	1:Ins:C:4	0.0	1.0	0.0
TCGA-A2-A4S3-01	1:Ins:C:5	0.0	1.0	0.0
TCGA-A2-A4S3-01	1:Ins:T:0	0.0	1.0	0.0
TCGA-A2-A4S3-01	1:Ins:T:1	0.0	1.0	0.0
TCGA-A2-A4S3-01	1:Ins:T:2	0.0	1.0	0.0
TCGA-A2-A4S3-01	1:Ins:T:3	0.0	1.0	0.0
TCGA-A2-A4S3-01	1:Ins:T:4	0.0	1.0	0.0
TCGA-A2-A4S3-01	1:Ins:T:5	0.0	1.0	0.0
TCGA-A2-A4S3-01	2:Del:R:0	0.0	1.0	0.0
TCGA-A2-A4S3-01	2:Del:R:1	0.0	1.0	0.0
TCGA-A2-A4S3-01	2:Del:R:2	0.0	1.0	0.0
TCGA-A2-A4S3-01	2:Del:R:3	0.0	1.0	0.0
TCGA-A2-A4S3-01	2:Del:R:4	0.0	1.0	0.0
TCGA-A2-A4S3-01	2:Del:R:5	0.0	1.0	0.0
TCGA-A2-A4S3-01	3:Del:R:0	0.0	1.0	0.0
TCGA-A2-A4S3-01	3:Del:R:1	0.0	1.0	0.0
TCGA-A2-A4S3-01	3:Del:R:2	0.0	1.0	0.0
TCGA-A2-A4S3-01	3:Del:R:3	0.0	1.0	0.0
TCGA-A2-A4S3-01	3:Del:R:4	0.0	1.0	0.0
TCGA-A2-A4S3-01	3:Del:R:5	0.0	1.0	0.0
TCGA-A2-A4S3-01	4:Del:R:0	0.0	1.0	0.0
TCGA-A2-A4S3-01	4:Del:R:1	0.0	1.0	0.0
TCGA-A2-A4S3-01	4:Del:R:2	0.0	1.0	0.0
TCGA-A2-A4S3-01	4:Del:R:3	0.0	1.0	0.0
TCGA-A2-A4S3-01	4:Del:R:4	0.0	1.0	0.0
TCGA-A2-A4S3-01	4:Del:R:5	0.0	1.0	0.0
TCGA-A2-A4S3-01	5:Del:R:0	0.0	1.0	0.0
TCGA-A2-A4S3-01	5:Del:R:1	0.0	1.0	0.0
TCGA-A2-A4S3-01	5:Del:R:2	0.0	1.0	0.0
TCGA-A2-A4S3-01	5:Del:R:3	0.0	1.0	0.0
TCGA-A2-A4S3-01	5:Del:R:4	0.0	1.0	0.0
TCGA-A2-A4S3-01	5:Del:R:5	0.0	1.0	0.0
TCGA-A2-A4S3-01	2:Ins:R:0	0.0	1.0	0.0
TCGA-A2-A4S3-01	2:Ins:R:1	0.0	1.0	0.0
TCGA-A2-A4S3-01	2:Ins:R:2	0.0	1.0	0.0
TCGA-A2-A4S3-01	2:Ins:R:3	0.0	1.0	0.0
TCGA-A2-A4S3-01	2:Ins:R:4	0.0	1.0	0.0
TCGA-A2-A4S3-01	2:Ins:R:5	0.0	1.0	0.0
TCGA-A2-A4S3-01	3:Ins:R:0	0.0	1.0	0.0
TCGA-A2-A4S3-01	3:Ins:R:1	0.0	1.0	0.0
TCGA-A2-A4S3-01	3:Ins:R:2	0.0	1.0	0.0
TCGA-A2-A4S3-01	3:Ins:R:3	0.0	1.0	0.0
TCGA-A2-A4S3-01	3:Ins:R:4	0.0	1.0	0.0
TCGA-A2-A4S3-01	3:Ins:R:5	0.0	1.0	0.0
TCGA-A2-A4S3-01	4:Ins:R:0	0.0	1.0	0.0
TCGA-A2-A4S3-01	4:Ins:R:1	0.0	1.0	0.0
TCGA-A2-A4S3-01	4:Ins:R:2	0.0	1.0	0.0
TCGA-A2-A4S3-01	4:Ins:R:3	0.0	1.0	0.0
TCGA-A2-A4S3-01	4:Ins:R:4	0.0	1.0	0.0
TCGA-A2-A4S3-01	4:Ins:R:5	0.0	1.0	0.0
TCGA-A2-A4S3-01	5:Ins:R:0	0.0	1.0	0.0
TCGA-A2-A4S3-01	5:Ins:R:1	0.0	1.0	0.0
TCGA-A2-A4S3-01	5:Ins:R:2	0.0	1.0	0.0
TCGA-A2-A4S3-01	5:Ins:R:3	0.0	1.0	0.0
TCGA-A2-A4S3-01	5:Ins:R:4	0.0	1.0	0.0
TCGA-A2-A4S3-01	5:Ins:R:5	0.0	1.0	0.0
TCGA-A2-A4S3-01	2:Del:M:1	0.0	1.0	0.0
TCGA-A2-A4S3-01	3:Del:M:1	0.0	1.0	0.0
TCGA-A2-A4S3-01	3:Del:M:2	0.0	1.0	0.0
TCGA-A2-A4S3-01	4:Del:M:1	0.0	1.0	0.0
TCGA-A2-A4S3-01	4:Del:M:2	0.0	1.0	0.0
TCGA-A2-A4S3-01	4:Del:M:3	0.0	1.0	0.0
TCGA-A2-A4S3-01	5:Del:M:1	0.0	1.0	0.0
TCGA-A2-A4S3-01	5:Del:M:2	0.0	1.0	0.0
TCGA-A2-A4S3-01	5:Del:M:3	0.0	1.0	0.0
