Sample Names	MutationType	DBS78A	DBS78B	DBS78C	DBS78D
TCGA-BH-A0AZ-01	CG>TT	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	CT>AA	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	CT>AC	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	CT>AG	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	CT>GA	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	CT>GC	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	CT>GG	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	CT>TA	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	CT>TC	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	CT>TG	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	GC>AA	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	GC>AG	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	GC>AT	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	GC>CA	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	GC>CG	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	GC>TA	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	TA>AT	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	TA>CG	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	TA>CT	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	TA>GC	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	TA>GG	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	TA>GT	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	TC>AA	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	TC>AG	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	TC>AT	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	TC>CA	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	TC>CG	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	TC>CT	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	TC>GA	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	TC>GG	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	TC>GT	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	TG>AA	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	TG>AC	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	TG>AT	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	TG>CA	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	TG>CC	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	TG>CT	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	TG>GA	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	TG>GC	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	TG>GT	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	TT>AA	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	TT>AC	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	TT>AG	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	TT>CA	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	TT>CC	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	TT>CG	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	TT>GA	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	TT>GC	1.0	0.0	0.0	0.0
TCGA-BH-A0AZ-01	TT>GG	1.0	0.0	0.0	0.0
TCGA-BH-A0BL-01	AC>CA	0.41688951129457663	0.5831104887054233	0.0	0.0
TCGA-BH-A0BL-01	AC>CG	0.49855751593750675	0.5014424840624934	0.0	0.0
TCGA-BH-A0BL-01	AC>CT	0.49855751593750675	0.5014424840624934	0.0	0.0
TCGA-BH-A0BL-01	AC>GA	0.5465435581672109	0.45345644183278916	0.0	0.0
TCGA-BH-A0BL-01	AC>GG	0.49855751593750675	0.5014424840624934	0.0	0.0
TCGA-BH-A0BL-01	AC>GT	0.49855751593750675	0.5014424840624934	0.0	0.0
TCGA-BH-A0BL-01	AC>TA	0.7337107925155	0.2662892074845001	0.0	0.0
TCGA-BH-A0BL-01	AC>TG	0.17762620755633934	0.8223737924436607	0.0	0.0
TCGA-BH-A0BL-01	AC>TT	0.49855751593750675	0.5014424840624934	0.0	0.0
TCGA-BH-A0BL-01	AT>CA	0.49855751593750675	0.5014424840624934	0.0	0.0
TCGA-BH-A0BL-01	AT>CC	0.632654098593862	0.3673459014061381	0.0	0.0
TCGA-BH-A0BL-01	AT>CG	0.49855751593750675	0.5014424840624934	0.0	0.0
TCGA-BH-A0BL-01	AT>GA	0.8863422154874671	0.11365778451253303	0.0	0.0
TCGA-BH-A0BL-01	AT>GC	0.49855751593750675	0.5014424840624934	0.0	0.0
TCGA-BH-A0BL-01	AT>TA	0.31739505032344845	0.6826049496765516	0.0	0.0
TCGA-BH-A0BL-01	CC>AA	8.070000982948028e-05	0.9999192999901705	0.0	0.0
TCGA-BH-A0BL-01	CC>AG	0.2950566852188283	0.7049433147811718	0.0	0.0
TCGA-BH-A0BL-01	CC>AT	0.698491879818482	0.30150812018151807	0.0	0.0
TCGA-BH-A0BL-01	CC>GA	0.5803782515013949	0.4196217484986052	0.0	0.0
TCGA-BH-A0BL-01	CC>GG	0.49855751593750675	0.5014424840624934	0.0	0.0
TCGA-BH-A0BL-01	CC>GT	0.5031044578687188	0.49689554213128123	0.0	0.0
TCGA-BH-A0BL-01	CC>TA	0.623568071618716	0.3764319283812841	0.0	0.0
TCGA-BH-A0BL-01	CC>TG	0.6819860864141594	0.31801391358584075	0.0	0.0
TCGA-BH-A0BL-01	CC>TT	0.6154694730987168	0.38453052690128314	0.0	0.0
TCGA-BH-A0BL-01	CG>AT	0.4393186507994439	0.5606813492005561	0.0	0.0
TCGA-BH-A0BL-01	CG>GC	0.49855751593750675	0.5014424840624934	0.0	0.0
TCGA-BH-A0BL-01	CG>GT	0.49855751593750675	0.5014424840624934	0.0	0.0
TCGA-BH-A0BL-01	CG>TA	0.4582293255827388	0.5417706744172612	0.0	0.0
TCGA-BH-A0BL-01	CG>TC	0.770447508509307	0.229552491490693	0.0	0.0
TCGA-BH-A0BL-01	CG>TT	0.5359874840420755	0.46401251595792453	0.0	0.0
TCGA-BH-A0BL-01	CT>AA	0.49855751593750675	0.5014424840624934	0.0	0.0
TCGA-BH-A0BL-01	CT>AC	0.45992036864224206	0.5400796313577579	0.0	0.0
TCGA-BH-A0BL-01	CT>AG	0.8465502285307692	0.15344977146923083	0.0	0.0
TCGA-BH-A0BL-01	CT>GA	0.2593201989251586	0.7406798010748413	0.0	0.0
TCGA-BH-A0BL-01	CT>GC	0.49855751593750675	0.5014424840624934	0.0	0.0
TCGA-BH-A0BL-01	CT>GG	0.4705032267816021	0.5294967732183978	0.0	0.0
TCGA-BH-A0BL-01	CT>TA	0.7572007681714835	0.24279923182851643	0.0	0.0
TCGA-BH-A0BL-01	CT>TC	0.5820481153455576	0.41795188465444244	0.0	0.0
TCGA-BH-A0BL-01	CT>TG	0.6087813396871539	0.391218660312846	0.0	0.0
TCGA-BH-A0BL-01	GC>AA	0.4738904897072559	0.5261095102927442	0.0	0.0
TCGA-BH-A0BL-01	GC>AG	0.44193154522840106	0.5580684547715988	0.0	0.0
TCGA-BH-A0BL-01	GC>AT	0.7256635173069718	0.2743364826930283	0.0	0.0
TCGA-BH-A0BL-01	GC>CA	0.3015373407701875	0.6984626592298123	0.0	0.0
TCGA-BH-A0BL-01	GC>CG	0.49855751593750675	0.5014424840624934	0.0	0.0
TCGA-BH-A0BL-01	GC>TA	0.698043560733941	0.301956439266059	0.0	0.0
TCGA-BH-A0BL-01	TA>AT	0.4833139481505166	0.5166860518494834	0.0	0.0
TCGA-BH-A0BL-01	TA>CG	0.49855751593750675	0.5014424840624934	0.0	0.0
TCGA-BH-A0BL-01	TA>CT	0.6183487662526728	0.38165123374732723	0.0	0.0
TCGA-BH-A0BL-01	TA>GC	0.49855751593750675	0.5014424840624934	0.0	0.0
TCGA-BH-A0BL-01	TA>GG	0.49855751593750675	0.5014424840624934	0.0	0.0
TCGA-BH-A0BL-01	TA>GT	0.49855751593750675	0.5014424840624934	0.0	0.0
TCGA-BH-A0BL-01	TC>AA	0.10832289372574946	0.8916771062742506	0.0	0.0
TCGA-BH-A0BL-01	TC>AG	0.7737399699712786	0.22626003002872144	0.0	0.0
TCGA-BH-A0BL-01	TC>AT	0.5819365933393509	0.4180634066606491	0.0	0.0
TCGA-BH-A0BL-01	TC>CA	0.5447713404073872	0.455228659592613	0.0	0.0
TCGA-BH-A0BL-01	TC>CG	0.6306665451411914	0.3693334548588087	0.0	0.0
TCGA-BH-A0BL-01	TC>CT	0.6640472296768167	0.33595277032318327	0.0	0.0
TCGA-BH-A0BL-01	TC>GA	0.7256663907730148	0.27433360922698524	0.0	0.0
TCGA-BH-A0BL-01	TC>GG	0.24881356005544694	0.7511864399445531	0.0	0.0
TCGA-BH-A0BL-01	TC>GT	0.4292152271169066	0.5707847728830935	0.0	0.0
TCGA-BH-A0BL-01	TG>AA	0.23336096115246374	0.7666390388475363	0.0	0.0
TCGA-BH-A0BL-01	TG>AC	0.49855751593750675	0.5014424840624934	0.0	0.0
TCGA-BH-A0BL-01	TG>AT	0.8603613891419105	0.13963861085808954	0.0	0.0
TCGA-BH-A0BL-01	TG>CA	0.37109476385231815	0.6289052361476819	0.0	0.0
TCGA-BH-A0BL-01	TG>CC	0.5071865691905433	0.4928134308094567	0.0	0.0
TCGA-BH-A0BL-01	TG>CT	0.7630758663718782	0.23692413362812173	0.0	0.0
TCGA-BH-A0BL-01	TG>GA	0.6951669435052172	0.30483305649478265	0.0	0.0
TCGA-BH-A0BL-01	TG>GC	0.49855751593750675	0.5014424840624934	0.0	0.0
TCGA-BH-A0BL-01	TG>GT	0.7182258072241194	0.28177419277588067	0.0	0.0
TCGA-BH-A0BL-01	TT>AA	0.49855751593750675	0.5014424840624934	0.0	0.0
TCGA-BH-A0BL-01	TT>AC	0.751957554057525	0.24804244594247507	0.0	0.0
TCGA-BH-A0BL-01	TT>AG	0.7219443334026167	0.27805566659738323	0.0	0.0
TCGA-BH-A0BL-01	TT>CA	0.49855751593750675	0.5014424840624934	0.0	0.0
TCGA-BH-A0BL-01	TT>CC	0.49855751593750675	0.5014424840624934	0.0	0.0
TCGA-BH-A0BL-01	TT>CG	0.49855751593750675	0.5014424840624934	0.0	0.0
TCGA-BH-A0BL-01	TT>GA	0.5524427180899681	0.4475572819100319	0.0	0.0
TCGA-BH-A0BL-01	TT>GC	0.4985575167729803	0.5014424832270197	0.0	0.0
TCGA-BH-A0BL-01	TT>GG	0.3371846624465582	0.6628153375534418	0.0	0.0
TCGA-BH-A0BT-01	AC>CA	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	AC>CG	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	AC>CT	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	AC>GA	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	AC>GG	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	AC>GT	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	AC>TA	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	AC>TG	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	AC>TT	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	AT>CA	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	AT>CC	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	AT>CG	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	AT>GA	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	AT>GC	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	AT>TA	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	CC>AA	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	CC>AG	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	CC>AT	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	CC>GA	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	CC>GG	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	CC>GT	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	CC>TA	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	CC>TG	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	CC>TT	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	CG>AT	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	CG>GC	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	CG>GT	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	CG>TA	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	CG>TC	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	CG>TT	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	CT>AA	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	CT>AC	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	CT>AG	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	CT>GA	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	CT>GC	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	CT>GG	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	CT>TA	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	CT>TC	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	CT>TG	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	GC>AA	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	GC>AG	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	GC>AT	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	GC>CA	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	GC>CG	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	GC>TA	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	TA>AT	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	TA>CG	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	TA>CT	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	TA>GC	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	TA>GG	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	TA>GT	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	TC>AA	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	TC>AG	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	TC>AT	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	TC>CA	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	TC>CG	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	TC>CT	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	TC>GA	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	TC>GG	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	TC>GT	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	TG>AA	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	TG>AC	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	TG>AT	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	TG>CA	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	TG>CC	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	TG>CT	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	TG>GA	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	TG>GC	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	TG>GT	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	TT>AA	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	TT>AC	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	TT>AG	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	TT>CA	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	TT>CC	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	TT>CG	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	TT>GA	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	TT>GC	1.0	0.0	0.0	0.0
TCGA-BH-A0BT-01	TT>GG	1.0	0.0	0.0	0.0
TCGA-BH-A0BW-01	AC>CA	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	AC>CG	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	AC>CT	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	AC>GA	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	AC>GG	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	AC>GT	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	AC>TA	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	AC>TG	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	AC>TT	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	AT>CA	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	AT>CC	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	AT>CG	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	AT>GA	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	AT>GC	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	AT>TA	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	CC>AA	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	CC>AG	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	CC>AT	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	CC>GA	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	CC>GG	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	CC>GT	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	CC>TA	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	CC>TG	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	CC>TT	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	CG>AT	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	CG>GC	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	CG>GT	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	CG>TA	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	CG>TC	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	CG>TT	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	CT>AA	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	CT>AC	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	CT>AG	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	CT>GA	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	CT>GC	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	CT>GG	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	CT>TA	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	CT>TC	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	CT>TG	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	GC>AA	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	GC>AG	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	GC>AT	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	GC>CA	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	GC>CG	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	GC>TA	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	TA>AT	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	TA>CG	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	TA>CT	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	TA>GC	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	TA>GG	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	TA>GT	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	TC>AA	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	TC>AG	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	TC>AT	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	TC>CA	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	TC>CG	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	TC>CT	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	TC>GA	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	TC>GG	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	TC>GT	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	TG>AA	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	TG>AC	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	TG>AT	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	TG>CA	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	TG>CC	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	TG>CT	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	TG>GA	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	TG>GC	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	TG>GT	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	TT>AA	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	TT>AC	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	TT>AG	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	TT>CA	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	TT>CC	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	TT>CG	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	TT>GA	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	TT>GC	0.0	0.0	0.0	1.0
TCGA-BH-A0BW-01	TT>GG	0.0	0.0	0.0	1.0
TCGA-BH-A0BZ-01	AC>CA	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	AC>CG	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	AC>CT	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	AC>GA	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	AC>GG	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	AC>GT	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	AC>TA	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	AC>TG	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	AC>TT	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	AT>CA	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	AT>CC	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	AT>CG	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	AT>GA	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	AT>GC	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	AT>TA	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	CC>AA	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	CC>AG	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	CC>AT	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	CC>GA	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	CC>GG	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	CC>GT	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	CC>TA	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	CC>TG	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	CC>TT	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	CG>AT	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	CG>GC	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	CG>GT	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	CG>TA	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	CG>TC	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	CG>TT	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	CT>AA	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	CT>AC	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	CT>AG	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	CT>GA	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	CT>GC	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	CT>GG	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	CT>TA	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	CT>TC	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	CT>TG	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	GC>AA	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	GC>AG	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	GC>AT	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	GC>CA	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	GC>CG	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	GC>TA	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	TA>AT	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	TA>CG	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	TA>CT	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	TA>GC	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	TA>GG	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	TA>GT	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	TC>AA	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	TC>AG	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	TC>AT	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	TC>CA	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	TC>CG	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	TC>CT	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	TC>GA	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	TC>GG	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	TC>GT	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	TG>AA	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	TG>AC	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	TG>AT	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	TG>CA	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	TG>CC	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	TG>CT	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	TG>GA	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	TG>GC	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	TG>GT	1.0	0.0	0.0	0.0
TCGA-BH-A0BZ-01	TT>AA	1.0	0.0	0.0	0.0
