Sample Names	MutationType	DBS78A	DBS78B	DBS78C	DBS78D	DBS78E	DBS78F	DBS78G	DBS78H	DBS78I	DBS78J	DBS78K	DBS78L	DBS78M
PD3945a_non-exome	TG>CA	0.0	0.132280994075556	0.0	0.0	0.2762688621221715	0.5914071026706346	4.304113163780633e-05	0.0	0.0	0.0	0.0	0.0	0.0
PD3945a_non-exome	TG>CC	0.0	3.44612338065552e-05	0.0	0.0	2.3317801177415176e-05	6.622254976693963e-05	0.9998759984152491	0.0	0.0	0.0	0.0	0.0	0.0
PD3945a_non-exome	TG>CT	0.0	0.16746531380327823	0.0	0.0	0.42622319304426565	2.402336542328007e-06	0.4063090908159137	0.0	0.0	0.0	0.0	0.0	0.0
PD3945a_non-exome	TG>GA	0.0	0.23890597276387185	0.0	0.0	0.15353988222119422	0.2958976075081	0.3116565375068339	0.0	0.0	0.0	0.0	0.0	0.0
PD3945a_non-exome	TG>GC	0.0	0.26701648064527383	0.0	0.0	0.11836016114045636	0.29602723841642925	0.31859611979784047	0.0	0.0	0.0	0.0	0.0	0.0
PD3945a_non-exome	TG>GT	0.0	0.6948645845374214	0.0	0.0	0.3050502246660732	4.567682368811378e-05	3.9513972817290624e-05	0.0	0.0	0.0	0.0	0.0	0.0
PD3945a_non-exome	TT>AA	0.0	0.9354456023037302	0.0	0.0	0.06446259865694996	5.020677382761443e-05	4.1592265492251174e-05	0.0	0.0	0.0	0.0	0.0	0.0
PD3945a_non-exome	TT>AC	0.0	0.24540022694957397	0.0	0.0	0.12424673147040273	0.31202644048191047	0.3183266010981127	0.0	0.0	0.0	0.0	0.0	0.0
PD3945a_non-exome	TT>AG	0.0	0.2758338689644407	0.0	0.0	0.22170719509486161	0.21529921364749002	0.2871597222932077	0.0	0.0	0.0	0.0	0.0	0.0
PD3945a_non-exome	TT>CA	0.0	0.25023068956988004	0.0	0.0	0.12040943823506098	0.2954908080940288	0.3338690641010302	0.0	0.0	0.0	0.0	0.0	0.0
PD3945a_non-exome	TT>CC	0.0	0.13439266596605065	0.0	0.0	0.147445814887812	0.33069270800005457	0.3874688111460827	0.0	0.0	0.0	0.0	0.0	0.0
PD3945a_non-exome	TT>CG	0.0	0.20963963379694567	0.0	0.0	0.15106431178852667	0.30310041542640304	0.3361956389881245	0.0	0.0	0.0	0.0	0.0	0.0
PD3945a_non-exome	TT>GA	0.0	0.23994261421366053	0.0	0.0	0.15383662641277748	0.2891292668505379	0.3170914925230241	0.0	0.0	0.0	0.0	0.0	0.0
PD3945a_non-exome	TT>GC	0.0	0.045469624484104146	0.0	0.0	0.8327331615780283	0.059274389901840786	0.06252282403602663	0.0	0.0	0.0	0.0	0.0	0.0
PD3945a_non-exome	TT>GG	0.0	0.24069124010473017	0.0	0.0	0.14233496107029867	0.2949352261008904	0.32203857272408076	0.0	0.0	0.0	0.0	0.0	0.0
PD4005a_non-exome	AC>CA	0.0	0.0	3.996054264936958e-05	0.0	0.9996226112380766	0.0	0.0	0.0	0.0	0.0	0.00033742821927399926	0.0	0.0
PD4005a_non-exome	AC>CG	0.0	0.0	0.06194752904987691	0.0	0.6113352070608573	0.0	0.0	0.0	0.0	0.0	0.3267172638892658	0.0	0.0
PD4005a_non-exome	AC>CT	0.0	0.0	0.00013994082206549653	0.0	0.01659693687797093	0.0	0.0	0.0	0.0	0.0	0.9832631222999636	0.0	0.0
PD4005a_non-exome	AC>GA	0.0	0.0	7.13257529792244e-05	0.0	0.0001962010401005764	0.0	0.0	0.0	0.0	0.0	0.99973247320692	0.0	0.0
PD4005a_non-exome	AC>GG	0.0	0.0	0.05408998312247845	0.0	0.6948452450589356	0.0	0.0	0.0	0.0	0.0	0.25106477181858594	0.0	0.0
PD4005a_non-exome	AC>GT	0.0	0.0	8.039757318265585e-05	0.0	0.9994913856407837	0.0	0.0	0.0	0.0	0.0	0.0004282167860337483	0.0	0.0
PD4005a_non-exome	AC>TA	0.0	0.0	0.0	0.0	0.9824512622351216	0.0	0.0	0.0	0.0	0.0	0.01754873776487845	0.0	0.0
PD4005a_non-exome	AC>TG	0.0	0.0	0.08515605130109068	0.0	0.50789487962062	0.0	0.0	0.0	0.0	0.0	0.4069490690782895	0.0	0.0
PD4005a_non-exome	AC>TT	0.0	0.0	0.00010864364448217421	0.0	0.0005561481599848639	0.0	0.0	0.0	0.0	0.0	0.999335208195533	0.0	0.0
PD4005a_non-exome	AT>CA	0.0	0.0	8.35334205675191e-05	0.0	0.0010329293971691183	0.0	0.0	0.0	0.0	0.0	0.9988835371822634	0.0	0.0
PD4005a_non-exome	AT>CC	0.0	0.0	0.05409073646014905	0.0	0.6948438171288646	0.0	0.0	0.0	0.0	0.0	0.2510654464109864	0.0	0.0
PD4005a_non-exome	AT>CG	0.0	0.0	0.05409081013302137	0.0	0.69484367947663	0.0	0.0	0.0	0.0	0.0	0.2510655103903485	0.0	0.0
PD4005a_non-exome	AT>GA	0.0	0.0	0.3820301070046937	0.0	0.000820587606357197	0.0	0.0	0.0	0.0	0.0	0.6171493053889492	0.0	0.0
PD4005a_non-exome	AT>GC	0.0	0.0	0.05409022002429964	0.0	0.6948447948645381	0.0	0.0	0.0	0.0	0.0	0.2510649851111622	0.0	0.0
PD4005a_non-exome	AT>TA	0.0	0.0	0.3806330764855451	0.0	0.6191579659295545	0.0	0.0	0.0	0.0	0.0	0.0002089575849003177	0.0	0.0
PD4005a_non-exome	CC>AA	0.0	0.0	0.5622088057354957	0.0	0.2746044924581157	0.0	0.0	0.0	0.0	0.0	0.1631867018063886	0.0	0.0
PD4005a_non-exome	CC>AG	0.0	0.0	0.05088020524591626	0.0	0.9204019170826044	0.0	0.0	0.0	0.0	0.0	0.02871787767147934	0.0	0.0
PD4005a_non-exome	CC>AT	0.0	0.0	0.18655054993125164	0.0	0.6295862017357525	0.0	0.0	0.0	0.0	0.0	0.18386324833299592	0.0	0.0
PD4005a_non-exome	CC>GA	0.0	0.0	0.1360087082480637	0.0	0.8504207225496655	0.0	0.0	0.0	0.0	0.0	0.01357056920227085	0.0	0.0
PD4005a_non-exome	CC>GG	0.0	0.0	6.009472014396115e-05	0.0	0.9996716059578802	0.0	0.0	0.0	0.0	0.0	0.00026829932197587684	0.0	0.0
PD4005a_non-exome	CC>GT	0.0	0.0	0.27183402914743365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7281659708525664	0.0	0.0
PD4005a_non-exome	CC>TA	0.0	0.0	0.021781302749385244	0.0	0.9249523641830317	0.0	0.0	0.0	0.0	0.0	0.05326633306758301	0.0	0.0
PD4005a_non-exome	CC>TG	0.0	0.0	0.07315623601179677	0.0	0.6142076685881898	0.0	0.0	0.0	0.0	0.0	0.31263609540001347	0.0	0.0
PD4005a_non-exome	CC>TT	0.0	0.0	0.13194728242718382	0.0	0.8471117263682931	0.0	0.0	0.0	0.0	0.0	0.020940991204523068	0.0	0.0
PD4005a_non-exome	CG>AT	0.0	0.0	0.0005117970672989966	0.0	0.0038166194408557493	0.0	0.0	0.0	0.0	0.0	0.9956715834918453	0.0	0.0
PD4005a_non-exome	CG>GC	0.0	0.0	0.05409063730326697	0.0	0.694844005891665	0.0	0.0	0.0	0.0	0.0	0.25106535680506803	0.0	0.0
PD4005a_non-exome	CG>GT	0.0	0.0	0.09098843686049328	0.0	0.0003660537917664334	0.0	0.0	0.0	0.0	0.0	0.9086455093477402	0.0	0.0
PD4005a_non-exome	CG>TA	0.0	0.0	1.779680791374854e-05	0.0	0.000550580775434346	0.0	0.0	0.0	0.0	0.0	0.9994316224166518	0.0	0.0
PD4005a_non-exome	CG>TC	0.0	0.0	0.0540906341454169	0.0	0.6948440116208902	0.0	0.0	0.0	0.0	0.0	0.25106535423369297	0.0	0.0
PD4005a_non-exome	CG>TT	0.0	0.0	0.054090691618476	0.0	0.6948439029164405	0.0	0.0	0.0	0.0	0.0	0.2510654054650834	0.0	0.0
PD4005a_non-exome	CT>AA	0.0	0.0	0.018477098011989608	0.0	0.7462184137827546	0.0	0.0	0.0	0.0	0.0	0.2353044882052559	0.0	0.0
PD4005a_non-exome	CT>AC	0.0	0.0	5.372011144816004e-05	0.0	0.0006899934415839365	0.0	0.0	0.0	0.0	0.0	0.999256286446968	0.0	0.0
PD4005a_non-exome	CT>AG	0.0	0.0	0.06000137928851837	0.0	0.9399796263396428	0.0	0.0	0.0	0.0	0.0	1.8994371838885933e-05	0.0	0.0
PD4005a_non-exome	CT>GA	0.0	0.0	0.5213319258252944	0.0	0.00136200706741864	0.0	0.0	0.0	0.0	0.0	0.477306067107287	0.0	0.0
PD4005a_non-exome	CT>GC	0.0	0.0	0.09139336248576568	0.0	0.4362829370190947	0.0	0.0	0.0	0.0	0.0	0.47232370049513955	0.0	0.0
PD4005a_non-exome	CT>GG	0.0	0.0	0.23831558937479513	0.0	0.7615675088875551	0.0	0.0	0.0	0.0	0.0	0.00011690173764974325	0.0	0.0
PD4005a_non-exome	CT>TA	0.0	0.0	6.010853111586566e-07	0.0	0.6199883823719053	0.0	0.0	0.0	0.0	0.0	0.38001101654278363	0.0	0.0
PD4005a_non-exome	CT>TC	0.0	0.0	0.05206876963780962	0.0	0.4588147806225537	0.0	0.0	0.0	0.0	0.0	0.4891164497396367	0.0	0.0
PD4005a_non-exome	CT>TG	0.0	0.0	0.03435791923967229	0.0	0.5923799062786272	0.0	0.0	0.0	0.0	0.0	0.3732621744817004	0.0	0.0
PD4005a_non-exome	GC>AA	0.0	0.0	0.26850677688405	0.0	0.6220287715939862	0.0	0.0	0.0	0.0	0.0	0.10946445152196374	0.0	0.0
PD4005a_non-exome	GC>AG	0.0	0.0	0.12119241197198116	0.0	0.6778710748002063	0.0	0.0	0.0	0.0	0.0	0.20093651322781264	0.0	0.0
PD4005a_non-exome	GC>AT	0.0	0.0	0.06399039745706343	0.0	0.8744328796268156	0.0	0.0	0.0	0.0	0.0	0.061576722916121054	0.0	0.0
PD4005a_non-exome	GC>CA	0.0	0.0	2.690196438741138e-05	0.0	0.0009307340827891793	0.0	0.0	0.0	0.0	0.0	0.9990423639528235	0.0	0.0
PD4005a_non-exome	GC>CG	0.0	0.0	0.05409057310402969	0.0	0.6948441263560643	0.0	0.0	0.0	0.0	0.0	0.2510653005399059	0.0	0.0
PD4005a_non-exome	GC>TA	0.0	0.0	1.3021205669924413e-05	0.0	0.00022575938666710655	0.0	0.0	0.0	0.0	0.0	0.9997612194076629	0.0	0.0
PD4005a_non-exome	TA>AT	0.0	0.0	1.389189596543702e-06	0.0	0.9705520535064724	0.0	0.0	0.0	0.0	0.0	0.029446557303931115	0.0	0.0
PD4005a_non-exome	TA>CG	0.0	0.0	0.047831121764312264	0.0	0.6799570448218172	0.0	0.0	0.0	0.0	0.0	0.27221183341387056	0.0	0.0
PD4005a_non-exome	TA>CT	0.0	0.0	3.438867916302361e-05	0.0	0.9997065189106054	0.0	0.0	0.0	0.0	0.0	0.00025909241023161245	0.0	0.0
PD4005a_non-exome	TA>GC	0.0	0.0	0.05409054837791844	0.0	0.6948441752051481	0.0	0.0	0.0	0.0	0.0	0.2510652764169336	0.0	0.0
PD4005a_non-exome	TA>GG	0.0	0.0	0.03445768371092325	0.0	0.6719235418279326	0.0	0.0	0.0	0.0	0.0	0.2936187744611441	0.0	0.0
PD4005a_non-exome	TA>GT	0.0	0.0	8.634726539498923e-06	0.0	0.00017033359224283843	0.0	0.0	0.0	0.0	0.0	0.9998210316812177	0.0	0.0
PD4005a_non-exome	TC>AA	0.0	0.0	0.025180106510515846	0.0	0.9588215776856813	0.0	0.0	0.0	0.0	0.0	0.015998315803802805	0.0	0.0
PD4005a_non-exome	TC>AG	0.0	0.0	0.0	0.0	0.8812589403188503	0.0	0.0	0.0	0.0	0.0	0.11874105968114967	0.0	0.0
PD4005a_non-exome	TC>AT	0.0	0.0	0.10947515552393237	0.0	0.28983312146368867	0.0	0.0	0.0	0.0	0.0	0.600691723012379	0.0	0.0
PD4005a_non-exome	TC>CA	0.0	0.0	0.0856515960948461	0.0	0.9142944684579261	0.0	0.0	0.0	0.0	0.0	5.393544722780069e-05	0.0	0.0
PD4005a_non-exome	TC>CG	0.0	0.0	5.653409312963306e-05	0.0	0.000969926016902714	0.0	0.0	0.0	0.0	0.0	0.9989735398899677	0.0	0.0
PD4005a_non-exome	TC>CT	0.0	0.0	0.22835226815902573	0.0	3.061138284646791e-05	0.0	0.0	0.0	0.0	0.0	0.7716171204581277	0.0	0.0
PD4005a_non-exome	TC>GA	0.0	0.0	0.1183589742776956	0.0	0.8596340153629719	0.0	0.0	0.0	0.0	0.0	0.022007010359332536	0.0	0.0
PD4005a_non-exome	TC>GG	0.0	0.0	0.21585324042804757	0.0	0.7840438072912043	0.0	0.0	0.0	0.0	0.0	0.00010295228074812024	0.0	0.0
PD4005a_non-exome	TC>GT	0.0	0.0	1.5853742441465273e-28	0.0	0.00029638901426968134	0.0	0.0	0.0	0.0	0.0	0.9997036109857304	0.0	0.0
PD4005a_non-exome	TG>AA	0.0	0.0	0.15826925699272573	0.0	0.7456241997171738	0.0	0.0	0.0	0.0	0.0	0.09610654329010057	0.0	0.0
PD4005a_non-exome	TG>AC	0.0	0.0	0.2693607152014278	0.0	0.7303964402085015	0.0	0.0	0.0	0.0	0.0	0.00024284459007066367	0.0	0.0
PD4005a_non-exome	TG>AT	0.0	0.0	0.0257177019690376	0.0	0.9340232036518382	0.0	0.0	0.0	0.0	0.0	0.04025909437912416	0.0	0.0
PD4005a_non-exome	TG>CA	0.0	0.0	0.005412157333765972	0.0	0.9945808978720382	0.0	0.0	0.0	0.0	0.0	6.944794195911664e-06	0.0	0.0
PD4005a_non-exome	TG>CC	0.0	0.0	3.5171239726196555e-05	0.0	0.0004848588027557313	0.0	0.0	0.0	0.0	0.0	0.999479969957518	0.0	0.0
PD4005a_non-exome	TG>CT	0.0	0.0	0.03496200445199638	0.0	0.9613729678447883	0.0	0.0	0.0	0.0	0.0	0.003665027703215313	0.0	0.0
PD4005a_non-exome	TG>GA	0.0	0.0	0.050254159042115346	0.0	0.6743718687475613	0.0	0.0	0.0	0.0	0.0	0.2753739722103234	0.0	0.0
PD4005a_non-exome	TG>GC	0.0	0.0	0.04276074189547138	0.0	0.6172260772755065	0.0	0.0	0.0	0.0	0.0	0.34001318082902215	0.0	0.0
PD4005a_non-exome	TG>GT	0.0	0.0	1.4732293589753268e-06	0.0	0.8888736740524542	0.0	0.0	0.0	0.0	0.0	0.1111248527181868	0.0	0.0
PD4005a_non-exome	TT>AA	0.0	0.0	0.0401938720264622	0.0	0.42819466965900743	0.0	0.0	0.0	0.0	0.0	0.5316114583145304	0.0	0.0
PD4005a_non-exome	TT>AC	0.0	0.0	0.05051275878263147	0.0	0.6213893098575948	0.0	0.0	0.0	0.0	0.0	0.3280979313597737	0.0	0.0
PD4005a_non-exome	TT>AG	0.0	0.0	0.027493389310546686	0.0	0.7376966598771629	0.0	0.0	0.0	0.0	0.0	0.23480995081229045	0.0	0.0
PD4005a_non-exome	TT>CA	0.0	0.0	0.053963502703776145	0.0	0.6403159700208685	0.0	0.0	0.0	0.0	0.0	0.3057205272753553	0.0	0.0
PD4005a_non-exome	TT>CC	0.0	0.0	0.9982847539531594	0.0	0.0012002566172104147	0.0	0.0	0.0	0.0	0.0	0.0005149894296301069	0.0	0.0
PD4005a_non-exome	TT>CG	0.0	0.0	0.06036322845736717	0.0	0.0004024156457643721	0.0	0.0	0.0	0.0	0.0	0.9392343558968684	0.0	0.0
PD4005a_non-exome	TT>GA	0.0	0.0	0.054090694365824414	0.0	0.6948438974887595	0.0	0.0	0.0	0.0	0.0	0.2510654081454162	0.0	0.0
PD4005a_non-exome	TT>GC	0.0	0.0	0.0024670733480810472	0.0	0.9833350047441773	0.0	0.0	0.0	0.0	0.0	0.014197921907741473	0.0	0.0
PD4005a_non-exome	TT>GG	0.0	0.0	0.05929470026296608	0.0	0.6513067958083522	0.0	0.0	0.0	0.0	0.0	0.2893985039286817	0.0	0.0
PD4006a_non-exome	AC>CA	0.0	0.0	0.08934011730359522	0.0	0.0	0.0	0.0	0.5106040100595807	0.0	0.0	0.40005587263682413	0.0	0.0
PD4006a_non-exome	AC>CG	0.0	0.0	0.0001378871274618823	0.0	0.0	0.0	0.0	0.9994764605702005	0.0	0.0	0.00038565230233772143	0.0	0.0
PD4006a_non-exome	AC>CT	0.0	0.0	1.4165500457631264e-05	0.0	0.0	0.0	0.0	0.9472043790722986	0.0	0.0	0.052781455427243794	0.0	0.0
PD4006a_non-exome	AC>GA	0.0	0.0	3.031981586831779e-05	0.0	0.0	0.0	0.0	0.7746038329081004	0.0	0.0	0.22536584727603126	0.0	0.0
PD4006a_non-exome	AC>GG	0.0	0.0	0.12737077362912988	0.0	0.0	0.0	0.0	0.5591109748463269	0.0	0.0	0.3135182515245433	0.0	0.0
PD4006a_non-exome	AC>GT	0.0	0.0	0.11469175274516964	0.0	0.0	0.0	0.0	0.561358946783601	0.0	0.0	0.3239493004712295	0.0	0.0
PD4006a_non-exome	AC>TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8309735756971846	0.0	0.0	0.16902642430281548	0.0	0.0
PD4006a_non-exome	AC>TG	0.0	0.0	2.7742744236644744e-05	0.0	0.0	0.0	0.0	0.9999019503360075	0.0	0.0	7.030691975601607e-05	0.0	0.0
PD4006a_non-exome	AC>TT	0.0	0.0	5.915880851785272e-05	0.0	0.0	0.0	0.0	0.7113713656033381	0.0	0.0	0.28856947558814394	0.0	0.0
PD4006a_non-exome	AT>CA	0.0	0.0	0.00015758058202980556	0.0	0.0	0.0	0.0	0.0005757561939053257	0.0	0.0	0.9992666632240649	0.0	0.0
PD4006a_non-exome	AT>CC	0.0	0.0	0.12737202298408723	0.0	0.0	0.0	0.0	0.5591101743596517	0.0	0.0	0.3135178026562612	0.0	0.0
PD4006a_non-exome	AT>CG	0.0	0.0	0.12737214604669458	0.0	0.0	0.0	0.0	0.559110095510981	0.0	0.0	0.3135177584423243	0.0	0.0
PD4006a_non-exome	AT>GA	0.0	0.0	0.5384597061808122	0.0	0.0	0.0	0.0	0.00025461341539848123	0.0	0.0	0.4612856804037892	0.0	0.0
PD4006a_non-exome	AT>GC	0.0	0.0	0.12737116600366313	0.0	0.0	0.0	0.0	0.5591107234441263	0.0	0.0	0.3135181105522106	0.0	0.0
PD4006a_non-exome	AT>TA	0.0	0.0	0.41522312446782383	0.0	0.0	0.0	0.0	0.5846559947515755	0.0	0.0	0.00012088078060051638	0.0	0.0
PD4006a_non-exome	CC>AA	0.0	0.0	0.32306198934029295	0.0	0.0	0.0	0.0	0.6272104571741095	0.0	0.0	0.04972755348559745	0.0	0.0
PD4006a_non-exome	CC>AG	0.0	0.0	0.23366156203959002	0.0	0.0	0.0	0.0	0.6964001702504694	0.0	0.0	0.06993826770994054	0.0	0.0
PD4006a_non-exome	CC>AT	0.0	0.0	0.24537692972861544	0.0	0.0	0.0	0.0	0.6263734075012297	0.0	0.0	0.12824966277015487	0.0	0.0
PD4006a_non-exome	CC>GA	0.0	0.0	0.2022045737963645	0.0	0.0	0.0	0.0	0.7870963462766972	0.0	0.0	0.010699079926938271	0.0	0.0
PD4006a_non-exome	CC>GG	0.0	0.0	0.1292771137962294	0.0	0.0	0.0	0.0	0.564647071238745	0.0	0.0	0.3060758149650256	0.0	0.0
PD4006a_non-exome	CC>GT	0.0	0.0	0.4131319032123605	0.0	0.0	0.0	0.0	1.4885916710049956e-06	0.0	0.0	0.5868666081959685	0.0	0.0
PD4006a_non-exome	CC>TA	0.0	0.0	0.4353147363849258	0.0	0.0	0.0	0.0	0.00014304344593684103	0.0	0.0	0.5645422201691374	0.0	0.0
PD4006a_non-exome	CC>TG	0.0	0.0	0.151256428419549	0.0	0.0	0.0	0.0	0.5059554881760154	0.0	0.0	0.3427880834044355	0.0	0.0
PD4006a_non-exome	CC>TT	0.0	0.0	0.36192657618162183	0.0	0.0	0.0	0.0	0.6076126194340788	0.0	0.0	0.030460804384299406	0.0	0.0
PD4006a_non-exome	CG>AT	0.0	0.0	0.0009657626056543162	0.0	0.0	0.0	0.0	0.002682198485629871	0.0	0.0	0.9963520389087157	0.0	0.0
PD4006a_non-exome	CG>GC	0.0	0.0	0.1273718589005567	0.0	0.0	0.0	0.0	0.5591102794912469	0.0	0.0	0.3135178616081964	0.0	0.0
PD4006a_non-exome	CG>GT	0.0	0.0	0.158796535161266	0.0	0.0	0.0	0.0	0.00024719771498527617	0.0	0.0	0.8409562671237487	0.0	0.0
PD4006a_non-exome	CG>TA	0.0	0.0	3.356466084942804e-05	0.0	0.0	0.0	0.0	0.0003869240978379317	0.0	0.0	0.9995795112413127	0.0	0.0
PD4006a_non-exome	CG>TC	0.0	0.0	0.12737185355000577	0.0	0.0	0.0	0.0	0.5591102829194519	0.0	0.0	0.3135178635305425	0.0	0.0
PD4006a_non-exome	CG>TT	0.0	0.0	0.12737194896815443	0.0	0.0	0.0	0.0	0.5591102217831381	0.0	0.0	0.3135178292487074	0.0	0.0
PD4006a_non-exome	CT>AA	0.0	0.0	0.036530238068343726	0.0	0.0	0.0	0.0	0.7167675406779713	0.0	0.0	0.24670222125368488	0.0	0.0
PD4006a_non-exome	CT>AC	0.0	0.0	0.00010133430149657533	0.0	0.0	0.0	0.0	0.0003117304758694354	0.0	0.0	0.999586935222634	0.0	0.0
PD4006a_non-exome	CT>AG	0.0	0.0	0.16527530545063535	0.0	0.0	0.0	0.0	0.8346969488434336	0.0	0.0	2.7745705931060457e-05	0.0	0.0
PD4006a_non-exome	CT>GA	0.0	0.0	0.08165905372221081	0.0	0.0	0.0	0.0	0.8786938774219916	0.0	0.0	0.039647068855797656	0.0	0.0
PD4006a_non-exome	CT>GC	0.0	0.0	0.0001444490664668619	0.0	0.0	0.0	0.0	0.999459670597036	0.0	0.0	0.000395880336497034	0.0	0.0
PD4006a_non-exome	CT>GG	0.0	0.0	0.41959900683598067	0.0	0.0	0.0	0.0	0.580291842325989	0.0	0.0	0.00010915083803035435	0.0	0.0
PD4006a_non-exome	CT>TA	0.0	0.0	2.9826519113360184e-06	0.0	0.0	0.0	0.0	2.751944120364906e-05	0.0	0.0	0.999969497906885	0.0	0.0
PD4006a_non-exome	CT>TC	0.0	0.0	0.14697083800681487	0.0	0.0	0.0	0.0	0.1208957403076795	0.0	0.0	0.7321334216855057	0.0	0.0
PD4006a_non-exome	CT>TG	0.0	0.0	6.119338671990962e-05	0.0	0.0	0.0	0.0	0.9995862606666707	0.0	0.0	0.00035254594660940225	0.0	0.0
PD4006a_non-exome	GC>AA	0.0	0.0	0.3347519565448074	0.0	0.0	0.0	0.0	0.5928769579386971	0.0	0.0	0.07237108551649554	0.0	0.0
PD4006a_non-exome	GC>AG	0.0	0.0	0.31750662241133687	0.0	0.0	0.0	0.0	0.40332878793361776	0.0	0.0	0.27916458965504537	0.0	0.0
PD4006a_non-exome	GC>AT	0.0	0.0	0.662118570579464	0.0	0.0	0.0	0.0	2.085529316488507e-06	0.0	0.0	0.33787934389121954	0.0	0.0
PD4006a_non-exome	GC>CA	0.0	0.0	2.607293084196015e-06	0.0	0.0	0.0	0.0	0.9486505348020202	0.0	0.0	0.05134685790489557	0.0	0.0
PD4006a_non-exome	GC>CG	0.0	0.0	0.1273717518895253	0.0	0.0	0.0	0.0	0.5591103480553522	0.0	0.0	0.3135179000551226	0.0	0.0
PD4006a_non-exome	GC>TA	0.0	0.0	1.2566837998614653e-05	0.0	0.0	0.0	0.0	0.4883112373046391	0.0	0.0	0.5116761958573622	0.0	0.0
PD4006a_non-exome	TA>AT	0.0	0.0	4.767482977875132e-06	0.0	0.0	0.0	0.0	0.9464049230601265	0.0	0.0	0.053590309456895496	0.0	0.0
PD4006a_non-exome	TA>CG	0.0	0.0	0.10753563210586693	0.0	0.0	0.0	0.0	0.5679208529827209	0.0	0.0	0.3245435149114123	0.0	0.0
PD4006a_non-exome	TA>CT	0.0	0.0	7.488394073285975e-06	0.0	0.0	0.0	0.0	0.9999625922668622	0.0	0.0	2.991933906438151e-05	0.0	0.0
PD4006a_non-exome	TA>GC	0.0	0.0	0.12737171176038176	0.0	0.0	0.0	0.0	0.559110373766896	0.0	0.0	0.3135179144727223	0.0	0.0
PD4006a_non-exome	TA>GG	0.0	0.0	0.07572989260850671	0.0	0.0	0.0	0.0	0.5820628693196798	0.0	0.0	0.34220723807181364	0.0	0.0
PD4006a_non-exome	TA>GT	0.0	0.0	4.4119279174566156e-06	0.0	0.0	0.0	0.0	0.7290848639613485	0.0	0.0	0.27091072411073386	0.0	0.0
PD4006a_non-exome	TC>AA	0.0	0.0	0.06532730637282463	0.0	0.0	0.0	0.0	0.9126619070483294	0.0	0.0	0.022010786578846028	0.0	0.0
PD4006a_non-exome	TC>AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5634655848433666	0.0	0.0	0.43653441515663344	0.0	0.0
PD4006a_non-exome	TC>AT	0.0	0.0	0.13832772149542213	0.0	0.0	0.0	0.0	0.4591690120518295	0.0	0.0	0.4025032664527483	0.0	0.0
PD4006a_non-exome	TC>CA	0.0	0.0	0.1661676474287489	0.0	0.0	0.0	0.0	0.8337768632510986	0.0	0.0	5.54893201524449e-05	0.0	0.0
PD4006a_non-exome	TC>CG	0.0	0.0	2.4830658932230307e-05	0.0	0.0	0.0	0.0	0.7672968551846278	0.0	0.0	0.23267831415644014	0.0	0.0
PD4006a_non-exome	TC>CT	0.0	0.0	0.13811086569960013	0.0	0.0	0.0	0.0	0.614404362171586	0.0	0.0	0.2474847721288139	0.0	0.0
PD4006a_non-exome	TC>GA	0.0	0.0	0.521807519958362	0.0	0.0	0.0	0.0	0.4267414234907071	0.0	0.0	0.051451056550930956	0.0	0.0
PD4006a_non-exome	TC>GG	0.0	0.0	0.3887128296032239	0.0	0.0	0.0	0.0	0.6111888529972241	0.0	0.0	9.831739955212007e-05	0.0	0.0
PD4006a_non-exome	TC>GT	0.0	0.0	2.9899787640328578e-28	0.0	0.0	0.0	0.0	0.0001573117001575689	0.0	0.0	0.9998426882998425	0.0	0.0
PD4006a_non-exome	TG>AA	0.0	0.0	0.2975459712429058	0.0	0.0	0.0	0.0	0.6066387920934934	0.0	0.0	0.09581523666360071	0.0	0.0
PD4006a_non-exome	TG>AC	0.0	0.0	0.9986119328222134	0.0	0.0	0.0	0.0	0.000910631316645594	0.0	0.0	0.0004774358611411389	0.0	0.0
PD4006a_non-exome	TG>AT	0.0	0.0	0.08249091987045365	0.0	0.0	0.0	0.0	0.8490293409677064	0.0	0.0	0.0684797391618399	0.0	0.0
PD4006a_non-exome	TG>CA	0.0	0.0	0.012064110375616202	0.0	0.0	0.0	0.0	0.9879276802818341	0.0	0.0	8.209342549643196e-06	0.0	0.0
PD4006a_non-exome	TG>CC	0.0	0.0	1.56868780369543e-05	0.0	0.0	0.0	0.0	0.7635845444944724	0.0	0.0	0.23639976862749068	0.0	0.0
PD4006a_non-exome	TG>CT	0.0	0.0	0.07694498693635184	0.0	0.0	0.0	0.0	0.9187775587759487	0.0	0.0	0.004277454287699597	0.0	0.0
PD4006a_non-exome	TG>GA	0.0	0.0	3.7138928513401605e-05	0.0	0.0	0.0	0.0	0.9998549404697874	0.0	0.0	0.00010792060169918653	0.0	0.0
PD4006a_non-exome	TG>GC	0.0	0.0	2.3151672357250356e-05	0.0	0.0	0.0	0.0	0.9998792242377911	0.0	0.0	9.762408985176988e-05	0.0	0.0
PD4006a_non-exome	TG>GT	0.0	0.0	6.287970919782153e-06	0.0	0.0	0.0	0.0	0.7484720079792593	0.0	0.0	0.2515217040498209	0.0	0.0
PD4006a_non-exome	TT>AA	0.0	0.0	0.027008694671677744	0.0	0.0	0.0	0.0	0.7835554462604553	0.0	0.0	0.189435859067867	0.0	0.0
