Sample Names	MutationType	DBS2	DBS4	DBS6	DBS11	DBS13	DBS18	DBS20
PD3904a_non-exome	TT>CC	0.649820420727351	7.183170856836095e-13	1.171113391480599e-12	0.0	0.3501795792707596	0.0	0.0
PD3904a_non-exome	TT>CG	0.011404669541314224	2.5598716462702207e-15	0.005437520462422261	0.0	0.9831578099962609	0.0	0.0
PD3904a_non-exome	TT>GA	0.010957844232609214	7.535788739114773e-16	1.2286026997878193e-15	0.0	0.9890421557673886	0.0	0.0
PD3904a_non-exome	TT>GC	0.0013314034594418514	2.8479218383782917e-15	0.00022880000626542742	0.0	0.9984397965342898	0.0	0.0
PD3904a_non-exome	TT>GG	1.1752320954864652e-12	9.283819628613633e-13	1.5135941644507585e-12	0.0	0.9999999999963827	0.0	0.0
PD3905a_non-exome	AC>CA	0.09883144453302377	0.9011685554669762	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>CG	0.4369577556150166	0.5630422443849834	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>CT	0.9999999999999456	5.4367434802716724e-14	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>GA	0.061376855032189315	0.9386231449678107	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>GG	0.4193930071584926	0.5806069928415074	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>GT	0.9999670668478718	3.2933152128185244e-05	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>TA	0.5858762985410598	0.41412370145894023	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>TG	0.1269729425028185	0.8730270574971816	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>TT	0.9565555212496306	0.04344447875036938	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AT>CA	0.04769767777776622	0.9523023222222338	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AT>CC	0.4197406596009237	0.5802593403990762	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AT>CG	0.3486450597550779	0.651354940244922	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AT>GA	0.38630835678049047	0.6136916432195095	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AT>GC	0.2875524071129102	0.7124475928870898	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AT>TA	0.10932166876015119	0.8906783312398489	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>AA	1.0	7.960616040707314e-18	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>AG	0.9419662612934601	0.05803373870653993	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>AT	0.8854848839118826	0.11451511608811739	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>GA	0.858214173737836	0.14178582626216393	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>GG	0.8821713898991366	0.11782861010086335	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>GT	0.9435693500955804	0.05643064990441952	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>TA	0.9913238743587064	0.008676125641293657	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>TG	0.9719733240071875	0.028026675992812437	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>TT	0.4197406596009237	0.5802593403990762	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CG>AT	0.8280052325650574	0.1719947674349426	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CG>GC	0.988748332342115	0.011251667657885007	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CG>GT	0.9999999999999956	4.502723159669254e-15	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CG>TA	0.4197406596009237	0.5802593403990762	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CG>TC	0.9999999999999973	2.68069124085504e-15	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CG>TT	0.9492323593581715	0.05076764064182841	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>AA	0.9999999999999982	1.795478739030881e-15	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>AC	0.4197406596009237	0.5802593403990762	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>AG	0.6625190585839463	0.3374809414160536	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>GA	0.03161108239140458	0.9683889176085955	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>GC	0.6926983323989838	0.3073016676010161	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>GG	0.10530883163486683	0.8946911683651332	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>TA	0.9999999999999983	1.7051735749251063e-15	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>TC	0.9999999999998499	1.501225490195853e-13	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>TG	0.9389460923162837	0.061053907683716414	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	GC>AA	0.018455166956697643	0.9815448330433023	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	GC>AG	0.033737906299262724	0.9662620937007373	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	GC>AT	0.1112770104076927	0.8887229895923073	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	GC>CA	0.09758499787713552	0.9024150021228644	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	GC>CG	0.988044084506308	0.011955915493691911	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	GC>TA	0.04805457351222915	0.9519454264877708	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TA>AT	0.0989520915887061	0.901047908411294	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TA>CG	0.05568698817106459	0.9443130118289353	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TA>CT	0.037519004474940304	0.9624809955250598	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TA>GC	0.5870935215528107	0.41290647844718936	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TA>GG	0.041353165094117995	0.9586468349058821	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TA>GT	0.1637440352645169	0.8362559647354831	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>AA	0.004623111431854169	0.9953768885681459	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>AG	0.11491825958369124	0.8850817404163088	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>AT	6.018193536444858e-16	0.9999999999999994	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>CA	0.009691749371957365	0.9903082506280427	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>CG	0.011665945740739042	0.9883340542592609	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>CT	0.9979690939620438	0.002030906037956183	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>GA	0.02866992526111074	0.9713300747388892	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>GG	0.5354031717668082	0.46459682823319187	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>GT	0.9999999999999327	6.726611297960972e-14	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>AA	0.3201724031015957	0.6798275968984042	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>AC	0.6935701425093459	0.3064298574906541	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>AT	0.9999999999999987	1.3434699327864714e-15	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>CA	0.17859867753635345	0.8214013224636466	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>CC	0.37531276063386154	0.6246872393661386	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>CT	0.9784556643852114	0.02154433561478863	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>GA	0.18522629231648735	0.8147737076835126	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>GC	0.35346303109414146	0.6465369689058585	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>GT	0.9958618254172594	0.004138174582740545	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>AA	0.996573177136934	0.0034268228630658986	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>AC	0.9984273627980416	0.001572637201958444	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>AG	0.9999999999999732	2.6806850080228354e-14	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>CA	0.4197406596009237	0.5802593403990762	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>CC	0.9999999999980655	1.93446506118852e-12	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>CG	0.9999999999996073	3.928018575849851e-13	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>GA	0.9999999999998797	1.2034876581111163e-13	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>GC	0.9999999999962568	3.743315508007378e-12	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>GG	0.4197406596009237	0.5802593403990762	0.0	0.0	0.0	0.0	0.0
PD3945a_non-exome	AC>CA	0.036922859022473935	0.5886939684591634	0.0	0.0	0.3743831725183625	0.0	0.0
PD3945a_non-exome	AC>CG	0.16360108172828802	0.3686133647117112	0.0	0.0	0.46778555356000084	0.0	0.0
PD3945a_non-exome	AC>CT	0.0244807336604724	2.327269345770254e-15	0.0	0.0	0.9755192663395252	0.0	0.0
PD3945a_non-exome	AC>GA	0.020725612751582533	0.5542138628635734	0.0	0.0	0.4250605243848441	0.0	0.0
PD3945a_non-exome	AC>GG	1.6180396976455656e-15	3.916820125638705e-15	0.0	0.0	0.9999999999999944	0.0	0.0
PD3945a_non-exome	AC>GT	0.03460300528374135	1.99271321120257e-06	0.0	0.0	0.9653950020030474	0.0	0.0
PD3945a_non-exome	AC>TA	0.18856095623234842	0.2330554738022258	0.0	0.0	0.5783835699654258	0.0	0.0
PD3945a_non-exome	AC>TG	0.0008342603592469924	0.010030013224758178	0.0	0.0	0.9891357264159948	0.0	0.0
PD3945a_non-exome	AC>TT	0.09465775755218858	0.007517336614100992	0.0	0.0	0.8978249058337104	0.0	0.0
PD3945a_non-exome	AT>CA	0.004313239679526565	0.15057905858874743	0.0	0.0	0.8451077017317261	0.0	0.0
PD3945a_non-exome	AT>CC	2.350446447292849e-15	5.681654721513649e-15	0.0	0.0	0.999999999999992	0.0	0.0
PD3945a_non-exome	AT>CG	1.0168747561407304e-12	3.321888412002754e-12	0.0	0.0	0.9999999999956611	0.0	0.0
PD3945a_non-exome	AT>GA	0.038276281698271845	0.10632349066131254	0.0	0.0	0.8554002276404156	0.0	0.0
PD3945a_non-exome	AT>GC	0.010451649917108589	0.045279763333196596	0.0	0.0	0.9442685867496948	0.0	0.0
PD3945a_non-exome	AT>TA	0.017968350652899766	0.25598011296837614	0.0	0.0	0.726051536378724	0.0	0.0
PD3945a_non-exome	CC>AA	0.9999987531936242	1.3919688407430324e-17	0.0	0.0	1.2468063759226876e-06	0.0	0.0
PD3945a_non-exome	CC>AG	0.719005724412034	0.07745704562534185	0.0	0.0	0.2035372299626241	0.0	0.0
PD3945a_non-exome	CC>AT	0.5030877220181564	0.1137650238253323	0.0	0.0	0.3831472541565112	0.0	0.0
PD3945a_non-exome	CC>GA	0.7752443237857841	0.2239541468597746	0.0	0.0	0.0008015293544414268	0.0	0.0
PD3945a_non-exome	CC>GG	0.235723122044093	0.05505329894638922	0.0	0.0	0.7092235790095178	0.0	0.0
PD3945a_non-exome	CC>GT	0.025890721774539105	0.002707501851418174	0.0	0.0	0.9714017763740428	0.0	0.0
PD3945a_non-exome	CC>TA	0.17973916618976157	0.002750656550907504	0.0	0.0	0.817510177259331	0.0	0.0
PD3945a_non-exome	CC>TG	0.013905085450559988	0.000701090830226083	0.0	0.0	0.9853938237192139	0.0	0.0
PD3945a_non-exome	CC>TT	2.376447524391163e-14	5.744506246010294e-14	0.0	0.0	0.9999999999999187	0.0	0.0
PD3945a_non-exome	CG>AT	0.5012959379672126	0.1820789400976102	0.0	0.0	0.31662512193517717	0.0	0.0
PD3945a_non-exome	CG>GC	0.15145752103189566	0.0030137370270193345	0.0	0.0	0.845528741941085	0.0	0.0
PD3945a_non-exome	CG>GT	0.23533726305037414	1.852888655251717e-15	0.0	0.0	0.7646627369496241	0.0	0.0
PD3945a_non-exome	CG>TA	3.614118003362177e-15	8.73628524553735e-15	0.0	0.0	0.9999999999999877	0.0	0.0
PD3945a_non-exome	CG>TC	0.3555909542647048	1.6667899672340153e-15	0.0	0.0	0.6444090457352936	0.0	0.0
PD3945a_non-exome	CG>TT	0.6197568716234104	0.057958771862094305	0.0	0.0	0.3222843565144952	0.0	0.0
PD3945a_non-exome	CT>AA	0.02872195335064455	9.017322808493065e-17	0.0	0.0	0.9712780466493554	0.0	0.0
PD3945a_non-exome	CT>AC	9.149047006302809e-17	2.2115681972070097e-16	0.0	0.0	0.9999999999999996	0.0	0.0
PD3945a_non-exome	CT>AG	0.023966632874565012	0.02134721759672734	0.0	0.0	0.9546861495287078	0.0	0.0
PD3945a_non-exome	CT>GA	0.0062129966278188465	0.33280890607322133	0.0	0.0	0.6609780972989598	0.0	0.0
PD3945a_non-exome	CT>GC	0.0189640420437006	0.01471075837287331	0.0	0.0	0.966325199583426	0.0	0.0
PD3945a_non-exome	CT>GG	0.014750781699443013	0.2191324879337292	0.0	0.0	0.7661167303668278	0.0	0.0
PD3945a_non-exome	CT>TA	0.05819616349993596	1.7351871662632153e-16	0.0	0.0	0.9418038365000639	0.0	0.0
PD3945a_non-exome	CT>TC	0.0025569764401362736	6.712063155357718e-16	0.0	0.0	0.9974430235598629	0.0	0.0
PD3945a_non-exome	CT>TG	0.05327423165827571	0.006057220444130721	0.0	0.0	0.9406685478975936	0.0	0.0
PD3945a_non-exome	GC>AA	0.010638476155542101	0.9893614062932299	0.0	0.0	1.1755122789503316e-07	0.0	0.0
PD3945a_non-exome	GC>AG	0.006995232074573683	0.35031789284057546	0.0	0.0	0.6426868750848509	0.0	0.0
PD3945a_non-exome	GC>AT	0.021257768781598504	0.29686706729730705	0.0	0.0	0.6818751639210943	0.0	0.0
PD3945a_non-exome	GC>CA	0.02904204649235265	0.4696062233953538	0.0	0.0	0.5013517301122935	0.0	0.0
PD3945a_non-exome	GC>CG	0.042062642327658356	0.0008899926975731981	0.0	0.0	0.9570473649747685	0.0	0.0
PD3945a_non-exome	GC>TA	0.02799577333934084	0.96973522413875	0.0	0.0	0.002269002521908986	0.0	0.0
PD3945a_non-exome	TA>AT	0.04780378745202383	0.7611470857927372	0.0	0.0	0.19104912675523897	0.0	0.0
PD3945a_non-exome	TA>CG	0.018712743818141118	0.554859586699053	0.0	0.0	0.4264276694828059	0.0	0.0
PD3945a_non-exome	TA>CT	0.006719297206699529	0.30140335731989765	0.0	0.0	0.6918773454734027	0.0	0.0
PD3945a_non-exome	TA>GC	0.20226043506367217	0.2487360445220984	0.0	0.0	0.5490035204142294	0.0	0.0
PD3945a_non-exome	TA>GG	0.018257100628399685	0.7400568359046056	0.0	0.0	0.24168606346699464	0.0	0.0
PD3945a_non-exome	TA>GT	0.05479167828671772	0.4892960622387314	0.0	0.0	0.4559122594745507	0.0	0.0
PD3945a_non-exome	TC>AA	0.0021733081211403296	0.818196979571889	0.0	0.0	0.17962971230697072	0.0	0.0
PD3945a_non-exome	TC>AG	0.0016505745573447035	0.022228638616765575	0.0	0.0	0.9761207868258898	0.0	0.0
PD3945a_non-exome	TC>AT	1.4377245732679004e-17	0.041772736216395906	0.0	0.0	0.958227263783604	0.0	0.0
PD3945a_non-exome	TC>CA	0.0036173645270660844	0.646314464900385	0.0	0.0	0.3500681705725488	0.0	0.0
PD3945a_non-exome	TC>CG	0.00029249218663892447	0.043329278223662865	0.0	0.0	0.9563782295896982	0.0	0.0
PD3945a_non-exome	TC>CT	0.055323682796877334	0.0001968644053314471	0.0	0.0	0.9444794527977912	0.0	0.0
PD3945a_non-exome	TC>GA	0.012008539380940956	0.711399964853696	0.0	0.0	0.27659149576536296	0.0	0.0
PD3945a_non-exome	TC>GG	0.00036418841168148517	0.0005525922647762839	0.0	0.0	0.9990832193235422	0.0	0.0
PD3945a_non-exome	TC>GT	0.0014596093242587765	1.7167866964443954e-16	0.0	0.0	0.9985403906757411	0.0	0.0
PD3945a_non-exome	TG>AA	0.061916147836657914	0.22988053595204275	0.0	0.0	0.7082033162112993	0.0	0.0
PD3945a_non-exome	TG>AC	0.026915469770801146	0.020793425096036024	0.0	0.0	0.9522911051331628	0.0	0.0
PD3945a_non-exome	TG>AT	0.1163301910072187	2.732774334366443e-16	0.0	0.0	0.8836698089927809	0.0	0.0
PD3945a_non-exome	TG>CA	0.0027856192227179864	0.022401767601129722	0.0	0.0	0.9748126131761523	0.0	0.0
PD3945a_non-exome	TG>CC	0.006322012404256634	0.01839958490134851	0.0	0.0	0.9752784026943948	0.0	0.0
PD3945a_non-exome	TG>CT	0.095251465967103	0.0036673047441078558	0.0	0.0	0.9010812292887892	0.0	0.0
PD3945a_non-exome	TG>GA	0.06250154190996254	0.48073803268171866	0.0	0.0	0.4567604254083188	0.0	0.0
PD3945a_non-exome	TG>GC	0.054365119997007355	0.17388138636990916	0.0	0.0	0.7717534936330834	0.0	0.0
PD3945a_non-exome	TG>GT	0.15934596143446952	0.001157801646407682	0.0	0.0	0.8394962369191229	0.0	0.0
PD3945a_non-exome	TT>AA	0.15651398977681885	0.0009410636577631704	0.0	0.0	0.8425449465654179	0.0	0.0
PD3945a_non-exome	TT>AC	0.11746742874758757	0.0003235287729892146	0.0	0.0	0.8822090424794232	0.0	0.0
PD3945a_non-exome	TT>AG	0.02065910910216101	9.68368719947281e-16	0.0	0.0	0.979340890897838	0.0	0.0
PD3945a_non-exome	TT>CA	6.221164826435158e-16	1.5038211379008725e-15	0.0	0.0	0.9999999999999979	0.0	0.0
PD3945a_non-exome	TT>CC	0.6172328086151156	2.0878210439061633e-12	0.0	0.0	0.3827671913827966	0.0	0.0
PD3945a_non-exome	TT>CG	0.009979650966434583	6.8544444795774366e-15	0.0	0.0	0.9900203490335585	0.0	0.0
PD3945a_non-exome	TT>GA	0.009535881063809017	2.006715681068787e-15	0.0	0.0	0.990464118936189	0.0	0.0
PD3945a_non-exome	TT>GC	0.001157434965382765	7.575937955232642e-15	0.0	0.0	0.9988425650346097	0.0	0.0
PD3945a_non-exome	TT>GG	1.0212578369870317e-12	2.46865203760894e-12	0.0	0.0	0.9999999999965101	0.0	0.0
PD4005a_non-exome	AC>CA	0.004580540207149754	0.0760746093235573	0.09773485632294217	0.0	0.0	0.8216099941463508	0.0
PD4005a_non-exome	AC>CG	0.0017467301844618706	0.004099581253121867	0.02413975604736449	0.0	0.0	0.9700139325150519	0.0
PD4005a_non-exome	AC>CT	0.0009556816158151258	9.46377091049757e-17	0.005461050804343179	0.0	0.0	0.9935832675798417	0.0
PD4005a_non-exome	AC>GA	0.0029522854257344414	0.08223507921110701	0.32064177317363785	0.0	0.0	0.5941708621895208	0.0
PD4005a_non-exome	AC>GG	1.274173469337244e-16	3.212933820163338e-16	0.009535400908445957	0.0	0.0	0.9904645990915534	0.0
PD4005a_non-exome	AC>GT	0.0034959387646952534	2.0971213653865883e-07	0.004944263207665366	0.0	0.0	0.991559588315503	0.0
PD4005a_non-exome	AC>TA	0.008098784542485799	0.01042692255909343	0.16580672204593488	0.0	0.0	0.8156675708524859	0.0
PD4005a_non-exome	AC>TG	6.940611436001812e-05	0.000869213366159661	0.014702834120106933	0.0	0.0	0.9843585463993734	0.0
PD4005a_non-exome	AC>TT	0.02390380958744989	0.001977441632834076	0.07809691327612439	0.0	0.0	0.8960218355035916	0.0
PD4005a_non-exome	AT>CA	0.001203964693958306	0.043782797188691484	0.01089530716380174	0.0	0.0	0.9441179309535486	0.0
PD4005a_non-exome	AT>CC	3.4710226419301743e-16	8.739985069608352e-16	0.015956715598513534	0.0	0.0	0.9840432844014854	0.0
PD4005a_non-exome	AT>CG	8.626875530839857e-16	2.935620234595146e-15	0.0011295621198653626	0.0	0.0	0.9988704378801307	0.0
PD4005a_non-exome	AT>GA	0.0074094968428856925	0.021439614316014273	0.21434627205556214	0.0	0.0	0.7568046167855379	0.0
PD4005a_non-exome	AT>GC	0.0017734479374800487	0.008003252230679195	0.01564272026905479	0.0	0.0	0.974580579562786	0.0
PD4005a_non-exome	AT>TA	0.006955805549812578	0.1032224616321266	0.1002367752886868	0.0	0.0	0.789584957529374	0.0
PD4005a_non-exome	CC>AA	0.913043192817087	1.3238846450589804e-17	3.13949787256844e-17	0.0	0.0	0.0869568071829129	0.0
PD4005a_non-exome	CC>AG	0.1262390189035576	0.01416612134605987	0.32133663463001977	0.0	0.0	0.5382582251203627	0.0
PD4005a_non-exome	CC>AT	0.12991334668990293	0.030601842909631565	0.0017070664305329675	0.0	0.0	0.8377777439699325	0.0
PD4005a_non-exome	CC>GA	0.07584450608717337	0.02282303560848046	0.4563538968622572	0.0	0.0	0.444978561442089	0.0
PD4005a_non-exome	CC>GG	0.005071025137821793	0.0012336890047467452	0.6119058593890282	0.0	0.0	0.38178942646840325	0.0
PD4005a_non-exome	CC>GT	0.008139040077248876	0.0008865976145582599	0.0763592015799739	0.0	0.0	0.9146151607282189	0.0
PD4005a_non-exome	CC>TA	0.09398395097866497	0.0014982217931862126	0.039120928695958845	0.0	0.0	0.8653968985321899	0.0
PD4005a_non-exome	CC>TG	0.001713913890977818	9.001572639811786e-05	0.1490459574785013	0.0	0.0	0.8491501129041227	0.0
PD4005a_non-exome	CC>TT	2.00222026060654e-17	5.041561807282654e-17	1.1955703714413154e-16	0.0	0.0	0.9999999999999999	0.0
PD4005a_non-exome	CG>AT	0.038881459873590624	0.01471081930486625	0.7647839221337112	0.0	0.0	0.18162379868783188	0.0
PD4005a_non-exome	CG>GC	0.15662730875667172	0.003246465278311193	0.7513046334486077	0.0	0.0	0.0888215925164095	0.0
PD4005a_non-exome	CG>GT	0.059754476489011936	4.900696830082266e-16	0.4509608621249853	0.0	0.0	0.4892846613860022	0.0
PD4005a_non-exome	CG>TA	2.5185630782275963e-15	6.3417055926594145e-15	1.50389018340209e-14	0.0	0.0	0.9999999999999761	0.0
PD4005a_non-exome	CG>TC	0.05854261872724865	2.8584531954219493e-16	0.7278366666776918	0.0	0.0	0.2136207145950591	0.0
PD4005a_non-exome	CG>TT	0.07060869358978536	0.006878357853276581	0.7124387100876463	0.0	0.0	0.21007423846929188	0.0
PD4005a_non-exome	CT>AA	0.016974881761049103	5.551357158128095e-17	0.0710726140646938	0.0	0.0	0.911952504174257	0.0
PD4005a_non-exome	CT>AC	2.371872938288908e-17	5.972341930943294e-17	0.033281626218881394	0.0	0.0	0.9667183737811185	0.0
PD4005a_non-exome	CT>AG	0.0035179712387797724	0.003264038743916903	0.7101890866698968	0.0	0.0	0.28302890334740666	0.0
PD4005a_non-exome	CT>GA	0.0003870776996998811	0.02159835823453006	0.47100993864765	0.0	0.0	0.5070046254181201	0.0
PD4005a_non-exome	CT>GC	0.009874625455054221	0.007979093448998508	0.3957241342269181	0.0	0.0	0.5864221468690292	0.0
PD4005a_non-exome	CT>GG	0.002579115739542052	0.03991088264779259	0.5868891599162332	0.0	0.0	0.37062084169643206	0.0
PD4005a_non-exome	CT>TA	0.05158335336724419	1.602102544450106e-16	0.004046453283696839	0.0	0.0	0.9443701933490589	0.0
PD4005a_non-exome	CT>TC	0.0009337668475612967	2.553268723800421e-16	6.054894402155284e-16	0.0	0.0	0.9990662331524378	0.0
PD4005a_non-exome	CT>TG	0.007661048653353431	0.0009073465077558586	0.6600300096019649	0.0	0.0	0.3314015952369257	0.0
PD4005a_non-exome	GC>AA	0.007020684265140439	0.6801171869903244	3.4405128482062743e-17	0.0	0.0	0.3128621287445352	0.0
PD4005a_non-exome	GC>AG	0.0010721539445896688	0.055930165877224505	0.03622238735202088	0.0	0.0	0.906775292826165	0.0
PD4005a_non-exome	GC>AT	0.0027238371295521587	0.03962362873630312	0.01612012409726774	0.0	0.0	0.941532410036877	0.0
PD4005a_non-exome	GC>CA	0.005375597996388301	0.09054452145215089	0.13220971816958754	0.0	0.0	0.7718701623818732	0.0
PD4005a_non-exome	GC>CG	0.005289420025372601	0.00011658071490899703	2.144231256922346e-15	0.0	0.0	0.9945939992597163	0.0
PD4005a_non-exome	GC>TA	0.004797461528463347	0.1731015553003686	0.016211032261836546	0.0	0.0	0.8058899509093316	0.0
PD4005a_non-exome	TA>AT	0.019368681217749477	0.32124405587401844	0.1810800954571132	0.0	0.0	0.4783071674511188	0.0
PD4005a_non-exome	TA>CG	0.0013599888265044982	0.04200584536149906	0.05592274054586498	0.0	0.0	0.9007114252661315	0.0
PD4005a_non-exome	TA>CT	0.0017065763736709963	0.07974045882395257	0.47723376424601566	0.0	0.0	0.44131920055636076	0.0
PD4005a_non-exome	TA>GC	0.030611065006246035	0.039213444588293275	0.29500240848008424	0.0	0.0	0.6351730819253764	0.0
PD4005a_non-exome	TA>GG	0.0027781452922453036	0.11730512512349146	0.02303293713073049	0.0	0.0	0.8568837924535329	0.0
PD4005a_non-exome	TA>GT	0.02193251819870633	0.20402077022250623	0.003162674943575349	0.0	0.0	0.770884036635212	0.0
PD4005a_non-exome	TC>AA	0.0019825876061461355	0.7774952115368048	0.18786780843312587	0.0	0.0	0.03265439242392341	0.0
PD4005a_non-exome	TC>AG	0.00190733501328547	0.02675675654802473	0.23689210132355656	0.0	0.0	0.7344438071151332	0.0
PD4005a_non-exome	TC>AT	8.465719438469114e-18	0.02562181353847719	0.0036184981962729063	0.0	0.0	0.9707596882652499	0.0
PD4005a_non-exome	TC>CA	0.002391021229887749	0.44500388196918783	0.12410915251807324	0.0	0.0	0.42849594428285115	0.0
PD4005a_non-exome	TC>CG	0.0002230438850598096	0.03441805098175432	0.148307268925675	0.0	0.0	0.8170516362075108	0.0
PD4005a_non-exome	TC>CT	0.016976454204610227	6.292625268898582e-05	0.14275466404559065	0.0	0.0	0.8402059554971101	0.0
PD4005a_non-exome	TC>GA	0.009847485496035568	0.6076839549292927	0.24501959472029303	0.0	0.0	0.1374489648543788	0.0
PD4005a_non-exome	TC>GG	0.0005978868063373457	0.0009449882653356224	0.27446893401053046	0.0	0.0	0.7239881909177965	0.0
PD4005a_non-exome	TC>GT	0.001620634194439756	1.985607822825839e-16	4.708727122701275e-16	0.0	0.0	0.9983793658055595	0.0
PD4005a_non-exome	TG>AA	0.01894944085751336	0.07328640852249603	0.48974215468931626	0.0	0.0	0.4180219959306743	0.0
PD4005a_non-exome	TG>AC	0.0036641865533160647	0.0029486987905671612	0.5046589339314761	0.0	0.0	0.48872818072464064	0.0
PD4005a_non-exome	TG>AT	0.00509164239417958	1.2459424704255041e-17	0.7868925171868818	0.0	0.0	0.20801584041893847	0.0
PD4005a_non-exome	TG>CA	0.0010448520421715863	0.008752741444419697	0.2481539269673668	0.0	0.0	0.7420484795460419	0.0
PD4005a_non-exome	TG>CC	0.0012247150844167344	0.003712927897590067	0.48813512417605825	0.0	0.0	0.5069272328419349	0.0
PD4005a_non-exome	TG>CT	0.0034228393153208233	0.00013727473391033152	0.9198210421470535	0.0	0.0	0.07661884380371527	0.0
PD4005a_non-exome	TG>GA	0.036224866461378354	0.2902373569620615	0.5500282407961182	0.0	0.0	0.12350953578044194	0.0
PD4005a_non-exome	TG>GC	0.011634711672909867	0.03876297806332244	0.7186155557828782	0.0	0.0	0.23098675448088943	0.0
