Sample Names	MutationType	ID15	ID83B
TCGA-AR-A2LN-01	4:Del:M:2	0.0	1.0
TCGA-AR-A2LN-01	4:Del:M:3	0.0	1.0
TCGA-AR-A2LN-01	5:Del:M:1	0.0	1.0
TCGA-AR-A2LN-01	5:Del:M:2	0.0	1.0
TCGA-AR-A2LN-01	5:Del:M:3	0.0	1.0
TCGA-AR-A2LN-01	5:Del:M:4	0.0	1.0
TCGA-AR-A2LN-01	5:Del:M:5	0.0	1.0
TCGA-AR-A2LR-01	1:Del:C:0	0.8192482541807249	0.1807517458192751
TCGA-AR-A2LR-01	1:Del:C:1	0.6281420252551128	0.3718579747448873
TCGA-AR-A2LR-01	1:Del:C:2	0.999926603410985	7.339658901488662e-05
TCGA-AR-A2LR-01	1:Del:C:3	0.9999515268138426	4.8473186157405275e-05
TCGA-AR-A2LR-01	1:Del:C:4	0.9994815789976186	0.000518421002381338
TCGA-AR-A2LR-01	1:Del:C:5	0.3455083303456096	0.6544916696543903
TCGA-AR-A2LR-01	1:Del:T:0	0.9307166695627871	0.06928333043721288
TCGA-AR-A2LR-01	1:Del:T:1	0.9990170936425891	0.0009829063574110387
TCGA-AR-A2LR-01	1:Del:T:2	0.9999125343033461	8.746569665387935e-05
TCGA-AR-A2LR-01	1:Del:T:3	0.9999448493507224	5.5150649277633725e-05
TCGA-AR-A2LR-01	1:Del:T:4	0.9996978294289008	0.0003021705710990418
TCGA-AR-A2LR-01	1:Del:T:5	0.5496053631057117	0.4503946368942884
TCGA-AR-A2LR-01	1:Ins:C:0	9.70165356098068e-16	0.999999999999999
TCGA-AR-A2LR-01	1:Ins:C:1	2.4114827691485646e-16	0.9999999999999998
TCGA-AR-A2LR-01	1:Ins:C:2	3.5092302026680803e-16	0.9999999999999997
TCGA-AR-A2LR-01	1:Ins:C:3	4.544418074848292e-16	0.9999999999999996
TCGA-AR-A2LR-01	1:Ins:C:4	2.7719675949282e-16	0.9999999999999997
TCGA-AR-A2LR-01	1:Ins:C:5	1.1950262918729596e-16	0.9999999999999999
TCGA-AR-A2LR-01	1:Ins:T:0	3.137833595674853e-16	0.9999999999999997
TCGA-AR-A2LR-01	1:Ins:T:1	6.607288039711092e-17	1.0
TCGA-AR-A2LR-01	1:Ins:T:2	2.1449894230042515e-16	0.9999999999999998
TCGA-AR-A2LR-01	1:Ins:T:3	2.504854776052241e-16	0.9999999999999998
TCGA-AR-A2LR-01	1:Ins:T:4	7.513694957346381e-16	0.9999999999999992
TCGA-AR-A2LR-01	1:Ins:T:5	4.010441315572778e-17	1.0
TCGA-AR-A2LR-01	2:Del:R:0	3.176755696964786e-17	1.0
TCGA-AR-A2LR-01	2:Del:R:1	5.837078357273569e-16	0.9999999999999993
TCGA-AR-A2LR-01	2:Del:R:2	7.86474080784987e-15	0.9999999999999921
TCGA-AR-A2LR-01	2:Del:R:3	6.6317507316594584e-15	0.9999999999999934
TCGA-AR-A2LR-01	2:Del:R:4	3.9257036515792696e-15	0.9999999999999961
TCGA-AR-A2LR-01	2:Del:R:5	1.3599686585485908e-13	0.999999999999864
TCGA-AR-A2LR-01	3:Del:R:0	6.558827591072604e-17	1.0
TCGA-AR-A2LR-01	3:Del:R:1	8.525518015070787e-16	0.9999999999999991
TCGA-AR-A2LR-01	3:Del:R:2	0.0549038930996787	0.9450961069003213
TCGA-AR-A2LR-01	3:Del:R:3	1.3599686585485908e-13	0.999999999999864
TCGA-AR-A2LR-01	3:Del:R:4	1.3599686619571497e-13	0.999999999999864
TCGA-AR-A2LR-01	3:Del:R:5	1.3599686619571497e-13	0.999999999999864
TCGA-AR-A2LR-01	4:Del:R:0	1.13793367486431e-16	0.9999999999999999
TCGA-AR-A2LR-01	4:Del:R:1	4.5459252250692756e-15	0.9999999999999956
TCGA-AR-A2LR-01	4:Del:R:2	1.3599686619571497e-13	0.999999999999864
TCGA-AR-A2LR-01	4:Del:R:3	0.027926525061030404	0.9720734749389697
TCGA-AR-A2LR-01	4:Del:R:4	1.3599686585485908e-13	0.999999999999864
TCGA-AR-A2LR-01	4:Del:R:5	0.03509928763028411	0.964900712369716
TCGA-AR-A2LR-01	5:Del:R:0	0.0008554476418737126	0.9991445523581263
TCGA-AR-A2LR-01	5:Del:R:1	1.3599686585485908e-13	0.999999999999864
TCGA-AR-A2LR-01	5:Del:R:2	1.3599686619571497e-13	0.999999999999864
TCGA-AR-A2LR-01	5:Del:R:3	0.02518461940502401	0.974815380594976
TCGA-AR-A2LR-01	5:Del:R:4	1.3599686619571497e-13	0.999999999999864
TCGA-AR-A2LR-01	5:Del:R:5	0.03471427798721437	0.9652857220127856
TCGA-AR-A2LR-01	2:Ins:R:0	5.17542183580727e-16	0.9999999999999994
TCGA-AR-A2LR-01	2:Ins:R:1	2.8329043049919915e-16	0.9999999999999997
TCGA-AR-A2LR-01	2:Ins:R:2	4.588349664913539e-16	0.9999999999999996
TCGA-AR-A2LR-01	2:Ins:R:3	9.147184403679182e-15	0.9999999999999908
TCGA-AR-A2LR-01	2:Ins:R:4	3.4233129218458953e-15	0.9999999999999967
TCGA-AR-A2LR-01	2:Ins:R:5	1.855861416485413e-15	0.9999999999999981
TCGA-AR-A2LR-01	3:Ins:R:0	7.630849790337574e-16	0.9999999999999992
TCGA-AR-A2LR-01	3:Ins:R:1	9.655882878513834e-16	0.999999999999999
TCGA-AR-A2LR-01	3:Ins:R:2	1.4570545849751945e-15	0.9999999999999984
TCGA-AR-A2LR-01	3:Ins:R:3	1.3599686619571497e-13	0.999999999999864
TCGA-AR-A2LR-01	3:Ins:R:4	4.383055010299097e-15	0.9999999999999957
TCGA-AR-A2LR-01	3:Ins:R:5	2.7556968443207036e-15	0.9999999999999972
TCGA-AR-A2LR-01	4:Ins:R:0	1.361744226071887e-15	0.9999999999999986
TCGA-AR-A2LR-01	4:Ins:R:1	6.4557510174925e-16	0.9999999999999993
TCGA-AR-A2LR-01	4:Ins:R:2	3.601466100965606e-15	0.9999999999999964
TCGA-AR-A2LR-01	4:Ins:R:3	0.027340273194479438	0.9726597268055206
TCGA-AR-A2LR-01	4:Ins:R:4	0.029096911438448045	0.9709030885615519
TCGA-AR-A2LR-01	4:Ins:R:5	1.082826813259686e-14	0.9999999999999891
TCGA-AR-A2LR-01	5:Ins:R:0	6.013174825416818e-16	0.9999999999999993
TCGA-AR-A2LR-01	5:Ins:R:1	3.109721652498802e-16	0.9999999999999997
TCGA-AR-A2LR-01	5:Ins:R:2	0.023807857919581725	0.9761921420804183
TCGA-AR-A2LR-01	5:Ins:R:3	0.032397753004682	0.9676022469953179
TCGA-AR-A2LR-01	5:Ins:R:4	1.2440028676295791e-14	0.9999999999999875
TCGA-AR-A2LR-01	5:Ins:R:5	8.304569602580442e-15	0.9999999999999917
TCGA-AR-A2LR-01	2:Del:M:1	1.0043307778139555e-16	1.0
TCGA-AR-A2LR-01	3:Del:M:1	8.123783188039896e-17	1.0
TCGA-AR-A2LR-01	3:Del:M:2	2.369166033699048e-16	0.9999999999999998
TCGA-AR-A2LR-01	4:Del:M:1	1.641228720392452e-16	0.9999999999999998
TCGA-AR-A2LR-01	4:Del:M:2	5.527813222043265e-16	0.9999999999999994
TCGA-AR-A2LR-01	4:Del:M:3	1.7739859129305816e-15	0.9999999999999982
TCGA-AR-A2LR-01	5:Del:M:1	0.003558601308560255	0.9964413986914398
TCGA-AR-A2LR-01	5:Del:M:2	0.00754443154936905	0.9924555684506309
TCGA-AR-A2LR-01	5:Del:M:3	0.017256833653124307	0.9827431663468756
TCGA-AR-A2LR-01	5:Del:M:4	0.03682156578605814	0.9631784342139419
TCGA-AR-A2LR-01	5:Del:M:5	0.05238899564618823	0.9476110043538117
TCGA-AR-A5QM-01	1:Del:C:0	0.0	1.0
TCGA-AR-A5QM-01	1:Del:C:1	0.0	1.0
TCGA-AR-A5QM-01	1:Del:C:2	0.0	1.0
TCGA-AR-A5QM-01	1:Del:C:3	0.0	1.0
TCGA-AR-A5QM-01	1:Del:C:4	0.0	1.0
TCGA-AR-A5QM-01	1:Del:C:5	0.0	1.0
TCGA-AR-A5QM-01	1:Del:T:0	0.0	1.0
TCGA-AR-A5QM-01	1:Del:T:1	0.0	1.0
TCGA-AR-A5QM-01	1:Del:T:2	0.0	1.0
TCGA-AR-A5QM-01	1:Del:T:3	0.0	1.0
TCGA-AR-A5QM-01	1:Del:T:4	0.0	1.0
TCGA-AR-A5QM-01	1:Del:T:5	0.0	1.0
TCGA-AR-A5QM-01	1:Ins:C:0	0.0	1.0
TCGA-AR-A5QM-01	1:Ins:C:1	0.0	1.0
TCGA-AR-A5QM-01	1:Ins:C:2	0.0	1.0
TCGA-AR-A5QM-01	1:Ins:C:3	0.0	1.0
TCGA-AR-A5QM-01	1:Ins:C:4	0.0	1.0
TCGA-AR-A5QM-01	1:Ins:C:5	0.0	1.0
TCGA-AR-A5QM-01	1:Ins:T:0	0.0	1.0
TCGA-AR-A5QM-01	1:Ins:T:1	0.0	1.0
TCGA-AR-A5QM-01	1:Ins:T:2	0.0	1.0
TCGA-AR-A5QM-01	1:Ins:T:3	0.0	1.0
TCGA-AR-A5QM-01	1:Ins:T:4	0.0	1.0
TCGA-AR-A5QM-01	1:Ins:T:5	0.0	1.0
TCGA-AR-A5QM-01	2:Del:R:0	0.0	1.0
TCGA-AR-A5QM-01	2:Del:R:1	0.0	1.0
TCGA-AR-A5QM-01	2:Del:R:2	0.0	1.0
TCGA-AR-A5QM-01	2:Del:R:3	0.0	1.0
TCGA-AR-A5QM-01	2:Del:R:4	0.0	1.0
TCGA-AR-A5QM-01	2:Del:R:5	0.0	1.0
TCGA-AR-A5QM-01	3:Del:R:0	0.0	1.0
TCGA-AR-A5QM-01	3:Del:R:1	0.0	1.0
TCGA-AR-A5QM-01	3:Del:R:2	0.0	1.0
TCGA-AR-A5QM-01	3:Del:R:3	0.0	1.0
TCGA-AR-A5QM-01	3:Del:R:4	0.0	1.0
TCGA-AR-A5QM-01	3:Del:R:5	0.0	1.0
TCGA-AR-A5QM-01	4:Del:R:0	0.0	1.0
TCGA-AR-A5QM-01	4:Del:R:1	0.0	1.0
TCGA-AR-A5QM-01	4:Del:R:2	0.0	1.0
TCGA-AR-A5QM-01	4:Del:R:3	0.0	1.0
TCGA-AR-A5QM-01	4:Del:R:4	0.0	1.0
TCGA-AR-A5QM-01	4:Del:R:5	0.0	1.0
TCGA-AR-A5QM-01	5:Del:R:0	0.0	1.0
TCGA-AR-A5QM-01	5:Del:R:1	0.0	1.0
TCGA-AR-A5QM-01	5:Del:R:2	0.0	1.0
TCGA-AR-A5QM-01	5:Del:R:3	0.0	1.0
TCGA-AR-A5QM-01	5:Del:R:4	0.0	1.0
TCGA-AR-A5QM-01	5:Del:R:5	0.0	1.0
TCGA-AR-A5QM-01	2:Ins:R:0	0.0	1.0
TCGA-AR-A5QM-01	2:Ins:R:1	0.0	1.0
TCGA-AR-A5QM-01	2:Ins:R:2	0.0	1.0
TCGA-AR-A5QM-01	2:Ins:R:3	0.0	1.0
TCGA-AR-A5QM-01	2:Ins:R:4	0.0	1.0
TCGA-AR-A5QM-01	2:Ins:R:5	0.0	1.0
TCGA-AR-A5QM-01	3:Ins:R:0	0.0	1.0
TCGA-AR-A5QM-01	3:Ins:R:1	0.0	1.0
TCGA-AR-A5QM-01	3:Ins:R:2	0.0	1.0
TCGA-AR-A5QM-01	3:Ins:R:3	0.0	1.0
TCGA-AR-A5QM-01	3:Ins:R:4	0.0	1.0
TCGA-AR-A5QM-01	3:Ins:R:5	0.0	1.0
TCGA-AR-A5QM-01	4:Ins:R:0	0.0	1.0
TCGA-AR-A5QM-01	4:Ins:R:1	0.0	1.0
TCGA-AR-A5QM-01	4:Ins:R:2	0.0	1.0
TCGA-AR-A5QM-01	4:Ins:R:3	0.0	1.0
TCGA-AR-A5QM-01	4:Ins:R:4	0.0	1.0
TCGA-AR-A5QM-01	4:Ins:R:5	0.0	1.0
TCGA-AR-A5QM-01	5:Ins:R:0	0.0	1.0
TCGA-AR-A5QM-01	5:Ins:R:1	0.0	1.0
TCGA-AR-A5QM-01	5:Ins:R:2	0.0	1.0
TCGA-AR-A5QM-01	5:Ins:R:3	0.0	1.0
TCGA-AR-A5QM-01	5:Ins:R:4	0.0	1.0
TCGA-AR-A5QM-01	5:Ins:R:5	0.0	1.0
TCGA-AR-A5QM-01	2:Del:M:1	0.0	1.0
TCGA-AR-A5QM-01	3:Del:M:1	0.0	1.0
TCGA-AR-A5QM-01	3:Del:M:2	0.0	1.0
TCGA-AR-A5QM-01	4:Del:M:1	0.0	1.0
TCGA-AR-A5QM-01	4:Del:M:2	0.0	1.0
TCGA-AR-A5QM-01	4:Del:M:3	0.0	1.0
TCGA-AR-A5QM-01	5:Del:M:1	0.0	1.0
TCGA-AR-A5QM-01	5:Del:M:2	0.0	1.0
TCGA-AR-A5QM-01	5:Del:M:3	0.0	1.0
TCGA-AR-A5QM-01	5:Del:M:4	0.0	1.0
TCGA-AR-A5QM-01	5:Del:M:5	0.0	1.0
TCGA-AR-A5QN-01	1:Del:C:0	0.0	1.0
TCGA-AR-A5QN-01	1:Del:C:1	0.0	1.0
TCGA-AR-A5QN-01	1:Del:C:2	0.0	1.0
TCGA-AR-A5QN-01	1:Del:C:3	0.0	1.0
TCGA-AR-A5QN-01	1:Del:C:4	0.0	1.0
TCGA-AR-A5QN-01	1:Del:C:5	0.0	1.0
TCGA-AR-A5QN-01	1:Del:T:0	0.0	1.0
TCGA-AR-A5QN-01	1:Del:T:1	0.0	1.0
TCGA-AR-A5QN-01	1:Del:T:2	0.0	1.0
TCGA-AR-A5QN-01	1:Del:T:3	0.0	1.0
TCGA-AR-A5QN-01	1:Del:T:4	0.0	1.0
TCGA-AR-A5QN-01	1:Del:T:5	0.0	1.0
TCGA-AR-A5QN-01	1:Ins:C:0	0.0	1.0
TCGA-AR-A5QN-01	1:Ins:C:1	0.0	1.0
TCGA-AR-A5QN-01	1:Ins:C:2	0.0	1.0
TCGA-AR-A5QN-01	1:Ins:C:3	0.0	1.0
TCGA-AR-A5QN-01	1:Ins:C:4	0.0	1.0
TCGA-AR-A5QN-01	1:Ins:C:5	0.0	1.0
TCGA-AR-A5QN-01	1:Ins:T:0	0.0	1.0
TCGA-AR-A5QN-01	1:Ins:T:1	0.0	1.0
TCGA-AR-A5QN-01	1:Ins:T:2	0.0	1.0
TCGA-AR-A5QN-01	1:Ins:T:3	0.0	1.0
TCGA-AR-A5QN-01	1:Ins:T:4	0.0	1.0
TCGA-AR-A5QN-01	1:Ins:T:5	0.0	1.0
TCGA-AR-A5QN-01	2:Del:R:0	0.0	1.0
TCGA-AR-A5QN-01	2:Del:R:1	0.0	1.0
TCGA-AR-A5QN-01	2:Del:R:2	0.0	1.0
TCGA-AR-A5QN-01	2:Del:R:3	0.0	1.0
TCGA-AR-A5QN-01	2:Del:R:4	0.0	1.0
TCGA-AR-A5QN-01	2:Del:R:5	0.0	1.0
TCGA-AR-A5QN-01	3:Del:R:0	0.0	1.0
TCGA-AR-A5QN-01	3:Del:R:1	0.0	1.0
TCGA-AR-A5QN-01	3:Del:R:2	0.0	1.0
TCGA-AR-A5QN-01	3:Del:R:3	0.0	1.0
TCGA-AR-A5QN-01	3:Del:R:4	0.0	1.0
TCGA-AR-A5QN-01	3:Del:R:5	0.0	1.0
TCGA-AR-A5QN-01	4:Del:R:0	0.0	1.0
TCGA-AR-A5QN-01	4:Del:R:1	0.0	1.0
TCGA-AR-A5QN-01	4:Del:R:2	0.0	1.0
TCGA-AR-A5QN-01	4:Del:R:3	0.0	1.0
TCGA-AR-A5QN-01	4:Del:R:4	0.0	1.0
TCGA-AR-A5QN-01	4:Del:R:5	0.0	1.0
TCGA-AR-A5QN-01	5:Del:R:0	0.0	1.0
TCGA-AR-A5QN-01	5:Del:R:1	0.0	1.0
TCGA-AR-A5QN-01	5:Del:R:2	0.0	1.0
TCGA-AR-A5QN-01	5:Del:R:3	0.0	1.0
TCGA-AR-A5QN-01	5:Del:R:4	0.0	1.0
TCGA-AR-A5QN-01	5:Del:R:5	0.0	1.0
TCGA-AR-A5QN-01	2:Ins:R:0	0.0	1.0
TCGA-AR-A5QN-01	2:Ins:R:1	0.0	1.0
TCGA-AR-A5QN-01	2:Ins:R:2	0.0	1.0
TCGA-AR-A5QN-01	2:Ins:R:3	0.0	1.0
TCGA-AR-A5QN-01	2:Ins:R:4	0.0	1.0
TCGA-AR-A5QN-01	2:Ins:R:5	0.0	1.0
TCGA-AR-A5QN-01	3:Ins:R:0	0.0	1.0
TCGA-AR-A5QN-01	3:Ins:R:1	0.0	1.0
TCGA-AR-A5QN-01	3:Ins:R:2	0.0	1.0
TCGA-AR-A5QN-01	3:Ins:R:3	0.0	1.0
TCGA-AR-A5QN-01	3:Ins:R:4	0.0	1.0
TCGA-AR-A5QN-01	3:Ins:R:5	0.0	1.0
TCGA-AR-A5QN-01	4:Ins:R:0	0.0	1.0
TCGA-AR-A5QN-01	4:Ins:R:1	0.0	1.0
TCGA-AR-A5QN-01	4:Ins:R:2	0.0	1.0
TCGA-AR-A5QN-01	4:Ins:R:3	0.0	1.0
TCGA-AR-A5QN-01	4:Ins:R:4	0.0	1.0
TCGA-AR-A5QN-01	4:Ins:R:5	0.0	1.0
TCGA-AR-A5QN-01	5:Ins:R:0	0.0	1.0
TCGA-AR-A5QN-01	5:Ins:R:1	0.0	1.0
TCGA-AR-A5QN-01	5:Ins:R:2	0.0	1.0
TCGA-AR-A5QN-01	5:Ins:R:3	0.0	1.0
TCGA-AR-A5QN-01	5:Ins:R:4	0.0	1.0
TCGA-AR-A5QN-01	5:Ins:R:5	0.0	1.0
TCGA-AR-A5QN-01	2:Del:M:1	0.0	1.0
TCGA-AR-A5QN-01	3:Del:M:1	0.0	1.0
TCGA-AR-A5QN-01	3:Del:M:2	0.0	1.0
TCGA-AR-A5QN-01	4:Del:M:1	0.0	1.0
TCGA-AR-A5QN-01	4:Del:M:2	0.0	1.0
TCGA-AR-A5QN-01	4:Del:M:3	0.0	1.0
TCGA-AR-A5QN-01	5:Del:M:1	0.0	1.0
TCGA-AR-A5QN-01	5:Del:M:2	0.0	1.0
TCGA-AR-A5QN-01	5:Del:M:3	0.0	1.0
TCGA-AR-A5QN-01	5:Del:M:4	0.0	1.0
TCGA-AR-A5QN-01	5:Del:M:5	0.0	1.0
TCGA-AR-A5QP-01	1:Del:C:0	0.0	1.0
TCGA-AR-A5QP-01	1:Del:C:1	0.0	1.0
TCGA-AR-A5QP-01	1:Del:C:2	0.0	1.0
TCGA-AR-A5QP-01	1:Del:C:3	0.0	1.0
TCGA-AR-A5QP-01	1:Del:C:4	0.0	1.0
TCGA-AR-A5QP-01	1:Del:C:5	0.0	1.0
TCGA-AR-A5QP-01	1:Del:T:0	0.0	1.0
TCGA-AR-A5QP-01	1:Del:T:1	0.0	1.0
TCGA-AR-A5QP-01	1:Del:T:2	0.0	1.0
TCGA-AR-A5QP-01	1:Del:T:3	0.0	1.0
TCGA-AR-A5QP-01	1:Del:T:4	0.0	1.0
TCGA-AR-A5QP-01	1:Del:T:5	0.0	1.0
TCGA-AR-A5QP-01	1:Ins:C:0	0.0	1.0
TCGA-AR-A5QP-01	1:Ins:C:1	0.0	1.0
TCGA-AR-A5QP-01	1:Ins:C:2	0.0	1.0
TCGA-AR-A5QP-01	1:Ins:C:3	0.0	1.0
TCGA-AR-A5QP-01	1:Ins:C:4	0.0	1.0
TCGA-AR-A5QP-01	1:Ins:C:5	0.0	1.0
TCGA-AR-A5QP-01	1:Ins:T:0	0.0	1.0
TCGA-AR-A5QP-01	1:Ins:T:1	0.0	1.0
TCGA-AR-A5QP-01	1:Ins:T:2	0.0	1.0
TCGA-AR-A5QP-01	1:Ins:T:3	0.0	1.0
TCGA-AR-A5QP-01	1:Ins:T:4	0.0	1.0
TCGA-AR-A5QP-01	1:Ins:T:5	0.0	1.0
TCGA-AR-A5QP-01	2:Del:R:0	0.0	1.0
TCGA-AR-A5QP-01	2:Del:R:1	0.0	1.0
TCGA-AR-A5QP-01	2:Del:R:2	0.0	1.0
TCGA-AR-A5QP-01	2:Del:R:3	0.0	1.0
TCGA-AR-A5QP-01	2:Del:R:4	0.0	1.0
TCGA-AR-A5QP-01	2:Del:R:5	0.0	1.0
TCGA-AR-A5QP-01	3:Del:R:0	0.0	1.0
TCGA-AR-A5QP-01	3:Del:R:1	0.0	1.0
TCGA-AR-A5QP-01	3:Del:R:2	0.0	1.0
TCGA-AR-A5QP-01	3:Del:R:3	0.0	1.0
TCGA-AR-A5QP-01	3:Del:R:4	0.0	1.0
TCGA-AR-A5QP-01	3:Del:R:5	0.0	1.0
TCGA-AR-A5QP-01	4:Del:R:0	0.0	1.0
TCGA-AR-A5QP-01	4:Del:R:1	0.0	1.0
TCGA-AR-A5QP-01	4:Del:R:2	0.0	1.0
TCGA-AR-A5QP-01	4:Del:R:3	0.0	1.0
TCGA-AR-A5QP-01	4:Del:R:4	0.0	1.0
TCGA-AR-A5QP-01	4:Del:R:5	0.0	1.0
TCGA-AR-A5QP-01	5:Del:R:0	0.0	1.0
TCGA-AR-A5QP-01	5:Del:R:1	0.0	1.0
TCGA-AR-A5QP-01	5:Del:R:2	0.0	1.0
TCGA-AR-A5QP-01	5:Del:R:3	0.0	1.0
TCGA-AR-A5QP-01	5:Del:R:4	0.0	1.0
TCGA-AR-A5QP-01	5:Del:R:5	0.0	1.0
TCGA-AR-A5QP-01	2:Ins:R:0	0.0	1.0
TCGA-AR-A5QP-01	2:Ins:R:1	0.0	1.0
TCGA-AR-A5QP-01	2:Ins:R:2	0.0	1.0
TCGA-AR-A5QP-01	2:Ins:R:3	0.0	1.0
TCGA-AR-A5QP-01	2:Ins:R:4	0.0	1.0
TCGA-AR-A5QP-01	2:Ins:R:5	0.0	1.0
TCGA-AR-A5QP-01	3:Ins:R:0	0.0	1.0
TCGA-AR-A5QP-01	3:Ins:R:1	0.0	1.0
TCGA-AR-A5QP-01	3:Ins:R:2	0.0	1.0
TCGA-AR-A5QP-01	3:Ins:R:3	0.0	1.0
TCGA-AR-A5QP-01	3:Ins:R:4	0.0	1.0
TCGA-AR-A5QP-01	3:Ins:R:5	0.0	1.0
TCGA-AR-A5QP-01	4:Ins:R:0	0.0	1.0
TCGA-AR-A5QP-01	4:Ins:R:1	0.0	1.0
TCGA-AR-A5QP-01	4:Ins:R:2	0.0	1.0
TCGA-AR-A5QP-01	4:Ins:R:3	0.0	1.0
TCGA-AR-A5QP-01	4:Ins:R:4	0.0	1.0
TCGA-AR-A5QP-01	4:Ins:R:5	0.0	1.0
TCGA-AR-A5QP-01	5:Ins:R:0	0.0	1.0
TCGA-AR-A5QP-01	5:Ins:R:1	0.0	1.0
TCGA-AR-A5QP-01	5:Ins:R:2	0.0	1.0
TCGA-AR-A5QP-01	5:Ins:R:3	0.0	1.0
TCGA-AR-A5QP-01	5:Ins:R:4	0.0	1.0
TCGA-AR-A5QP-01	5:Ins:R:5	0.0	1.0
TCGA-AR-A5QP-01	2:Del:M:1	0.0	1.0
TCGA-AR-A5QP-01	3:Del:M:1	0.0	1.0
TCGA-AR-A5QP-01	3:Del:M:2	0.0	1.0
TCGA-AR-A5QP-01	4:Del:M:1	0.0	1.0
TCGA-AR-A5QP-01	4:Del:M:2	0.0	1.0
TCGA-AR-A5QP-01	4:Del:M:3	0.0	1.0
TCGA-AR-A5QP-01	5:Del:M:1	0.0	1.0
TCGA-AR-A5QP-01	5:Del:M:2	0.0	1.0
TCGA-AR-A5QP-01	5:Del:M:3	0.0	1.0
TCGA-AR-A5QP-01	5:Del:M:4	0.0	1.0
TCGA-AR-A5QP-01	5:Del:M:5	0.0	1.0
TCGA-AR-A5QQ-01	1:Del:C:0	0.0	1.0
TCGA-AR-A5QQ-01	1:Del:C:1	0.0	1.0
TCGA-AR-A5QQ-01	1:Del:C:2	0.0	1.0
TCGA-AR-A5QQ-01	1:Del:C:3	0.0	1.0
TCGA-AR-A5QQ-01	1:Del:C:4	0.0	1.0
TCGA-AR-A5QQ-01	1:Del:C:5	0.0	1.0
TCGA-AR-A5QQ-01	1:Del:T:0	0.0	1.0
TCGA-AR-A5QQ-01	1:Del:T:1	0.0	1.0
TCGA-AR-A5QQ-01	1:Del:T:2	0.0	1.0
TCGA-AR-A5QQ-01	1:Del:T:3	0.0	1.0
TCGA-AR-A5QQ-01	1:Del:T:4	0.0	1.0
TCGA-AR-A5QQ-01	1:Del:T:5	0.0	1.0
TCGA-AR-A5QQ-01	1:Ins:C:0	0.0	1.0
TCGA-AR-A5QQ-01	1:Ins:C:1	0.0	1.0
TCGA-AR-A5QQ-01	1:Ins:C:2	0.0	1.0
TCGA-AR-A5QQ-01	1:Ins:C:3	0.0	1.0
TCGA-AR-A5QQ-01	1:Ins:C:4	0.0	1.0
TCGA-AR-A5QQ-01	1:Ins:C:5	0.0	1.0
TCGA-AR-A5QQ-01	1:Ins:T:0	0.0	1.0
TCGA-AR-A5QQ-01	1:Ins:T:1	0.0	1.0
TCGA-AR-A5QQ-01	1:Ins:T:2	0.0	1.0
TCGA-AR-A5QQ-01	1:Ins:T:3	0.0	1.0
TCGA-AR-A5QQ-01	1:Ins:T:4	0.0	1.0
TCGA-AR-A5QQ-01	1:Ins:T:5	0.0	1.0
TCGA-AR-A5QQ-01	2:Del:R:0	0.0	1.0
TCGA-AR-A5QQ-01	2:Del:R:1	0.0	1.0
TCGA-AR-A5QQ-01	2:Del:R:2	0.0	1.0
TCGA-AR-A5QQ-01	2:Del:R:3	0.0	1.0
TCGA-AR-A5QQ-01	2:Del:R:4	0.0	1.0
TCGA-AR-A5QQ-01	2:Del:R:5	0.0	1.0
TCGA-AR-A5QQ-01	3:Del:R:0	0.0	1.0
TCGA-AR-A5QQ-01	3:Del:R:1	0.0	1.0
TCGA-AR-A5QQ-01	3:Del:R:2	0.0	1.0
TCGA-AR-A5QQ-01	3:Del:R:3	0.0	1.0
TCGA-AR-A5QQ-01	3:Del:R:4	0.0	1.0
TCGA-AR-A5QQ-01	3:Del:R:5	0.0	1.0
TCGA-AR-A5QQ-01	4:Del:R:0	0.0	1.0
TCGA-AR-A5QQ-01	4:Del:R:1	0.0	1.0
TCGA-AR-A5QQ-01	4:Del:R:2	0.0	1.0
TCGA-AR-A5QQ-01	4:Del:R:3	0.0	1.0
TCGA-AR-A5QQ-01	4:Del:R:4	0.0	1.0
TCGA-AR-A5QQ-01	4:Del:R:5	0.0	1.0
TCGA-AR-A5QQ-01	5:Del:R:0	0.0	1.0
TCGA-AR-A5QQ-01	5:Del:R:1	0.0	1.0
TCGA-AR-A5QQ-01	5:Del:R:2	0.0	1.0
TCGA-AR-A5QQ-01	5:Del:R:3	0.0	1.0
TCGA-AR-A5QQ-01	5:Del:R:4	0.0	1.0
TCGA-AR-A5QQ-01	5:Del:R:5	0.0	1.0
TCGA-AR-A5QQ-01	2:Ins:R:0	0.0	1.0
TCGA-AR-A5QQ-01	2:Ins:R:1	0.0	1.0
TCGA-AR-A5QQ-01	2:Ins:R:2	0.0	1.0
TCGA-AR-A5QQ-01	2:Ins:R:3	0.0	1.0
TCGA-AR-A5QQ-01	2:Ins:R:4	0.0	1.0
TCGA-AR-A5QQ-01	2:Ins:R:5	0.0	1.0
TCGA-AR-A5QQ-01	3:Ins:R:0	0.0	1.0
TCGA-AR-A5QQ-01	3:Ins:R:1	0.0	1.0
TCGA-AR-A5QQ-01	3:Ins:R:2	0.0	1.0
TCGA-AR-A5QQ-01	3:Ins:R:3	0.0	1.0
TCGA-AR-A5QQ-01	3:Ins:R:4	0.0	1.0
TCGA-AR-A5QQ-01	3:Ins:R:5	0.0	1.0
TCGA-AR-A5QQ-01	4:Ins:R:0	0.0	1.0
