Sample Names	MutationType	ID83A	ID83B	ID83C	ID83D
TCGA-A2-A0CS-01	4:Del:R:2	0.0	0.2602306571206288	0.5984641042158002	0.14130523866357098
TCGA-A2-A0CS-01	4:Del:R:3	0.0	0.2602306571206288	0.5984641042158002	0.14130523866357098
TCGA-A2-A0CS-01	4:Del:R:4	0.0	0.2602306571206288	0.5984641042158002	0.14130523866357098
TCGA-A2-A0CS-01	4:Del:R:5	0.0	0.2602306571206288	0.5984641042158002	0.14130523866357098
TCGA-A2-A0CS-01	5:Del:R:0	0.0	6.19863785060316e-06	0.9994172390466002	0.0005765623155493052
TCGA-A2-A0CS-01	5:Del:R:1	0.0	0.2602306571206288	0.5984641042158002	0.14130523866357098
TCGA-A2-A0CS-01	5:Del:R:2	0.0	0.2602306571206288	0.5984641042158002	0.14130523866357098
TCGA-A2-A0CS-01	5:Del:R:3	0.0	0.2602306571206288	0.5984641042158002	0.14130523866357098
TCGA-A2-A0CS-01	5:Del:R:4	0.0	0.2602306571206288	0.5984641042158002	0.14130523866357098
TCGA-A2-A0CS-01	5:Del:R:5	0.0	0.2602306571206288	0.5984641042158002	0.14130523866357098
TCGA-A2-A0CS-01	2:Ins:R:0	0.0	0.4883968006297049	0.38136942358861453	0.13023377578168066
TCGA-A2-A0CS-01	2:Ins:R:1	0.0	0.18314650487274195	0.7475713208289595	0.06928217429829849
TCGA-A2-A0CS-01	2:Ins:R:2	0.0	0.3635768564103032	0.5345112858525701	0.10191185773712676
TCGA-A2-A0CS-01	2:Ins:R:3	0.0	0.05220544531900563	0.10032079585024986	0.8474737588307445
TCGA-A2-A0CS-01	2:Ins:R:4	0.0	0.3870097618318077	0.18584127279927895	0.4271489653689134
TCGA-A2-A0CS-01	2:Ins:R:5	0.0	0.2638326234341217	0.2846183929121722	0.45154898365370605
TCGA-A2-A0CS-01	3:Ins:R:0	0.0	0.21458023078568275	0.6634442097183633	0.12197555949595414
TCGA-A2-A0CS-01	3:Ins:R:1	0.0	0.2237773397871337	0.5245403512156739	0.25168230899719235
TCGA-A2-A0CS-01	3:Ins:R:2	0.0	0.21780864950126294	0.4051209350144779	0.3770704154842592
TCGA-A2-A0CS-01	3:Ins:R:3	0.0	0.2602306571206288	0.5984641042158002	0.14130523866357098
TCGA-A2-A0CS-01	3:Ins:R:4	0.0	0.08084653532567064	0.30648321792696953	0.6126702467473598
TCGA-A2-A0CS-01	3:Ins:R:5	0.0	0.32406650234478207	0.21741826283617607	0.45851523481904194
TCGA-A2-A0CS-01	4:Ins:R:0	0.0	0.06816902531704977	0.7973114805683622	0.13451949411458808
TCGA-A2-A0CS-01	4:Ins:R:1	0.0	0.38586239330554034	0.36708882309735186	0.24704878359710783
TCGA-A2-A0CS-01	4:Ins:R:2	0.0	0.30882269640165716	0.5859146251314399	0.10526267846690289
TCGA-A2-A0CS-01	4:Ins:R:3	0.0	0.2602306571206288	0.5984641042158002	0.14130523866357098
TCGA-A2-A0CS-01	4:Ins:R:4	0.0	0.2602306571206288	0.5984641042158002	0.14130523866357098
TCGA-A2-A0CS-01	4:Ins:R:5	0.0	0.518401514238849	0.1275330942481666	0.3540653915129845
TCGA-A2-A0CS-01	5:Ins:R:0	0.0	0.3537556264686516	0.5072191548925495	0.13902521863879883
TCGA-A2-A0CS-01	5:Ins:R:1	0.0	0.36745216450659574	0.5058656646440928	0.12668217084931135
TCGA-A2-A0CS-01	5:Ins:R:2	0.0	0.2602306571206288	0.5984641042158002	0.14130523866357098
TCGA-A2-A0CS-01	5:Ins:R:3	0.0	0.2602306571206288	0.5984641042158002	0.14130523866357098
TCGA-A2-A0CS-01	5:Ins:R:4	0.0	0.18331564181408955	0.33077698513369896	0.48590737305221143
TCGA-A2-A0CS-01	5:Ins:R:5	0.0	0.3854911049634814	0.18330369346090072	0.43120520157561787
TCGA-A2-A0CS-01	2:Del:M:1	0.0	0.3581720234396413	0.48862888838492086	0.15319908817543784
TCGA-A2-A0CS-01	3:Del:M:1	0.0	0.3150441353968632	0.23676007177820887	0.44819579282492794
TCGA-A2-A0CS-01	3:Del:M:2	0.0	0.3017760358874345	0.3331649727408078	0.36505899137175774
TCGA-A2-A0CS-01	4:Del:M:1	0.0	0.2795155824255686	0.47626637251324483	0.24421804506118666
TCGA-A2-A0CS-01	4:Del:M:2	0.0	0.2948250957044499	0.5330450994547591	0.17212980484079093
TCGA-A2-A0CS-01	4:Del:M:3	0.0	0.24378682953345973	0.2947998194396725	0.46141335102686776
TCGA-A2-A0CS-01	5:Del:M:1	0.0	0.05503937403112129	0.9089356057262626	0.03602502024261612
TCGA-A2-A0CS-01	5:Del:M:2	0.0	0.10451684709413461	0.8766735434714139	0.01880960943445153
TCGA-A2-A0CS-01	5:Del:M:3	0.0	0.12423549029882212	0.8593331873172649	0.01643132238391285
TCGA-A2-A0CS-01	5:Del:M:4	0.0	0.2089429873330929	0.7501292405510898	0.040927772115817246
TCGA-A2-A0CS-01	5:Del:M:5	0.0	0.22735576960164752	0.762734921283068	0.009909309115284499
TCGA-A2-A0CV-01	1:Del:C:0	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	1:Del:C:1	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	1:Del:C:2	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	1:Del:C:3	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	1:Del:C:4	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	1:Del:C:5	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	1:Del:T:0	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	1:Del:T:1	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	1:Del:T:2	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	1:Del:T:3	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	1:Del:T:4	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	1:Del:T:5	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	1:Ins:C:0	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	1:Ins:C:1	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	1:Ins:C:2	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	1:Ins:C:3	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	1:Ins:C:4	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	1:Ins:C:5	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	1:Ins:T:0	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	1:Ins:T:1	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	1:Ins:T:2	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	1:Ins:T:3	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	1:Ins:T:4	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	1:Ins:T:5	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	2:Del:R:0	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	2:Del:R:1	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	2:Del:R:2	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	2:Del:R:3	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	2:Del:R:4	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	2:Del:R:5	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	3:Del:R:0	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	3:Del:R:1	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	3:Del:R:2	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	3:Del:R:3	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	3:Del:R:4	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	3:Del:R:5	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	4:Del:R:0	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	4:Del:R:1	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	4:Del:R:2	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	4:Del:R:3	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	4:Del:R:4	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	4:Del:R:5	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	5:Del:R:0	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	5:Del:R:1	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	5:Del:R:2	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	5:Del:R:3	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	5:Del:R:4	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	5:Del:R:5	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	2:Ins:R:0	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	2:Ins:R:1	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	2:Ins:R:2	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	2:Ins:R:3	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	2:Ins:R:4	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	2:Ins:R:5	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	3:Ins:R:0	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	3:Ins:R:1	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	3:Ins:R:2	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	3:Ins:R:3	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	3:Ins:R:4	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	3:Ins:R:5	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	4:Ins:R:0	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	4:Ins:R:1	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	4:Ins:R:2	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	4:Ins:R:3	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	4:Ins:R:4	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	4:Ins:R:5	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	5:Ins:R:0	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	5:Ins:R:1	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	5:Ins:R:2	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	5:Ins:R:3	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	5:Ins:R:4	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	5:Ins:R:5	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	2:Del:M:1	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	3:Del:M:1	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	3:Del:M:2	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	4:Del:M:1	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	4:Del:M:2	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	4:Del:M:3	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	5:Del:M:1	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	5:Del:M:2	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	5:Del:M:3	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	5:Del:M:4	0.0	0.0	0.0	1.0
TCGA-A2-A0CV-01	5:Del:M:5	0.0	0.0	0.0	1.0
TCGA-A2-A0CW-01	1:Del:C:0	0.0	0.21198473139881488	0.788015268601185	0.0
TCGA-A2-A0CW-01	1:Del:C:1	0.0	0.8918442228803556	0.10815577711964441	0.0
TCGA-A2-A0CW-01	1:Del:C:2	0.0	0.9993544916396779	0.0006455083603220847	0.0
TCGA-A2-A0CW-01	1:Del:C:3	0.0	0.999675234937788	0.0003247650622120444	0.0
TCGA-A2-A0CW-01	1:Del:C:4	0.0	0.9989198701063402	0.0010801298936598135	0.0
TCGA-A2-A0CW-01	1:Del:C:5	0.0	0.9970757908076597	0.0029242091923402185	0.0
TCGA-A2-A0CW-01	1:Del:T:0	0.0	0.17797587576480828	0.8220241242351917	0.0
TCGA-A2-A0CW-01	1:Del:T:1	0.0	0.999399776890363	0.0006002231096370734	0.0
TCGA-A2-A0CW-01	1:Del:T:2	0.0	0.9998519947475779	0.00014800525242202855	0.0
TCGA-A2-A0CW-01	1:Del:T:3	0.0	0.9997584551410204	0.0002415448589796162	0.0
TCGA-A2-A0CW-01	1:Del:T:4	0.0	0.9959407965937249	0.004059203406275181	0.0
TCGA-A2-A0CW-01	1:Del:T:5	0.0	0.9998574079309511	0.00014259206904894742	0.0
TCGA-A2-A0CW-01	1:Ins:C:0	0.0	0.3286421346716888	0.6713578653283112	0.0
TCGA-A2-A0CW-01	1:Ins:C:1	0.0	0.4529391991598107	0.5470608008401893	0.0
TCGA-A2-A0CW-01	1:Ins:C:2	0.0	0.24177878740080064	0.7582212125991993	0.0
TCGA-A2-A0CW-01	1:Ins:C:3	0.0	0.2617377519207048	0.7382622480792952	0.0
TCGA-A2-A0CW-01	1:Ins:C:4	0.0	0.41821463795797464	0.5817853620420252	0.0
TCGA-A2-A0CW-01	1:Ins:C:5	0.0	0.5850247544175069	0.41497524558249305	0.0
TCGA-A2-A0CW-01	1:Ins:T:0	0.0	0.2262301343700933	0.7737698656299067	0.0
TCGA-A2-A0CW-01	1:Ins:T:1	0.0	0.25039366088464654	0.7496063391153533	0.0
TCGA-A2-A0CW-01	1:Ins:T:2	0.0	0.37119206375353675	0.6288079362464634	0.0
TCGA-A2-A0CW-01	1:Ins:T:3	0.0	0.41576016708709074	0.5842398329129093	0.0
TCGA-A2-A0CW-01	1:Ins:T:4	0.0	0.35765858835746545	0.6423414116425346	0.0
TCGA-A2-A0CW-01	1:Ins:T:5	0.0	0.5975033730801329	0.40249662691986704	0.0
TCGA-A2-A0CW-01	2:Del:R:0	0.0	0.31778685659645933	0.6822131434035406	0.0
TCGA-A2-A0CW-01	2:Del:R:1	0.0	0.2587425467138611	0.7412574532861389	0.0
TCGA-A2-A0CW-01	2:Del:R:2	0.0	0.5006672592254677	0.49933274077453227	0.0
TCGA-A2-A0CW-01	2:Del:R:3	0.0	0.28421325552351195	0.715786744476488	0.0
TCGA-A2-A0CW-01	2:Del:R:4	0.0	0.22659441829278934	0.7734055817072106	0.0
TCGA-A2-A0CW-01	2:Del:R:5	0.0	0.2787679525624242	0.7212320474375759	0.0
TCGA-A2-A0CW-01	3:Del:R:0	0.0	0.3878302150567505	0.6121697849432495	0.0
TCGA-A2-A0CW-01	3:Del:R:1	0.0	0.44066161176865576	0.5593383882313442	0.0
TCGA-A2-A0CW-01	3:Del:R:2	0.0	0.5037421706382124	0.49625782936178764	0.0
TCGA-A2-A0CW-01	3:Del:R:3	0.0	0.2787679525624242	0.7212320474375759	0.0
TCGA-A2-A0CW-01	3:Del:R:4	0.0	0.2787679525624242	0.7212320474375759	0.0
TCGA-A2-A0CW-01	3:Del:R:5	0.0	0.2787679525624242	0.7212320474375759	0.0
TCGA-A2-A0CW-01	4:Del:R:0	0.0	0.3564111209072006	0.6435888790927994	0.0
TCGA-A2-A0CW-01	4:Del:R:1	0.0	0.5099688960865858	0.49003110391341426	0.0
TCGA-A2-A0CW-01	4:Del:R:2	0.0	0.2787679525624242	0.7212320474375759	0.0
TCGA-A2-A0CW-01	4:Del:R:3	0.0	0.2787679525624242	0.7212320474375759	0.0
TCGA-A2-A0CW-01	4:Del:R:4	0.0	0.2787679525624242	0.7212320474375759	0.0
TCGA-A2-A0CW-01	4:Del:R:5	0.0	0.2787679525624242	0.7212320474375759	0.0
TCGA-A2-A0CW-01	5:Del:R:0	0.0	5.5130827444672605e-06	0.9999944869172557	0.0
TCGA-A2-A0CW-01	5:Del:R:1	0.0	0.2787679525624242	0.7212320474375759	0.0
TCGA-A2-A0CW-01	5:Del:R:2	0.0	0.2787679525624242	0.7212320474375759	0.0
TCGA-A2-A0CW-01	5:Del:R:3	0.0	0.2787679525624242	0.7212320474375759	0.0
TCGA-A2-A0CW-01	5:Del:R:4	0.0	0.2787679525624242	0.7212320474375759	0.0
TCGA-A2-A0CW-01	5:Del:R:5	0.0	0.2787679525624242	0.7212320474375759	0.0
TCGA-A2-A0CW-01	2:Ins:R:0	0.0	0.5323489095562924	0.4676510904437076	0.0
TCGA-A2-A0CW-01	2:Ins:R:1	0.0	0.17882532661824835	0.8211746733817517	0.0
TCGA-A2-A0CW-01	2:Ins:R:2	0.0	0.37680182696470693	0.6231981730352931	0.0
TCGA-A2-A0CW-01	2:Ins:R:3	0.0	0.31626947755224183	0.6837305224477582	0.0
TCGA-A2-A0CW-01	2:Ins:R:4	0.0	0.6492567890112971	0.350743210988703	0.0
TCGA-A2-A0CW-01	2:Ins:R:5	0.0	0.4517462877226696	0.5482537122773304	0.0
TCGA-A2-A0CW-01	3:Ins:R:0	0.0	0.22329894554618104	0.776701054453819	0.0
TCGA-A2-A0CW-01	3:Ins:R:1	0.0	0.2749495017111572	0.7250504982888429	0.0
TCGA-A2-A0CW-01	3:Ins:R:2	0.0	0.3233646778513957	0.6766353221486042	0.0
TCGA-A2-A0CW-01	3:Ins:R:3	0.0	0.2787679525624242	0.7212320474375759	0.0
TCGA-A2-A0CW-01	3:Ins:R:4	0.0	0.1899410435839461	0.810058956416054	0.0
TCGA-A2-A0CW-01	3:Ins:R:5	0.0	0.5698753828645916	0.43012461713540834	0.0
TCGA-A2-A0CW-01	4:Ins:R:0	0.0	0.07063090499645247	0.9293690950035476	0.0
TCGA-A2-A0CW-01	4:Ins:R:1	0.0	0.4830300037164789	0.516969996283521	0.0
TCGA-A2-A0CW-01	4:Ins:R:2	0.0	0.319039407102946	0.6809605928970541	0.0
TCGA-A2-A0CW-01	4:Ins:R:3	0.0	0.2787679525624242	0.7212320474375759	0.0
TCGA-A2-A0CW-01	4:Ins:R:4	0.0	0.2787679525624242	0.7212320474375759	0.0
TCGA-A2-A0CW-01	4:Ins:R:5	0.0	0.7832302759693615	0.2167697240306385	0.0
TCGA-A2-A0CW-01	5:Ins:R:0	0.0	0.3826961934580983	0.6173038065419018	0.0
TCGA-A2-A0CW-01	5:Ins:R:1	0.0	0.39234611879019815	0.6076538812098018	0.0
TCGA-A2-A0CW-01	5:Ins:R:2	0.0	0.2787679525624242	0.7212320474375759	0.0
TCGA-A2-A0CW-01	5:Ins:R:3	0.0	0.2787679525624242	0.7212320474375759	0.0
TCGA-A2-A0CW-01	5:Ins:R:4	0.0	0.33003695141471406	0.6699630485852859	0.0
TCGA-A2-A0CW-01	5:Ins:R:5	0.0	0.6514890135863276	0.34851098641367234	0.0
TCGA-A2-A0CW-01	2:Del:M:1	0.0	0.3945149267232366	0.6054850732767634	0.0
TCGA-A2-A0CW-01	3:Del:M:1	0.0	0.5418723084707759	0.458127691529224	0.0
TCGA-A2-A0CW-01	3:Del:M:2	0.0	0.44602719357450565	0.5539728064254944	0.0
TCGA-A2-A0CW-01	4:Del:M:1	0.0	0.34283129367481324	0.6571687063251869	0.0
TCGA-A2-A0CW-01	4:Del:M:2	0.0	0.3295973407318643	0.6704026592681356	0.0
TCGA-A2-A0CW-01	4:Del:M:3	0.0	0.42365539200608326	0.5763446079939166	0.0
TCGA-A2-A0CW-01	5:Del:M:1	0.0	0.05107626781035163	0.9489237321896483	0.0
TCGA-A2-A0CW-01	5:Del:M:2	0.0	0.09581892416196448	0.9041810758380356	0.0
TCGA-A2-A0CW-01	5:Del:M:3	0.0	0.11387457496868389	0.8861254250313162	0.0
TCGA-A2-A0CW-01	5:Del:M:4	0.0	0.198456848378795	0.8015431516212049	0.0
TCGA-A2-A0CW-01	5:Del:M:5	0.0	0.20946098247692602	0.7905390175230739	0.0
TCGA-A2-A0D3-01	1:Del:C:0	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	1:Del:C:1	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	1:Del:C:2	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	1:Del:C:3	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	1:Del:C:4	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	1:Del:C:5	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	1:Del:T:0	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	1:Del:T:1	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	1:Del:T:2	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	1:Del:T:3	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	1:Del:T:4	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	1:Del:T:5	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	1:Ins:C:0	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	1:Ins:C:1	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	1:Ins:C:2	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	1:Ins:C:3	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	1:Ins:C:4	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	1:Ins:C:5	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	1:Ins:T:0	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	1:Ins:T:1	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	1:Ins:T:2	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	1:Ins:T:3	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	1:Ins:T:4	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	1:Ins:T:5	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	2:Del:R:0	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	2:Del:R:1	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	2:Del:R:2	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	2:Del:R:3	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	2:Del:R:4	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	2:Del:R:5	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	3:Del:R:0	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	3:Del:R:1	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	3:Del:R:2	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	3:Del:R:3	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	3:Del:R:4	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	3:Del:R:5	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	4:Del:R:0	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	4:Del:R:1	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	4:Del:R:2	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	4:Del:R:3	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	4:Del:R:4	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	4:Del:R:5	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	5:Del:R:0	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	5:Del:R:1	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	5:Del:R:2	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	5:Del:R:3	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	5:Del:R:4	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	5:Del:R:5	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	2:Ins:R:0	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	2:Ins:R:1	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	2:Ins:R:2	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	2:Ins:R:3	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	2:Ins:R:4	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	2:Ins:R:5	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	3:Ins:R:0	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	3:Ins:R:1	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	3:Ins:R:2	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	3:Ins:R:3	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	3:Ins:R:4	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	3:Ins:R:5	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	4:Ins:R:0	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	4:Ins:R:1	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	4:Ins:R:2	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	4:Ins:R:3	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	4:Ins:R:4	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	4:Ins:R:5	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	5:Ins:R:0	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	5:Ins:R:1	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	5:Ins:R:2	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	5:Ins:R:3	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	5:Ins:R:4	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	5:Ins:R:5	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	2:Del:M:1	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	3:Del:M:1	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	3:Del:M:2	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	4:Del:M:1	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	4:Del:M:2	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	4:Del:M:3	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	5:Del:M:1	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	5:Del:M:2	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	5:Del:M:3	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	5:Del:M:4	0.0	1.0	0.0	0.0
TCGA-A2-A0D3-01	5:Del:M:5	0.0	1.0	0.0	0.0
TCGA-A2-A0EN-01	1:Del:C:0	1.0	0.0	0.0	0.0
TCGA-A2-A0EN-01	1:Del:C:1	1.0	0.0	0.0	0.0
TCGA-A2-A0EN-01	1:Del:C:2	1.0	0.0	0.0	0.0
TCGA-A2-A0EN-01	1:Del:C:3	1.0	0.0	0.0	0.0
TCGA-A2-A0EN-01	1:Del:C:4	1.0	0.0	0.0	0.0
TCGA-A2-A0EN-01	1:Del:C:5	1.0	0.0	0.0	0.0
TCGA-A2-A0EN-01	1:Del:T:0	1.0	0.0	0.0	0.0
TCGA-A2-A0EN-01	1:Del:T:1	1.0	0.0	0.0	0.0
TCGA-A2-A0EN-01	1:Del:T:2	1.0	0.0	0.0	0.0
TCGA-A2-A0EN-01	1:Del:T:3	1.0	0.0	0.0	0.0
TCGA-A2-A0EN-01	1:Del:T:4	1.0	0.0	0.0	0.0
TCGA-A2-A0EN-01	1:Del:T:5	1.0	0.0	0.0	0.0
TCGA-A2-A0EN-01	1:Ins:C:0	1.0	0.0	0.0	0.0
TCGA-A2-A0EN-01	1:Ins:C:1	1.0	0.0	0.0	0.0
