Sample Names	MutationType	DBS78A	DBS78B	DBS78C	DBS78D	DBS78E	DBS78F	DBS78G	DBS78H	DBS78I	DBS78J
PD3904a_non-exome	TC>GA	0.0	0.0	0.3403771562875902	0.14445569250927134	0.0	0.0	0.0	0.0	0.5151671512031385	0.0
PD3904a_non-exome	TC>GG	0.0	0.0	0.029716776318396376	0.33891039036995835	0.0	0.0	0.0	0.0	0.6313728333116453	0.0
PD3904a_non-exome	TC>GT	0.0	0.0	0.35666307295245386	1.8698412264034884e-05	0.0	0.0	0.0	0.0	0.6433182286352822	0.0
PD3904a_non-exome	TG>AA	0.0	0.0	0.2753109346941565	0.723915690342258	0.0	0.0	0.0	0.0	0.0007733749635853974	0.0
PD3904a_non-exome	TG>AC	0.0	0.0	9.029355546347692e-05	0.9980978670330027	0.0	0.0	0.0	0.0	0.0018118394115338317	0.0
PD3904a_non-exome	TG>AT	0.0	0.0	0.23897170337635548	0.34803545623405047	0.0	0.0	0.0	0.0	0.41299284038959394	0.0
PD3904a_non-exome	TG>CA	0.0	0.0	0.07776905086399587	0.2701758032294095	0.0	0.0	0.0	0.0	0.6520551459065947	0.0
PD3904a_non-exome	TG>CC	0.0	0.0	1.1641067823931137e-06	1.2276258863423473e-05	0.0	0.0	0.0	0.0	0.9999865596343542	0.0
PD3904a_non-exome	TG>CT	0.0	0.0	0.048707056994393455	0.15657602860154213	0.0	0.0	0.0	0.0	0.7947169144040643	0.0
PD3904a_non-exome	TG>GA	0.0	0.0	0.12265386201521211	0.22894719354698737	0.0	0.0	0.0	0.0	0.6483989444378006	0.0
PD3904a_non-exome	TG>GC	0.0	0.0	0.09610799767512748	0.19825367646370168	0.0	0.0	0.0	0.0	0.7056383258611708	0.0
PD3904a_non-exome	TG>GT	0.0	0.0	0.0	5.566272279277311e-06	0.0	0.0	0.0	0.0	0.9999944337277207	0.0
PD3904a_non-exome	TT>AA	0.0	0.0	0.9985713716402108	0.0003655516973040133	0.0	0.0	0.0	0.0	0.0010630766624851746	0.0
PD3904a_non-exome	TT>AC	0.0	0.0	0.11961604729648291	0.23507919049418632	0.0	0.0	0.0	0.0	0.6453047622093308	0.0
PD3904a_non-exome	TT>AG	0.0	0.0	4.056410654147811e-05	0.9993486431884618	0.0	0.0	0.0	0.0	0.0006107927049967225	0.0
PD3904a_non-exome	TT>CA	0.0	0.0	0.05847473854566712	0.17271524275589958	0.0	0.0	0.0	0.0	0.7688100186984334	0.0
PD3904a_non-exome	TT>CC	0.0	0.0	0.00013032684158139742	0.9959538924202976	0.0	0.0	0.0	0.0	0.003915780738121034	0.0
PD3904a_non-exome	TT>CG	0.0	0.0	0.11589602916534006	0.1376110193903906	0.0	0.0	0.0	0.0	0.7464929514442693	0.0
PD3904a_non-exome	TT>GA	0.0	0.0	0.10763676697969567	0.14533998619102623	0.0	0.0	0.0	0.0	0.7470232468292781	0.0
PD3904a_non-exome	TT>GC	0.0	0.0	0.06869854987514354	0.12591702274609828	0.0	0.0	0.0	0.0	0.8053844273787583	0.0
PD3904a_non-exome	TT>GG	0.0	0.0	0.09809552959425123	0.16202048034466482	0.0	0.0	0.0	0.0	0.739883990061084	0.0
PD3905a_non-exome	AC>CA	0.0	0.0	0.0	0.3718210056333538	0.0	0.0	0.6281789943666463	0.0	0.0	0.0
PD3905a_non-exome	AC>CG	0.0	0.0	0.0	0.22826664626184356	0.0	0.0	0.7717333537381565	0.0	0.0	0.0
PD3905a_non-exome	AC>CT	0.0	0.0	0.0	0.999678888207804	0.0	0.0	0.0003211117921960767	0.0	0.0	0.0
PD3905a_non-exome	AC>GA	0.0	0.0	0.0	0.9994716852067151	0.0	0.0	0.0005283147932848638	0.0	0.0	0.0
PD3905a_non-exome	AC>GG	0.0	0.0	0.0	0.262915075549203	0.0	0.0	0.7370849244507971	0.0	0.0	0.0
PD3905a_non-exome	AC>GT	0.0	0.0	0.0	0.3071253422521222	0.0	0.0	0.6928746577478779	0.0	0.0	0.0
PD3905a_non-exome	AC>TA	0.0	0.0	0.0	0.3217985525485553	0.0	0.0	0.6782014474514447	0.0	0.0	0.0
PD3905a_non-exome	AC>TG	0.0	0.0	0.0	0.47264778701261456	0.0	0.0	0.5273522129873855	0.0	0.0	0.0
PD3905a_non-exome	AC>TT	0.0	0.0	0.0	0.21493125190738455	0.0	0.0	0.7850687480926154	0.0	0.0	0.0
PD3905a_non-exome	AT>CA	0.0	0.0	0.0	0.27026821743687435	0.0	0.0	0.7297317825631258	0.0	0.0	0.0
PD3905a_non-exome	AT>CC	0.0	0.0	0.0	0.262915075549203	0.0	0.0	0.7370849244507971	0.0	0.0	0.0
PD3905a_non-exome	AT>CG	0.0	0.0	0.0	0.262915075549203	0.0	0.0	0.7370849244507971	0.0	0.0	0.0
PD3905a_non-exome	AT>GA	0.0	0.0	0.0	0.5529158781309184	0.0	0.0	0.4470841218690817	0.0	0.0	0.0
PD3905a_non-exome	AT>GC	0.0	0.0	0.0	0.262915075549203	0.0	0.0	0.7370849244507971	0.0	0.0	0.0
PD3905a_non-exome	AT>TA	0.0	0.0	0.0	0.23956965746168352	0.0	0.0	0.7604303425383164	0.0	0.0	0.0
PD3905a_non-exome	CC>AA	0.0	0.0	0.0	0.6827564762884711	0.0	0.0	0.3172435237115288	0.0	0.0	0.0
PD3905a_non-exome	CC>AG	0.0	0.0	0.0	0.8564054847422502	0.0	0.0	0.1435945152577498	0.0	0.0	0.0
PD3905a_non-exome	CC>AT	0.0	0.0	0.0	0.7243868605841477	0.0	0.0	0.2756131394158523	0.0	0.0	0.0
PD3905a_non-exome	CC>GA	0.0	0.0	0.0	0.5741864185935436	0.0	0.0	0.4258135814064565	0.0	0.0	0.0
PD3905a_non-exome	CC>GG	0.0	0.0	0.0	0.26783125332378394	0.0	0.0	0.732168746676216	0.0	0.0	0.0
PD3905a_non-exome	CC>GT	0.0	0.0	0.0	0.2364100481828065	0.0	0.0	0.7635899518171935	0.0	0.0	0.0
PD3905a_non-exome	CC>TA	0.0	0.0	0.0	0.21765922259462747	0.0	0.0	0.7823407774053726	0.0	0.0	0.0
PD3905a_non-exome	CC>TG	0.0	0.0	0.0	0.36811596982920997	0.0	0.0	0.63188403017079	0.0	0.0	0.0
PD3905a_non-exome	CC>TT	0.0	0.0	0.0	0.3420057270041703	0.0	0.0	0.6579942729958297	0.0	0.0	0.0
PD3905a_non-exome	CG>AT	0.0	0.0	0.0	0.27074648642005544	0.0	0.0	0.7292535135799446	0.0	0.0	0.0
PD3905a_non-exome	CG>GC	0.0	0.0	0.0	0.262915075549203	0.0	0.0	0.7370849244507971	0.0	0.0	0.0
PD3905a_non-exome	CG>GT	0.0	0.0	0.0	0.2456587685315744	0.0	0.0	0.7543412314684256	0.0	0.0	0.0
PD3905a_non-exome	CG>TA	0.0	0.0	0.0	0.00011562097765168183	0.0	0.0	0.9998843790223484	0.0	0.0	0.0
PD3905a_non-exome	CG>TC	0.0	0.0	0.0	0.262915075549203	0.0	0.0	0.7370849244507971	0.0	0.0	0.0
PD3905a_non-exome	CG>TT	0.0	0.0	0.0	0.262915075549203	0.0	0.0	0.7370849244507971	0.0	0.0	0.0
PD3905a_non-exome	CT>AA	0.0	0.0	0.0	0.33079516023310235	0.0	0.0	0.6692048397668976	0.0	0.0	0.0
PD3905a_non-exome	CT>AC	0.0	0.0	0.0	0.35870487527192974	0.0	0.0	0.6412951247280703	0.0	0.0	0.0
PD3905a_non-exome	CT>AG	0.0	0.0	0.0	2.479889820454477e-05	0.0	0.0	0.9999752011017955	0.0	0.0	0.0
PD3905a_non-exome	CT>GA	0.0	0.0	0.0	0.7119808741026866	0.0	0.0	0.2880191258973133	0.0	0.0	0.0
PD3905a_non-exome	CT>GC	0.0	0.0	0.0	0.23943399388588588	0.0	0.0	0.7605660061141142	0.0	0.0	0.0
PD3905a_non-exome	CT>GG	0.0	0.0	0.0	0.0008278072952229552	0.0	0.0	0.999172192704777	0.0	0.0	0.0
PD3905a_non-exome	CT>TA	0.0	0.0	0.0	1.0571299033556083e-31	0.0	0.0	1.0	0.0	0.0	0.0
PD3905a_non-exome	CT>TC	0.0	0.0	0.0	0.1232011638949645	0.0	0.0	0.8767988361050356	0.0	0.0	0.0
PD3905a_non-exome	CT>TG	0.0	0.0	0.0	0.32861760518983407	0.0	0.0	0.671382394810166	0.0	0.0	0.0
PD3905a_non-exome	GC>AA	0.0	0.0	0.0	0.17523984552302344	0.0	0.0	0.8247601544769766	0.0	0.0	0.0
PD3905a_non-exome	GC>AG	0.0	0.0	0.0	0.7667287273464001	0.0	0.0	0.23327127265359995	0.0	0.0	0.0
PD3905a_non-exome	GC>AT	0.0	0.0	0.0	0.00022881878439898263	0.0	0.0	0.999771181215601	0.0	0.0	0.0
PD3905a_non-exome	GC>CA	0.0	0.0	0.0	0.21564896988502036	0.0	0.0	0.7843510301149795	0.0	0.0	0.0
PD3905a_non-exome	GC>CG	0.0	0.0	0.0	0.262915075549203	0.0	0.0	0.7370849244507971	0.0	0.0	0.0
PD3905a_non-exome	GC>TA	0.0	0.0	0.0	9.499786221030046e-05	0.0	0.0	0.9999050021377895	0.0	0.0	0.0
PD3905a_non-exome	TA>AT	0.0	0.0	0.0	0.9998270867174758	0.0	0.0	0.00017291328252415613	0.0	0.0	0.0
PD3905a_non-exome	TA>CG	0.0	0.0	0.0	0.24681832095578649	0.0	0.0	0.7531816790442134	0.0	0.0	0.0
PD3905a_non-exome	TA>CT	0.0	0.0	0.0	0.9998895000829086	0.0	0.0	0.0001104999170914604	0.0	0.0	0.0
PD3905a_non-exome	TA>GC	0.0	0.0	0.0	0.262915075549203	0.0	0.0	0.7370849244507971	0.0	0.0	0.0
PD3905a_non-exome	TA>GG	0.0	0.0	0.0	0.23663637685878086	0.0	0.0	0.7633636231412192	0.0	0.0	0.0
PD3905a_non-exome	TA>GT	0.0	0.0	0.0	0.2790938492046069	0.0	0.0	0.7209061507953931	0.0	0.0	0.0
PD3905a_non-exome	TC>AA	0.0	0.0	0.0	0.858782079057378	0.0	0.0	0.141217920942622	0.0	0.0	0.0
PD3905a_non-exome	TC>AG	0.0	0.0	0.0	9.61365703232574e-05	0.0	0.0	0.9999038634296769	0.0	0.0	0.0
PD3905a_non-exome	TC>AT	0.0	0.0	0.0	0.46621533711910296	0.0	0.0	0.533784662880897	0.0	0.0	0.0
PD3905a_non-exome	TC>CA	0.0	0.0	0.0	0.00012385168930420588	0.0	0.0	0.9998761483106958	0.0	0.0	0.0
PD3905a_non-exome	TC>CG	0.0	0.0	0.0	0.3596515700830937	0.0	0.0	0.6403484299169062	0.0	0.0	0.0
PD3905a_non-exome	TC>CT	0.0	0.0	0.0	0.5563231151864924	0.0	0.0	0.44367688481350775	0.0	0.0	0.0
PD3905a_non-exome	TC>GA	0.0	0.0	0.0	0.27544757304394035	0.0	0.0	0.7245524269560597	0.0	0.0	0.0
PD3905a_non-exome	TC>GG	0.0	0.0	0.0	0.26745387372729645	0.0	0.0	0.7325461262727034	0.0	0.0	0.0
PD3905a_non-exome	TC>GT	0.0	0.0	0.0	7.687266209876067e-05	0.0	0.0	0.9999231273379011	0.0	0.0	0.0
PD3905a_non-exome	TG>AA	0.0	0.0	0.0	0.9939654867407475	0.0	0.0	0.006034513259252456	0.0	0.0	0.0
PD3905a_non-exome	TG>AC	0.0	0.0	0.0	0.711462492348806	0.0	0.0	0.28853750765119407	0.0	0.0	0.0
PD3905a_non-exome	TG>AT	0.0	0.0	0.0	0.7970864600827704	0.0	0.0	0.20291353991722963	0.0	0.0	0.0
PD3905a_non-exome	TG>CA	0.0	0.0	0.0	0.6088204405587648	0.0	0.0	0.39117955944123506	0.0	0.0	0.0
PD3905a_non-exome	TG>CC	0.0	0.0	0.0	4.112705414072668e-05	0.0	0.0	0.9999588729458593	0.0	0.0	0.0
PD3905a_non-exome	TG>CT	0.0	0.0	0.0	0.7647526513690653	0.0	0.0	0.23524734863093466	0.0	0.0	0.0
PD3905a_non-exome	TG>GA	0.0	0.0	0.0	0.32640789775609746	0.0	0.0	0.6735921022439025	0.0	0.0	0.0
PD3905a_non-exome	TG>GC	0.0	0.0	0.0	0.2915258940518653	0.0	0.0	0.7084741059481348	0.0	0.0	0.0
PD3905a_non-exome	TG>GT	0.0	0.0	0.0	4.703669780089205e-05	0.0	0.0	0.9999529633021992	0.0	0.0	0.0
PD3905a_non-exome	TT>AA	0.0	0.0	0.0	0.48255599991896986	0.0	0.0	0.5174440000810302	0.0	0.0	0.0
PD3905a_non-exome	TT>AC	0.0	0.0	0.0	0.31233791184631277	0.0	0.0	0.6876620881536872	0.0	0.0	0.0
PD3905a_non-exome	TT>AG	0.0	0.0	0.0	0.6612525704992296	0.0	0.0	0.33874742950077036	0.0	0.0	0.0
PD3905a_non-exome	TT>CA	0.0	0.0	0.0	0.3079094008374692	0.0	0.0	0.6920905991625307	0.0	0.0	0.0
PD3905a_non-exome	TT>CC	0.0	0.0	0.0	0.3820382466686592	0.0	0.0	0.6179617533313407	0.0	0.0	0.0
PD3905a_non-exome	TT>CG	0.0	0.0	0.0	0.2428493384555422	0.0	0.0	0.7571506615444579	0.0	0.0	0.0
PD3905a_non-exome	TT>GA	0.0	0.0	0.0	0.262915075549203	0.0	0.0	0.7370849244507971	0.0	0.0	0.0
PD3905a_non-exome	TT>GC	0.0	0.0	0.0	0.2831623536908648	0.0	0.0	0.7168376463091352	0.0	0.0	0.0
PD3905a_non-exome	TT>GG	0.0	0.0	0.0	0.00042288349512408955	0.0	0.0	0.9995771165048759	0.0	0.0	0.0
PD3945a_non-exome	AC>CA	0.0	0.12551028615215468	0.3287084703187345	0.2616293906521922	0.0	0.0	0.2841518528769185	0.0	0.0	0.0
PD3945a_non-exome	AC>CG	0.0	0.0803210795495371	0.45700211355212056	0.14579853836462908	0.0	0.0	0.3168782685337132	0.0	0.0	0.0
PD3945a_non-exome	AC>CT	0.0	7.08673899843747e-06	0.8445940610482392	0.15536676970234703	0.0	0.0	3.208251041538348e-05	0.0	0.0	0.0
PD3945a_non-exome	AC>GA	0.0	0.3034819505805581	0.6587932299911771	0.03771200449446502	0.0	0.0	1.2814933799791414e-05	0.0	0.0	0.0
PD3945a_non-exome	AC>GG	0.0	0.09880858750389232	0.5507887494375452	0.12504305311610603	0.0	0.0	0.22535960994245646	0.0	0.0	0.0
PD3945a_non-exome	AC>GT	0.0	0.10957092179567499	0.5777257507676943	0.12761914097012064	0.0	0.0	0.18508418646651	0.0	0.0	0.0
PD3945a_non-exome	AC>TA	0.0	0.1698359808075835	0.8301373403780513	1.132933696326095e-05	0.0	0.0	1.5349477401905343e-05	0.0	0.0	0.0
PD3945a_non-exome	AC>TG	0.0	0.0765629362989693	3.0592421630194294e-05	0.5377203090777735	0.0	0.0	0.385686162201627	0.0	0.0	0.0
PD3945a_non-exome	AC>TT	0.0	1.538638143235055e-05	0.9998831216769272	3.031300058150736e-05	0.0	0.0	7.117894105885148e-05	0.0	0.0	0.0
PD3945a_non-exome	AT>CA	0.0	7.788812093668608e-06	0.9999273825630268	2.3696990981651907e-05	0.0	0.0	4.113163389787007e-05	0.0	0.0	0.0
PD3945a_non-exome	AT>CC	0.0	0.09880858750389232	0.5507887494375452	0.12504305311610603	0.0	0.0	0.22535960994245646	0.0	0.0	0.0
PD3945a_non-exome	AT>CG	0.0	0.09880858750389232	0.5507887494375452	0.12504305311610603	0.0	0.0	0.22535960994245646	0.0	0.0	0.0
PD3945a_non-exome	AT>GA	0.0	1.5545326641188975e-05	0.8500997522884494	0.09862068223597183	0.0	0.0	0.05126402014893759	0.0	0.0	0.0
PD3945a_non-exome	AT>GC	0.0	0.09880858750389232	0.5507887494375452	0.12504305311610603	0.0	0.0	0.22535960994245646	0.0	0.0	0.0
PD3945a_non-exome	AT>TA	0.0	9.986430197996132e-06	0.9998784561770128	3.6690164311941836e-05	0.0	0.0	7.486722847726434e-05	0.0	0.0	0.0
PD3945a_non-exome	CC>AA	0.0	0.2578697602710231	0.2539569351226817	0.37589258860949415	0.0	0.0	0.11228071599680121	0.0	0.0	0.0
PD3945a_non-exome	CC>AG	0.0	0.17996048370690368	0.527676677538696	0.2639157283141416	0.0	0.0	0.028447110440258806	0.0	0.0	0.0
PD3945a_non-exome	CC>AT	0.0	0.4761666410837777	0.2017302734657614	0.2588019650204552	0.0	0.0	0.06330112043000578	0.0	0.0	0.0
PD3945a_non-exome	CC>GA	0.0	0.14684528547039022	0.15188582420493507	0.47487652800505664	0.0	0.0	0.2263923623196182	0.0	0.0	0.0
PD3945a_non-exome	CC>GG	0.0	0.06241305322709021	0.5726000982331285	0.1323675120081199	0.0	0.0	0.2326193365316613	0.0	0.0	0.0
PD3945a_non-exome	CC>GT	0.0	0.006877259144416401	0.7623452733262145	0.0750156945783418	0.0	0.0	0.1557617729510272	0.0	0.0	0.0
PD3945a_non-exome	CC>TA	0.0	0.2707788463489843	0.7290979652611427	3.720977697429709e-05	0.0	0.0	8.597861289877636e-05	0.0	0.0	0.0
PD3945a_non-exome	CC>TG	0.0	0.9992674950747902	0.00045636993232980275	0.00013127487917738515	0.0	0.0	0.00014486011370265349	0.0	0.0	0.0
PD3945a_non-exome	CC>TT	0.0	0.039759575685001596	0.46736196187290036	0.22034876624830882	0.0	0.0	0.27252969619378925	0.0	0.0	0.0
PD3945a_non-exome	CG>AT	0.0	6.265999291218033e-05	0.9997088657207645	8.364331890080549e-05	0.0	0.0	0.00014483096742267686	0.0	0.0	0.0
PD3945a_non-exome	CG>GC	0.0	0.09880858750389232	0.5507887494375452	0.12504305311610603	0.0	0.0	0.22535960994245646	0.0	0.0	0.0
PD3945a_non-exome	CG>GT	0.0	0.9989198548724094	0.0006192623711386119	0.00015496997737913287	0.0	0.0	0.0003059127790727835	0.0	0.0	0.0
PD3945a_non-exome	CG>TA	0.0	2.076459385556728e-05	0.871421364919242	2.312027193832998e-05	0.0	0.0	0.12853475021496405	0.0	0.0	0.0
PD3945a_non-exome	CG>TC	0.0	0.09880858750389232	0.5507887494375452	0.12504305311610603	0.0	0.0	0.22535960994245646	0.0	0.0	0.0
PD3945a_non-exome	CG>TT	0.0	0.09880858750389232	0.5507887494375452	0.12504305311610603	0.0	0.0	0.22535960994245646	0.0	0.0	0.0
PD3945a_non-exome	CT>AA	0.0	0.07338910343912926	0.4824235734241457	0.19308193228694231	0.0	0.0	0.2511053908497828	0.0	0.0	0.0
PD3945a_non-exome	CT>AC	0.0	0.16716827354086772	0.8326966347796156	6.285366976191425e-05	0.0	0.0	7.223800975488403e-05	0.0	0.0	0.0
PD3945a_non-exome	CT>AG	0.0	2.3235412263443775e-06	0.9195543800268685	3.1031429888560243e-06	0.0	0.0	0.08044019328891627	0.0	0.0	0.0
PD3945a_non-exome	CT>GA	0.0	5.53717732796902e-06	0.8804043770255109	0.09490852145951204	0.0	0.0	0.024681564337649113	0.0	0.0	0.0
PD3945a_non-exome	CT>GC	0.0	0.09496538362110547	0.2721228159178921	0.20805462776699166	0.0	0.0	0.42485717269401085	0.0	0.0	0.0
PD3945a_non-exome	CT>GG	0.0	0.31105874454845434	2.0689575923672126e-16	0.0008867420115410269	0.0	0.0	0.6880545134400045	0.0	0.0	0.0
PD3945a_non-exome	CT>TA	0.0	0.15458090230872182	0.7972884594403491	7.914719083078653e-33	0.0	0.0	0.04813063825092916	0.0	0.0	0.0
PD3945a_non-exome	CT>TC	0.0	0.2843857445031358	4.381578434560854e-05	0.12835137347776693	0.0	0.0	0.5872190662347516	0.0	0.0	0.0
PD3945a_non-exome	CT>TG	0.0	0.09915309534757352	0.2766092606525006	0.26983679059746163	0.0	0.0	0.3544008534024643	0.0	0.0	0.0
PD3945a_non-exome	GC>AA	0.0	0.07589809693286474	0.6338462411045841	0.07210273777303718	0.0	0.0	0.21815292418951393	0.0	0.0	0.0
PD3945a_non-exome	GC>AG	0.0	0.16566515711786767	0.6206013877234668	0.1787690375277049	0.0	0.0	0.034964417630960566	0.0	0.0	0.0
PD3945a_non-exome	GC>AT	0.0	0.4733715848948402	0.0012032464480414148	0.0001869962373475496	0.0	0.0	0.5252381724197709	0.0	0.0	0.0
PD3945a_non-exome	GC>CA	0.0	1.740873707292598e-05	0.9999228489079363	1.7896695810296455e-05	0.0	0.0	4.1845659180520406e-05	0.0	0.0	0.0
PD3945a_non-exome	GC>CG	0.0	0.09880858750389232	0.5507887494375452	0.12504305311610603	0.0	0.0	0.22535960994245646	0.0	0.0	0.0
PD3945a_non-exome	GC>TA	0.0	0.3011312936820364	0.0002876532684616658	0.00010322698455225002	0.0	0.0	0.6984778260649497	0.0	0.0	0.0
PD3945a_non-exome	TA>AT	0.0	0.0010979712096560875	0.6575601202652936	0.34130396311397015	0.0	0.0	3.794541108021952e-05	0.0	0.0	0.0
PD3945a_non-exome	TA>CG	0.0	0.07106645167781889	0.5356762180553247	0.13278008912933148	0.0	0.0	0.2604772411375249	0.0	0.0	0.0
PD3945a_non-exome	TA>CT	0.0	1.4461332938418276e-05	0.8555434536887163	0.1444318240344238	0.0	0.0	1.0260943921349024e-05	0.0	0.0	0.0
PD3945a_non-exome	TA>GC	0.0	0.09880858750389232	0.5507887494375452	0.12504305311610603	0.0	0.0	0.22535960994245646	0.0	0.0	0.0
PD3945a_non-exome	TA>GG	0.0	9.723752472184312e-05	0.9994782770576726	0.000138098454245524	0.0	0.0	0.00028638696336006107	0.0	0.0	0.0
PD3945a_non-exome	TA>GT	0.0	0.5127112918638111	6.01777167850961e-05	0.18313312837581505	0.0	0.0	0.30409540204358865	0.0	0.0	0.0
PD3945a_non-exome	TC>AA	0.0	0.03379366544482373	0.8355029141581153	0.11820754953155886	0.0	0.0	0.012495870865502185	0.0	0.0	0.0
PD3945a_non-exome	TC>AG	0.0	0.798706148547502	0.0	3.010103755874038e-05	0.0	0.0	0.20126375041493935	0.0	0.0	0.0
PD3945a_non-exome	TC>AT	0.0	0.13629962608329432	0.7585074162621296	0.060594063747675314	0.0	0.0	0.04459889390690079	0.0	0.0	0.0
PD3945a_non-exome	TC>CA	0.0	0.05953279606003099	0.9263440498117759	2.720754012135792e-06	0.0	0.0	0.014120433374180773	0.0	0.0	0.0
PD3945a_non-exome	TC>CG	0.0	0.9996520203190828	8.658776093209982e-05	0.00012188449472568659	0.0	0.0	0.00013950742525943515	0.0	0.0	0.0
PD3945a_non-exome	TC>CT	0.0	0.19447610816976402	0.08624911471640341	0.4754940907213519	0.0	0.0	0.2437806863924808	0.0	0.0	0.0
PD3945a_non-exome	TC>GA	0.0	0.016525556055495515	0.8250508701898426	0.05887148898252957	0.0	0.0	0.09955208477213237	0.0	0.0	0.0
PD3945a_non-exome	TC>GG	0.0	0.99731446832184	0.0004266992519602203	0.0008181917732058477	0.0	0.0	0.001440640652993867	0.0	0.0	0.0
PD3945a_non-exome	TC>GT	0.0	4.5285364929125185e-06	0.9313413509592052	8.209288305753048e-06	0.0	0.0	0.0686459112159964	0.0	0.0	0.0
PD3945a_non-exome	TG>AA	0.0	0.3576060691264348	0.4449267942135385	0.19669944195936784	0.0	0.0	0.0007676947006589181	0.0	0.0	0.0
PD3945a_non-exome	TG>AC	0.0	0.271838459867535	0.00031064141462900757	0.5773321819081864	0.0	0.0	0.1505187168096497	0.0	0.0	0.0
PD3945a_non-exome	TG>AT	0.0	0.06428341101829403	0.728219392166808	0.1783155794616243	0.0	0.0	0.029181617353273685	0.0	0.0	0.0
PD3945a_non-exome	TG>CA	0.0	0.07199579242502359	0.508393346506909	0.29695425279206034	0.0	0.0	0.122656608276007	0.0	0.0	0.0
PD3945a_non-exome	TG>CC	0.0	0.05358036827014947	3.4146643509604485e-05	6.054402324193386e-05	0.0	0.0	0.946324941063099	0.0	0.0	0.0
PD3945a_non-exome	TG>CT	0.0	0.039050098852439374	0.5833250777904806	0.31527829291711573	0.0	0.0	0.06234653043996431	0.0	0.0	0.0
PD3945a_non-exome	TG>GA	0.0	0.10564051063388111	0.5169159704883468	0.16222735431710128	0.0	0.0	0.21521616456067075	0.0	0.0	0.0
PD3945a_non-exome	TG>GC	0.0	0.09226481855497269	0.4806217349071101	0.16669215676909335	0.0	0.0	0.2604212897688239	0.0	0.0	0.0
PD3945a_non-exome	TG>GT	0.0	0.3743314253814042	0.0	4.5777845017398494e-05	0.0	0.0	0.6256227967735783	0.0	0.0	0.0
PD3945a_non-exome	TT>AA	0.0	0.47599313398060156	0.5239523872554084	3.2248651253744665e-05	0.0	0.0	2.2230112736407827e-05	0.0	0.0	0.0
PD3945a_non-exome	TT>AC	0.0	0.06869679016693286	0.5179383752337989	0.1711405281924947	0.0	0.0	0.24222430640677345	0.0	0.0	0.0
PD3945a_non-exome	TT>AG	0.0	0.1284316108674478	0.00015825836534848737	0.6555288751505961	0.0	0.0	0.21588125561660762	0.0	0.0	0.0
PD3945a_non-exome	TT>CA	0.0	0.0927839497780386	0.4097298788186634	0.20347452927644857	0.0	0.0	0.29401164212684944	0.0	0.0	0.0
PD3945a_non-exome	TT>CC	0.0	0.31560070339868906	0.00026103034498676207	0.3353871342685654	0.0	0.0	0.34875113198775864	0.0	0.0	0.0
PD3945a_non-exome	TT>CG	0.0	0.09224330124119086	0.5674337479996924	0.11327911721752601	0.0	0.0	0.2270438335415908	0.0	0.0	0.0
PD3945a_non-exome	TT>GA	0.0	0.09880858750389232	0.5507887494375452	0.12504305311610603	0.0	0.0	0.22535960994245646	0.0	0.0	0.0
PD3945a_non-exome	TT>GC	0.0	0.0935980138097148	0.5008615407707404	0.1543492772646691	0.0	0.0	0.25119116815487563	0.0	0.0	0.0
PD3945a_non-exome	TT>GG	0.0	0.6400979545813541	0.0008503358779508411	0.0002361354774524155	0.0	0.0	0.35881557406324255	0.0	0.0	0.0
PD4005a_non-exome	AC>CA	0.0	0.0	0.0	0.1453743990013198	0.0	0.8546256009986801	0.0	0.0	0.0	0.0
PD4005a_non-exome	AC>CG	0.0	0.0	0.0	0.07811378752572236	0.0	0.9218862124742776	0.0	0.0	0.0	0.0
PD4005a_non-exome	AC>CT	0.0	0.0	0.0	0.16686832176649638	0.0	0.8331316782335036	0.0	0.0	0.0	0.0
PD4005a_non-exome	AC>GA	0.0	0.0	0.0	0.9968498966454232	0.0	0.0031501033545766987	0.0	0.0	0.0	0.0
PD4005a_non-exome	AC>GG	0.0	0.0	0.0	0.0773422205296661	0.0	0.9226577794703339	0.0	0.0	0.0	0.0
PD4005a_non-exome	AC>GT	0.0	0.0	0.0	0.07235494677419994	0.0	0.9276450532258	0.0	0.0	0.0	0.0
PD4005a_non-exome	AC>TA	0.0	0.0	0.0	4.329997866965206e-06	0.0	0.9999956700021331	0.0	0.0	0.0	0.0
PD4005a_non-exome	AC>TG	0.0	0.0	0.0	0.9992976619626809	0.0	0.0007023380373190351	0.0	0.0	0.0	0.0
PD4005a_non-exome	AC>TT	0.0	0.0	0.0	5.782699786000743e-05	0.0	0.99994217300214	0.0	0.0	0.0	0.0
PD4005a_non-exome	AT>CA	0.0	0.0	0.0	0.10572917599764123	0.0	0.8942708240023588	0.0	0.0	0.0	0.0
PD4005a_non-exome	AT>CC	0.0	0.0	0.0	0.0773422205296661	0.0	0.9226577794703339	0.0	0.0	0.0	0.0
PD4005a_non-exome	AT>CG	0.0	0.0	0.0	0.0773422205296661	0.0	0.9226577794703339	0.0	0.0	0.0	0.0
PD4005a_non-exome	AT>GA	0.0	0.0	0.0	0.9975184700910972	0.0	0.002481529908902852	0.0	0.0	0.0	0.0
PD4005a_non-exome	AT>GC	0.0	0.0	0.0	0.0773422205296661	0.0	0.9226577794703339	0.0	0.0	0.0	0.0
PD4005a_non-exome	AT>TA	0.0	0.0	0.0	3.300745212343123e-05	0.0	0.9999669925478766	0.0	0.0	0.0	0.0
