Sample Names	MutationType	DBS1	DBS2	DBS78A	DBS78B	DBS78C	DBS78D	DBS78E	DBS78G	DBS78H	DBS78I	DBS78K	DBS78L
TCGA-A7-A6VV-01	AT>CC	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	AT>CG	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	AT>GA	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	AT>GC	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	AT>TA	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	CC>AA	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	CC>AG	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	CC>AT	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	CC>GA	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	CC>GG	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	CC>GT	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	CC>TA	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	CC>TG	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	CC>TT	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	CG>AT	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	CG>GC	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	CG>GT	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	CG>TA	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	CG>TC	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	CG>TT	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	CT>AA	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	CT>AC	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	CT>AG	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	CT>GA	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	CT>GC	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	CT>GG	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	CT>TA	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	CT>TC	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	CT>TG	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	GC>AA	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	GC>AG	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	GC>AT	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	GC>CA	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	GC>CG	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	GC>TA	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	TA>AT	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	TA>CG	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	TA>CT	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	TA>GC	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	TA>GG	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	TA>GT	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	TC>AA	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	TC>AG	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	TC>AT	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	TC>CA	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	TC>CG	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	TC>CT	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	TC>GA	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	TC>GG	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	TC>GT	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	TG>AA	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	TG>AC	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	TG>AT	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	TG>CA	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	TG>CC	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	TG>CT	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	TG>GA	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	TG>GC	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	TG>GT	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	TT>AA	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	TT>AC	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	TT>AG	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	TT>CA	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	TT>CC	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	TT>CG	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	TT>GA	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	TT>GC	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VV-01	TT>GG	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	AC>CA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	AC>CG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	AC>CT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	AC>GA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	AC>GG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	AC>GT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	AC>TA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	AC>TG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	AC>TT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	AT>CA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	AT>CC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	AT>CG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	AT>GA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	AT>GC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	AT>TA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	CC>AA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	CC>AG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	CC>AT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	CC>GA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	CC>GG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	CC>GT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	CC>TA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	CC>TG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	CC>TT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	CG>AT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	CG>GC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	CG>GT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	CG>TA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	CG>TC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	CG>TT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	CT>AA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	CT>AC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	CT>AG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	CT>GA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	CT>GC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	CT>GG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	CT>TA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	CT>TC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	CT>TG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	GC>AA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	GC>AG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	GC>AT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	GC>CA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	GC>CG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	GC>TA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	TA>AT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	TA>CG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	TA>CT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	TA>GC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	TA>GG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	TA>GT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	TC>AA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	TC>AG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	TC>AT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	TC>CA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	TC>CG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	TC>CT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	TC>GA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	TC>GG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	TC>GT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	TG>AA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	TG>AC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	TG>AT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	TG>CA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	TG>CC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	TG>CT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	TG>GA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	TG>GC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	TG>GT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	TT>AA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	TT>AC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	TT>AG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	TT>CA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	TT>CC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	TT>CG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	TT>GA	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	TT>GC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A7-A6VX-01	TT>GG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-AC-A23H-01	AC>CA	0.0006867877768356371	0.0	0.0	0.0	0.0	0.0	0.15723602469838044	0.0	0.842077187524784	0.0	0.0	0.0
TCGA-AC-A23H-01	AC>CG	0.04856091731277398	0.0	0.0	0.0	0.0	0.0	0.35489071106149933	0.0	0.5965483716257268	0.0	0.0	0.0
TCGA-AC-A23H-01	AC>CT	0.8924270600633866	0.0	0.0	0.0	0.0	0.0	0.040125151299498216	0.0	0.06744778863711533	0.0	0.0	0.0
TCGA-AC-A23H-01	AC>GA	0.000954283872039377	0.0	0.0	0.0	0.0	0.0	0.0667441186859627	0.0	0.9323015974419979	0.0	0.0	0.0
TCGA-AC-A23H-01	AC>GG	0.09941724060114743	0.0	0.0	0.0	0.0	0.0	0.3359210922364993	0.0	0.5646616671623533	0.0	0.0	0.0
TCGA-AC-A23H-01	AC>GT	0.8512803184763892	0.0	0.0	0.0	0.0	0.0	0.05547305601078036	0.0	0.0932466255128305	0.0	0.0	0.0
TCGA-AC-A23H-01	AC>TA	0.01000694136462794	0.0	0.0	0.0	0.0	0.0	0.14284513423465994	0.0	0.8471479244007121	0.0	0.0	0.0
TCGA-AC-A23H-01	AC>TG	0.0043310336577263115	0.0	0.0	0.0	0.0	0.0	0.003743939031101067	0.0	0.9919250273111726	0.0	0.0	0.0
TCGA-AC-A23H-01	AC>TT	0.9808597037244389	0.0	0.0	0.0	0.0	0.0	0.007139409636165534	0.0	0.012000886639395658	0.0	0.0	0.0
TCGA-AC-A23H-01	AT>CA	0.4824268992855814	0.0	0.0	0.0	0.0	0.0	0.19305690619735466	0.0	0.32451619451706387	0.0	0.0	0.0
TCGA-AC-A23H-01	AT>CC	0.0073654486742994706	0.0	0.0	0.0	0.0	0.0	0.0038373069769424774	0.0	0.9887972443487582	0.0	0.0	0.0
TCGA-AC-A23H-01	AT>CG	0.0076358276346539	0.0	0.0	0.0	0.0	0.0	0.3701559386944682	0.0	0.622208233670878	0.0	0.0	0.0
TCGA-AC-A23H-01	AT>GA	0.04747151475946941	0.0	0.0	0.0	0.0	0.0	0.16611818253870086	0.0	0.7864103027018298	0.0	0.0	0.0
TCGA-AC-A23H-01	AT>GC	0.2517665997686622	0.0	0.0	0.0	0.0	0.0	0.27909415145956984	0.0	0.46913924877176794	0.0	0.0	0.0
TCGA-AC-A23H-01	AT>TA	0.024534140845210033	0.0	0.0	0.0	0.0	0.0	0.06987369461011565	0.0	0.9055921645446743	0.0	0.0	0.0
TCGA-AC-A23H-01	CC>AA	0.07839650520322967	0.0	0.0	0.0	0.0	0.0	0.3236619988561599	0.0	0.5979414959406104	0.0	0.0	0.0
TCGA-AC-A23H-01	CC>AG	0.08641491345839449	0.0	0.0	0.0	0.0	0.0	0.16015838476206634	0.0	0.7534267017795392	0.0	0.0	0.0
TCGA-AC-A23H-01	CC>AT	0.18970058261170963	0.0	0.0	0.0	0.0	0.0	0.3695604900154273	0.0	0.4407389273728631	0.0	0.0	0.0
TCGA-AC-A23H-01	CC>GA	0.0011128822759582672	0.0	0.0	0.0	0.0	0.0	0.00062488164581289	0.0	0.9982622360782288	0.0	0.0	0.0
TCGA-AC-A23H-01	CC>GG	0.15955880878430428	0.0	0.0	0.0	0.0	0.0	0.3134880386808354	0.0	0.5269531525348602	0.0	0.0	0.0
TCGA-AC-A23H-01	CC>GT	0.10298957930457488	0.0	0.0	0.0	0.0	0.0	0.4822306933808065	0.0	0.41477972731461865	0.0	0.0	0.0
TCGA-AC-A23H-01	CC>TA	0.08388372991962403	0.0	0.0	0.0	0.0	0.0	0.9152414470342565	0.0	0.0008748230461195119	0.0	0.0	0.0
TCGA-AC-A23H-01	CC>TG	0.025690712737828757	0.0	0.0	0.0	0.0	0.0	0.0447564431850709	0.0	0.9295528440771004	0.0	0.0	0.0
TCGA-AC-A23H-01	CC>TT	0.9673322656244229	0.0	0.0	0.0	0.0	0.0	0.004397738720042588	0.0	0.028269995655534546	0.0	0.0	0.0
TCGA-AC-A23H-01	CG>AT	2.38155384774606e-05	0.0	0.0	0.0	0.0	0.0	0.261152242615613	0.0	0.7388239418459095	0.0	0.0	0.0
TCGA-AC-A23H-01	CG>GC	0.010369890125892515	0.0	0.0	0.0	0.0	0.0	0.36913612208270813	0.0	0.6204939877913994	0.0	0.0	0.0
TCGA-AC-A23H-01	CG>GT	0.003275864006518253	0.0	0.0	0.0	0.0	0.0	0.371782223151715	0.0	0.6249419128417668	0.0	0.0	0.0
TCGA-AC-A23H-01	CG>TA	0.010996442599342097	0.0	0.0	0.0	0.0	0.0	0.41117228307383474	0.0	0.5778312743268231	0.0	0.0	0.0
TCGA-AC-A23H-01	CG>TC	7.171977689221914e-05	0.0	0.0	0.0	0.0	0.0	0.31935994355237163	0.0	0.6805683366707362	0.0	0.0	0.0
TCGA-AC-A23H-01	CG>TT	0.003145547320965851	0.0	0.0	0.0	0.0	0.0	0.5705358227004261	0.0	0.4263186299786078	0.0	0.0	0.0
TCGA-AC-A23H-01	CT>AA	0.050830625500809364	0.0	0.0	0.0	0.0	0.0	0.35404410052445995	0.0	0.5951252739747306	0.0	0.0	0.0
TCGA-AC-A23H-01	CT>AC	0.00567552521682715	0.0	0.0	0.0	0.0	0.0	0.06075290310788106	0.0	0.9335715716752917	0.0	0.0	0.0
TCGA-AC-A23H-01	CT>AG	2.7987881205510845e-17	0.0	0.0	0.0	0.0	0.0	0.2637560523715284	0.0	0.7362439476284716	0.0	0.0	0.0
TCGA-AC-A23H-01	CT>GA	0.0018386697768292323	0.0	0.0	0.0	0.0	0.0	0.10782754686972089	0.0	0.89033378335345	0.0	0.0	0.0
TCGA-AC-A23H-01	CT>GC	0.3276490000210759	0.0	0.0	0.0	0.0	0.0	0.2507897024699698	0.0	0.42156129750895416	0.0	0.0	0.0
TCGA-AC-A23H-01	CT>GG	8.502208854002365e-05	0.0	0.0	0.0	0.0	0.0	0.09874686888719438	0.0	0.9011681090242655	0.0	0.0	0.0
TCGA-AC-A23H-01	CT>TA	0.25499297313163277	0.0	0.0	0.0	0.0	0.0	0.0019943450516894602	0.0	0.7430126818166777	0.0	0.0	0.0
TCGA-AC-A23H-01	CT>TC	0.20512636408946439	0.0	0.0	0.0	0.0	0.0	0.0030228809997979154	0.0	0.7918507549107378	0.0	0.0	0.0
TCGA-AC-A23H-01	CT>TG	0.07655610189304388	0.0	0.0	0.0	0.0	0.0	0.9195052409023082	0.0	0.00393865720464786	0.0	0.0	0.0
TCGA-AC-A23H-01	GC>AA	0.92447040527662	0.0	0.0	0.0	0.0	0.0	0.0169358794253774	0.0	0.05859371529800254	0.0	0.0	0.0
TCGA-AC-A23H-01	GC>AG	0.0005292654396221997	0.0	0.0	0.0	0.0	0.0	0.24309865634975486	0.0	0.7563720782106229	0.0	0.0	0.0
TCGA-AC-A23H-01	GC>AT	0.0007259639312774163	0.0	0.0	0.0	0.0	0.0	0.9975579035891307	0.0	0.0017161324795920787	0.0	0.0	0.0
TCGA-AC-A23H-01	GC>CA	0.0003063315049440361	0.0	0.0	0.0	0.0	0.0	0.17627117983753018	0.0	0.8234224886575259	0.0	0.0	0.0
TCGA-AC-A23H-01	GC>CG	0.009858401548779235	0.0	0.0	0.0	0.0	0.0	0.369326909436449	0.0	0.6208146890147718	0.0	0.0	0.0
TCGA-AC-A23H-01	GC>TA	1.14823193527894e-05	0.0	0.0	0.0	0.0	0.0	0.2193197915752391	0.0	0.780668726105408	0.0	0.0	0.0
TCGA-AC-A23H-01	TA>AT	0.0023659031428215392	0.0	0.0	0.0	0.0	0.0	0.07091899205916823	0.0	0.9267151047980102	0.0	0.0	0.0
