Sample Names	MutationType	DBS78A	DBS78B	DBS78C	DBS78D	DBS78E	DBS78F
TCGA-A2-A4S1-01	CT>TA	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	CT>TC	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	CT>TG	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	GC>AA	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	GC>AG	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	GC>AT	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	GC>CA	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	GC>CG	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	GC>TA	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	TA>AT	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	TA>CG	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	TA>CT	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	TA>GC	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	TA>GG	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	TA>GT	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	TC>AA	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	TC>AG	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	TC>AT	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	TC>CA	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	TC>CG	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	TC>CT	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	TC>GA	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	TC>GG	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	TC>GT	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	TG>AA	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	TG>AC	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	TG>AT	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	TG>CA	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	TG>CC	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	TG>CT	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	TG>GA	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	TG>GC	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	TG>GT	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	TT>AA	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	TT>AC	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	TT>AG	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	TT>CA	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	TT>CC	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	TT>CG	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	TT>GA	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	TT>GC	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A2-A4S1-01	TT>GG	0.0	1.0	0.0	0.0	0.0	0.0
TCGA-A7-A26G-01	AC>CA	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	AC>CG	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	AC>CT	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	AC>GA	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	AC>GG	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	AC>GT	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	AC>TA	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	AC>TG	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	AC>TT	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	AT>CA	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	AT>CC	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	AT>CG	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	AT>GA	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	AT>GC	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	AT>TA	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	CC>AA	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	CC>AG	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	CC>AT	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	CC>GA	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	CC>GG	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	CC>GT	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	CC>TA	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	CC>TG	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	CC>TT	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	CG>AT	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	CG>GC	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	CG>GT	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	CG>TA	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	CG>TC	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	CG>TT	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	CT>AA	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	CT>AC	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	CT>AG	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	CT>GA	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	CT>GC	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	CT>GG	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	CT>TA	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	CT>TC	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	CT>TG	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	GC>AA	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	GC>AG	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	GC>AT	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	GC>CA	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	GC>CG	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	GC>TA	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	TA>AT	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	TA>CG	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	TA>CT	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	TA>GC	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	TA>GG	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	TA>GT	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	TC>AA	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	TC>AG	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	TC>AT	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	TC>CA	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	TC>CG	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	TC>CT	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	TC>GA	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	TC>GG	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	TC>GT	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	TG>AA	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	TG>AC	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	TG>AT	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	TG>CA	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	TG>CC	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	TG>CT	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	TG>GA	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	TG>GC	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	TG>GT	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	TT>AA	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	TT>AC	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	TT>AG	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	TT>CA	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	TT>CC	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	TT>CG	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	TT>GA	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	TT>GC	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A26G-01	TT>GG	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A4SE-01	AC>CA	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	AC>CG	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	AC>CT	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	AC>GA	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	AC>GG	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	AC>GT	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	AC>TA	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	AC>TG	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	AC>TT	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	AT>CA	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	AT>CC	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	AT>CG	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	AT>GA	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	AT>GC	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	AT>TA	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	CC>AA	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	CC>AG	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	CC>AT	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	CC>GA	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	CC>GG	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	CC>GT	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	CC>TA	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	CC>TG	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	CC>TT	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	CG>AT	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	CG>GC	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	CG>GT	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	CG>TA	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	CG>TC	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	CG>TT	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	CT>AA	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	CT>AC	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	CT>AG	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	CT>GA	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	CT>GC	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	CT>GG	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	CT>TA	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	CT>TC	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	CT>TG	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	GC>AA	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	GC>AG	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	GC>AT	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	GC>CA	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	GC>CG	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	GC>TA	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	TA>AT	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	TA>CG	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	TA>CT	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	TA>GC	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	TA>GG	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	TA>GT	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	TC>AA	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	TC>AG	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	TC>AT	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	TC>CA	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	TC>CG	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	TC>CT	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	TC>GA	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	TC>GG	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	TC>GT	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	TG>AA	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	TG>AC	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	TG>AT	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	TG>CA	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	TG>CC	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	TG>CT	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	TG>GA	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	TG>GC	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	TG>GT	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	TT>AA	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	TT>AC	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	TT>AG	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	TT>CA	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	TT>CC	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	TT>CG	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	TT>GA	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	TT>GC	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A4SE-01	TT>GG	0.0	0.0	1.0	0.0	0.0	0.0
TCGA-A7-A5ZV-01	AC>CA	0.0	0.0	0.0	0.0	0.6278132631777653	0.37218673682223463
TCGA-A7-A5ZV-01	AC>CG	0.0	0.0	0.0	0.0	0.47171183610589196	0.5282881638941082
TCGA-A7-A5ZV-01	AC>CT	0.0	0.0	0.0	0.0	0.47171183610589196	0.5282881638941082
TCGA-A7-A5ZV-01	AC>GA	0.0	0.0	0.0	0.0	0.6289506543780182	0.3710493456219819
TCGA-A7-A5ZV-01	AC>GG	0.0	0.0	0.0	0.0	0.47171183610589196	0.5282881638941082
TCGA-A7-A5ZV-01	AC>GT	0.0	0.0	0.0	0.0	0.47171183610589196	0.5282881638941082
TCGA-A7-A5ZV-01	AC>TA	0.0	0.0	0.0	0.0	0.15371736386103732	0.8462826361389628
TCGA-A7-A5ZV-01	AC>TG	0.0	0.0	0.0	0.0	0.23301038599113164	0.7669896140088683
TCGA-A7-A5ZV-01	AC>TT	0.0	0.0	0.0	0.0	0.47171183610589196	0.5282881638941082
TCGA-A7-A5ZV-01	AT>CA	0.0	0.0	0.0	0.0	0.47171183610589196	0.5282881638941082
TCGA-A7-A5ZV-01	AT>CC	0.0	0.0	0.0	0.0	0.32737852110531573	0.6726214788946843
TCGA-A7-A5ZV-01	AT>CG	0.0	0.0	0.0	0.0	0.47171183610589196	0.5282881638941082
TCGA-A7-A5ZV-01	AT>GA	0.0	0.0	0.0	0.0	0.6562959777390991	0.3437040222609009
TCGA-A7-A5ZV-01	AT>GC	0.0	0.0	0.0	0.0	0.47171183610589196	0.5282881638941082
TCGA-A7-A5ZV-01	AT>TA	0.0	0.0	0.0	0.0	0.5540568195914327	0.44594318040856734
TCGA-A7-A5ZV-01	CC>AA	0.0	0.0	0.0	0.0	2.4945384223775997e-05	0.9999750546157763
TCGA-A7-A5ZV-01	CC>AG	0.0	0.0	0.0	0.0	0.4647960240987842	0.5352039759012159
TCGA-A7-A5ZV-01	CC>AT	0.0	0.0	0.0	0.0	0.6194493057017092	0.3805506942982908
TCGA-A7-A5ZV-01	CC>GA	0.0	0.0	0.0	0.0	0.11442748365473526	0.8855725163452648
TCGA-A7-A5ZV-01	CC>GG	0.0	0.0	0.0	0.0	0.47171183610589196	0.5282881638941082
TCGA-A7-A5ZV-01	CC>GT	0.0	0.0	0.0	0.0	0.36995951508884406	0.630040484911156
TCGA-A7-A5ZV-01	CC>TA	0.0	0.0	0.0	0.0	0.6593027685318764	0.3406972314681236
TCGA-A7-A5ZV-01	CC>TG	0.0	0.0	0.0	0.0	0.3788534459659607	0.6211465540340392
TCGA-A7-A5ZV-01	CC>TT	0.0	0.0	0.0	0.0	0.4586590722355697	0.5413409277644303
TCGA-A7-A5ZV-01	CG>AT	0.0	0.0	0.0	0.0	0.6460520900491286	0.3539479099508714
TCGA-A7-A5ZV-01	CG>GC	0.0	0.0	0.0	0.0	0.47171183610589196	0.5282881638941082
TCGA-A7-A5ZV-01	CG>GT	0.0	0.0	0.0	0.0	0.47171183610589196	0.5282881638941082
TCGA-A7-A5ZV-01	CG>TA	0.0	0.0	0.0	0.0	0.4818392124838587	0.5181607875161414
TCGA-A7-A5ZV-01	CG>TC	0.0	0.0	0.0	0.0	0.402743554076789	0.5972564459232109
TCGA-A7-A5ZV-01	CG>TT	0.0	0.0	0.0	0.0	0.5391275647621667	0.4608724352378332
TCGA-A7-A5ZV-01	CT>AA	0.0	0.0	0.0	0.0	0.47171183610589196	0.5282881638941082
TCGA-A7-A5ZV-01	CT>AC	0.0	0.0	0.0	0.0	0.5646108942528814	0.4353891057471187
TCGA-A7-A5ZV-01	CT>AG	0.0	0.0	0.0	0.0	0.6318524499861202	0.3681475500138798
TCGA-A7-A5ZV-01	CT>GA	0.0	0.0	0.0	0.0	0.6421008175940268	0.35789918240597324
TCGA-A7-A5ZV-01	CT>GC	0.0	0.0	0.0	0.0	0.47171183610589196	0.5282881638941082
TCGA-A7-A5ZV-01	CT>GG	0.0	0.0	0.0	0.0	0.854796699508742	0.14520330049125793
TCGA-A7-A5ZV-01	CT>TA	0.0	0.0	0.0	0.0	0.3399836898267911	0.6600163101732088
TCGA-A7-A5ZV-01	CT>TC	0.0	0.0	0.0	0.0	0.6185349441525576	0.38146505584744245
TCGA-A7-A5ZV-01	CT>TG	0.0	0.0	0.0	0.0	0.002076887265131094	0.9979231127348689
TCGA-A7-A5ZV-01	GC>AA	0.0	0.0	0.0	0.0	0.3441800254284605	0.6558199745715395
TCGA-A7-A5ZV-01	GC>AG	0.0	0.0	0.0	0.0	0.5577548893498577	0.44224511065014216
TCGA-A7-A5ZV-01	GC>AT	0.0	0.0	0.0	0.0	0.4649292895360759	0.5350707104639242
TCGA-A7-A5ZV-01	GC>CA	0.0	0.0	0.0	0.0	0.8149628926422294	0.18503710735777065
TCGA-A7-A5ZV-01	GC>CG	0.0	0.0	0.0	0.0	0.47171183610589196	0.5282881638941082
TCGA-A7-A5ZV-01	GC>TA	0.0	0.0	0.0	0.0	0.360513170399923	0.6394868296000771
TCGA-A7-A5ZV-01	TA>AT	0.0	0.0	0.0	0.0	0.8724456817875306	0.12755431821246938
TCGA-A7-A5ZV-01	TA>CG	0.0	0.0	0.0	0.0	0.47171183610589196	0.5282881638941082
TCGA-A7-A5ZV-01	TA>CT	0.0	0.0	0.0	0.0	0.12621324924197905	0.8737867507580209
TCGA-A7-A5ZV-01	TA>GC	0.0	0.0	0.0	0.0	0.47171183610589196	0.5282881638941082
TCGA-A7-A5ZV-01	TA>GG	0.0	0.0	0.0	0.0	0.47171183610589196	0.5282881638941082
TCGA-A7-A5ZV-01	TA>GT	0.0	0.0	0.0	0.0	0.47171183610589196	0.5282881638941082
TCGA-A7-A5ZV-01	TC>AA	0.0	0.0	0.0	0.0	0.3019312736737668	0.6980687263262331
TCGA-A7-A5ZV-01	TC>AG	0.0	0.0	0.0	0.0	0.6497497139501569	0.3502502860498431
TCGA-A7-A5ZV-01	TC>AT	0.0	0.0	0.0	0.0	0.970968757270734	0.029031242729266025
TCGA-A7-A5ZV-01	TC>CA	0.0	0.0	0.0	0.0	0.37947994004646957	0.6205200599535304
TCGA-A7-A5ZV-01	TC>CG	0.0	0.0	0.0	0.0	0.7059066941087841	0.29409330589121574
TCGA-A7-A5ZV-01	TC>CT	0.0	0.0	0.0	0.0	0.47270541733175225	0.5272945826682478
TCGA-A7-A5ZV-01	TC>GA	0.0	0.0	0.0	0.0	0.6811663400266411	0.3188336599733589
TCGA-A7-A5ZV-01	TC>GG	0.0	0.0	0.0	0.0	0.7699935961795924	0.23000640382040766
TCGA-A7-A5ZV-01	TC>GT	0.0	0.0	0.0	0.0	0.6686663697521192	0.33133363024788065
TCGA-A7-A5ZV-01	TG>AA	0.0	0.0	0.0	0.0	0.3019314604052188	0.6980685395947812
TCGA-A7-A5ZV-01	TG>AC	0.0	0.0	0.0	0.0	0.47171183610589196	0.5282881638941082
TCGA-A7-A5ZV-01	TG>AT	0.0	0.0	0.0	0.0	0.6712450246248438	0.3287549753751563
TCGA-A7-A5ZV-01	TG>CA	0.0	0.0	0.0	0.0	0.7448967982477187	0.25510320175228135
TCGA-A7-A5ZV-01	TG>CC	0.0	0.0	0.0	0.0	0.5755071106803159	0.4244928893196842
TCGA-A7-A5ZV-01	TG>CT	0.0	0.0	0.0	0.0	0.5394335197688203	0.4605664802311798
TCGA-A7-A5ZV-01	TG>GA	0.0	0.0	0.0	0.0	0.4474357470180082	0.5525642529819917
TCGA-A7-A5ZV-01	TG>GC	0.0	0.0	0.0	0.0	0.47171183610589196	0.5282881638941082
TCGA-A7-A5ZV-01	TG>GT	0.0	0.0	0.0	0.0	0.29367106965198814	0.7063289303480119
TCGA-A7-A5ZV-01	TT>AA	0.0	0.0	0.0	0.0	0.47171183610589196	0.5282881638941082
TCGA-A7-A5ZV-01	TT>AC	0.0	0.0	0.0	0.0	0.5190509327253336	0.48094906727466635
TCGA-A7-A5ZV-01	TT>AG	0.0	0.0	0.0	0.0	0.5045824822429288	0.4954175177570714
TCGA-A7-A5ZV-01	TT>CA	0.0	0.0	0.0	0.0	0.47171183610589196	0.5282881638941082
TCGA-A7-A5ZV-01	TT>CC	0.0	0.0	0.0	0.0	0.47171183610589196	0.5282881638941082
TCGA-A7-A5ZV-01	TT>CG	0.0	0.0	0.0	0.0	0.47171183610589196	0.5282881638941082
TCGA-A7-A5ZV-01	TT>GA	0.0	0.0	0.0	0.0	0.41530854898670205	0.584691451013298
TCGA-A7-A5ZV-01	TT>GC	0.0	0.0	0.0	0.0	0.47171183610589196	0.5282881638941082
TCGA-A7-A5ZV-01	TT>GG	0.0	0.0	0.0	0.0	0.588374724681035	0.4116252753189649
TCGA-A7-A6VV-01	AC>CA	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A6VV-01	AC>CG	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A6VV-01	AC>CT	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A6VV-01	AC>GA	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A6VV-01	AC>GG	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A6VV-01	AC>GT	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A6VV-01	AC>TA	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A6VV-01	AC>TG	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A6VV-01	AC>TT	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A6VV-01	AT>CA	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A6VV-01	AT>CC	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A6VV-01	AT>CG	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A6VV-01	AT>GA	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A6VV-01	AT>GC	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A6VV-01	AT>TA	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-A7-A6VV-01	CC>AA	0.0	0.0	0.0	0.0	0.0	1.0
