Sample Names	MutationType	DBS78A	DBS78B	DBS78C
PD3945a_non-exome	TC>CA	0.7968695576409466	0.19742090977804208	0.005709532581011424
PD3945a_non-exome	TC>CG	0.6572210420796183	0.27717084854687934	0.06560810937350234
PD3945a_non-exome	TC>CT	0.8204994980605977	0.08451813266419199	0.09498236927521037
PD3945a_non-exome	TC>GA	0.8419509908737733	0.15804734649649224	1.6626297342550349e-06
PD3945a_non-exome	TC>GG	0.0005903769122031245	0.7150848507032666	0.28432477238453036
PD3945a_non-exome	TC>GT	0.32069175439628644	0.5709603174653886	0.10834792813832501
PD3945a_non-exome	TG>AA	0.8725816146242289	0.127413471900665	4.913475106070619e-06
PD3945a_non-exome	TG>AC	0.9162805402640262	0.08365613103426849	6.332870170524125e-05
PD3945a_non-exome	TG>AT	0.8517457329330984	0.13237180110898986	0.015882465957911773
PD3945a_non-exome	TG>CA	0.8221299581676775	0.15891947431162232	0.01895056752070013
PD3945a_non-exome	TG>CC	0.7981392110437159	0.17141829257706395	0.030442496379220137
PD3945a_non-exome	TG>CT	0.6700878119906841	0.3242915353500771	0.0056206526592389415
PD3945a_non-exome	TG>GA	0.001697206768119106	0.9981567026175109	0.0001460906143700703
PD3945a_non-exome	TG>GC	0.0006284641275119429	0.9214585741530863	0.07791296171940174
PD3945a_non-exome	TG>GT	0.18427740945137944	0.7033853558061796	0.11233723474244099
PD3945a_non-exome	TT>AA	0.391200582957498	0.5354747736562088	0.07332464338629313
PD3945a_non-exome	TT>AC	0.0021819432697403056	0.9976677035330803	0.00015035319717950234
PD3945a_non-exome	TT>AG	0.763613411443983	0.15625959582038795	0.08012699273562908
PD3945a_non-exome	TT>CA	0.002455263056651958	0.0012096394091136646	0.9963350975342343
PD3945a_non-exome	TT>CC	0.7983373622268013	0.0001305717902482283	0.20153206598295043
PD3945a_non-exome	TT>CG	0.24432714135393782	0.7157224194648738	0.039950439181188444
PD3945a_non-exome	TT>GA	0.6784800388355846	0.2551255996618771	0.06639436150253836
PD3945a_non-exome	TT>GC	0.0015955400060948886	0.42782581553224647	0.5705786444616585
PD3945a_non-exome	TT>GG	0.8564819274474832	0.14339801518467665	0.00012005736784023988
PD4005a_non-exome	AC>CA	0.08372222594193182	0.7317885487837649	0.18448922527430328
PD4005a_non-exome	AC>CG	1.1679528437801971e-05	0.8499865811805336	0.1500017392910286
PD4005a_non-exome	AC>CT	0.10901423888766021	0.8672514836085862	0.02373427750375364
PD4005a_non-exome	AC>GA	0.4240113849611488	0.5759520948850848	3.652015376648507e-05
PD4005a_non-exome	AC>GG	0.06619478151080165	0.828867192273735	0.10493802621546344
PD4005a_non-exome	AC>GT	0.42674434832922276	0.5730662862191873	0.00018936545158986355
PD4005a_non-exome	AC>TA	0.045085466850194614	0.9462851795387677	0.008629353611037706
PD4005a_non-exome	AC>TG	0.20364496283849715	0.7962883320407623	6.670512074054684e-05
PD4005a_non-exome	AC>TT	0.0983945770288576	0.3783412107486911	0.5232642122224513
PD4005a_non-exome	AT>CA	0.021919198543779172	0.9453527184227442	0.03272808303347664
PD4005a_non-exome	AT>CC	0.06619478151080165	0.828867192273735	0.10493802621546344
PD4005a_non-exome	AT>CG	0.06619478151080165	0.828867192273735	0.10493802621546344
PD4005a_non-exome	AT>GA	0.5823013722557386	0.3088174104231841	0.10888121732107713
PD4005a_non-exome	AT>GC	0.06619478151080165	0.828867192273735	0.10493802621546344
PD4005a_non-exome	AT>TA	0.03335934598235901	0.9666100953194717	3.0558698169267084e-05
PD4005a_non-exome	CC>AA	0.21842194191430936	0.7474586225939596	0.0341194354917311
PD4005a_non-exome	CC>AG	0.10822936583244407	0.8319349993858536	0.05983563478170236
PD4005a_non-exome	CC>AT	0.2213767413149215	0.6719001789876946	0.10672307969738386
PD4005a_non-exome	CC>GA	0.057115653845945205	0.9326427910679453	0.010241555086109421
PD4005a_non-exome	CC>GG	0.01591324470621772	0.9840673129269166	1.9442366865655162e-05
PD4005a_non-exome	CC>GT	0.003888412550737248	0.6292220682935517	0.36688951915571105
PD4005a_non-exome	CC>TA	0.1338823287774159	0.00017658194293598372	0.8659410892796482
PD4005a_non-exome	CC>TG	0.2267397420275143	0.0005681026943530361	0.7726921552781326
PD4005a_non-exome	CC>TT	0.06765779976164196	0.26003293408385314	0.6723092661545049
PD4005a_non-exome	CG>AT	0.9833727188101293	0.014581976758512702	0.0020453044313580174
PD4005a_non-exome	CG>GC	0.06619478151080165	0.828867192273735	0.10493802621546344
PD4005a_non-exome	CG>GT	0.15272251235202647	0.8471753303426364	0.00010215730533724883
PD4005a_non-exome	CG>TA	5.220122593770153e-06	0.9502584051295432	0.049736374747863084
PD4005a_non-exome	CG>TC	0.06619478151080165	0.828867192273735	0.10493802621546344
PD4005a_non-exome	CG>TT	0.06619478151080165	0.828867192273735	0.10493802621546344
PD4005a_non-exome	CT>AA	0.12710270591509643	0.6930824319323591	0.17981486215254444
PD4005a_non-exome	CT>AC	0.9965050235648762	0.003072931322031354	0.0004220451130923431
PD4005a_non-exome	CT>AG	0.036518971133852954	0.9634799142386573	1.1146274897265533e-06
PD4005a_non-exome	CT>GA	0.053391866048522765	0.9465956946969266	1.2439254550688496e-05
PD4005a_non-exome	CT>GC	6.942088395970905e-06	0.8431341329535472	0.15685892495805684
PD4005a_non-exome	CT>GG	0.03856053995368281	0.7780618961749814	0.18337756387133577
PD4005a_non-exome	CT>TA	0.15172377157735412	0.11806033000219077	0.7302158984204551
PD4005a_non-exome	CT>TC	3.4258103370039324e-05	0.13808798530398309	0.8618777565926469
PD4005a_non-exome	CT>TG	0.02723480026969629	0.8826773572323945	0.09008784249790924
PD4005a_non-exome	GC>AA	0.18033456008319382	0.7143042034208712	0.10536123649593494
PD4005a_non-exome	GC>AG	0.2363713515601339	0.708161915105888	0.055466733333978016
PD4005a_non-exome	GC>AT	0.02976885732797473	0.9286408258974117	0.0415903167746136
PD4005a_non-exome	GC>CA	0.026794614643700133	0.8582229309069027	0.11498245444939721
PD4005a_non-exome	GC>CG	0.06619478151080165	0.828867192273735	0.10493802621546344
PD4005a_non-exome	GC>TA	0.03815258583884213	0.9618307900607217	1.662410043624006e-05
PD4005a_non-exome	TA>AT	0.1657666667435943	0.6137578334398581	0.2204754998165476
PD4005a_non-exome	TA>CG	2.361410400890534e-05	0.9749943205651241	0.02498206533086694
PD4005a_non-exome	TA>CT	0.022351333573653643	0.9645816151531903	0.013067051273155956
PD4005a_non-exome	TA>GC	0.06619478151080165	0.828867192273735	0.10493802621546344
PD4005a_non-exome	TA>GG	2.5237725648232088e-05	0.9083186973810515	0.09165606489330029
PD4005a_non-exome	TA>GT	0.5753722785466724	0.42455060602198574	7.71154313419793e-05
PD4005a_non-exome	TC>AA	0.12814676821440088	0.8478042686602953	0.024048963125303708
PD4005a_non-exome	TC>AG	0.028715803064016502	0.4226043814989193	0.5486798154370642
PD4005a_non-exome	TC>AT	0.14299211123943092	0.39284248410774175	0.4641654046528273
PD4005a_non-exome	TC>CA	0.10676916500508843	0.8808378997516738	0.012392935243237773
PD4005a_non-exome	TC>CG	0.06002094472551639	0.842913776841776	0.09706527843270762
PD4005a_non-exome	TC>CT	0.15859145696040286	0.5439958617337708	0.2974126813058265
PD4005a_non-exome	TC>GA	0.13791273662625111	0.8620828514487439	4.41192500507785e-06
PD4005a_non-exome	TC>GG	2.0774037984379505e-05	0.8379022702256061	0.16207695573640943
PD4005a_non-exome	TC>GT	0.0152066561827024	0.9015630248793153	0.08323031893798234
PD4005a_non-exome	TG>AA	0.1705750223529839	0.8294094175194424	1.556012757366888e-05
PD4005a_non-exome	TG>AC	0.2474390428189245	0.7522839089618478	0.0002770482192277001
PD4005a_non-exome	TG>AT	0.15438503440605855	0.7989782260969004	0.04663673949704111
PD4005a_non-exome	TG>CA	0.12803473824582604	0.8241546193686415	0.047810642385532516
PD4005a_non-exome	TG>CC	0.11402743272821567	0.8155152704858988	0.0704572967858856
PD4005a_non-exome	TG>CT	0.05796582041591277	0.9341575208287163	0.007876658755370983
PD4005a_non-exome	TG>GA	5.1055049181924116e-05	0.9998777512984023	7.119365241581448e-05
PD4005a_non-exome	TG>GC	1.967184636698483e-05	0.9604719357368044	0.03950839241682857
PD4005a_non-exome	TG>GT	0.007247348493727322	0.9211802168759612	0.07157243463031139
PD4005a_non-exome	TT>AA	0.02015420559329071	0.9186486489107205	0.06119714549598876
PD4005a_non-exome	TT>AC	6.56678727884845e-05	0.9998610265233698	7.330560384174881e-05
PD4005a_non-exome	TT>AG	0.1051068547143448	0.7162232631977883	0.17866988208786694
PD4005a_non-exome	TT>CA	0.00015171523855632104	0.0024890369050623307	0.9973592478563812
PD4005a_non-exome	TT>CC	0.1962720113178897	0.0010689699834036945	0.8026590186987066
PD4005a_non-exome	TT>CG	0.00988175298962472	0.9639425139830445	0.026175733027330738
PD4005a_non-exome	TT>GA	0.06619478151080165	0.828867192273735	0.10493802621546344
PD4005a_non-exome	TT>GC	6.79196859930202e-05	0.6064558528715227	0.3934762274424843
PD4005a_non-exome	TT>GG	0.15203153439377678	0.8476232270375363	0.00034523856868680115
PD4006a_non-exome	AC>CA	1.0	0.0	0.0
PD4006a_non-exome	AC>CG	1.0	0.0	0.0
PD4006a_non-exome	AC>CT	1.0	0.0	0.0
PD4006a_non-exome	AC>GA	1.0	0.0	0.0
PD4006a_non-exome	AC>GG	1.0	0.0	0.0
PD4006a_non-exome	AC>GT	1.0	0.0	0.0
PD4006a_non-exome	AC>TA	1.0	0.0	0.0
PD4006a_non-exome	AC>TG	1.0	0.0	0.0
PD4006a_non-exome	AC>TT	1.0	0.0	0.0
PD4006a_non-exome	AT>CA	1.0	0.0	0.0
PD4006a_non-exome	AT>CC	1.0	0.0	0.0
PD4006a_non-exome	AT>CG	1.0	0.0	0.0
PD4006a_non-exome	AT>GA	1.0	0.0	0.0
PD4006a_non-exome	AT>GC	1.0	0.0	0.0
PD4006a_non-exome	AT>TA	1.0	0.0	0.0
PD4006a_non-exome	CC>AA	1.0	0.0	0.0
PD4006a_non-exome	CC>AG	1.0	0.0	0.0
PD4006a_non-exome	CC>AT	1.0	0.0	0.0
PD4006a_non-exome	CC>GA	1.0	0.0	0.0
PD4006a_non-exome	CC>GG	1.0	0.0	0.0
PD4006a_non-exome	CC>GT	1.0	0.0	0.0
PD4006a_non-exome	CC>TA	1.0	0.0	0.0
PD4006a_non-exome	CC>TG	1.0	0.0	0.0
PD4006a_non-exome	CC>TT	1.0	0.0	0.0
PD4006a_non-exome	CG>AT	1.0	0.0	0.0
PD4006a_non-exome	CG>GC	1.0	0.0	0.0
PD4006a_non-exome	CG>GT	1.0	0.0	0.0
PD4006a_non-exome	CG>TA	1.0	0.0	0.0
PD4006a_non-exome	CG>TC	1.0	0.0	0.0
PD4006a_non-exome	CG>TT	1.0	0.0	0.0
PD4006a_non-exome	CT>AA	1.0	0.0	0.0
PD4006a_non-exome	CT>AC	1.0	0.0	0.0
PD4006a_non-exome	CT>AG	1.0	0.0	0.0
PD4006a_non-exome	CT>GA	1.0	0.0	0.0
PD4006a_non-exome	CT>GC	1.0	0.0	0.0
PD4006a_non-exome	CT>GG	1.0	0.0	0.0
PD4006a_non-exome	CT>TA	1.0	0.0	0.0
PD4006a_non-exome	CT>TC	1.0	0.0	0.0
PD4006a_non-exome	CT>TG	1.0	0.0	0.0
PD4006a_non-exome	GC>AA	1.0	0.0	0.0
PD4006a_non-exome	GC>AG	1.0	0.0	0.0
PD4006a_non-exome	GC>AT	1.0	0.0	0.0
PD4006a_non-exome	GC>CA	1.0	0.0	0.0
PD4006a_non-exome	GC>CG	1.0	0.0	0.0
PD4006a_non-exome	GC>TA	1.0	0.0	0.0
PD4006a_non-exome	TA>AT	1.0	0.0	0.0
PD4006a_non-exome	TA>CG	1.0	0.0	0.0
PD4006a_non-exome	TA>CT	1.0	0.0	0.0
PD4006a_non-exome	TA>GC	1.0	0.0	0.0
PD4006a_non-exome	TA>GG	1.0	0.0	0.0
PD4006a_non-exome	TA>GT	1.0	0.0	0.0
PD4006a_non-exome	TC>AA	1.0	0.0	0.0
PD4006a_non-exome	TC>AG	1.0	0.0	0.0
PD4006a_non-exome	TC>AT	1.0	0.0	0.0
PD4006a_non-exome	TC>CA	1.0	0.0	0.0
PD4006a_non-exome	TC>CG	1.0	0.0	0.0
PD4006a_non-exome	TC>CT	1.0	0.0	0.0
PD4006a_non-exome	TC>GA	1.0	0.0	0.0
PD4006a_non-exome	TC>GG	1.0	0.0	0.0
PD4006a_non-exome	TC>GT	1.0	0.0	0.0
PD4006a_non-exome	TG>AA	1.0	0.0	0.0
PD4006a_non-exome	TG>AC	1.0	0.0	0.0
PD4006a_non-exome	TG>AT	1.0	0.0	0.0
PD4006a_non-exome	TG>CA	1.0	0.0	0.0
PD4006a_non-exome	TG>CC	1.0	0.0	0.0
PD4006a_non-exome	TG>CT	1.0	0.0	0.0
PD4006a_non-exome	TG>GA	1.0	0.0	0.0
PD4006a_non-exome	TG>GC	1.0	0.0	0.0
PD4006a_non-exome	TG>GT	1.0	0.0	0.0
PD4006a_non-exome	TT>AA	1.0	0.0	0.0
PD4006a_non-exome	TT>AC	1.0	0.0	0.0
PD4006a_non-exome	TT>AG	1.0	0.0	0.0
PD4006a_non-exome	TT>CA	1.0	0.0	0.0
PD4006a_non-exome	TT>CC	1.0	0.0	0.0
PD4006a_non-exome	TT>CG	1.0	0.0	0.0
PD4006a_non-exome	TT>GA	1.0	0.0	0.0
PD4006a_non-exome	TT>GC	1.0	0.0	0.0
PD4006a_non-exome	TT>GG	1.0	0.0	0.0
PD4085a_non-exome	AC>CA	0.0	0.3914412774422827	0.6085587225577174
PD4085a_non-exome	AC>CG	0.0	0.4788664061179986	0.5211335938820014
PD4085a_non-exome	AC>CT	0.0	0.8556042612598348	0.14439573874016526
PD4085a_non-exome	AC>GA	0.0	0.9996091348723454	0.0003908651276545783
PD4085a_non-exome	AC>GG	0.0	0.5615688375586841	0.4384311624413158
PD4085a_non-exome	AC>GT	0.0	0.9979664151946334	0.002033584805366651
PD4085a_non-exome	AC>TA	0.0	0.9467590070421813	0.053240992957818804
PD4085a_non-exome	AC>TG	0.0	0.9994836846872847	0.0005163153127153079
PD4085a_non-exome	AC>TT	0.0	0.10494502461800295	0.8950549753819971
PD4085a_non-exome	AT>CA	0.0	0.8240695439892841	0.17593045601071586
PD4085a_non-exome	AT>CC	0.0	0.5615688375586841	0.4384311624413158
PD4085a_non-exome	AT>CG	0.0	0.5615688375586841	0.4384311624413158
PD4085a_non-exome	AT>GA	0.0	0.31503893030556185	0.6849610696944382
PD4085a_non-exome	AT>GC	0.0	0.5615688375586841	0.4384311624413158
PD4085a_non-exome	AT>TA	0.0	0.9998050831714584	0.00019491682854150095
PD4085a_non-exome	CC>AA	0.0	0.7803407717613076	0.21965922823869236
PD4085a_non-exome	CC>AG	0.0	0.6927472437208285	0.30725275627917153
PD4085a_non-exome	CC>AT	0.0	0.5051782907028477	0.49482170929715236
PD4085a_non-exome	CC>GA	0.0	0.9365773079144907	0.06342269208550934
PD4085a_non-exome	CC>GG	0.0	0.9998781790753272	0.00012182092467279751
PD4085a_non-exome	CC>GT	0.0	0.21759534189684415	0.7824046581031557
PD4085a_non-exome	CC>TA	0.0	3.3066871583878446e-05	0.9999669331284161
PD4085a_non-exome	CC>TG	0.0	0.00011921148453193673	0.9998807885154681
PD4085a_non-exome	CC>TT	0.0	0.05901871782993285	0.9409812821700672
PD4085a_non-exome	CG>AT	0.0	0.536206816209405	0.4637931837905949
PD4085a_non-exome	CG>GC	0.0	0.5615688375586841	0.4384311624413158
PD4085a_non-exome	CG>GT	0.0	0.9992569401851011	0.0007430598148988467
PD4085a_non-exome	CG>TA	0.0	0.7559936925719412	0.24400630742805893
PD4085a_non-exome	CG>TC	0.0	0.5615688375586841	0.4384311624413158
PD4085a_non-exome	CG>TT	0.0	0.5615688375586841	0.4384311624413158
PD4085a_non-exome	CT>AA	0.0	0.38463108872699037	0.6153689112730096
PD4085a_non-exome	CT>AC	0.0	0.541433903636716	0.45856609636328405
PD4085a_non-exome	CT>AG	0.0	0.9999928659777446	7.134022255272843e-06
PD4085a_non-exome	CT>GA	0.0	0.9999189701356903	8.102986430967116e-05
PD4085a_non-exome	CT>GC	0.0	0.4657091095593275	0.5342908904406725
PD4085a_non-exome	CT>GG	0.0	0.40759908214626506	0.5924009178537349
PD4085a_non-exome	CT>TA	0.0	0.02554833125717598	0.974451668742824
PD4085a_non-exome	CT>TC	0.0	0.02532330177865592	0.9746766982213441
PD4085a_non-exome	CT>TG	0.0	0.6137294285001305	0.3862705714998696
PD4085a_non-exome	GC>AA	0.0	0.5236712139021739	0.4763287860978262
PD4085a_non-exome	GC>AG	0.0	0.6743071315919923	0.3256928684080077
PD4085a_non-exome	GC>AT	0.0	0.7835874661943933	0.21641253380560665
PD4085a_non-exome	GC>CA	0.0	0.5475870069667101	0.45241299303328986
PD4085a_non-exome	GC>CG	0.0	0.5615688375586841	0.4384311624413158
PD4085a_non-exome	GC>TA	0.0	0.9998934278650571	0.0001065721349428971
PD4085a_non-exome	TA>AT	0.0	0.31102223850734684	0.6889777614926531
PD4085a_non-exome	TA>CG	0.0	0.863552529727256	0.13644747027274395
PD4085a_non-exome	TA>CT	0.0	0.92290174378589	0.0770982562141101
PD4085a_non-exome	TA>GC	0.0	0.5615688375586841	0.4384311624413158
PD4085a_non-exome	TA>GG	0.0	0.6164231612670686	0.3835768387329313
PD4085a_non-exome	TA>GT	0.0	0.9988811390578678	0.0011188609421321316
PD4085a_non-exome	TC>AA	0.0	0.8511183465260754	0.14888165347392457
PD4085a_non-exome	TC>AG	0.0	0.11103256890563357	0.8889674310943664
PD4085a_non-exome	TC>AT	0.0	0.12068167529676556	0.8793183247032345
PD4085a_non-exome	TC>CA	0.0	0.9201648237698627	0.07983517623013717
PD4085a_non-exome	TC>CG	0.0	0.5847545759761533	0.4152454240238468
PD4085a_non-exome	TC>CT	0.0	0.2287580086076326	0.7712419913923674
PD4085a_non-exome	TC>GA	0.0	0.9999684415341149	3.155846588506034e-05
PD4085a_non-exome	TC>GG	0.0	0.4560318037492218	0.5439681962507782
PD4085a_non-exome	TC>GT	0.0	0.6372295799396066	0.3627704200603934
PD4085a_non-exome	TG>AA	0.0	0.9998843236905772	0.00011567630942277776
PD4085a_non-exome	TG>AC	0.0	0.997734109680954	0.002265890319045954
PD4085a_non-exome	TG>AT	0.0	0.7353204650226912	0.2646795349773088
PD4085a_non-exome	TG>CA	0.0	0.7365185499480678	0.2634814500519322
PD4085a_non-exome	TG>CC	0.0	0.6524112069786946	0.34758879302130535
PD4085a_non-exome	TG>CT	0.0	0.950573690999801	0.04942630900019886
PD4085a_non-exome	TG>GA	0.0	0.9995611115073486	0.00043888849265132557
PD4085a_non-exome	TG>GC	0.0	0.7976632624369203	0.20233673756307968
PD4085a_non-exome	TG>GT	0.0	0.6760739556333708	0.32392604436662925
PD4085a_non-exome	TT>AA	0.0	0.7088168540789203	0.29118314592107974
PD4085a_non-exome	TT>AC	0.0	0.9995480902591927	0.0004519097408072576
PD4085a_non-exome	TT>AG	0.0	0.39395766861118625	0.6060423313888138
PD4085a_non-exome	TT>CA	0.0	0.0004045325960230621	0.9995954674039769
PD4085a_non-exome	TT>CC	0.0	0.00021591865414617183	0.9997840813458538
PD4085a_non-exome	TT>CG	0.0	0.8565640442785305	0.14343595572146958
PD4085a_non-exome	TT>GA	0.0	0.5615688375586841	0.4384311624413158
PD4085a_non-exome	TT>GC	0.0	0.19995955515130992	0.80004044484869
PD4085a_non-exome	TT>GG	0.0	0.997494597627343	0.002505402372657004
PD4086a_non-exome	AC>CA	0.458469128227609	0.541530871772391	0.0
PD4086a_non-exome	AC>CG	0.00010167186753894693	0.999898328132461	0.0
PD4086a_non-exome	AC>CT	0.4819152698619186	0.5180847301380814	0.0
PD4086a_non-exome	AC>GA	0.8449088597815878	0.1550911402184122	0.0
PD4086a_non-exome	AC>GG	0.37145537103329673	0.6285446289667033	0.0
PD4086a_non-exome	AC>GT	0.846403053204764	0.15359694679523594	0.0
PD4086a_non-exome	AC>TA	0.2606671287032464	0.7393328712967537	0.0
PD4086a_non-exome	AC>TG	0.6542778641591981	0.34572213584080197	0.0
PD4086a_non-exome	AC>TT	0.6580618899961189	0.34193811000388113	0.0
PD4086a_non-exome	AT>CA	0.14645060545366484	0.8535493945463352	0.0
PD4086a_non-exome	AT>CC	0.37145537103329673	0.6285446289667033	0.0
PD4086a_non-exome	AT>CG	0.37145537103329673	0.6285446289667033	0.0
PD4086a_non-exome	AT>GA	0.933125248057977	0.06687475194202304	0.0
PD4086a_non-exome	AT>GC	0.37145537103329673	0.6285446289667033	0.0
PD4086a_non-exome	AT>TA	0.20343256257419517	0.7965674374258048	0.0
PD4086a_non-exome	CC>AA	0.6837868546691126	0.3162131453308875	0.0
PD4086a_non-exome	CC>AG	0.4904957502061483	0.5095042497938518	0.0
PD4086a_non-exome	CC>AT	0.7091452099815586	0.29085479001844144	0.0
PD4086a_non-exome	CC>GA	0.31185439817585336	0.6881456018241466	0.0
PD4086a_non-exome	CC>GG	0.10687538967149122	0.8931246103285088	0.0
PD4086a_non-exome	CC>GT	0.04373011208381046	0.9562698879161896	0.0
PD4086a_non-exome	CC>TA	0.9998217974500891	0.00017820254991091157	0.0
PD4086a_non-exome	CC>TG	0.9996615297825053	0.0003384702174945848	0.0
PD4086a_non-exome	CC>TT	0.6581665425278679	0.3418334574721322	0.0
PD4086a_non-exome	CG>AT	0.9980001513306352	0.00199984866936481	0.0
PD4086a_non-exome	CG>GC	0.37145537103329673	0.6285446289667033	0.0
PD4086a_non-exome	CG>GT	0.5715541708080237	0.4284458291919763	0.0
PD4086a_non-exome	CG>TA	4.0649297861962807e-05	0.999959350702138	0.0
PD4086a_non-exome	CG>TC	0.37145537103329673	0.6285446289667033	0.0
PD4086a_non-exome	CG>TT	0.37145537103329673	0.6285446289667033	0.0
PD4086a_non-exome	CT>AA	0.5757441112574097	0.42425588874259035	0.0
PD4086a_non-exome	CT>AC	0.9995834561740818	0.00041654382591817105	0.0
PD4086a_non-exome	CT>AG	0.21904509981127443	0.7809549001887256	0.0
PD4086a_non-exome	CT>GA	0.2944780002178989	0.7055219997821011	0.0
PD4086a_non-exome	CT>GC	6.0925447439080704e-05	0.9999390745525609	0.0
PD4086a_non-exome	CT>GG	0.2683330274139202	0.7316669725860798	0.0
PD4086a_non-exome	CT>TA	0.9048526879103787	0.09514731208962146	0.0
PD4086a_non-exome	CT>TC	0.0018324940354699376	0.9981675059645301	0.0
PD4086a_non-exome	CT>TG	0.1858833759404106	0.8141166240595893	0.0
PD4086a_non-exome	GC>AA	0.6513514279044752	0.34864857209552486	0.0
PD4086a_non-exome	GC>AG	0.7118141629969664	0.2881858370030335	0.0
PD4086a_non-exome	GC>AT	0.19173446011628756	0.8082655398837125	0.0
PD4086a_non-exome	GC>CA	0.1876758830654153	0.8123241169345846	0.0
PD4086a_non-exome	GC>CG	0.37145537103329673	0.6285446289667033	0.0
PD4086a_non-exome	GC>TA	0.2269235083637511	0.7730764916362489	0.0
PD4086a_non-exome	TA>AT	0.666514105862426	0.33348589413757407	0.0
PD4086a_non-exome	TA>CG	0.00017919392231498317	0.9998208060776851	0.0
PD4086a_non-exome	TA>CT	0.14637396350810117	0.8536260364918988	0.0
PD4086a_non-exome	TA>GC	0.37145537103329673	0.6285446289667033	0.0
PD4086a_non-exome	TA>GG	0.00020556747177496415	0.9997944325282251	0.0
PD4086a_non-exome	TA>GT	0.9093287251355352	0.09067127486446491	0.0
PD4086a_non-exome	TC>AA	0.5279723723067264	0.4720276276932735	0.0
PD4086a_non-exome	TC>AG	0.3345874659457622	0.6654125340542378	0.0
PD4086a_non-exome	TC>AT	0.72925790011285	0.2707420998871499	0.0
PD4086a_non-exome	TC>CA	0.47284563270825297	0.527154367291747	0.0
PD4086a_non-exome	TC>CG	0.34509033400318073	0.6549096659968192	0.0
PD4086a_non-exome	TC>CT	0.6832763587178776	0.31672364128212244	0.0
PD4086a_non-exome	TC>GA	0.542087611939791	0.4579123880602089	0.0
PD4086a_non-exome	TC>GG	0.00018343390111365526	0.9998165660988864	0.0
PD4086a_non-exome	TC>GT	0.11096549880247959	0.8890345011975204	0.0
PD4086a_non-exome	TG>AA	0.6034692061587604	0.3965307938412397	0.0
PD4086a_non-exome	TG>AC	0.7087932683538335	0.29120673164616645	0.0
PD4086a_non-exome	TG>AT	0.5884583719768365	0.4115416280231635	0.0
PD4086a_non-exome	TG>CA	0.5347995119010183	0.46520048809898185	0.0
PD4086a_non-exome	TG>CC	0.5085239017037098	0.49147609829629024	0.0
PD4086a_non-exome	TG>CT	0.314683901458962	0.685316098541038	0.0
PD4086a_non-exome	TG>GA	0.0003777108366700645	0.99962228916333	0.0
PD4086a_non-exome	TG>GC	0.00015153967317304366	0.999848460326827	0.0
PD4086a_non-exome	TG>GT	0.05501620426421963	0.9449837957357804	0.0
PD4086a_non-exome	TT>AA	0.13967273852820272	0.8603272614717973	0.0
PD4086a_non-exome	TT>AC	0.00048577371032218497	0.9995142262896777	0.0
PD4086a_non-exome	TT>AG	0.5206047139382286	0.4793952860617714	0.0
PD4086a_non-exome	TT>CA	0.31084628911303097	0.6891537108869691	0.0
PD4086a_non-exome	TT>CC	0.9992645453531765	0.0007354546468235515	0.0
PD4086a_non-exome	TT>CG	0.07051129565133224	0.9294887043486677	0.0
PD4086a_non-exome	TT>GA	0.37145537103329673	0.6285446289667033	0.0
PD4086a_non-exome	TT>GC	0.0008280726123346524	0.9991719273876652	0.0
PD4086a_non-exome	TT>GG	0.5703138422751289	0.4296861577248712	0.0
PD4088a_non-exome	AC>CA	0.0	0.39144127744228263	0.6085587225577174
PD4088a_non-exome	AC>CG	0.0	0.4788664061179985	0.5211335938820014
PD4088a_non-exome	AC>CT	0.0	0.8556042612598348	0.14439573874016529
PD4088a_non-exome	AC>GA	0.0	0.9996091348723455	0.00039086512765457843
PD4088a_non-exome	AC>GG	0.0	0.5615688375586841	0.4384311624413158
PD4088a_non-exome	AC>GT	0.0	0.9979664151946334	0.002033584805366651
PD4088a_non-exome	AC>TA	0.0	0.9467590070421812	0.0532409929578188
PD4088a_non-exome	AC>TG	0.0	0.9994836846872848	0.000516315312715308
PD4088a_non-exome	AC>TT	0.0	0.10494502461800295	0.8950549753819971
PD4088a_non-exome	AT>CA	0.0	0.8240695439892841	0.17593045601071586
PD4088a_non-exome	AT>CC	0.0	0.5615688375586841	0.4384311624413158
PD4088a_non-exome	AT>CG	0.0	0.5615688375586841	0.4384311624413158
PD4088a_non-exome	AT>GA	0.0	0.3150389303055618	0.684961069694438
PD4088a_non-exome	AT>GC	0.0	0.5615688375586841	0.4384311624413158
PD4088a_non-exome	AT>TA	0.0	0.9998050831714586	0.00019491682854150098
PD4088a_non-exome	CC>AA	0.0	0.7803407717613077	0.21965922823869236
PD4088a_non-exome	CC>AG	0.0	0.6927472437208285	0.3072527562791716
PD4088a_non-exome	CC>AT	0.0	0.5051782907028476	0.4948217092971523
PD4088a_non-exome	CC>GA	0.0	0.9365773079144907	0.06342269208550934
PD4088a_non-exome	CC>GG	0.0	0.9998781790753272	0.00012182092467279753
PD4088a_non-exome	CC>GT	0.0	0.21759534189684418	0.7824046581031558
PD4088a_non-exome	CC>TA	0.0	3.306687158387844e-05	0.9999669331284162
PD4088a_non-exome	CC>TG	0.0	0.00011921148453193672	0.999880788515468
PD4088a_non-exome	CC>TT	0.0	0.05901871782993285	0.9409812821700672
PD4088a_non-exome	CG>AT	0.0	0.536206816209405	0.463793183790595
PD4088a_non-exome	CG>GC	0.0	0.5615688375586841	0.4384311624413158
