Sample Names	MutationType	DBS78A	DBS78B	DBS78C	DBS78D	DBS78E	DBS78F	DBS78G	DBS78H	DBS78I	DBS78J	DBS78K
PD3904a_non-exome	GC>AG	0.7764784491997575	0.04226845186636949	0.0	0.0	0.181253098933873	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	GC>AT	0.34997871059126684	0.6500093065807478	0.0	0.0	1.1982827985307363e-05	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	GC>CA	7.236677156250658e-05	0.8932544985209866	0.0	0.0	0.10667313470745089	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	GC>CG	0.557297416750898	0.2980736239697218	0.0	0.0	0.1446289592793803	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	GC>TA	0.44425610588610337	0.5220305921098474	0.0	0.0	0.03371330200404936	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	TA>AT	0.784306675547108	0.1730030676049351	0.0	0.0	0.04269025684795689	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	TA>CG	0.00014009638896596895	0.999794009085433	0.0	0.0	6.589452560108338e-05	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	TA>CT	0.4833993531305022	0.4337085567351484	0.0	0.0	0.08289209013434953	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	TA>GC	0.557297416750898	0.2980736239697218	0.0	0.0	0.1446289592793803	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	TA>GG	0.6052296447873245	0.25323942190819904	0.0	0.0	0.14153093330447636	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	TA>GT	0.8828634681933153	3.3165671156956575e-05	0.0	0.0	0.1171033661355278	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	TC>AA	0.23490218909897062	0.3881960718021734	0.0	0.0	0.37690173909885594	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	TC>AG	0.6861273203659604	0.31387267963403975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	TC>AT	0.6595025994144227	0.06151644112744891	0.0	0.0	0.27898095945812834	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	TC>CA	0.7243874925362818	0.0775441392297384	0.0	0.0	0.19806836823397972	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	TC>CG	0.0006811167316942776	0.9992166760796175	0.0	0.0	0.00010220718868816938	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	TC>CT	0.6243518383019934	0.3462908718278084	0.0	0.0	0.029357289870198238	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	TC>GA	0.47479759703206287	0.068738409289831	0.0	0.0	0.4564639936781062	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	TC>GG	0.000670806027585774	0.9992781334815122	0.0	0.0	5.106049090200441e-05	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	TC>GT	0.00033881598533287244	3.108209376669541e-05	0.0	0.0	0.9996301019209006	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	TG>AA	0.4305572315944437	0.5013773510500199	0.0	0.0	0.06806541735553616	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	TG>AC	0.5458167672869162	0.3758025418127552	0.0	0.0	0.0783806909003285	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	TG>AT	0.6778065254720397	0.27171403799417987	0.0	0.0	0.05047943653378038	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	TG>CA	0.47662544865241396	0.44999339803807864	0.0	0.0	0.07338115330950729	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	TG>CC	0.9357371943663619	0.00011892949412828045	0.0	0.0	0.06414387613950981	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	TG>CT	0.43166152679595626	0.46145092054018844	0.0	0.0	0.10688755266385545	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	TG>GA	0.00016654681061370035	0.9997830961120387	0.0	0.0	5.0357077347618e-05	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	TG>GC	0.0003868291711380466	0.9995389233467915	0.0	0.0	7.424748207046384e-05	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	TG>GT	0.5426134975673197	0.4472155615554733	0.0	0.0	0.010170940877206998	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	TT>AA	0.11472500535156276	0.8852715186355581	0.0	0.0	3.476012879099327e-06	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	TT>AC	0.00021852767809597235	0.9997082462392606	0.0	0.0	7.322608264340086e-05	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	TT>AG	0.6500551377396235	0.26160905578080307	0.0	0.0	0.08833580647957344	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	TT>CA	0.5350701096871125	0.3178098506298513	0.0	0.0	0.14712003968303614	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	TT>CC	0.5652262149258538	0.3207319594537475	0.0	0.0	0.11404182562039872	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	TT>CG	0.0007079944633091688	0.0005804280357244515	0.0	0.0	0.9987115775009663	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	TT>GA	0.557297416750898	0.2980736239697218	0.0	0.0	0.1446289592793803	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	TT>GC	0.5584039018741846	0.32424930456324264	0.0	0.0	0.11734679356257272	0.0	0.0	0.0	0.0	0.0	0.0
PD3904a_non-exome	TT>GG	0.5882196415573853	0.2337251075098631	0.0	0.0	0.1780552509327515	0.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>CA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>CG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>CT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>GA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>GG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>GT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>TA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>TG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>TT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AT>CA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AT>CC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AT>CG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AT>GA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AT>GC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AT>TA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>AA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>AG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>AT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>GA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>GG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>GT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>TA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>TG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>TT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CG>AT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CG>GC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CG>GT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CG>TA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CG>TC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CG>TT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>AA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>AC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>AG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>GA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>GC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>GG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>TA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>TC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>TG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	GC>AA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	GC>AG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	GC>AT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	GC>CA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	GC>CG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	GC>TA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TA>AT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TA>CG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TA>CT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TA>GC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TA>GG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TA>GT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>AA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>AG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>AT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>CA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>CG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>CT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>GA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>GG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>GT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>AA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>AC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>AT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>CA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>CC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>CT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>GA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>GC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>GT	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>AA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>AC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>AG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>CA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>CC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>CG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>GA	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>GC	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TT>GG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
PD3945a_non-exome	AC>CA	0.0	0.0	0.0	0.0015174784332758697	0.0026233707576192446	0.9940281513941428	0.001830999414962189	0.0	0.0	0.0	0.0
PD3945a_non-exome	AC>CG	0.0	0.0	0.0	0.13561225934655727	0.27579805250033274	0.23702615053429635	0.35156353761881376	0.0	0.0	0.0	0.0
PD3945a_non-exome	AC>CT	0.0	0.0	0.0	0.21508901463535798	0.7590878750378098	0.025722961139884436	0.00010014918694785597	0.0	0.0	0.0	0.0
PD3945a_non-exome	AC>GA	0.0	0.0	0.0	0.1335412264325654	0.605799197714164	0.2093527743722584	0.051306801481012236	0.0	0.0	0.0	0.0
PD3945a_non-exome	AC>GG	0.0	0.0	0.0	0.1272626165608251	0.34887099799513005	0.22734477136296993	0.2965216140810749	0.0	0.0	0.0	0.0
PD3945a_non-exome	AC>GT	0.0	0.0	0.0	0.00031492928774705457	0.0013176134653529892	0.997711487145789	0.0006559701011108525	0.0	0.0	0.0	0.0
PD3945a_non-exome	AC>TA	0.0	0.0	0.0	0.49810747860323557	0.4682192993697603	0.03358372082049197	8.950120651223624e-05	0.0	0.0	0.0	0.0
PD3945a_non-exome	AC>TG	0.0	0.0	0.0	0.5360302388806023	0.0003270931093469562	0.4633572850309958	0.00028538297905495596	0.0	0.0	0.0	0.0
PD3945a_non-exome	AC>TT	0.0	0.0	0.0	4.316354780040772e-05	0.9997313589412964	0.00010622375472783244	0.00011925375617542003	0.0	0.0	0.0	0.0
PD3945a_non-exome	AT>CA	0.0	0.0	0.0	4.551065760482017e-05	0.9997400058532804	6.94198777247105e-05	0.00014506361139015355	0.0	0.0	0.0	0.0
PD3945a_non-exome	AT>CC	0.0	0.0	0.0	0.1272626165608251	0.34887099799513005	0.22734477136296993	0.2965216140810749	0.0	0.0	0.0	0.0
PD3945a_non-exome	AT>CG	0.0	0.0	0.0	0.1272626165608251	0.34887099799513005	0.22734477136296993	0.2965216140810749	0.0	0.0	0.0	0.0
PD3945a_non-exome	AT>GA	0.0	0.0	0.0	0.11848792696744712	0.8811899753686554	7.20623448541199e-05	0.00025003531904343193	0.0	0.0	0.0	0.0
PD3945a_non-exome	AT>GC	0.0	0.0	0.0	0.1272626165608251	0.34887099799513005	0.22734477136296993	0.2965216140810749	0.0	0.0	0.0	0.0
PD3945a_non-exome	AT>TA	0.0	0.0	0.0	0.038538803726785906	0.802158749045924	7.732540424452083e-05	0.1592251218230456	0.0	0.0	0.0	0.0
PD3945a_non-exome	CC>AA	0.0	0.0	0.0	0.14974780465219745	0.24772540023132908	0.33907118150308163	0.26345561361339187	0.0	0.0	0.0	0.0
PD3945a_non-exome	CC>AG	0.0	0.0	0.0	0.3499290294061855	0.24648841024998927	0.04746368395882766	0.35611887638499745	0.0	0.0	0.0	0.0
PD3945a_non-exome	CC>AT	0.0	0.0	0.0	0.3606447687575346	0.36355657389043594	0.09754045692479672	0.17825820042723267	0.0	0.0	0.0	0.0
PD3945a_non-exome	CC>GA	0.0	0.0	0.0	0.2874982112609962	0.1944947267827373	0.27617498525537254	0.2418320767008941	0.0	0.0	0.0	0.0
PD3945a_non-exome	CC>GG	0.0	0.0	0.0	0.9983183983949196	0.0006978904620809743	0.00038398144122038025	0.0005997297017790137	0.0	0.0	0.0	0.0
PD3945a_non-exome	CC>GT	0.0	0.0	0.0	0.015212718801633643	0.5254468019383454	0.11675938331107276	0.3425810959489482	0.0	0.0	0.0	0.0
PD3945a_non-exome	CC>TA	0.0	0.0	0.0	0.41789549291741396	0.41457348875859995	0.04500581929698598	0.12252519902700004	0.0	0.0	0.0	0.0
PD3945a_non-exome	CC>TG	0.0	0.0	0.0	0.0005195376549855488	0.0008917593330471538	0.9968955146042489	0.0016931884077185024	0.0	0.0	0.0	0.0
PD3945a_non-exome	CC>TT	0.0	0.0	0.0	0.051604392740406915	0.6369092382425885	0.14597680407791958	0.165509564939085	0.0	0.0	0.0	0.0
PD3945a_non-exome	CG>AT	0.0	0.0	0.0	3.596829471131431e-05	0.9997973378297913	7.1264700708951e-05	9.542917478844309e-05	0.0	0.0	0.0	0.0
PD3945a_non-exome	CG>GC	0.0	0.0	0.0	0.1272626165608251	0.34887099799513005	0.22734477136296993	0.2965216140810749	0.0	0.0	0.0	0.0
PD3945a_non-exome	CG>GT	0.0	0.0	0.0	4.8795447604935555e-05	0.5712515520478387	9.384571109163663e-05	0.42860580679346466	0.0	0.0	0.0	0.0
PD3945a_non-exome	CG>TA	0.0	0.0	0.0	0.1274363989822795	0.20018391887938652	0.23589555650102764	0.4364841256373064	0.0	0.0	0.0	0.0
PD3945a_non-exome	CG>TC	0.0	0.0	0.0	0.1272626165608251	0.34887099799513005	0.22734477136296993	0.2965216140810749	0.0	0.0	0.0	0.0
PD3945a_non-exome	CG>TT	0.0	0.0	0.0	0.1272626165608251	0.34887099799513005	0.22734477136296993	0.2965216140810749	0.0	0.0	0.0	0.0
PD3945a_non-exome	CT>AA	0.0	0.0	0.0	0.34475260724421675	0.3375200355696536	0.31770836167620914	1.899550992052489e-05	0.0	0.0	0.0	0.0
PD3945a_non-exome	CT>AC	0.0	0.0	0.0	8.976847607139354e-05	0.9995000494276729	0.00015557569628177223	0.000254606399973854	0.0	0.0	0.0	0.0
PD3945a_non-exome	CT>AG	0.0	0.0	0.0	0.11045977427528426	0.813407696971035	0.041462481185108174	0.03467004756857241	0.0	0.0	0.0	0.0
PD3945a_non-exome	CT>GA	0.0	0.0	0.0	0.04844970027678755	0.9513556791867516	8.330815224966473e-05	0.00011131238421129315	0.0	0.0	0.0	0.0
PD3945a_non-exome	CT>GC	0.0	0.0	0.0	0.12057974874321761	0.2609375690292825	0.245072253817337	0.3734104284101629	0.0	0.0	0.0	0.0
PD3945a_non-exome	CT>GG	0.0	0.0	0.0	0.6433998069830146	0.00010549289697385824	0.00034699770943893293	0.3561477024105727	0.0	0.0	0.0	0.0
PD3945a_non-exome	CT>TA	0.0	0.0	0.0	0.031113931838812347	0.9166298008753688	0.0522499768651952	6.290420623569998e-06	0.0	0.0	0.0	0.0
PD3945a_non-exome	CT>TC	0.0	0.0	0.0	1.3968504925948989e-05	1.9699180823838723e-05	0.5127537696555944	0.4872125626586558	0.0	0.0	0.0	0.0
PD3945a_non-exome	CT>TG	0.0	0.0	0.0	0.16918856662494475	0.30611266344633103	0.24251258045989538	0.28218618946882873	0.0	0.0	0.0	0.0
PD3945a_non-exome	GC>AA	0.0	0.0	0.0	0.15071779181969355	0.4781539779354149	0.24574310547516895	0.12538512476972258	0.0	0.0	0.0	0.0
PD3945a_non-exome	GC>AG	0.0	0.0	0.0	0.1762916035257722	0.6763467346970273	0.08045377869747483	0.06690788307972567	0.0	0.0	0.0	0.0
PD3945a_non-exome	GC>AT	0.0	0.0	0.0	0.339169400998041	2.5822435983543045e-05	0.11660365504571446	0.544201121520261	0.0	0.0	0.0	0.0
PD3945a_non-exome	GC>CA	0.0	0.0	0.0	5.578840323257808e-05	0.9997070928744203	9.205002761435074e-05	0.00014506869473281402	0.0	0.0	0.0	0.0
PD3945a_non-exome	GC>CG	0.0	0.0	0.0	0.1272626165608251	0.34887099799513005	0.22734477136296993	0.2965216140810749	0.0	0.0	0.0	0.0
PD3945a_non-exome	GC>TA	0.0	0.0	0.0	0.00014271941798230388	0.4231155563060344	0.5763071621742568	0.00043456210172656396	0.0	0.0	0.0	0.0
PD3945a_non-exome	TA>AT	0.0	0.0	0.0	0.6729179045969627	0.32677473120696915	9.639947258702352e-05	0.00021096472348120402	0.0	0.0	0.0	0.0
PD3945a_non-exome	TA>CG	0.0	0.0	0.0	0.10771120060193869	0.3592246755584055	0.1670684712073685	0.3659956526322872	0.0	0.0	0.0	0.0
PD3945a_non-exome	TA>CT	0.0	0.0	0.0	0.3339995743131689	0.41024617099188726	0.2556976207466165	5.6633948327226776e-05	0.0	0.0	0.0	0.0
PD3945a_non-exome	TA>GC	0.0	0.0	0.0	0.1272626165608251	0.34887099799513005	0.22734477136296993	0.2965216140810749	0.0	0.0	0.0	0.0
PD3945a_non-exome	TA>GG	0.0	0.0	0.0	0.11564165003777994	0.312559614484878	0.2250717556772223	0.3467269798001197	0.0	0.0	0.0	0.0
PD3945a_non-exome	TA>GT	0.0	0.0	0.0	0.31455807653701545	0.3474601314509182	0.3378303921056953	0.00015139990637120328	0.0	0.0	0.0	0.0
PD3945a_non-exome	TC>AA	0.0	0.0	0.0	0.028929368129367524	0.8218921175862101	0.08802714977528893	0.06115136450913356	0.0	0.0	0.0	0.0
PD3945a_non-exome	TC>AG	0.0	0.0	0.0	0.055699785675800494	0.0	0.8554487644255585	0.088851449898641	0.0	0.0	0.0	0.0
PD3945a_non-exome	TC>AT	0.0	0.0	0.0	0.09443825425458852	0.7274309601121652	0.11115132760285075	0.06697945803039558	0.0	0.0	0.0	0.0
PD3945a_non-exome	TC>CA	0.0	0.0	0.0	0.0	0.8844849053824172	0.0930706724977387	0.022444422119844164	0.0	0.0	0.0	0.0
PD3945a_non-exome	TC>CG	0.0	0.0	0.0	0.12515273766284066	0.2585425111421539	0.31380839028619234	0.3024963609088132	0.0	0.0	0.0	0.0
PD3945a_non-exome	TC>CT	0.0	0.0	0.0	0.33113660993186594	0.29162095317014597	0.15595482410341396	0.22128761279457412	0.0	0.0	0.0	0.0
PD3945a_non-exome	TC>GA	0.0	0.0	0.0	0.05309720930483855	0.7253162239108933	0.037168067161807705	0.18441849962246046	0.0	0.0	0.0	0.0
PD3945a_non-exome	TC>GG	0.0	0.0	0.0	0.00022333823742803772	0.00017891030649952602	0.0002634797410137937	0.9993342717150586	0.0	0.0	0.0	0.0
PD3945a_non-exome	TC>GT	0.0	0.0	0.0	7.336887736380926e-06	0.980763472730119	0.019138736862664315	9.045351948039446e-05	0.0	0.0	0.0	0.0
PD3945a_non-exome	TG>AA	0.0	0.0	0.0	4.070947815135004e-05	0.6094882947290774	0.04967241200612489	0.34079858378664635	0.0	0.0	0.0	0.0
PD3945a_non-exome	TG>AC	0.0	0.0	0.0	0.31093761721241586	0.00048198884164417453	0.0006752922531940677	0.6879051016927459	0.0	0.0	0.0	0.0
PD3945a_non-exome	TG>AT	0.0	0.0	0.0	0.19597819787358675	0.28193008977199574	0.03783930270056381	0.48425240965385374	0.0	0.0	0.0	0.0
PD3945a_non-exome	TG>CA	0.0	0.0	0.0	0.3337164524026721	0.13787620414013355	0.4532200186234226	0.07518732483377169	0.0	0.0	0.0	0.0
PD3945a_non-exome	TG>CC	0.0	0.0	0.0	0.44724421857042385	0.22360956495866252	0.3290385658092988	0.00010765066161479014	0.0	0.0	0.0	0.0
PD3945a_non-exome	TG>CT	0.0	0.0	0.0	0.2703468495529808	0.524297535861232	0.08481716095802147	0.12053845362776587	0.0	0.0	0.0	0.0
PD3945a_non-exome	TG>GA	0.0	0.0	0.0	0.12781149383786744	0.3684650829075184	0.20680959069070556	0.2969138325639086	0.0	0.0	0.0	0.0
PD3945a_non-exome	TG>GC	0.0	0.0	0.0	0.1427482073338342	0.30956731315810004	0.2433007528350646	0.30438372667300123	0.0	0.0	0.0	0.0
PD3945a_non-exome	TG>GT	0.0	0.0	0.0	0.1666376677074482	0.21794838215565715	0.6152913865950659	0.00012256354182870247	0.0	0.0	0.0	0.0
PD3945a_non-exome	TT>AA	0.0	0.0	0.0	6.6011575919565446e-06	1.2223848991367186e-05	0.062356407164867	0.9376247678285498	0.0	0.0	0.0	0.0
PD3945a_non-exome	TT>AC	0.0	0.0	0.0	0.12334024536805106	0.39090937797228437	0.19838227992899515	0.2873680967306693	0.0	0.0	0.0	0.0
PD3945a_non-exome	TT>AG	0.0	0.0	0.0	0.7367234563012953	0.00016890470382572453	0.26279835363844584	0.0003092853564331764	0.0	0.0	0.0	0.0
PD3945a_non-exome	TT>CA	0.0	0.0	0.0	0.13269283974083043	0.35370909628227304	0.22490135256103833	0.2886967114158582	0.0	0.0	0.0	0.0
PD3945a_non-exome	TT>CC	0.0	0.0	0.0	0.27505878533995287	0.0007503610570260638	0.0004974921569403898	0.7236933614460807	0.0	0.0	0.0	0.0
PD3945a_non-exome	TT>CG	0.0	0.0	0.0	2.171012668001814e-05	0.34373151234209054	5.124638044157684e-05	0.6561955311507878	0.0	0.0	0.0	0.0
PD3945a_non-exome	TT>GA	0.0	0.0	0.0	0.1272626165608251	0.34887099799513005	0.22734477136296993	0.2965216140810749	0.0	0.0	0.0	0.0
